META; english/championship/leeds-v-brentford; 2016-12-10 20:22:36 GMT+2; 2016-12-17 15:00; e70300-dr003
Leeds; ; 11/10; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; 1/100; ; 
Brentford; ; 23/10; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; 1/100; ; 
Draw; ; 23/10; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; 1/100; ; 
META; english/championship/leeds-v-brentford; 2016-12-11 00:20:21 GMT+2; 2016-12-17 15:00; e70300-dr003
Leeds; ; 11/10; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; 1/50; ; 
Draw; ; 23/10; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; 1/100; ; 
Brentford; ; 23/10; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; 1/50; ; 
META; english/championship/leeds-v-brentford; 2016-12-11 04:20:00 GMT+2; 2016-12-17 15:00; e70300-dr003
Leeds; ; 11/10; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; 1/25; ; 
Draw; ; 23/10; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; 1/100; ; 
Brentford; ; 23/10; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; 1/25; ; 
META; english/championship/leeds-v-brentford; 2016-12-11 08:20:04 GMT+2; 2016-12-17 15:00; e70300-dr003
Leeds; ; 11/10; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; 1/25; ; 
Draw; ; 23/10; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; 1/100; ; 
Brentford; ; 23/10; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; 1/25; ; 
META; english/championship/leeds-v-brentford; 2016-12-11 12:20:42 GMT+2; 2016-12-17 15:00; e70300-dr003
Leeds; ; 11/10; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; 1/25; ; 
Draw; ; 23/10; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; 1/100; ; 
Brentford; ; 23/10; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; 1/25; ; 
META; english/championship/leeds-v-brentford; 2016-12-11 16:21:05 GMT+2; 2016-12-17 15:00; e70300-dr003
Leeds; 11/10; 11/10; ; ; 23/20; ; 11/10; ; ; ; ; ; ; ; ; 15/13; ; ; ; ; ; ; ; ; ; ; 4/7; ; 
Brentford; 12/5; 23/10; ; ; 5/2; ; 5/2; ; ; ; ; ; ; ; ; 5/2; ; ; ; ; ; ; ; ; ; ; 10/9; ; 
Draw; 12/5; 23/10; ; ; 5/2; ; 5/2; ; ; ; ; ; ; ; ; 5/2; ; ; ; ; ; ; ; ; ; ; 10/9; ; 
META; english/championship/leeds-v-brentford; 2016-12-11 20:21:05 GMT+2; 2016-12-17 15:00; e70300-dr003
Leeds; 11/10; 11/10; ; ; 23/20; ; 23/20; ; 11/10; ; 11/10; ; ; ; ; 15/13; ; ; ; ; ; ; ; ; ; ; 4/7; ; 
Draw; 12/5; 23/10; ; ; 5/2; ; 12/5; ; 12/5; ; 11/5; ; ; ; ; 5/2; ; ; ; ; ; ; ; ; ; ; 6/5; ; 
Brentford; 12/5; 23/10; ; ; 5/2; ; 5/2; ; 5/2; ; 12/5; ; ; ; ; 5/2; ; ; ; ; ; ; ; ; ; ; 5/4; ; 
