META; english/championship/blackburn-v-norwich; 2016-07-01 12:16:15 GMT+3; 2016-08-06 15:00; e70300-dr003
Norwich; 11/8; 11/8; ; 7/5; ; 7/5; 7/5; 13/10; ; 7/5; ; 5/4; 7/5; 27/20; 11/8; 11/8; ; 23/17; 7/5; 23/17; 7/5; 23/17; 17/12; ; ; 1/100; ; 
Blackburn; 19/10; 9/5; ; 19/10; ; 19/10; 19/10; 9/5; ; 19/10; ; 7/4; 9/5; 15/8; 19/10; 2; ; 19/10; 19/10; 19/10; 19/10; 19/10; 36/17; ; ; 1/100; ; 
Draw; 23/10; 23/10; ; 23/10; ; 9/4; 12/5; 9/4; ; 11/5; ; 11/5; 21/10; 9/4; 23/10; 23/10; ; 11/5; 11/5; 9/4; 11/5; 11/5; 12/5; ; ; 11/5; ; 
META; english/championship/blackburn-v-norwich; 2016-07-04 08:18:09 GMT+3; 2016-08-06 15:00; e70300-dr003
Norwich; 11/8; 11/8; ; 7/5; ; 7/5; 7/5; 13/10; ; 7/5; ; 5/4; 7/5; 11/8; 7/5; 7/5; ; 7/5; 7/5; 23/17; 7/5; 7/5; 16/11; ; ; 1/100; ; 
Blackburn; 19/10; 9/5; ; 19/10; ; 19/10; 2; 9/5; ; 19/10; ; 7/4; 9/5; 19/10; 19/10; 2; ; 19/10; 19/10; 19/10; 19/10; 19/10; 36/17; ; ; 1/100; ; 
Draw; 23/10; 23/10; ; 23/10; ; 9/4; 23/10; 9/4; ; 11/5; ; 11/5; 21/10; 11/5; 23/10; 23/10; ; 11/5; 11/5; 9/4; 11/5; 11/5; 12/5; ; ; 11/5; ; 
META; english/championship/blackburn-v-norwich; 2016-07-04 12:18:23 GMT+3; 2016-08-06 15:00; e70300-dr003
Norwich; 11/8; 11/8; ; 7/5; ; 7/5; 7/5; 13/10; ; 7/5; ; 5/4; 7/5; 11/8; 7/5; 7/5; ; 7/5; 7/5; 23/17; 7/5; 7/5; 16/11; ; ; 1/100; ; 
Blackburn; 19/10; 9/5; ; 19/10; ; 19/10; 2; 9/5; ; 19/10; ; 7/4; 9/5; 19/10; 19/10; 2; ; 19/10; 19/10; 19/10; 19/10; 19/10; 36/17; ; ; 1/100; ; 
Draw; 23/10; 23/10; ; 23/10; ; 9/4; 23/10; 9/4; ; 11/5; ; 11/5; 21/10; 11/5; 23/10; 23/10; ; 11/5; 11/5; 9/4; 11/5; 11/5; 12/5; ; ; 11/5; ; 
META; english/championship/blackburn-v-norwich; 2016-07-04 16:18:43 GMT+3; 2016-08-06 15:00; e70300-dr003
Norwich; 11/8; 11/8; ; 7/5; ; 7/5; 7/5; 13/10; ; 7/5; ; 5/4; 7/5; 11/8; 7/5; 7/5; ; 7/5; 7/5; 23/17; 7/5; 7/5; 16/11; ; ; 1/100; ; 
Blackburn; 19/10; 9/5; ; 19/10; ; 19/10; 2; 9/5; ; 19/10; ; 7/4; 9/5; 19/10; 19/10; 2; ; 19/10; 19/10; 19/10; 19/10; 19/10; 36/17; ; ; 1/100; ; 
Draw; 23/10; 23/10; ; 23/10; ; 9/4; 23/10; 9/4; ; 11/5; ; 11/5; 21/10; 11/5; 23/10; 23/10; ; 11/5; 11/5; 9/4; 11/5; 11/5; 12/5; ; ; 11/5; ; 
META; english/championship/blackburn-v-norwich; 2016-07-04 20:19:25 GMT+3; 2016-08-06 15:00; e70300-dr003
Norwich; 11/8; 11/8; ; 7/5; ; 7/5; 29/20; 13/10; ; 7/5; ; 5/4; 7/5; 11/8; 29/20; 7/5; ; 16/11; 7/5; 23/17; 7/5; 16/11; 16/11; ; ; 1/100; ; 
Blackburn; 19/10; 9/5; ; 19/10; ; 19/10; 2; 9/5; ; 19/10; ; 7/4; 9/5; 19/10; 15/8; 39/20; ; 24/13; 19/10; 19/10; 19/10; 24/13; 36/17; ; ; 1/100; ; 
Draw; 23/10; 23/10; ; 23/10; ; 9/4; 23/10; 9/4; ; 11/5; ; 11/5; 21/10; 11/5; 23/10; 12/5; ; 11/5; 11/5; 11/5; 11/5; 11/5; 12/5; ; ; 11/5; ; 
META; english/championship/blackburn-v-norwich; 2016-07-05 00:18:20 GMT+3; 2016-08-06 15:00; e70300-dr003
Norwich; 11/8; 11/8; ; 7/5; ; 7/5; 29/20; 13/10; ; 7/5; ; 5/4; 7/5; 11/8; 29/20; 7/5; ; 16/11; 7/5; 23/17; 7/5; 16/11; 16/11; ; ; 2/15; ; 
Blackburn; 19/10; 9/5; ; 19/10; ; 19/10; 2; 9/5; ; 19/10; ; 7/4; 9/5; 19/10; 15/8; 39/20; ; 24/13; 19/10; 19/10; 19/10; 24/13; 36/17; ; ; 1/100; ; 
Draw; 23/10; 23/10; ; 23/10; ; 9/4; 23/10; 9/4; ; 11/5; ; 11/5; 21/10; 11/5; 23/10; 12/5; ; 11/5; 11/5; 11/5; 11/5; 11/5; 12/5; ; ; 11/5; ; 
META; english/championship/blackburn-v-norwich; 2016-07-05 04:18:28 GMT+3; 2016-08-06 15:00; e70300-dr003
Norwich; 11/8; 11/8; ; 7/5; ; 7/5; 29/20; 13/10; ; 7/5; ; 5/4; 7/5; 11/8; 29/20; 7/5; ; 16/11; 7/5; 23/17; 7/5; 16/11; 16/11; ; ; 2/15; ; 
Blackburn; 19/10; 9/5; ; 19/10; ; 19/10; 2; 9/5; ; 19/10; ; 7/4; 9/5; 19/10; 15/8; 39/20; ; 24/13; 19/10; 19/10; 19/10; 24/13; 36/17; ; ; 1/100; ; 
Draw; 23/10; 23/10; ; 23/10; ; 9/4; 23/10; 9/4; ; 11/5; ; 11/5; 21/10; 11/5; 23/10; 12/5; ; 11/5; 11/5; 11/5; 11/5; 11/5; 12/5; ; ; 11/5; ; 
META; english/championship/blackburn-v-norwich; 2016-07-05 08:18:30 GMT+3; 2016-08-06 15:00; e70300-dr003
Norwich; 11/8; 11/8; ; 7/5; ; 7/5; 29/20; 13/10; ; 7/5; ; 5/4; 7/5; 11/8; 29/20; 7/5; ; 16/11; 7/5; 23/17; 7/5; 16/11; 16/11; ; ; 2/15; ; 
Blackburn; 19/10; 9/5; ; 19/10; ; 19/10; 2; 9/5; ; 19/10; ; 7/4; 9/5; 19/10; 15/8; 39/20; ; 24/13; 19/10; 19/10; 19/10; 24/13; 36/17; ; ; 1/100; ; 
Draw; 23/10; 23/10; ; 23/10; ; 9/4; 23/10; 9/4; ; 11/5; ; 11/5; 21/10; 11/5; 23/10; 12/5; ; 11/5; 11/5; 11/5; 11/5; 11/5; 12/5; ; ; 11/5; ; 
META; english/championship/blackburn-v-norwich; 2016-07-05 12:19:16 GMT+3; 2016-08-06 15:00; e70300-dr003
Norwich; 11/8; 11/8; ; 7/5; ; 7/5; 29/20; 13/10; ; 7/5; ; 5/4; 6/4; 11/8; 29/20; 7/5; ; 16/11; 7/5; 23/17; 7/5; 16/11; 31/21; ; ; 2/15; ; 
Blackburn; 19/10; 9/5; ; 19/10; ; 19/10; 2; 9/5; ; 19/10; ; 7/4; 19/10; 19/10; 15/8; 39/20; ; 24/13; 19/10; 19/10; 19/10; 24/13; 21/10; ; ; 1/100; ; 
Draw; 23/10; 23/10; ; 23/10; ; 9/4; 23/10; 9/4; ; 11/5; ; 11/5; 11/5; 11/5; 23/10; 12/5; ; 11/5; 11/5; 11/5; 11/5; 11/5; 12/5; ; ; 11/5; ; 
META; english/championship/blackburn-v-norwich; 2016-07-05 16:19:09 GMT+3; 2016-08-06 15:00; e70300-dr003
Norwich; 11/8; 11/8; ; 7/5; ; 7/5; 29/20; 13/10; ; 7/5; ; 5/4; 6/4; 7/5; 29/20; 7/5; ; 16/11; 7/5; 23/17; 7/5; 16/11; 31/21; 23/17; ; 2/15; ; 
Blackburn; 19/10; 9/5; ; 19/10; ; 19/10; 2; 9/5; ; 19/10; ; 7/4; 19/10; 15/8; 9/5; 39/20; ; 9/5; 19/10; 19/10; 19/10; 9/5; 21/10; 7/4; ; 1/100; ; 
Draw; 23/10; 23/10; ; 23/10; ; 9/4; 23/10; 9/4; ; 11/5; ; 11/5; 11/5; 11/5; 23/10; 12/5; ; 11/5; 11/5; 11/5; 11/5; 11/5; 12/5; 9/4; ; 11/5; ; 
META; english/championship/blackburn-v-norwich; 2016-07-05 20:20:37 GMT+3; 2016-08-06 15:00; e70300-dr003
Norwich; 11/8; 11/8; ; 7/5; ; 7/5; 29/20; 13/10; ; 7/5; ; 5/4; 6/4; 7/5; 29/20; 7/5; ; 16/11; 7/5; 23/17; 7/5; 16/11; 31/21; 23/17; ; 11/10; ; 
Blackburn; 19/10; 9/5; ; 19/10; ; 19/10; 2; 9/5; ; 19/10; ; 7/4; 19/10; 15/8; 9/5; 39/20; ; 9/5; 19/10; 19/10; 19/10; 9/5; 21/10; 7/4; ; 6/4; ; 
Draw; 23/10; 23/10; ; 23/10; ; 9/4; 23/10; 9/4; ; 11/5; ; 11/5; 11/5; 11/5; 23/10; 12/5; ; 11/5; 11/5; 11/5; 11/5; 11/5; 12/5; 9/4; ; 11/5; ; 
META; english/championship/blackburn-v-norwich; 2016-07-06 00:18:30 GMT+3; 2016-08-06 15:00; e70300-dr003
Norwich; 11/8; 11/8; ; 7/5; ; 7/5; 29/20; 13/10; ; 7/5; ; 5/4; 6/4; 7/5; 29/20; 7/5; ; 16/11; 7/5; 23/17; 7/5; 16/11; 31/21; 23/17; ; 11/10; ; 
Blackburn; 19/10; 9/5; ; 19/10; ; 19/10; 2; 9/5; ; 19/10; ; 7/4; 19/10; 15/8; 9/5; 39/20; ; 9/5; 19/10; 19/10; 19/10; 9/5; 21/10; 7/4; ; 6/4; ; 
Draw; 23/10; 23/10; ; 23/10; ; 9/4; 23/10; 9/4; ; 11/5; ; 11/5; 11/5; 11/5; 23/10; 12/5; ; 11/5; 11/5; 11/5; 11/5; 11/5; 12/5; 9/4; ; 11/5; ; 
META; english/championship/blackburn-v-norwich; 2016-07-06 04:18:23 GMT+3; 2016-08-06 15:00; e70300-dr003
Norwich; 11/8; 11/8; ; 7/5; ; 7/5; 29/20; 13/10; ; 7/5; ; 5/4; 6/4; 7/5; 29/20; 7/5; ; 16/11; 7/5; 23/17; 7/5; 16/11; 31/21; 23/17; ; 11/10; ; 
Blackburn; 19/10; 9/5; ; 19/10; ; 19/10; 2; 9/5; ; 19/10; ; 7/4; 19/10; 15/8; 9/5; 39/20; ; 9/5; 19/10; 19/10; 19/10; 9/5; 21/10; 7/4; ; 6/4; ; 
Draw; 23/10; 23/10; ; 23/10; ; 9/4; 23/10; 9/4; ; 11/5; ; 11/5; 11/5; 11/5; 23/10; 12/5; ; 11/5; 11/5; 11/5; 11/5; 11/5; 12/5; 9/4; ; 11/5; ; 
META; english/championship/blackburn-v-norwich; 2016-07-06 08:18:25 GMT+3; 2016-08-06 15:00; e70300-dr003
Norwich; 11/8; 11/8; ; 7/5; ; 7/5; 6/4; 13/10; ; 7/5; ; 5/4; 6/4; 29/20; 6/4; 7/5; ; 6/4; 7/5; 23/17; 7/5; 6/4; 31/21; 23/17; ; 7/5; ; 
Blackburn; 19/10; 9/5; ; 19/10; ; 19/10; 15/8; 9/5; ; 19/10; ; 7/4; 19/10; 37/20; 15/8; 39/20; ; 19/10; 19/10; 19/10; 19/10; 19/10; 21/10; 7/4; ; 7/4; ; 
Draw; 23/10; 23/10; ; 23/10; ; 9/4; 23/10; 9/4; ; 11/5; ; 11/5; 11/5; 21/10; 9/4; 12/5; ; 2; 11/5; 11/5; 11/5; 2; 12/5; 9/4; ; 11/5; ; 
META; english/championship/blackburn-v-norwich; 2016-07-06 12:19:12 GMT+3; 2016-08-06 15:00; e70300-dr003
Norwich; 11/8; 11/8; ; 7/5; ; 7/5; 6/4; 13/10; ; 7/5; ; 5/4; 6/4; 29/20; 6/4; 7/5; ; 6/4; 7/5; 23/17; 7/5; 6/4; 6/4; 23/17; ; 11/10; ; 
Blackburn; 19/10; 9/5; ; 19/10; ; 19/10; 15/8; 9/5; ; 19/10; ; 7/4; 19/10; 37/20; 15/8; 39/20; ; 19/10; 19/10; 19/10; 19/10; 19/10; 21/10; 7/4; ; 6/4; ; 
Draw; 23/10; 23/10; ; 23/10; ; 9/4; 23/10; 9/4; ; 11/5; ; 11/5; 11/5; 21/10; 9/4; 12/5; ; 2; 11/5; 11/5; 11/5; 2; 40/17; 9/4; ; 11/5; ; 
META; english/championship/blackburn-v-norwich; 2016-07-06 16:19:47 GMT+3; 2016-08-06 15:00; e70300-dr003
Norwich; 11/8; 11/8; ; 7/5; ; 7/5; 6/4; 13/10; ; 7/5; ; 5/4; 6/4; 29/20; 6/4; 7/5; ; 6/4; 7/5; 23/17; 7/5; 6/4; 6/4; 23/17; ; 11/10; ; 
Blackburn; 19/10; 9/5; ; 19/10; ; 19/10; 15/8; 9/5; ; 19/10; ; 7/4; 19/10; 37/20; 15/8; 39/20; ; 19/10; 19/10; 19/10; 19/10; 19/10; 21/10; 7/4; ; 6/4; ; 
Draw; 23/10; 23/10; ; 23/10; ; 9/4; 23/10; 9/4; ; 11/5; ; 11/5; 11/5; 21/10; 9/4; 12/5; ; 2; 11/5; 11/5; 11/5; 2; 40/17; 9/4; ; 11/5; ; 
META; english/championship/blackburn-v-norwich; 2016-07-06 20:19:43 GMT+3; 2016-08-06 15:00; e70300-dr003
Norwich; 11/8; 11/8; ; 7/5; ; 7/5; 6/4; 13/10; ; 7/5; ; 5/4; 6/4; 29/20; 6/4; 7/5; ; 6/4; 7/5; 23/17; 7/5; 6/4; 6/4; 23/17; ; 11/10; ; 
Blackburn; 19/10; 9/5; ; 19/10; ; 19/10; 15/8; 9/5; ; 19/10; ; 7/4; 19/10; 37/20; 15/8; 39/20; ; 19/10; 19/10; 19/10; 19/10; 19/10; 21/10; 7/4; ; 6/4; ; 
Draw; 23/10; 23/10; ; 23/10; ; 9/4; 23/10; 9/4; ; 11/5; ; 11/5; 11/5; 21/10; 9/4; 12/5; ; 2; 11/5; 11/5; 11/5; 2; 40/17; 9/4; ; 11/5; ; 
META; english/championship/blackburn-v-norwich; 2016-07-07 00:18:34 GMT+3; 2016-08-06 15:00; e70300-dr003
Norwich; 11/8; 11/8; ; 7/5; ; 7/5; 6/4; 13/10; ; 7/5; ; 5/4; 6/4; 29/20; 6/4; 7/5; ; 6/4; 7/5; 23/17; 7/5; 6/4; 6/4; 23/17; ; 11/10; ; 
