META; english/championship/ipswich-v-barnsley; 2016-07-01 12:16:24 GMT+3; 2016-08-06 15:00; e70300-dr003
Ipswich; 4/5; 5/6; ; 20/23; ; 4/5; 5/6; 5/6; ; 9/10; ; 5/6; 4/5; 4/5; 4/5; 4/5; ; 13/15; 9/10; 4/5; 9/10; 13/15; 7/8; ; ; 1/4; ; 
Draw; 5/2; 5/2; ; 12/5; ; 5/2; 13/5; 23/10; ; 5/2; ; 11/5; 12/5; 49/20; 13/5; 13/5; ; 27/11; 5/2; 12/5; 5/2; 27/11; 13/5; ; ; 11/5; ; 
Barnsley; 7/2; 3; ; 10/3; ; 10/3; 7/2; 3; ; 14/5; ; 11/4; 3; 16/5; 10/3; 18/5; ; 58/19; 14/5; 17/5; 14/5; 58/19; 37/10; ; ; 2/13; ; 
META; english/championship/ipswich-v-barnsley; 2016-07-04 00:18:25 GMT+3; 2016-08-06 15:00; e70300-dr003
Ipswich; 4/5; 5/6; ; 20/23; ; 4/5; 5/6; 5/6; ; 9/10; ; 5/6; 4/5; 4/5; 4/5; 4/5; ; 13/15; 9/10; 4/5; 9/10; 13/15; 8/9; ; ; 1/4; ; 
Draw; 5/2; 5/2; ; 12/5; ; 5/2; 13/5; 23/10; ; 5/2; ; 11/5; 12/5; 49/20; 13/5; 13/5; ; 27/11; 5/2; 12/5; 5/2; 27/11; 13/5; ; ; 11/5; ; 
Barnsley; 7/2; 3; ; 10/3; ; 10/3; 7/2; 3; ; 14/5; ; 11/4; 3; 16/5; 10/3; 18/5; ; 58/19; 14/5; 17/5; 14/5; 58/19; 37/10; ; ; 2/13; ; 
META; english/championship/ipswich-v-barnsley; 2016-07-04 04:18:07 GMT+3; 2016-08-06 15:00; e70300-dr003
Ipswich; 4/5; 5/6; ; 20/23; ; 4/5; 5/6; 5/6; ; 9/10; ; 5/6; 4/5; 4/5; 4/5; 4/5; ; 13/15; 9/10; 4/5; 9/10; 13/15; 8/9; ; ; 1/4; ; 
Draw; 5/2; 5/2; ; 12/5; ; 5/2; 13/5; 23/10; ; 5/2; ; 11/5; 12/5; 49/20; 13/5; 13/5; ; 27/11; 5/2; 12/5; 5/2; 27/11; 13/5; ; ; 11/5; ; 
Barnsley; 7/2; 3; ; 10/3; ; 10/3; 7/2; 3; ; 14/5; ; 11/4; 3; 16/5; 10/3; 18/5; ; 58/19; 14/5; 17/5; 14/5; 58/19; 37/10; ; ; 2/13; ; 
META; english/championship/ipswich-v-barnsley; 2016-07-04 08:18:17 GMT+3; 2016-08-06 15:00; e70300-dr003
Ipswich; 4/5; 5/6; ; 20/23; ; 4/5; 5/6; 5/6; ; 9/10; ; 5/6; 4/5; 4/5; 4/5; 4/5; ; 13/15; 9/10; 4/5; 9/10; 13/15; 8/9; ; ; 1/4; ; 
Draw; 5/2; 5/2; ; 12/5; ; 5/2; 13/5; 23/10; ; 5/2; ; 11/5; 12/5; 49/20; 13/5; 13/5; ; 27/11; 5/2; 12/5; 5/2; 27/11; 13/5; ; ; 11/5; ; 
Barnsley; 7/2; 3; ; 10/3; ; 10/3; 7/2; 3; ; 14/5; ; 11/4; 3; 16/5; 10/3; 18/5; ; 58/19; 14/5; 17/5; 14/5; 58/19; 37/10; ; ; 2/13; ; 
META; english/championship/ipswich-v-barnsley; 2016-07-04 12:18:31 GMT+3; 2016-08-06 15:00; e70300-dr003
Ipswich; 4/5; 5/6; ; 20/23; ; 4/5; 5/6; 5/6; ; 9/10; ; 5/6; 4/5; 4/5; 4/5; 4/5; ; 13/15; 9/10; 4/5; 9/10; 13/15; 8/9; ; ; 1/4; ; 
Draw; 5/2; 5/2; ; 12/5; ; 5/2; 13/5; 23/10; ; 5/2; ; 11/5; 12/5; 49/20; 13/5; 13/5; ; 27/11; 5/2; 12/5; 5/2; 27/11; 13/5; ; ; 11/5; ; 
Barnsley; 7/2; 3; ; 10/3; ; 10/3; 7/2; 3; ; 14/5; ; 11/4; 3; 16/5; 10/3; 18/5; ; 58/19; 14/5; 17/5; 14/5; 58/19; 37/10; ; ; 2/13; ; 
META; english/championship/ipswich-v-barnsley; 2016-07-04 16:18:55 GMT+3; 2016-08-06 15:00; e70300-dr003
Ipswich; 4/5; 5/6; ; 20/23; ; 4/5; 5/6; 5/6; ; 9/10; ; 5/6; 4/5; 4/5; 4/5; 4/5; ; 13/15; 9/10; 4/5; 9/10; 13/15; 8/9; ; ; 1/4; ; 
Draw; 5/2; 5/2; ; 12/5; ; 5/2; 13/5; 23/10; ; 5/2; ; 11/5; 12/5; 49/20; 13/5; 13/5; ; 27/11; 5/2; 12/5; 5/2; 27/11; 13/5; ; ; 11/5; ; 
Barnsley; 7/2; 3; ; 10/3; ; 10/3; 7/2; 3; ; 14/5; ; 11/4; 3; 16/5; 10/3; 18/5; ; 58/19; 14/5; 17/5; 14/5; 58/19; 37/10; ; ; 2/13; ; 
META; english/championship/ipswich-v-barnsley; 2016-07-04 20:19:34 GMT+3; 2016-08-06 15:00; e70300-dr003
Ipswich; 5/6; 5/6; ; 20/23; ; 4/5; 9/10; 5/6; ; 9/10; ; 5/6; 4/5; 17/20; 10/11; 9/10; ; 10/11; 9/10; 4/5; 9/10; 10/11; 11/12; ; ; 1/4; ; 
Draw; 5/2; 5/2; ; 5/2; ; 5/2; 5/2; 23/10; ; 5/2; ; 11/5; 12/5; 12/5; 23/10; 12/5; ; 40/17; 5/2; 23/10; 5/2; 40/17; 28/11; ; ; 11/5; ; 
Barnsley; 10/3; 3; ; 16/5; ; 10/3; 16/5; 3; ; 14/5; ; 11/4; 3; 3; 16/5; 10/3; ; 3; 14/5; 7/2; 14/5; 3; 18/5; ; ; 2/13; ; 
META; english/championship/ipswich-v-barnsley; 2016-07-05 00:18:28 GMT+3; 2016-08-06 15:00; e70300-dr003
Ipswich; 5/6; 5/6; ; 10/11; ; 4/5; 9/10; 5/6; ; 9/10; ; 5/6; 4/5; 17/20; 10/11; 9/10; ; 10/11; 9/10; 4/5; 9/10; 10/11; 11/12; ; ; 1/4; ; 
Draw; 5/2; 5/2; ; 23/10; ; 5/2; 5/2; 23/10; ; 5/2; ; 11/5; 12/5; 12/5; 23/10; 12/5; ; 40/17; 5/2; 23/10; 5/2; 40/17; 28/11; ; ; 11/5; ; 
Barnsley; 10/3; 3; ; 10/3; ; 10/3; 16/5; 3; ; 14/5; ; 11/4; 3; 3; 16/5; 10/3; ; 3; 14/5; 7/2; 14/5; 3; 18/5; ; ; 2/13; ; 
META; english/championship/ipswich-v-barnsley; 2016-07-05 04:18:37 GMT+3; 2016-08-06 15:00; e70300-dr003
Ipswich; 10/11; 5/6; ; 10/11; ; 4/5; 9/10; 5/6; ; 9/10; ; 5/6; 4/5; 17/20; 10/11; 9/10; ; 10/11; 9/10; 4/5; 9/10; 10/11; 11/12; ; ; 1/4; ; 
Draw; 12/5; 5/2; ; 23/10; ; 5/2; 5/2; 23/10; ; 5/2; ; 11/5; 12/5; 12/5; 23/10; 12/5; ; 40/17; 5/2; 23/10; 5/2; 40/17; 28/11; ; ; 11/5; ; 
Barnsley; 3; 3; ; 10/3; ; 10/3; 16/5; 3; ; 14/5; ; 11/4; 3; 3; 16/5; 10/3; ; 3; 14/5; 7/2; 14/5; 3; 18/5; ; ; 2/13; ; 
META; english/championship/ipswich-v-barnsley; 2016-07-05 08:18:39 GMT+3; 2016-08-06 15:00; e70300-dr003
Ipswich; 10/11; 5/6; ; 10/11; ; 4/5; 9/10; 5/6; ; 9/10; ; 5/6; 4/5; 17/20; 10/11; 9/10; ; 10/11; 9/10; 4/5; 9/10; 10/11; 11/12; ; ; 1/4; ; 
Draw; 12/5; 5/2; ; 23/10; ; 5/2; 5/2; 23/10; ; 5/2; ; 11/5; 12/5; 12/5; 23/10; 12/5; ; 40/17; 5/2; 23/10; 5/2; 40/17; 28/11; ; ; 11/5; ; 
Barnsley; 3; 3; ; 10/3; ; 10/3; 16/5; 3; ; 14/5; ; 11/4; 3; 3; 16/5; 10/3; ; 56/19; 14/5; 7/2; 14/5; 56/19; 18/5; ; ; 2/13; ; 
META; english/championship/ipswich-v-barnsley; 2016-07-05 12:19:25 GMT+3; 2016-08-06 15:00; e70300-dr003
Ipswich; 10/11; 5/6; ; 10/11; ; 4/5; 9/10; 5/6; ; 9/10; ; 5/6; 19/20; 17/20; 10/11; 9/10; ; 10/11; 9/10; 4/5; 9/10; 10/11; 11/12; ; ; 1/4; ; 
Draw; 12/5; 5/2; ; 23/10; ; 5/2; 5/2; 23/10; ; 5/2; ; 11/5; 12/5; 12/5; 23/10; 12/5; ; 23/10; 5/2; 23/10; 5/2; 23/10; 28/11; ; ; 11/5; ; 
Barnsley; 3; 3; ; 10/3; ; 10/3; 16/5; 3; ; 14/5; ; 11/4; 3; 3; 16/5; 10/3; ; 56/19; 14/5; 7/2; 14/5; 56/19; 18/5; ; ; 2/13; ; 
META; english/championship/ipswich-v-barnsley; 2016-07-05 16:19:18 GMT+3; 2016-08-06 15:00; e70300-dr003
Ipswich; 17/20; 5/6; ; 20/23; ; 4/5; 9/10; 5/6; ; 9/10; ; 5/6; 19/20; 17/20; 10/11; 9/10; ; 10/11; 9/10; 4/5; 9/10; 10/11; 11/12; 13/15; ; 1/4; ; 
Draw; 12/5; 5/2; ; 12/5; ; 5/2; 5/2; 23/10; ; 5/2; ; 11/5; 12/5; 12/5; 12/5; 12/5; ; 23/10; 5/2; 23/10; 5/2; 23/10; 28/11; 23/10; ; 11/5; ; 
Barnsley; 10/3; 3; ; 10/3; ; 10/3; 16/5; 3; ; 14/5; ; 11/4; 3; 3; 16/5; 10/3; ; 56/19; 14/5; 7/2; 14/5; 56/19; 18/5; 14/5; ; 2/13; ; 
META; english/championship/ipswich-v-barnsley; 2016-07-05 20:20:52 GMT+3; 2016-08-06 15:00; e70300-dr003
Ipswich; 17/20; 5/6; ; 20/23; ; 4/5; 9/10; 5/6; ; 9/10; ; 5/6; 19/20; 17/20; 10/11; 9/10; ; 10/11; 9/10; 4/5; 9/10; 10/11; 11/12; 13/15; ; 1/4; ; 
Draw; 12/5; 5/2; ; 12/5; ; 5/2; 5/2; 23/10; ; 5/2; ; 11/5; 12/5; 12/5; 12/5; 12/5; ; 23/10; 5/2; 23/10; 5/2; 23/10; 28/11; 23/10; ; 11/5; ; 
Barnsley; 10/3; 3; ; 10/3; ; 10/3; 16/5; 3; ; 14/5; ; 11/4; 3; 3; 16/5; 10/3; ; 56/19; 14/5; 7/2; 14/5; 56/19; 18/5; 14/5; ; 2/13; ; 
META; english/championship/ipswich-v-barnsley; 2016-07-06 00:18:40 GMT+3; 2016-08-06 15:00; e70300-dr003
Ipswich; 17/20; 5/6; ; 20/23; ; 4/5; 9/10; 5/6; ; 9/10; ; 5/6; 19/20; 17/20; 10/11; 9/10; ; 10/11; 9/10; 4/5; 9/10; 10/11; 11/12; 13/15; ; 1/4; ; 
Draw; 12/5; 5/2; ; 12/5; ; 5/2; 5/2; 23/10; ; 5/2; ; 11/5; 12/5; 12/5; 12/5; 12/5; ; 23/10; 5/2; 23/10; 5/2; 23/10; 28/11; 23/10; ; 11/5; ; 
Barnsley; 10/3; 3; ; 10/3; ; 10/3; 16/5; 3; ; 14/5; ; 11/4; 3; 3; 16/5; 10/3; ; 56/19; 14/5; 7/2; 14/5; 56/19; 18/5; 14/5; ; 2/13; ; 
META; english/championship/ipswich-v-barnsley; 2016-07-06 04:18:31 GMT+3; 2016-08-06 15:00; e70300-dr003
Ipswich; 17/20; 5/6; ; 20/23; ; 4/5; 9/10; 5/6; ; 9/10; ; 5/6; 19/20; 17/20; 10/11; 9/10; ; 10/11; 9/10; 4/5; 9/10; 10/11; 11/12; 13/15; ; 1/4; ; 
Draw; 12/5; 5/2; ; 12/5; ; 5/2; 5/2; 23/10; ; 5/2; ; 11/5; 12/5; 12/5; 12/5; 12/5; ; 23/10; 5/2; 23/10; 5/2; 23/10; 28/11; 23/10; ; 11/5; ; 
Barnsley; 10/3; 3; ; 10/3; ; 10/3; 16/5; 3; ; 14/5; ; 11/4; 3; 3; 16/5; 10/3; ; 56/19; 14/5; 7/2; 14/5; 56/19; 18/5; 14/5; ; 2/13; ; 
META; english/championship/ipswich-v-barnsley; 2016-07-06 08:18:34 GMT+3; 2016-08-06 15:00; e70300-dr003
Ipswich; 17/20; 5/6; ; 20/23; ; 4/5; 9/10; 5/6; ; 9/10; ; 5/6; 19/20; 17/20; 10/11; 9/10; ; 13/15; 9/10; 4/5; 9/10; 13/15; 11/12; 13/15; ; 1/4; ; 
Draw; 12/5; 5/2; ; 12/5; ; 5/2; 5/2; 23/10; ; 5/2; ; 11/5; 12/5; 47/20; 12/5; 12/5; ; 40/17; 5/2; 23/10; 5/2; 40/17; 28/11; 23/10; ; 11/5; ; 
Barnsley; 10/3; 3; ; 10/3; ; 10/3; 16/5; 3; ; 14/5; ; 11/4; 3; 16/5; 16/5; 10/3; ; 31/10; 14/5; 7/2; 14/5; 31/10; 18/5; 14/5; ; 2/13; ; 
META; english/championship/ipswich-v-barnsley; 2016-07-06 12:19:21 GMT+3; 2016-08-06 15:00; e70300-dr003
Ipswich; 17/20; 5/6; ; 20/23; ; 4/5; 9/10; 5/6; ; 9/10; ; 5/6; 19/20; 17/20; 10/11; 9/10; ; 13/15; 9/10; 4/5; 9/10; 13/15; 9/10; 13/15; ; 1/4; ; 
Draw; 12/5; 5/2; ; 12/5; ; 5/2; 5/2; 23/10; ; 5/2; ; 11/5; 12/5; 47/20; 12/5; 12/5; ; 40/17; 5/2; 23/10; 5/2; 40/17; 28/11; 23/10; ; 11/5; ; 
Barnsley; 10/3; 3; ; 10/3; ; 10/3; 16/5; 3; ; 14/5; ; 11/4; 3; 16/5; 16/5; 10/3; ; 31/10; 14/5; 7/2; 14/5; 31/10; 62/17; 14/5; ; 2/13; ; 
META; english/championship/ipswich-v-barnsley; 2016-07-06 16:20:09 GMT+3; 2016-08-06 15:00; e70300-dr003
Ipswich; 17/20; 5/6; ; 20/23; ; 4/5; 9/10; 5/6; ; 9/10; ; 5/6; 19/20; 17/20; 10/11; 9/10; ; 13/15; 9/10; 4/5; 9/10; 13/15; 9/10; 13/15; ; 1/4; ; 
Draw; 12/5; 5/2; ; 12/5; ; 5/2; 5/2; 23/10; ; 5/2; ; 11/5; 12/5; 47/20; 12/5; 12/5; ; 40/17; 5/2; 23/10; 5/2; 40/17; 28/11; 23/10; ; 11/5; ; 
Barnsley; 10/3; 3; ; 10/3; ; 10/3; 16/5; 3; ; 14/5; ; 11/4; 3; 16/5; 16/5; 10/3; ; 31/10; 14/5; 7/2; 14/5; 31/10; 62/17; 14/5; ; 2/13; ; 
META; english/championship/ipswich-v-barnsley; 2016-07-06 20:20:00 GMT+3; 2016-08-06 15:00; e70300-dr003
Ipswich; 17/20; 5/6; ; 20/23; ; 4/5; 9/10; 5/6; ; 9/10; ; 5/6; 19/20; 17/20; 10/11; 9/10; ; 13/15; 9/10; 4/5; 9/10; 13/15; 9/10; 13/15; ; 1/4; ; 
Draw; 12/5; 5/2; ; 12/5; ; 5/2; 5/2; 23/10; ; 5/2; ; 11/5; 12/5; 47/20; 12/5; 12/5; ; 40/17; 5/2; 23/10; 5/2; 40/17; 28/11; 23/10; ; 11/5; ; 
Barnsley; 10/3; 3; ; 10/3; ; 10/3; 16/5; 3; ; 14/5; ; 11/4; 3; 16/5; 16/5; 10/3; ; 31/10; 14/5; 7/2; 14/5; 31/10; 62/17; 14/5; ; 2/13; ; 
META; english/championship/ipswich-v-barnsley; 2016-07-07 00:18:46 GMT+3; 2016-08-06 15:00; e70300-dr003
Ipswich; 17/20; 5/6; ; 20/23; ; 4/5; 9/10; 5/6; ; 9/10; ; 5/6; 19/20; 17/20; 10/11; 9/10; ; 13/15; 9/10; 4/5; 9/10; 13/15; 9/10; 13/15; ; 1/4; ; 
Draw; 12/5; 5/2; ; 12/5; ; 5/2; 5/2; 23/10; ; 5/2; ; 11/5; 12/5; 47/20; 12/5; 12/5; ; 40/17; 5/2; 23/10; 5/2; 40/17; 28/11; 23/10; ; 11/5; ; 
