META; english/championship/wigan-v-bristol-city; 2017-03-05 00:21:21 GMT+2; 2017-03-11 15:00; e70300-dr003
Wigan; 11/8; 7/5; ; ; 7/5; ; 7/5; ; 7/5; ; 11/8; 7/5; ; 7/5; ; 16/11; 23/17; ; 27/20; 23/17; ; ; 23/17; ; ; 10/9; ; 
Bristol City; 15/8; 7/4; ; ; 21/10; ; 2; ; 15/8; ; 15/8; 19/10; ; 19/10; ; 2; 37/19; ; 2; 37/19; ; ; 2; ; ; 13/8; ; 
Draw; 12/5; 23/10; ; ; 23/10; ; 12/5; ; 5/2; ; 11/5; 23/10; ; 23/10; ; 5/2; 40/17; ; 23/10; 40/17; ; ; 23/10; ; ; 21/10; ; 
META; english/championship/wigan-v-bristol-city; 2017-03-06 04:20:47 GMT+2; 2017-03-11 15:00; e70300-dr003
Wigan; 11/8; 7/5; ; ; 7/5; ; 11/8; ; 7/5; ; 27/20; 11/8; ; 7/5; ; 16/11; 23/17; ; 27/20; 23/17; ; ; 23/17; ; ; 10/9; ; 
Bristol City; 15/8; 7/4; ; ; 2; ; 2; ; 15/8; ; 15/8; 19/10; ; 19/10; ; 2; 37/19; ; 2; 37/19; ; ; 2; ; ; 13/8; ; 
Draw; 12/5; 23/10; ; ; 12/5; ; 12/5; ; 5/2; ; 11/5; 12/5; ; 23/10; ; 5/2; 40/17; ; 23/10; 40/17; ; ; 23/10; ; ; 21/10; ; 
META; english/championship/wigan-v-bristol-city; 2017-03-06 08:20:55 GMT+2; 2017-03-11 15:00; e70300-dr003
Wigan; 11/8; 7/5; ; ; 7/5; ; 11/8; ; 7/5; ; 27/20; 11/8; ; 7/5; ; 16/11; 23/17; ; 27/20; 23/17; ; ; 23/17; ; ; 10/9; ; 
Bristol City; 15/8; 7/4; ; ; 2; ; 2; ; 15/8; ; 15/8; 19/10; ; 19/10; ; 2; 37/19; ; 2; 37/19; ; ; 2; ; ; 13/8; ; 
Draw; 12/5; 23/10; ; ; 12/5; ; 12/5; ; 5/2; ; 11/5; 12/5; ; 23/10; ; 5/2; 40/17; ; 23/10; 40/17; ; ; 23/10; ; ; 21/10; ; 
META; english/championship/wigan-v-bristol-city; 2017-03-06 12:21:24 GMT+2; 2017-03-11 15:00; e70300-dr003
Wigan; 11/8; 7/5; ; ; 7/5; ; 7/5; ; 7/5; ; 27/20; 11/8; ; 7/5; ; 16/11; 23/17; ; 27/20; 23/17; ; ; 23/17; ; ; 10/9; ; 
Bristol City; 15/8; 7/4; ; ; 2; ; 19/10; ; 15/8; ; 15/8; 19/10; ; 19/10; ; 2; 37/19; ; 2; 37/19; ; ; 2; ; ; 13/8; ; 
Draw; 12/5; 23/10; ; ; 12/5; ; 12/5; ; 5/2; ; 11/5; 12/5; ; 23/10; ; 5/2; 40/17; ; 23/10; 40/17; ; ; 23/10; ; ; 21/10; ; 
META; english/championship/wigan-v-bristol-city; 2017-03-06 16:21:41 GMT+2; 2017-03-11 15:00; e70300-dr003
Wigan; 11/8; 7/5; ; ; 7/5; ; 7/5; 11/8; 7/5; ; 27/20; 11/8; ; 7/5; ; 16/11; 23/17; ; 27/20; 23/17; ; ; 23/17; ; ; 13/10; ; 
Bristol City; 15/8; 19/10; ; ; 2; ; 19/10; 2; 15/8; ; 15/8; 19/10; ; 19/10; ; 2; 37/19; ; 2; 37/19; ; ; 2; ; ; 7/4; ; 
Draw; 12/5; 12/5; ; ; 12/5; ; 12/5; 23/10; 5/2; ; 11/5; 12/5; ; 23/10; ; 5/2; 23/10; ; 23/10; 23/10; ; ; 23/10; ; ; 21/10; ; 
META; english/championship/wigan-v-bristol-city; 2017-03-06 20:21:55 GMT+2; 2017-03-11 15:00; e70300-dr003
Wigan; 11/8; 7/5; ; ; 7/5; ; 7/5; 6/5; 7/5; ; 27/20; 11/8; ; 7/5; ; 7/5; 23/17; ; 27/20; 23/17; ; ; 23/17; ; ; 13/10; ; 
Bristol City; 15/8; 19/10; ; ; 2; ; 2; 19/10; 15/8; ; 15/8; 19/10; ; 19/10; ; 2; 37/19; ; 2; 37/19; ; ; 2; ; ; 7/4; ; 
Draw; 12/5; 12/5; ; ; 12/5; ; 12/5; 23/10; 5/2; ; 11/5; 12/5; ; 23/10; ; 5/2; 40/17; ; 23/10; 40/17; ; ; 23/10; ; ; 21/10; ; 
META; english/championship/wigan-v-bristol-city; 2017-03-07 00:20:54 GMT+2; 2017-03-11 15:00; e70300-dr003
Wigan; 11/8; 7/5; ; ; 7/5; ; 11/8; 6/5; 7/5; ; 27/20; 11/8; ; 7/5; ; 7/5; 23/17; ; 27/20; 23/17; ; ; 23/17; ; ; 13/10; ; 
Bristol City; 15/8; 19/10; ; ; 2; ; 2; 19/10; 15/8; ; 15/8; 19/10; ; 19/10; ; 2; 37/19; ; 2; 37/19; ; ; 2; ; ; 7/4; ; 
Draw; 12/5; 12/5; ; ; 12/5; ; 12/5; 23/10; 5/2; ; 11/5; 12/5; ; 23/10; ; 5/2; 40/17; ; 23/10; 40/17; ; ; 23/10; ; ; 21/10; ; 
META; english/championship/wigan-v-bristol-city; 2017-03-07 04:20:58 GMT+2; 2017-03-11 15:00; e70300-dr003
Wigan; 11/8; 7/5; ; ; 7/5; ; 11/8; 6/5; 7/5; ; 27/20; 11/8; ; 7/5; ; 7/5; 23/17; ; 27/20; 23/17; ; ; 23/17; ; ; 5/4; ; 
Bristol City; 15/8; 19/10; ; ; 2; ; 2; 19/10; 15/8; ; 15/8; 19/10; ; 19/10; ; 2; 37/19; ; 2; 37/19; ; ; 2; ; ; 9/5; ; 
Draw; 12/5; 12/5; ; ; 12/5; ; 12/5; 23/10; 5/2; ; 11/5; 12/5; ; 23/10; ; 5/2; 40/17; ; 23/10; 40/17; ; ; 23/10; ; ; 21/10; ; 
META; english/championship/wigan-v-bristol-city; 2017-03-07 08:21:24 GMT+2; 2017-03-11 15:00; e70300-dr003
Wigan; 11/8; 7/5; ; ; 7/5; ; 11/8; 6/5; 7/5; ; 27/20; 11/8; ; 7/5; ; 7/5; 23/17; ; 27/20; 23/17; ; ; 23/17; ; ; 5/4; ; 
Bristol City; 15/8; 19/10; ; ; 2; ; 2; 19/10; 15/8; ; 15/8; 19/10; ; 19/10; ; 2; 37/19; ; 2; 37/19; ; ; 2; ; ; 9/5; ; 
Draw; 12/5; 12/5; ; ; 12/5; ; 12/5; 23/10; 5/2; ; 11/5; 12/5; ; 23/10; ; 5/2; 40/17; ; 23/10; 40/17; ; ; 23/10; ; ; 11/5; ; 
META; english/championship/wigan-v-bristol-city; 2017-03-07 12:21:55 GMT+2; 2017-03-11 15:00; e70300-dr003
Wigan; 7/5; 7/5; ; ; 6/4; 29/20; 7/5; 6/5; 7/5; 7/5; 11/8; 6/4; 7/5; 11/8; 6/4; 7/5; 7/5; ; 27/20; 7/5; ; ; 23/17; ; ; 7/5; ; 
Bristol City; 9/5; 2; ; ; 2; 2; 2; 19/10; 15/8; 19/10; 19/10; 2; 39/20; 9/5; 19/10; 2; 37/19; ; 2; 37/19; ; ; 2; ; ; 19/10; ; 
Draw; 12/5; 9/4; ; ; 23/10; 23/10; 23/10; 23/10; 5/2; 9/4; 21/10; 21/10; 23/10; 5/2; 9/4; 12/5; 9/4; ; 23/10; 9/4; ; ; 23/10; ; ; 9/4; ; 
META; english/championship/wigan-v-bristol-city; 2017-03-07 16:21:49 GMT+2; 2017-03-11 15:00; e70300-dr003
Wigan; 7/5; 7/5; ; ; 29/20; 29/20; 7/5; 6/5; 7/5; 7/5; 11/8; 6/4; 7/5; 7/5; 6/4; 7/5; 7/5; 7/5; 27/20; 7/5; ; 23/17; 23/17; ; ; 7/5; ; 
Bristol City; 9/5; 2; ; ; 2; 39/20; 2; 19/10; 2; 19/10; 19/10; 2; 39/20; 9/5; 19/10; 2; 19/10; 9/5; 2; 19/10; ; 20/11; 2; ; ; 19/10; ; 
Draw; 12/5; 9/4; ; ; 12/5; 12/5; 23/10; 23/10; 23/10; 9/4; 21/10; 21/10; 23/10; 5/2; 9/4; 12/5; 9/4; 12/5; 23/10; 9/4; ; 40/17; 23/10; ; ; 9/4; ; 
META; english/championship/wigan-v-bristol-city; 2017-03-07 20:23:11 GMT+2; 2017-03-11 15:00; e70300-dr003
Wigan; 7/5; 7/5; 29/20; 11/8; 6/4; 29/20; 29/20; 6/5; 7/5; 7/5; 7/5; 29/20; 7/5; 11/8; 6/4; 16/11; 7/5; 7/5; 27/20; 7/5; 6/4; 23/17; 23/17; ; ; 11/8; ; 
Bristol City; 9/5; 2; 41/20; 19/10; 2; 39/20; 2; 19/10; 2; 19/10; 19/10; 2; 39/20; 9/5; 19/10; 2; 37/19; 9/5; 2; 37/19; 41/20; 20/11; 2; ; ; 19/10; ; 
Draw; 12/5; 9/4; 43/20; 21/10; 23/10; 23/10; 9/4; 23/10; 23/10; 11/5; 2; 21/10; 23/10; 5/2; 9/4; 12/5; 23/10; 12/5; 23/10; 23/10; 12/5; 40/17; 23/10; ; ; 9/4; ; 
META; english/championship/wigan-v-bristol-city; 2017-03-08 00:20:18 GMT+2; 2017-03-11 15:00; e70300-dr003
Wigan; 7/5; 7/5; 29/20; 29/20; 6/4; 29/20; 29/20; 6/5; 7/5; 7/5; 7/5; 29/20; 7/5; 11/8; 6/4; 16/11; 7/5; 7/5; 27/20; 7/5; 6/4; 23/17; 23/17; ; ; 11/8; ; 
Bristol City; 9/5; 2; 41/20; 2; 2; 39/20; 2; 19/10; 2; 19/10; 19/10; 2; 39/20; 9/5; 19/10; 2; 37/19; 9/5; 2; 37/19; 41/20; 20/11; 2; ; ; 19/10; ; 
Draw; 12/5; 11/5; 43/20; 21/10; 23/10; 23/10; 9/4; 23/10; 23/10; 11/5; 2; 21/10; 23/10; 5/2; 9/4; 23/10; 9/4; 12/5; 23/10; 9/4; 12/5; 40/17; 23/10; ; ; 9/4; ; 
META; english/championship/wigan-v-bristol-city; 2017-03-08 04:20:33 GMT+2; 2017-03-11 15:00; e70300-dr003
Wigan; 7/5; 7/5; 29/20; 29/20; 6/4; 29/20; 29/20; 6/5; 7/5; 7/5; 7/5; 7/5; 29/20; 7/5; 6/4; 16/11; 16/11; 7/5; 27/20; 16/11; 6/4; 23/17; 23/17; ; ; 7/5; ; 
Bristol City; 9/5; 2; 41/20; 2; 2; 2; 2; 19/10; 2; 2; 2; 2; 39/20; 9/5; 19/10; 2; 2; 9/5; 2; 2; 41/20; 20/11; 2; ; ; 19/10; ; 
Draw; 12/5; 11/5; 21/10; 21/10; 23/10; 23/10; 9/4; 23/10; 23/10; 21/10; 2; 11/5; 11/5; 5/2; 9/4; 23/10; 9/4; 12/5; 23/10; 9/4; 12/5; 40/17; 23/10; ; ; 23/10; ; 
META; english/championship/wigan-v-bristol-city; 2017-03-08 08:20:30 GMT+2; 2017-03-11 15:00; e70300-dr003
Wigan; 7/5; 7/5; 31/20; 29/20; 6/4; 29/20; 6/4; 6/5; 7/5; 7/5; 7/5; 29/20; 29/20; 7/5; 6/4; 16/11; 16/11; 7/5; 27/20; 6/4; 6/4; 13/9; 23/17; ; ; 7/5; ; 
Bristol City; 9/5; 2; 2; 2; 2; 2; 19/10; 19/10; 2; 2; 2; 2; 39/20; 9/5; 19/10; 2; 2; 9/5; 2; 37/19; 41/20; 2; 2; ; ; 19/10; ; 
Draw; 12/5; 11/5; 21/10; 21/10; 9/4; 23/10; 9/4; 23/10; 23/10; 21/10; 2; 21/10; 11/5; 5/2; 9/4; 23/10; 28/13; 12/5; 23/10; 28/13; 12/5; 9/4; 23/10; ; ; 23/10; ; 
META; english/championship/wigan-v-bristol-city; 2017-03-08 12:22:32 GMT+2; 2017-03-11 15:00; e70300-dr003
Wigan; 7/5; 6/4; 29/20; 29/20; 6/4; 29/20; 6/4; 6/5; 7/5; 7/5; 7/5; 29/20; 29/20; 7/5; 6/4; 16/11; 16/11; 7/5; 27/20; 16/11; 6/4; 13/9; 23/17; ; ; 7/5; 7/5; 
Bristol City; 9/5; 19/10; 41/20; 2; 2; 2; 2; 19/10; 2; 2; 2; 2; 39/20; 9/5; 19/10; 2; 2; 24/13; 2; 2; 41/20; 2; 2; ; ; 19/10; 19/10; 
Draw; 12/5; 11/5; 21/10; 21/10; 9/4; 9/4; 11/5; 23/10; 23/10; 21/10; 2; 21/10; 11/5; 5/2; 9/4; 23/10; 11/5; 23/10; 23/10; 11/5; 12/5; 9/4; 23/10; ; ; 23/10; 21/10; 
META; english/championship/wigan-v-bristol-city; 2017-03-08 16:16:13 GMT+2; 2017-03-11 15:00; e70300-dr003
Wigan; 29/20; 6/4; 6/4; 29/20; 6/4; 6/4; 6/4; 6/5; 6/4; 6/4; 29/20; 29/20; 29/20; 29/20; 6/4; 6/4; 16/11; 7/5; 27/20; 16/11; 6/4; 13/9; ; ; ; 7/5; 7/5; 
Bristol City; 7/4; 2; 2; 21/10; 2; 2; 2; 19/10; 2; 19/10; 19/10; 2; 39/20; 7/4; 19/10; 2; 2; 24/13; 2; 2; 41/20; 39/19; ; ; ; 19/10; 9/5; 
Draw; 12/5; 21/10; 21/10; 2; 9/4; 9/4; 85/40; 23/10; 11/5; 21/10; 2; 21/10; 11/5; 12/5; 9/4; 9/4; 11/5; 23/10; 23/10; 11/5; 12/5; 11/5; ; ; ; 11/5; 21/10; 
META; english/championship/wigan-v-bristol-city; 2017-03-08 20:20:10 GMT+2; 2017-03-11 15:00; e70300-dr003
Wigan; 29/20; 6/4; 6/4; 8/5; 6/4; 6/4; 6/4; 7/5; 6/4; 6/4; 29/20; 29/20; 29/20; 29/20; 6/4; 6/4; 16/11; 7/5; 27/20; 16/11; 6/4; 13/9; 23/17; ; ; 7/5; 7/5; 6/4
Bristol City; 7/4; 2; 2; 19/10; 2; 2; 2; 2; 2; 19/10; 19/10; 2; 39/20; 7/4; 19/10; 2; 2; 24/13; 2; 2; 41/20; 39/19; 2; ; ; 19/10; 19/10; 2
Draw; 12/5; 21/10; 21/10; 2; 9/4; 9/4; 85/40; 21/10; 11/5; 21/10; 2; 21/10; 11/5; 12/5; 9/4; 11/5; 11/5; 23/10; 23/10; 11/5; 12/5; 11/5; 23/10; ; ; 11/5; 21/10; 9/4
META; english/championship/wigan-v-bristol-city; 2017-03-09 00:20:38 GMT+2; 2017-03-11 15:00; e70300-dr003
Wigan; 7/5; 6/4; 31/20; 8/5; 6/4; 6/4; 6/4; 7/5; 6/4; 6/4; 29/20; 29/20; 6/4; 7/5; 7/5; 16/11; 16/11; 7/5; 27/20; 16/11; 6/4; 53/35; 23/17; ; ; 6/4; 7/5; 6/4
Bristol City; 7/4; 2; 2; 19/10; 2; 39/20; 2; 2; 2; 19/10; 19/10; 2; 39/20; 9/5; 21/10; 2; 2; 24/13; 2; 2; 41/20; 21/11; 2; ; ; 19/10; 19/10; 2
Draw; 12/5; 21/10; 41/20; 2; 23/10; 9/4; 85/40; 21/10; 11/5; 21/10; 19/10; 21/10; 21/10; 5/2; 11/5; 11/5; 11/5; 23/10; 23/10; 11/5; 12/5; 11/5; 23/10; ; ; 11/5; 21/10; 9/4
META; english/championship/wigan-v-bristol-city; 2017-03-09 04:20:22 GMT+2; 2017-03-11 15:00; e70300-dr003
Wigan; 7/5; 6/4; 31/20; 8/5; 6/4; 6/4; 6/4; 7/5; 6/4; 6/4; 29/20; 29/20; 6/4; 7/5; 7/5; 16/11; 16/11; 7/5; 27/20; 16/11; 6/4; 53/35; 23/17; ; ; 6/4; 7/5; 6/4
Bristol City; 7/4; 2; 2; 19/10; 2; 39/20; 2; 2; 2; 19/10; 19/10; 2; 39/20; 9/5; 21/10; 2; 2; 24/13; 2; 2; 41/20; 21/11; 2; ; ; 19/10; 19/10; 2
Draw; 12/5; 21/10; 41/20; 2; 9/4; 9/4; 85/40; 21/10; 11/5; 21/10; 19/10; 21/10; 21/10; 5/2; 11/5; 11/5; 11/5; 23/10; 23/10; 11/5; 12/5; 11/5; 23/10; ; ; 11/5; 21/10; 9/4
META; english/championship/wigan-v-bristol-city; 2017-03-09 08:20:28 GMT+2; 2017-03-11 15:00; e70300-dr003
Wigan; 6/4; 6/4; 31/20; 8/5; 6/4; 6/4; 6/4; 7/5; 6/4; 6/4; 29/20; 29/20; 6/4; 29/20; 7/5; 6/4; 6/4; 7/5; 27/20; 6/4; 6/4; 53/35; 23/17; ; ; 6/4; 7/5; 6/4
Bristol City; 15/8; 2; 2; 19/10; 21/10; 2; 2; 2; 2; 19/10; 19/10; 2; 39/20; 19/10; 21/10; 2; 2; 24/13; 2; 2; 41/20; 21/11; 2; ; ; 19/10; 19/10; 2
Draw; 11/5; 21/10; 41/20; 2; 11/5; 11/5; 85/40; 21/10; 11/5; 21/10; 19/10; 21/10; 21/10; 11/5; 11/5; 11/5; 28/13; 23/10; 23/10; 28/13; 12/5; 11/5; 23/10; ; ; 11/5; 21/10; 9/4
META; english/championship/wigan-v-bristol-city; 2017-03-09 12:20:11 GMT+2; 2017-03-11 15:00; e70300-dr003
Wigan; 6/4; 6/4; 31/20; 8/5; 6/4; 6/4; 6/4; 7/5; 6/4; 6/4; 31/20; 6/4; 6/4; 6/4; 7/5; 6/4; 6/4; 7/5; 27/20; 6/4; 6/4; 53/35; 23/17; ; ; 6/4; 7/5; 6/4
Bristol City; 15/8; 2; 2; 19/10; 21/10; 39/20; 2; 2; 2; 19/10; 21/10; 2; 39/20; 19/10; 21/10; 2; 2; 24/13; 2; 2; 41/20; 21/11; 2; ; ; 19/10; 19/10; 2
Draw; 11/5; 21/10; 41/20; 2; 11/5; 11/5; 85/40; 21/10; 11/5; 21/10; 21/10; 2; 21/10; 11/5; 11/5; 11/5; 28/13; 23/10; 23/10; 28/13; 12/5; 11/5; 23/10; ; ; 21/10; 21/10; 9/4
META; english/championship/wigan-v-bristol-city; 2017-03-09 16:20:17 GMT+2; 2017-03-11 15:00; e70300-dr003
Wigan; 6/4; 6/4; 8/5; 8/5; 6/4; 6/4; 6/4; 7/5; 6/4; 7/5; 31/20; 6/4; 6/4; 6/4; 7/5; 6/4; 16/11; 7/5; 27/20; 16/11; 6/4; 53/35; 23/17; ; ; 7/5; 7/5; 6/4
Bristol City; 15/8; 2; 39/20; 19/10; 2; 2; 2; 2; 2; 2; 21/10; 2; 39/20; 15/8; 21/10; 2; 39/19; 24/13; 2; 39/19; 41/20; 21/11; 2; ; ; 2; 19/10; 21/10
Draw; 11/5; 21/10; 41/20; 2; 11/5; 11/5; 11/5; 21/10; 11/5; 21/10; 21/10; 2; 21/10; 11/5; 11/5; 11/5; 28/13; 23/10; 23/10; 28/13; 12/5; 11/5; 23/10; ; ; 21/10; 2; 11/5
META; english/championship/wigan-v-bristol-city; 2017-03-09 20:20:06 GMT+2; 2017-03-11 15:00; e70300-dr003
Wigan; 6/4; 6/4; 31/20; 6/4; 6/4; 6/4; 31/20; 7/5; 6/4; 7/5; 6/4; 29/20; 6/4; 6/4; 7/5; 6/4; ; 7/5; 27/20; 16/11; 6/4; 53/35; 23/17; ; ; 7/5; 7/5; 6/4
Bristol City; 15/8; 2; 41/20; 2; 21/10; 2; 21/10; 2; 2; 2; 2; 2; 2; 2; 21/10; 2; ; 24/13; 2; 2; 41/20; 21/11; 2; ; ; 2; 19/10; 21/10
Draw; 11/5; 21/10; 41/20; 9/4; 11/5; 11/5; 11/5; 21/10; 85/40; 21/10; 11/5; 21/10; 11/5; 23/10; 11/5; 11/5; ; 23/10; 23/10; 28/13; 12/5; 11/5; 23/10; ; ; 21/10; 21/10; 11/5
META; english/championship/wigan-v-bristol-city; 2017-03-10 00:20:32 GMT+2; 2017-03-11 15:00; e70300-dr003
Wigan; 6/4; 6/4; 31/20; 6/4; 6/4; 6/4; 31/20; 7/5; 6/4; 7/5; 6/4; 29/20; 6/4; 6/4; 7/5; 6/4; 16/11; 7/5; 7/5; 16/11; 6/4; 53/35; 7/5; ; ; 7/5; 7/5; 6/4
Bristol City; 15/8; 2; 41/20; 2; 21/10; 2; 21/10; 2; 2; 2; 2; 2; 2; 2; 21/10; 2; 39/19; 24/13; 2; 39/19; 41/20; 21/11; 39/19; ; ; 2; 19/10; 21/10
Draw; 11/5; 21/10; 41/20; 9/4; 11/5; 11/5; 9/4; 21/10; 85/40; 21/10; 11/5; 21/10; 11/5; 23/10; 11/5; 11/5; 28/13; 23/10; 21/10; 28/13; 12/5; 11/5; 28/13; ; ; 21/10; 21/10; 11/5
META; english/championship/wigan-v-bristol-city; 2017-03-10 00:56:26 GMT+2; 2017-03-11 15:00; e70300-dr003
Wigan; 6/4; 6/4; 31/20; 6/4; 6/4; 6/4; 31/20; 7/5; 6/4; 7/5; 6/4; 29/20; 6/4; 6/4; 7/5; 6/4; 16/11; 7/5; 7/5; 16/11; 6/4; 53/35; 7/5; ; ; 7/5; 7/5; 6/4
Bristol City; 15/8; 2; 41/20; 2; 21/10; 2; 21/10; 2; 2; 2; 2; 2; 2; 2; 21/10; 2; 39/19; 24/13; 2; 39/19; 41/20; 21/11; 39/19; ; ; 2; 19/10; 21/10
Draw; 11/5; 21/10; 41/20; 9/4; 11/5; 11/5; 9/4; 21/10; 85/40; 21/10; 11/5; 21/10; 11/5; 23/10; 11/5; 11/5; 28/13; 23/10; 21/10; 28/13; 12/5; 11/5; 28/13; ; ; 21/10; 21/10; 11/5
META; english/championship/wigan-v-bristol-city; 2017-03-10 01:45:59 GMT+2; 2017-03-11 15:00; e70300-dr003
Wigan; 6/4; 6/4; 31/20; 6/4; 6/4; 6/4; 31/20; 7/5; 6/4; 7/5; 6/4; 29/20; 6/4; 6/4; 7/5; 16/11; 16/11; 7/5; 7/5; 16/11; 6/4; 53/35; 7/5; ; ; 7/5; 7/5; 6/4
Bristol City; 21/10; 2; 41/20; 2; 21/10; 2; 21/10; 2; 2; 2; 2; 2; 2; 2; 21/10; 2; 39/19; 24/13; 2; 39/19; 41/20; 21/11; 39/19; ; ; 2; 19/10; 21/10
Draw; 23/10; 21/10; 41/20; 9/4; 11/5; 11/5; 9/4; 21/10; 85/40; 21/10; 11/5; 21/10; 11/5; 9/4; 11/5; 11/5; 28/13; 23/10; 21/10; 28/13; 12/5; 11/5; 28/13; ; ; 21/10; 21/10; 11/5
META; english/championship/wigan-v-bristol-city; 2017-03-10 03:45:59 GMT+2; 2017-03-11 15:00; e70300-dr003
Wigan; 6/4; 6/4; 31/20; 6/4; 6/4; 6/4; 31/20; 7/5; 6/4; 7/5; 6/4; 29/20; 6/4; 6/4; 7/5; 16/11; 16/11; 7/5; 7/5; 16/11; 6/4; 53/35; 7/5; ; ; 7/5; 7/5; 6/4
Bristol City; 21/10; 2; 41/20; 2; 21/10; 2; 21/10; 2; 2; 2; 2; 2; 2; 2; 21/10; 2; 39/19; 24/13; 2; 39/19; 41/20; 21/11; 39/19; ; ; 2; 19/10; 21/10
Draw; 23/10; 21/10; 41/20; 9/4; 11/5; 11/5; 23/10; 21/10; 85/40; 21/10; 11/5; 21/10; 11/5; 9/4; 11/5; 11/5; 28/13; 23/10; 21/10; 28/13; 12/5; 11/5; 28/13; ; ; 21/10; 21/10; 11/5
META; english/championship/wigan-v-bristol-city; 2017-03-10 04:20:03 GMT+2; 2017-03-11 15:00; e70300-dr003
Wigan; 6/4; 6/4; 31/20; 6/4; 6/4; 6/4; 31/20; 7/5; 6/4; 7/5; 6/4; 29/20; 6/4; 6/4; 7/5; 16/11; 16/11; 7/5; 7/5; 16/11; 6/4; 53/35; 7/5; ; ; 7/5; 7/5; 6/4
Bristol City; 21/10; 2; 41/20; 2; 21/10; 2; 21/10; 2; 2; 2; 2; 2; 2; 2; 21/10; 2; 39/19; 24/13; 2; 39/19; 41/20; 21/11; 39/19; ; ; 2; 19/10; 21/10
Draw; 23/10; 21/10; 41/20; 9/4; 11/5; 11/5; 23/10; 21/10; 85/40; 21/10; 11/5; 21/10; 11/5; 9/4; 11/5; 11/5; 28/13; 23/10; 21/10; 28/13; 12/5; 11/5; 28/13; ; ; 21/10; 21/10; 11/5
META; english/championship/wigan-v-bristol-city; 2017-03-10 05:45:58 GMT+2; 2017-03-11 15:00; e70300-dr003
