META; english/championship/cardiff-v-blackburn; 2016-08-12 00:20:09 GMT+3; 2016-08-17 19:45; e70300-dr003
Cardiff; ; ; ; ; ; ; ; ; ; 9/11; ; ; ; ; ; ; ; 9/11; ; 4/5; ; ; ; ; 4/11; ; 
Draw; ; ; ; ; ; ; ; ; ; 5/2; ; ; ; ; ; ; ; 5/2; ; 5/2; ; ; ; ; 1; ; 
Blackburn; ; ; ; ; ; ; ; ; ; 16/5; ; ; ; ; ; ; ; 16/5; ; 3; ; ; ; ; 10/9; ; 
META; english/championship/cardiff-v-blackburn; 2016-08-12 04:20:05 GMT+3; 2016-08-17 19:45; e70300-dr003
Cardiff; ; ; ; ; ; ; ; ; ; 9/11; ; ; ; ; ; ; ; 9/11; ; 4/5; ; ; ; ; 4/11; ; 
Draw; ; ; ; ; ; ; ; ; ; 5/2; ; ; ; ; ; ; ; 5/2; ; 5/2; ; ; ; ; 1; ; 
Blackburn; ; ; ; ; ; ; ; ; ; 16/5; ; ; ; ; ; ; ; 16/5; ; 3; ; ; ; ; 10/9; ; 
META; english/championship/cardiff-v-blackburn; 2016-08-12 08:19:50 GMT+3; 2016-08-17 19:45; e70300-dr003
Cardiff; ; ; ; ; ; ; ; ; ; 9/11; ; ; ; ; ; ; ; 9/11; ; 4/5; ; ; ; ; 4/11; ; 
Draw; ; ; ; ; ; ; ; ; ; 5/2; ; ; ; ; ; ; ; 5/2; ; 5/2; ; ; ; ; 1; ; 
Blackburn; ; ; ; ; ; ; ; ; ; 16/5; ; ; ; ; ; ; ; 16/5; ; 3; ; ; ; ; 10/9; ; 
META; english/championship/cardiff-v-blackburn; 2016-08-12 12:20:24 GMT+3; 2016-08-17 19:45; e70300-dr003
Cardiff; ; ; ; ; ; ; ; ; ; 9/11; ; ; ; ; ; ; ; 9/11; ; 4/5; ; ; ; ; 4/11; ; 
Draw; ; ; ; ; ; ; ; ; ; 5/2; ; ; ; ; ; ; ; 5/2; ; 5/2; ; ; ; ; 1; ; 
Blackburn; ; ; ; ; ; ; ; ; ; 16/5; ; ; ; ; ; ; ; 16/5; ; 3; ; ; ; ; 10/9; ; 
META; english/championship/cardiff-v-blackburn; 2016-08-12 16:20:33 GMT+3; 2016-08-17 19:45; e70300-dr003
Cardiff; ; ; ; ; ; ; ; ; ; 9/11; ; ; ; ; ; ; ; 9/11; ; 4/5; ; ; ; ; 4/11; ; 
Draw; ; ; ; ; ; ; ; ; ; 5/2; ; ; ; ; ; ; ; 5/2; ; 5/2; ; ; ; ; 1; ; 
Blackburn; ; ; ; ; ; ; ; ; ; 16/5; ; ; ; ; ; ; ; 16/5; ; 3; ; ; ; ; 10/9; ; 
META; english/championship/cardiff-v-blackburn; 2016-08-12 20:21:07 GMT+3; 2016-08-17 19:45; e70300-dr003
Cardiff; ; ; ; ; ; ; ; ; ; 9/11; ; ; ; ; ; ; ; 9/11; ; 4/5; ; ; ; ; 4/11; ; 
Draw; ; ; ; ; ; ; ; ; ; 5/2; ; ; ; ; ; ; ; 5/2; ; 5/2; ; ; ; ; 1; ; 
Blackburn; ; ; ; ; ; ; ; ; ; 16/5; ; ; ; ; ; ; ; 16/5; ; 3; ; ; ; ; 10/9; ; 
META; english/championship/cardiff-v-blackburn; 2016-08-13 00:20:12 GMT+3; 2016-08-17 19:45; e70300-dr003
Cardiff; ; ; ; ; ; ; ; ; ; 9/11; ; ; ; ; ; ; ; 9/11; ; 4/5; ; ; ; ; 4/11; ; 
Draw; ; ; ; ; ; ; ; ; ; 5/2; ; ; ; ; ; ; ; 5/2; ; 5/2; ; ; ; ; 1; ; 
Blackburn; ; ; ; ; ; ; ; ; ; 16/5; ; ; ; ; ; ; ; 16/5; ; 3; ; ; ; ; 10/9; ; 
META; english/championship/cardiff-v-blackburn; 2016-08-13 04:20:12 GMT+3; 2016-08-17 19:45; e70300-dr003
Cardiff; ; ; ; ; ; ; ; ; ; 9/11; ; ; ; ; ; ; ; 9/11; ; 4/5; ; ; ; ; 4/11; ; 
Draw; ; ; ; ; ; ; ; ; ; 5/2; ; ; ; ; ; ; ; 5/2; ; 5/2; ; ; ; ; 11/5; ; 
Blackburn; ; ; ; ; ; ; ; ; ; 16/5; ; ; ; ; ; ; ; 16/5; ; 3; ; ; ; ; 10/9; ; 
META; english/championship/cardiff-v-blackburn; 2016-08-13 08:20:07 GMT+3; 2016-08-17 19:45; e70300-dr003
Cardiff; ; ; ; ; ; ; ; ; ; 9/11; ; ; ; ; ; ; ; 9/11; ; 4/5; ; ; ; ; 4/11; ; 
Draw; ; ; ; ; ; ; ; ; ; 5/2; ; ; ; ; ; ; ; 5/2; ; 5/2; ; ; ; ; 11/5; ; 
Blackburn; ; ; ; ; ; ; ; ; ; 16/5; ; ; ; ; ; ; ; 16/5; ; 3; ; ; ; ; 10/9; ; 
META; english/championship/cardiff-v-blackburn; 2016-08-13 12:21:23 GMT+3; 2016-08-17 19:45; e70300-dr003
Cardiff; ; ; ; ; ; ; ; ; ; 9/11; ; ; ; ; ; ; ; 9/11; ; 4/5; ; ; ; ; 4/11; ; 
Draw; ; ; ; ; ; ; ; ; ; 5/2; ; ; ; ; ; ; ; 5/2; ; 5/2; ; ; ; ; 11/5; ; 
Blackburn; ; ; ; ; ; ; ; ; ; 16/5; ; ; ; ; ; ; ; 16/5; ; 3; ; ; ; ; 10/9; ; 
META; english/championship/cardiff-v-blackburn; 2016-08-13 16:21:28 GMT+3; 2016-08-17 19:45; e70300-dr003
Cardiff; ; ; ; ; ; ; ; ; ; 9/11; ; ; ; ; ; ; ; 9/11; ; 4/5; ; ; ; ; 4/11; ; 
Draw; ; ; ; ; ; ; ; ; ; 5/2; ; ; ; ; ; ; ; 5/2; ; 5/2; ; ; ; ; 11/5; ; 
Blackburn; ; ; ; ; ; ; ; ; ; 16/5; ; ; ; ; ; ; ; 16/5; ; 3; ; ; ; ; 10/9; ; 
META; english/championship/cardiff-v-blackburn; 2016-08-13 20:20:51 GMT+3; 2016-08-17 19:45; e70300-dr003
Cardiff; 4/6; ; ; ; ; ; ; ; ; 9/11; ; ; ; ; ; ; ; 9/11; ; 4/5; ; ; ; ; 2/11; ; 
Draw; 5/2; ; ; ; ; ; ; ; ; 5/2; ; ; ; ; ; ; ; 5/2; ; 5/2; ; ; ; ; 11/5; ; 
Blackburn; 9/2; ; ; ; ; ; ; ; ; 16/5; ; ; ; ; ; ; ; 16/5; ; 3; ; ; ; ; 6/5; ; 
META; english/championship/cardiff-v-blackburn; 2016-08-14 00:19:32 GMT+3; 2016-08-17 19:45; e70300-dr003
Cardiff; 4/6; 4/5; ; ; 8/11; ; 3/4; 6/5; ; 13/18; ; 5/6; 4/6; ; 7/10; ; ; 13/18; ; 4/6; 4/5; ; ; ; 8/13; ; 
Draw; 5/2; 13/5; ; ; 13/5; ; 13/5; 11/5; ; 13/5; ; 5/2; 5/2; ; 27/10; ; ; 13/5; ; 13/5; 28/11; ; ; ; 23/10; ; 
Blackburn; 9/2; 3; ; ; 4; ; 4; 2; ; 15/4; ; 10/3; 16/5; ; 4; ; ; 15/4; ; 7/2; 15/4; ; ; ; 5/2; ; 
META; english/championship/cardiff-v-blackburn; 2016-08-14 04:19:08 GMT+3; 2016-08-17 19:45; e70300-dr003
Cardiff; 4/6; 4/5; ; ; 8/11; ; 3/4; 4/5; ; 3/4; ; 5/6; 4/6; ; 7/10; ; 4/5; 3/4; ; 8/11; 4/5; ; ; ; 4/6; ; 
Draw; 5/2; 5/2; ; ; 13/5; ; 13/5; 9/4; ; 5/2; ; 5/2; 5/2; ; 27/10; ; 5/2; 5/2; ; 5/2; 5/2; ; ; ; 9/4; ; 
Blackburn; 9/2; 16/5; ; ; 4; ; 19/5; 10/3; ; 37/10; ; 10/3; 16/5; ; 4; ; 7/2; 37/10; ; 7/2; 37/10; ; ; ; 2/9; ; 
META; english/championship/cardiff-v-blackburn; 2016-08-14 08:19:14 GMT+3; 2016-08-17 19:45; e70300-dr003
Cardiff; 4/6; 4/5; ; ; 8/11; ; 3/4; 4/5; ; 3/4; ; 5/6; 4/6; ; 7/10; ; ; 3/4; ; 8/11; 10/13; ; ; ; 4/6; ; 
Draw; 5/2; 5/2; ; ; 13/5; ; 13/5; 9/4; ; 5/2; ; 5/2; 5/2; ; 27/10; ; ; 5/2; ; 5/2; 28/11; ; ; ; 27/10; ; 
Blackburn; 9/2; 16/5; ; ; 4; ; 4; 10/3; ; 37/10; ; 10/3; 16/5; ; 4; ; ; 37/10; ; 7/2; 50/13; ; ; ; 1/4; ; 
META; english/championship/cardiff-v-blackburn; 2016-08-14 12:19:24 GMT+3; 2016-08-17 19:45; e70300-dr003
Cardiff; 5/6; 4/5; ; ; 8/11; 17/20; 20/23; 4/5; ; 3/4; 17/20; 5/6; 4/6; 17/20; 17/20; ; 4/5; 3/4; ; 8/11; 5/6; 9/10; ; ; 4/5; ; 
Draw; 12/5; 5/2; ; ; 13/5; 13/5; 5/2; 9/4; ; 5/2; 12/5; 5/2; 5/2; 49/20; 12/5; ; 5/2; 5/2; ; 5/2; 5/2; 13/5; ; ; 12/5; ; 
Blackburn; 7/2; 16/5; ; ; 4; 7/2; 10/3; 10/3; ; 37/10; 16/5; 10/3; 16/5; 10/3; 7/2; ; 7/2; 37/10; ; 7/2; 39/11; 62/17; ; ; 7/2; ; 
META; english/championship/cardiff-v-blackburn; 2016-08-14 16:19:37 GMT+3; 2016-08-17 19:45; e70300-dr003
Cardiff; 5/6; 4/5; ; 10/11; 8/11; 10/11; 10/11; 4/5; 9/10; 4/5; 17/20; 5/6; 4/6; 17/20; 10/11; 17/20; 4/5; 4/5; 5/6; 4/5; 13/15; 9/10; ; ; 5/6; ; 
Draw; 12/5; 5/2; ; 23/10; 13/5; 5/2; 13/5; 9/4; 5/2; 5/2; 12/5; 5/2; 5/2; 49/20; 12/5; 12/5; 5/2; 5/2; 23/10; 5/2; 27/11; 13/5; ; ; 23/10; ; 
Blackburn; 7/2; 16/5; ; 16/5; 4; 33/10; 7/2; 10/3; 10/3; 37/10; 16/5; 10/3; 16/5; 10/3; 16/5; 18/5; 7/2; 37/10; 13/4; 7/2; 17/5; 62/17; ; ; 7/2; ; 
META; english/championship/cardiff-v-blackburn; 2016-08-14 20:20:02 GMT+3; 2016-08-17 19:45; e70300-dr003
Cardiff; 5/6; 17/20; 19/20; 10/11; 17/20; 10/11; 20/21; 4/5; 9/10; 4/5; 10/11; 5/6; 4/6; 17/20; 10/11; 17/20; 4/5; 4/5; 5/6; 4/5; 13/15; 11/12; 11/12; ; 9/10; 5/6; 10/11
Draw; 12/5; 12/5; 47/20; 23/10; 5/2; 5/2; 5/2; 9/4; 5/2; 5/2; 12/5; 5/2; 5/2; 49/20; 12/5; 12/5; 5/2; 5/2; 23/10; 5/2; 27/11; 13/5; 27/11; ; 12/5; 9/4; 23/10
