META; english/championship/brentford-v-brighton; 2017-01-29 00:21:41 GMT+2; 2017-02-05 15:00; e70300-dr003
Brighton; ; 5/4; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; 1/50; ; 
Brentford; ; 2; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; 1/50; ; 
Draw; ; 23/10; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; 21/10; ; 
META; english/championship/brentford-v-brighton; 2017-01-29 04:21:35 GMT+2; 2017-02-05 15:00; e70300-dr003
Brighton; ; 5/4; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; 1/50; ; 
Brentford; ; 2; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; 1/50; ; 
Draw; ; 23/10; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; 21/10; ; 
META; english/championship/brentford-v-brighton; 2017-01-29 08:21:09 GMT+2; 2017-02-05 15:00; e70300-dr003
Brighton; ; 5/4; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; 1/50; ; 
Brentford; ; 2; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; 1/50; ; 
Draw; ; 23/10; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; 21/10; ; 
META; english/championship/brentford-v-brighton; 2017-01-29 12:22:22 GMT+2; 2017-02-05 15:00; e70300-dr003
Brighton; 5/4; 5/4; ; 5/4; 5/4; 5/4; 5/4; ; 13/10; ; ; ; ; ; ; ; 6/5; ; ; 6/5; ; ; ; ; ; 8/11; ; 
Brentford; 11/5; 2; ; 11/5; 23/10; 11/5; 85/40; ; 23/10; ; ; ; ; ; ; ; 21/10; ; ; 21/10; ; ; ; ; ; 27/20; ; 
Draw; 9/4; 23/10; ; 23/10; 12/5; 9/4; 5/2; ; 23/10; ; ; ; ; ; ; ; 40/17; ; ; 40/17; ; ; ; ; ; 21/10; ; 
META; english/championship/brentford-v-brighton; 2017-01-30 10:39:00 GMT+2; 2017-02-05 15:00; e70300-dr003
Brighton; 5/4; 5/4; 13/10; 5/4; 13/10; 5/4; 13/10; ; 13/10; ; 6/5; ; 5/4; 5/4; ; 5/4; 6/5; 5/4; 5/4; 6/5; ; ; 5/4; ; ; 23/20; ; 
Brentford; 11/5; 2; 9/4; 11/5; 23/10; 11/5; 9/4; ; 23/10; ; 21/10; ; 9/4; 9/4; ; 11/5; 28/13; 11/5; 9/4; 28/13; ; ; 9/4; ; ; 2; ; 
Draw; 9/4; 23/10; 9/4; 23/10; 23/10; 9/4; 23/10; ; 23/10; ; 21/10; ; 9/4; 23/10; ; 9/4; 11/5; 11/5; 9/4; 11/5; ; ; 9/4; ; ; 21/10; ; 
META; english/championship/brentford-v-brighton; 2017-01-30 12:21:17 GMT+2; 2017-02-05 15:00; e70300-dr003
Brighton; 5/4; 5/4; 13/10; 5/4; 13/10; 5/4; 5/4; ; 13/10; ; 6/5; ; 5/4; 5/4; ; 5/4; 6/5; 5/4; 5/4; 6/5; ; ; 5/4; ; ; 23/20; ; 
Brentford; 11/5; 2; 9/4; 11/5; 23/10; 11/5; 23/10; ; 23/10; ; 21/10; ; 9/4; 9/4; ; 11/5; 28/13; 11/5; 9/4; 28/13; ; ; 9/4; ; ; 2; ; 
Draw; 9/4; 23/10; 9/4; 23/10; 23/10; 9/4; 23/10; ; 23/10; ; 21/10; ; 9/4; 23/10; ; 23/10; 11/5; 11/5; 9/4; 11/5; ; ; 9/4; ; ; 21/10; ; 
META; english/championship/brentford-v-brighton; 2017-01-30 16:21:26 GMT+2; 2017-02-05 15:00; e70300-dr003
Brighton; 5/4; 23/20; 23/20; 23/20; ; 23/20; 11/10; 11/10; 6/5; 11/10; 11/10; 5/4; 11/10; 11/10; 23/20; 6/5; 6/5; 11/10; 5/4; 6/5; ; ; 5/4; 6/5; ; 6/5; ; 
Draw; 9/4; 11/5; 11/5; 21/10; ; 23/10; 12/5; 11/5; 23/10; 9/4; 21/10; 11/5; 23/10; 23/10; 12/5; 9/4; 11/5; 9/4; 9/4; 11/5; ; ; 9/4; 9/4; ; 21/10; ; 
Brentford; 11/5; 13/5; 13/5; 13/5; ; 5/2; 13/5; 13/5; 5/2; 13/5; 5/2; 23/10; 5/2; 5/2; 12/5; 5/2; 9/4; 5/2; 9/4; 9/4; ; ; 9/4; 9/4; ; 13/5; ; 
META; english/championship/brentford-v-brighton; 2017-01-31 00:20:59 GMT+2; 2017-02-05 15:00; e70300-dr003
Brighton; 11/10; 23/20; 23/20; 6/5; 23/20; 23/20; 23/20; 21/20; 6/5; 23/20; 23/20; 5/4; 23/20; 23/20; 6/5; 15/13; 15/13; 11/10; 5/4; 15/13; ; ; 5/4; 23/20; ; 6/5; ; 
Draw; 23/10; 9/4; 11/5; 11/5; 9/4; 23/10; 23/10; 11/5; 23/10; 9/4; 21/10; 11/5; 9/4; 23/10; 23/10; 23/10; 9/4; 9/4; 9/4; 9/4; ; ; 9/4; 9/4; ; 21/10; ; 
Brentford; 5/2; 5/2; 13/5; 5/2; 11/4; 5/2; 5/2; 23/10; 5/2; 5/2; 12/5; 23/10; 5/2; 5/2; 12/5; 5/2; 40/17; 5/2; 9/4; 40/17; ; ; 9/4; 23/10; ; 13/5; ; 
META; english/championship/brentford-v-brighton; 2017-01-31 04:21:04 GMT+2; 2017-02-05 15:00; e70300-dr003
Brighton; 11/10; 23/20; 23/20; 6/5; 23/20; 23/20; 23/20; 21/20; 6/5; 23/20; 23/20; 5/4; 23/20; 23/20; 6/5; 15/13; 15/13; 11/10; 5/4; 15/13; ; ; 5/4; 23/20; ; 6/5; ; 
Draw; 23/10; 9/4; 11/5; 11/5; 9/4; 23/10; 23/10; 11/5; 23/10; 9/4; 21/10; 11/5; 9/4; 23/10; 23/10; 23/10; 9/4; 9/4; 9/4; 9/4; ; ; 9/4; 9/4; ; 21/10; ; 
Brentford; 5/2; 5/2; 13/5; 5/2; 11/4; 5/2; 5/2; 23/10; 5/2; 5/2; 12/5; 23/10; 5/2; 5/2; 12/5; 5/2; 12/5; 5/2; 9/4; 12/5; ; ; 9/4; 23/10; ; 13/5; ; 
META; english/championship/brentford-v-brighton; 2017-01-31 08:21:14 GMT+2; 2017-02-05 15:00; e70300-dr003
Brighton; 11/10; 23/20; 23/20; 6/5; 23/20; 23/20; 23/20; 21/20; 6/5; 23/20; 23/20; 5/4; 23/20; 23/20; 6/5; 15/13; 15/13; 11/10; 5/4; 15/13; ; ; 5/4; 23/20; ; 6/5; ; 
Draw; 23/10; 9/4; 11/5; 11/5; 9/4; 23/10; 23/10; 11/5; 23/10; 9/4; 21/10; 11/5; 9/4; 23/10; 23/10; 23/10; 9/4; 9/4; 9/4; 9/4; ; ; 9/4; 9/4; ; 21/10; ; 
Brentford; 5/2; 5/2; 13/5; 5/2; 11/4; 5/2; 5/2; 23/10; 5/2; 5/2; 12/5; 23/10; 5/2; 5/2; 12/5; 5/2; 40/17; 5/2; 9/4; 40/17; ; ; 9/4; 23/10; ; 13/5; ; 
META; english/championship/brentford-v-brighton; 2017-01-31 12:22:08 GMT+2; 2017-02-05 15:00; e70300-dr003
Brighton; 11/10; 23/20; 23/20; 23/20; 23/20; 23/20; 23/20; 21/20; 6/5; 11/10; 23/20; 5/4; 23/20; 23/20; 6/5; 15/13; 15/13; 11/10; 5/4; 15/13; ; 19/17; 5/4; 23/20; ; 6/5; ; 
Draw; 23/10; 9/4; 11/5; 21/10; 12/5; 12/5; 23/10; 11/5; 23/10; 9/4; 21/10; 11/5; 9/4; 23/10; 23/10; 23/10; 9/4; 9/4; 9/4; 9/4; ; 23/10; 9/4; 9/4; ; 21/10; ; 
Brentford; 5/2; 5/2; 13/5; 13/5; 13/5; 5/2; 5/2; 23/10; 5/2; 5/2; 12/5; 23/10; 5/2; 5/2; 12/5; 5/2; 40/17; 5/2; 9/4; 40/17; ; 23/10; 9/4; 23/10; ; 13/5; ; 
META; english/championship/brentford-v-brighton; 2017-01-31 16:22:06 GMT+2; 2017-02-05 15:00; e70300-dr003
Brighton; 11/10; 23/20; 23/20; 23/20; 6/5; 23/20; 23/20; 21/20; 6/5; 23/20; 23/20; 5/4; 23/20; 23/20; 6/5; 6/5; 15/13; 11/10; 5/4; 15/13; ; 15/13; 5/4; 23/20; ; 6/5; ; 
Draw; 23/10; 9/4; 11/5; 21/10; 23/10; 23/10; 23/10; 11/5; 23/10; 9/4; 21/10; 11/5; 9/4; 23/10; 23/10; 23/10; 9/4; 9/4; 9/4; 9/4; ; 28/13; 9/4; 9/4; ; 21/10; ; 
Brentford; 5/2; 5/2; 13/5; 13/5; 5/2; 5/2; 5/2; 23/10; 5/2; 5/2; 12/5; 23/10; 5/2; 5/2; 12/5; 5/2; 40/17; 5/2; 9/4; 40/17; ; 40/17; 9/4; 23/10; ; 13/5; ; 
META; english/championship/brentford-v-brighton; 2017-01-31 20:23:35 GMT+2; 2017-02-05 15:00; e70300-dr003
Brighton; 11/10; 23/20; 23/20; 23/20; 6/5; 23/20; 23/20; 21/20; 6/5; 23/20; 23/20; 5/4; 23/20; 23/20; 6/5; 6/5; 15/13; 11/10; 5/4; 15/13; ; 15/13; 5/4; 23/20; ; 6/5; ; 
Draw; 23/10; 9/4; 11/5; 21/10; 23/10; 23/10; 23/10; 11/5; 23/10; 9/4; 21/10; 11/5; 9/4; 23/10; 23/10; 23/10; 9/4; 9/4; 9/4; 9/4; ; 28/13; 9/4; 9/4; ; 21/10; ; 
Brentford; 5/2; 5/2; 13/5; 13/5; 5/2; 5/2; 5/2; 23/10; 5/2; 5/2; 12/5; 23/10; 5/2; 5/2; 12/5; 5/2; 12/5; 5/2; 9/4; 12/5; ; 40/17; 9/4; 23/10; ; 13/5; ; 
META; english/championship/brentford-v-brighton; 2017-02-01 00:20:51 GMT+2; 2017-02-05 15:00; e70300-dr003
Brighton; 11/10; 23/20; 23/20; 23/20; 6/5; 23/20; 23/20; 21/20; 6/5; 23/20; 23/20; 5/4; 23/20; 23/20; 6/5; 6/5; 6/5; 11/10; 5/4; 6/5; ; 15/13; 5/4; 23/20; ; 6/5; ; 
Draw; 23/10; 9/4; 11/5; 21/10; 23/10; 23/10; 23/10; 11/5; 23/10; 9/4; 21/10; 11/5; 9/4; 23/10; 23/10; 23/10; 9/4; 9/4; 9/4; 9/4; ; 28/13; 9/4; 9/4; ; 21/10; ; 
Brentford; 5/2; 5/2; 13/5; 13/5; 5/2; 5/2; 5/2; 23/10; 5/2; 5/2; 12/5; 23/10; 5/2; 5/2; 12/5; 5/2; 40/17; 5/2; 9/4; 40/17; ; 40/17; 9/4; 23/10; ; 13/5; ; 
META; english/championship/brentford-v-brighton; 2017-02-01 04:20:59 GMT+2; 2017-02-05 15:00; e70300-dr003
Brighton; 6/5; 23/20; 23/20; 13/10; 5/4; 5/4; 5/4; 21/20; 13/10; 5/4; 5/4; 5/4; 5/4; 5/4; 13/10; 5/4; 15/13; 11/10; 5/4; 15/13; ; 21/17; 5/4; 5/4; ; 6/5; ; 
Draw; 23/10; 9/4; 11/5; 21/10; 23/10; 23/10; 23/10; 11/5; 9/4; 11/5; 2; 11/5; 9/4; 11/5; 9/4; 23/10; 9/4; 9/4; 9/4; 9/4; ; 28/13; 9/4; 11/5; ; 21/10; ; 
Brentford; 23/10; 5/2; 13/5; 23/10; 12/5; 23/10; 23/10; 23/10; 23/10; 9/4; 21/10; 23/10; 9/4; 23/10; 9/4; 12/5; 40/17; 5/2; 9/4; 40/17; ; 28/13; 9/4; 11/5; ; 5/2; ; 
META; english/championship/brentford-v-brighton; 2017-02-01 08:20:57 GMT+2; 2017-02-05 15:00; e70300-dr003
Brighton; 6/5; 23/20; 27/20; 13/10; 5/4; 13/10; 5/4; 21/20; 13/10; 5/4; 5/4; 5/4; 5/4; 5/4; 13/10; 5/4; 5/4; 11/10; 5/4; 5/4; ; 21/17; 5/4; 13/10; ; 6/5; ; 
Draw; 23/10; 9/4; 43/20; 21/10; 23/10; 23/10; 23/10; 11/5; 9/4; 11/5; 21/10; 11/5; 9/4; 9/4; 9/4; 23/10; 9/4; 9/4; 9/4; 9/4; ; 28/13; 9/4; 11/5; ; 21/10; ; 
