META; english/championship/brentford-v-derby; 2017-04-10 16:40:53 GMT+3; 2017-04-14 15:00; e70300-dr003
Derby; 29/20; 6/4; 31/20; 13/8; 6/4; 31/20; 31/20; 11/8; 8/5; 6/4; 29/20; 29/20; 6/4; 6/4; 6/4; 6/4; 6/4; 16/11; 8/5; 6/4; 33/20; 53/35; 8/5; 6/4; 8/5; ; 11/8; 7/5; 
Brentford; 7/4; 17/10; 17/10; 8/5; 7/4; 7/4; 17/10; 17/10; 13/8; 13/8; 33/20; 17/10; 17/10; 7/4; 7/4; 7/4; 17/10; 7/4; 13/8; 17/10; 7/4; 11/7; 28/17; 7/4; 5/3; ; 17/10; 13/8; 
Draw; 12/5; 5/2; 49/20; 12/5; 5/2; 12/5; 5/2; 9/4; 5/2; 12/5; 23/10; 5/2; 5/2; 5/2; 5/2; 5/2; 40/17; 12/5; 23/10; 40/17; 51/20; 12/5; 40/17; 23/10; 12/5; ; 9/4; 23/10; 
META; english/championship/brentford-v-derby; 2017-04-11 12:55:10 GMT+3; 2017-04-14 15:00; e70300-dr003
Derby; 29/20; 6/4; 31/20; 13/8; 6/4; 31/20; 31/20; 11/8; 8/5; 6/4; 29/20; 29/20; 6/4; 6/4; 6/4; 6/4; 6/4; 16/11; 8/5; 6/4; 33/20; 53/35; 8/5; 6/4; 8/5; ; 7/5; 7/5; 
Brentford; 7/4; 17/10; 17/10; 8/5; 7/4; 7/4; 17/10; 17/10; 13/8; 13/8; 33/20; 17/10; 17/10; 7/4; 7/4; 7/4; 7/4; 7/4; 13/8; 7/4; 7/4; 11/7; 28/17; 7/4; 5/3; ; 13/8; 13/8; 
Draw; 12/5; 5/2; 49/20; 12/5; 5/2; 12/5; 5/2; 9/4; 5/2; 12/5; 23/10; 5/2; 5/2; 5/2; 5/2; 5/2; 12/5; 12/5; 23/10; 12/5; 51/20; 12/5; 40/17; 23/10; 12/5; ; 12/5; 23/10; 
META; english/championship/brentford-v-derby; 2017-04-12 12:26:33 GMT+3; 2017-04-14 15:00; e70300-dr003
Derby; 29/20; 6/4; 31/20; 13/8; 6/4; 8/5; 31/20; 11/8; 8/5; 6/4; 29/20; 31/20; 6/4; 6/4; 6/4; 17/11; 17/11; 16/11; 8/5; 17/11; 33/20; 17/11; 8/5; 6/4; 8/5; ; 6/4; 7/5; 
Brentford; 7/4; 17/10; 17/10; 8/5; 7/4; 7/4; 17/10; 17/10; 13/8; 13/8; 13/8; 17/10; 33/20; 17/10; 7/4; 7/4; 17/10; 7/4; 13/8; 17/10; 7/4; 17/10; 28/17; 17/10; 5/3; ; 13/8; 13/8; 
Draw; 12/5; 5/2; 49/20; 12/5; 5/2; 12/5; 5/2; 9/4; 5/2; 12/5; 23/10; 12/5; 5/2; 5/2; 5/2; 12/5; 12/5; 12/5; 23/10; 12/5; 51/20; 27/11; 40/17; 23/10; 12/5; ; 12/5; 23/10; 
META; english/championship/brentford-v-derby; 2017-04-13 12:04:57 GMT+3; 2017-04-14 15:00; e70300-dr003
Derby; 13/8; 6/4; 31/20; 13/8; 6/4; 8/5; 13/8; 6/4; 8/5; 6/4; 6/4; 31/20; 6/4; 13/8; 6/4; 17/11; 17/11; 16/11; 8/5; 17/11; 33/20; 17/11; 8/5; 8/5; 8/5; ; 6/4; 7/5; 
Brentford; 9/5; 17/10; 17/10; 8/5; 7/4; 7/4; 7/4; 17/10; 13/8; 13/8; 8/5; 17/10; 33/20; 7/4; 7/4; 7/4; 17/10; 7/4; 13/8; 17/10; 7/4; 7/4; 28/17; 7/4; 5/3; ; 17/10; 13/8; 
Draw; 5/2; 5/2; 49/20; 12/5; 5/2; 12/5; 5/2; 12/5; 5/2; 12/5; 23/10; 12/5; 5/2; 5/2; 5/2; 5/2; 12/5; 12/5; 23/10; 27/11; 51/20; 12/5; 40/17; 12/5; 12/5; ; 12/5; 23/10; 
