META; english/championship/newcastle-v-reading; 2016-08-12 00:20:11 GMT+3; 2016-08-17 19:45; e70300-dr003
Newcastle; ; ; ; ; ; ; ; ; ; 3/4; ; ; ; ; ; ; ; 3/4; ; 8/11; ; ; ; ; 4/11; ; 
Draw; ; ; ; ; ; ; ; ; ; 13/5; ; ; ; ; ; ; ; 13/5; ; 13/5; ; ; ; ; 1; ; 
Reading; ; ; ; ; ; ; ; ; ; 37/10; ; ; ; ; ; ; ; 37/10; ; 7/2; ; ; ; ; 6/5; ; 
META; english/championship/newcastle-v-reading; 2016-08-12 04:20:07 GMT+3; 2016-08-17 19:45; e70300-dr003
Newcastle; ; ; ; ; ; ; ; ; ; 3/4; ; ; ; ; ; ; ; 3/4; ; 8/11; ; ; ; ; 4/11; ; 
Draw; ; ; ; ; ; ; ; ; ; 13/5; ; ; ; ; ; ; ; 13/5; ; 13/5; ; ; ; ; 1; ; 
Reading; ; ; ; ; ; ; ; ; ; 37/10; ; ; ; ; ; ; ; 37/10; ; 7/2; ; ; ; ; 6/5; ; 
META; english/championship/newcastle-v-reading; 2016-08-12 08:19:53 GMT+3; 2016-08-17 19:45; e70300-dr003
Newcastle; ; ; ; ; ; ; ; ; ; 3/4; ; ; ; ; ; ; ; 3/4; ; 8/11; ; ; ; ; 4/11; ; 
Draw; ; ; ; ; ; ; ; ; ; 13/5; ; ; ; ; ; ; ; 13/5; ; 13/5; ; ; ; ; 1; ; 
Reading; ; ; ; ; ; ; ; ; ; 37/10; ; ; ; ; ; ; ; 37/10; ; 7/2; ; ; ; ; 6/5; ; 
META; english/championship/newcastle-v-reading; 2016-08-12 12:20:28 GMT+3; 2016-08-17 19:45; e70300-dr003
Newcastle; ; ; ; ; ; ; ; ; ; 3/4; ; ; ; ; ; ; ; 3/4; ; 8/11; ; ; ; ; 4/11; ; 
Draw; ; ; ; ; ; ; ; ; ; 13/5; ; ; ; ; ; ; ; 13/5; ; 13/5; ; ; ; ; 21/20; ; 
Reading; ; ; ; ; ; ; ; ; ; 37/10; ; ; ; ; ; ; ; 37/10; ; 7/2; ; ; ; ; 13/10; ; 
META; english/championship/newcastle-v-reading; 2016-08-12 16:20:35 GMT+3; 2016-08-17 19:45; e70300-dr003
Newcastle; ; ; ; ; ; ; ; ; ; 3/4; ; ; ; ; ; ; ; 3/4; ; 8/11; ; ; ; ; 4/11; ; 
Draw; ; ; ; ; ; ; ; ; ; 13/5; ; ; ; ; ; ; ; 13/5; ; 13/5; ; ; ; ; 11/10; ; 
Reading; ; ; ; ; ; ; ; ; ; 37/10; ; ; ; ; ; ; ; 37/10; ; 7/2; ; ; ; ; 13/10; ; 
META; english/championship/newcastle-v-reading; 2016-08-12 20:21:09 GMT+3; 2016-08-17 19:45; e70300-dr003
Newcastle; ; ; ; ; ; ; ; ; ; 3/4; ; ; ; ; ; ; ; 3/4; ; 8/11; ; ; ; ; 4/11; ; 
Draw; ; ; ; ; ; ; ; ; ; 13/5; ; ; ; ; ; ; ; 13/5; ; 13/5; ; ; ; ; 11/10; ; 
Reading; ; ; ; ; ; ; ; ; ; 37/10; ; ; ; ; ; ; ; 37/10; ; 7/2; ; ; ; ; 13/10; ; 
META; english/championship/newcastle-v-reading; 2016-08-13 00:20:14 GMT+3; 2016-08-17 19:45; e70300-dr003
Newcastle; ; ; ; ; ; ; ; ; ; 3/4; ; ; ; ; ; ; ; 3/4; ; 8/11; ; ; ; ; 1/2; ; 
Draw; ; ; ; ; ; ; ; ; ; 13/5; ; ; ; ; ; ; ; 13/5; ; 13/5; ; ; ; ; 11/10; ; 
