META; spain/la-liga-segunda/reus-deportiu-v-tenerife; 2016-10-03 16:25:14 GMT+3; 2016-10-08 15:00; e70300-dr003
Reus Deportiu; ; 5/4; ; 5/4; 5/4; 6/5; 5/4; ; ; ; 5/4; 5/4; 5/4; 5/4; ; 5/4; ; 6/5; ; ; ; 6/5; 4/3; 17/14; ; ; ; 5/4; 
Draw; ; 2; ; 2; 21/10; 2; 85/40; ; ; ; 2; 2; 2; 21/10; ; 2; ; 39/19; ; ; ; 39/19; 21/10; 21/10; ; ; ; 19/10; 
Tenerife; ; 9/4; ; 23/10; 12/5; 43/20; 5/2; ; ; ; 12/5; 9/4; 23/10; 12/5; ; 12/5; ; 40/17; ; ; ; 40/17; 13/5; 21/10; ; ; ; 21/10; 
META; spain/la-liga-segunda/reus-deportiu-v-tenerife; 2016-10-03 20:26:36 GMT+3; 2016-10-08 15:00; e70300-dr003
Reus Deportiu; 7/5; 5/4; 13/10; 13/10; 13/10; 5/4; 13/10; ; ; 5/4; 13/10; 13/10; 5/4; 13/10; ; 5/4; ; 13/10; 5/4; ; 5/4; 13/10; 4/3; 5/4; ; ; 6/5; 6/5; 
Draw; 21/10; 2; 39/20; 2; 21/10; 2; 21/10; ; ; 21/10; 2; 19/10; 2; 21/10; ; 2; ; 37/19; 21/10; ; 21/10; 37/19; 21/10; 28/13; ; ; 19/10; 19/10; 
Tenerife; 21/10; 11/5; 9/4; 11/5; 23/10; 21/10; 12/5; ; ; 12/5; 23/10; 11/5; 23/10; 23/10; ; 12/5; ; 9/4; 12/5; ; 12/5; 9/4; 13/5; 57/29; ; ; 2; 21/10; 
META; spain/la-liga-segunda/reus-deportiu-v-tenerife; 2016-10-04 00:24:52 GMT+3; 2016-10-08 15:00; e70300-dr003
Reus Deportiu; 7/5; 5/4; 13/10; 13/10; 13/10; 5/4; 13/10; ; 5/4; 5/4; 13/10; 13/10; 5/4; 13/10; ; 5/4; 13/10; 13/10; 5/4; ; 5/4; 13/10; 4/3; 5/4; ; ; 5/4; 6/5; 
Draw; 21/10; 2; 39/20; 2; 21/10; 2; 21/10; ; 15/8; 21/10; 2; 19/10; 2; 21/10; ; 2; 2; 37/19; 21/10; ; 21/10; 37/19; 21/10; 28/13; ; ; 2; 19/10; 
Tenerife; 21/10; 11/5; 11/5; 11/5; 23/10; 21/10; 12/5; ; 85/40; 12/5; 23/10; 11/5; 23/10; 23/10; ; 12/5; 11/5; 23/10; 12/5; ; 12/5; 23/10; 13/5; 57/29; ; ; 21/10; 21/10; 
META; spain/la-liga-segunda/reus-deportiu-v-tenerife; 2016-10-04 04:24:45 GMT+3; 2016-10-08 15:00; e70300-dr003
Reus Deportiu; 7/5; 5/4; 13/10; 13/10; 13/10; 5/4; 13/10; ; 5/4; 5/4; 13/10; 13/10; 5/4; 13/10; ; 5/4; 13/10; 13/10; 5/4; 23/17; 5/4; 13/10; 4/3; 5/4; ; ; 5/4; 6/5; 
Draw; 21/10; 2; 39/20; 2; 21/10; 2; 21/10; ; 15/8; 21/10; 2; 19/10; 2; 21/10; ; 2; 2; 2; 21/10; 37/19; 21/10; 2; 21/10; 28/13; ; ; 2; 19/10; 
Tenerife; 21/10; 11/5; 11/5; 11/5; 23/10; 21/10; 12/5; ; 85/40; 12/5; 23/10; 11/5; 23/10; 23/10; ; 12/5; 11/5; 9/4; 12/5; 2; 12/5; 9/4; 13/5; 57/29; ; ; 21/10; 21/10; 
META; spain/la-liga-segunda/reus-deportiu-v-tenerife; 2016-10-04 08:25:46 GMT+3; 2016-10-08 15:00; e70300-dr003
Reus Deportiu; 7/5; 5/4; 13/10; 13/10; 13/10; 5/4; 13/10; ; 5/4; 5/4; 13/10; 13/10; 5/4; 27/20; ; 5/4; 13/10; 13/10; 5/4; 23/17; 5/4; 13/10; 4/3; 5/4; ; ; 5/4; 6/5; 
Draw; 21/10; 2; 2; 2; 21/10; 2; 21/10; ; 15/8; 21/10; 2; 2; 2; 2; ; 2; 2; 2; 21/10; 37/19; 21/10; 2; 21/10; 28/13; ; ; 19/10; 19/10; 
Tenerife; 21/10; 11/5; 9/4; 11/5; 23/10; 21/10; 12/5; ; 85/40; 12/5; 23/10; 11/5; 23/10; 23/10; ; 12/5; 11/5; 23/10; 12/5; 2; 12/5; 23/10; 13/5; 57/29; ; ; 21/10; 21/10; 
META; spain/la-liga-segunda/reus-deportiu-v-tenerife; 2016-10-04 12:26:33 GMT+3; 2016-10-08 15:00; e70300-dr003
