META; spain/la-liga-segunda/cadiz-v-girona; 2016-10-03 16:25:39 GMT+3; 2016-10-09 17:00; e70300-dr003
Cadiz; ; ; ; 6/4; 6/4; 7/5; 31/20; ; ; ; 6/4; 29/20; 6/4; ; ; 7/5; ; 7/5; ; ; ; 7/5; 5/3; 25/18; ; ; ; 7/5; 
Girona; ; ; ; 19/10; 2; 37/20; 19/10; ; ; ; 19/10; 15/8; 15/8; ; ; 2; ; 37/19; ; ; ; 37/19; 2; 16/9; ; ; ; 9/5; 
Draw; ; ; ; 2; 21/10; 39/20; 11/5; ; ; ; 21/10; 2; 2; ; ; 21/10; ; 39/19; ; ; ; 39/19; 21/10; 21/10; ; ; ; 19/10; 
META; spain/la-liga-segunda/cadiz-v-girona; 2016-10-03 20:27:01 GMT+3; 2016-10-09 17:00; e70300-dr003
Cadiz; 6/4; 29/20; 29/20; 6/4; 6/4; 7/5; 31/20; ; ; 7/5; 6/4; 29/20; 6/4; ; ; 7/5; ; 16/11; 7/5; ; 7/5; 16/11; 5/3; 25/18; ; ; 11/8; 7/5; 
Girona; 15/8; 15/8; 19/10; 19/10; 2; 37/20; 19/10; ; ; 2; 19/10; 15/8; 15/8; ; ; 2; ; 19/10; 2; ; 2; 19/10; 2; 16/9; ; ; 9/5; 9/5; 
Draw; 11/5; 2; 2; 2; 21/10; 39/20; 11/5; ; ; 11/5; 21/10; 2; 2; ; ; 21/10; ; 39/19; 11/5; ; 11/5; 39/19; 21/10; 21/10; ; ; 19/10; 19/10; 
META; spain/la-liga-segunda/cadiz-v-girona; 2016-10-04 00:25:11 GMT+3; 2016-10-09 17:00; e70300-dr003
Cadiz; 6/4; 29/20; 29/20; 6/4; 6/4; 7/5; 31/20; ; 7/5; 7/5; 6/4; 29/20; 6/4; 6/4; ; 7/5; ; 16/11; 7/5; ; 7/5; 16/11; 5/3; 25/18; ; ; 11/8; 7/5; 
Girona; 15/8; 15/8; 19/10; 19/10; 2; 37/20; 19/10; ; 9/5; 2; 19/10; 15/8; 15/8; 19/10; ; 2; ; 19/10; 2; ; 2; 19/10; 2; 16/9; ; ; 9/5; 7/4; 
Draw; 11/5; 2; 2; 2; 21/10; 39/20; 11/5; ; 2; 11/5; 21/10; 2; 2; 21/10; ; 21/10; ; 39/19; 11/5; ; 11/5; 39/19; 21/10; 21/10; ; ; 19/10; 15/8; 
META; spain/la-liga-segunda/cadiz-v-girona; 2016-10-04 04:25:05 GMT+3; 2016-10-09 17:00; e70300-dr003
Cadiz; 6/4; 29/20; 29/20; 6/4; 6/4; 7/5; 31/20; ; 7/5; 7/5; 6/4; 29/20; 6/4; 6/4; ; 7/5; ; 16/11; 7/5; 7/5; 7/5; 16/11; 5/3; 25/18; ; ; 7/5; 7/5; 
Girona; 15/8; 15/8; 19/10; 19/10; 2; 37/20; 19/10; ; 9/5; 2; 19/10; 15/8; 15/8; 19/10; ; 2; ; 19/10; 2; 9/5; 2; 19/10; 2; 16/9; ; ; 9/5; 9/5; 
Draw; 11/5; 2; 2; 2; 21/10; 39/20; 11/5; ; 2; 11/5; 21/10; 2; 2; 21/10; ; 21/10; ; 39/19; 11/5; 21/10; 11/5; 39/19; 21/10; 21/10; ; ; 19/10; 19/10; 
META; spain/la-liga-segunda/cadiz-v-girona; 2016-10-04 08:26:07 GMT+3; 2016-10-09 17:00; e70300-dr003
Cadiz; 6/4; 29/20; 29/20; 6/4; 6/4; 7/5; 31/20; ; 7/5; 7/5; 6/4; 29/20; 6/4; 6/4; ; 7/5; ; 16/11; 7/5; 7/5; 7/5; 16/11; 5/3; 25/18; ; ; 11/8; 7/5; 
Girona; 15/8; 15/8; 19/10; 19/10; 2; 37/20; 19/10; ; 9/5; 2; 19/10; 15/8; 15/8; 19/10; ; 2; ; 19/10; 2; 9/5; 2; 19/10; 2; 16/9; ; ; 9/5; 9/5; 
Draw; 11/5; 2; 2; 2; 21/10; 39/20; 11/5; ; 2; 11/5; 21/10; 2; 2; 21/10; ; 21/10; ; 39/19; 11/5; 21/10; 11/5; 39/19; 21/10; 21/10; ; ; 19/10; 19/10; 
META; spain/la-liga-segunda/cadiz-v-girona; 2016-10-04 12:26:55 GMT+3; 2016-10-09 17:00; e70300-dr003
Cadiz; 6/4; 29/20; 29/20; 6/4; 6/4; 7/5; 31/20; ; 7/5; 7/5; 6/4; 29/20; 6/4; 6/4; ; 7/5; ; 16/11; 7/5; 7/5; 7/5; 16/11; 5/3; 25/18; ; ; 11/8; 7/5; 
Girona; 15/8; 15/8; 19/10; 19/10; 2; 37/20; 19/10; ; 9/5; 2; 19/10; 15/8; 15/8; 19/10; ; 2; ; 19/10; 2; 9/5; 2; 19/10; 2; 16/9; ; ; 7/4; 9/5; 
Draw; 11/5; 2; 2; 2; 21/10; 39/20; 11/5; ; 2; 11/5; 21/10; 2; 2; 21/10; ; 21/10; ; 39/19; 11/5; 21/10; 11/5; 39/19; 21/10; 21/10; ; ; 2; 19/10; 
META; spain/la-liga-segunda/cadiz-v-girona; 2016-10-04 16:27:58 GMT+3; 2016-10-09 17:00; e70300-dr003
Cadiz; 6/4; 29/20; 6/4; 6/4; 6/4; 7/5; 31/20; 6/4; 7/5; 7/5; 6/4; 6/4; 6/4; 6/4; ; 7/5; ; 16/11; 7/5; 7/5; 7/5; 16/11; 5/3; 25/18; ; ; 7/5; 7/5; 
Girona; 15/8; 15/8; 37/20; 19/10; 2; 37/20; 19/10; 9/5; 9/5; 2; 19/10; 15/8; 15/8; 19/10; ; 2; ; 19/10; 2; 9/5; 2; 19/10; 2; 16/9; ; ; 17/10; 7/4; 
Draw; 11/5; 2; 2; 2; 21/10; 39/20; 11/5; 21/10; 2; 11/5; 21/10; 2; 2; 21/10; ; 21/10; ; 39/19; 11/5; 21/10; 11/5; 39/19; 21/10; 21/10; ; ; 2; 19/10; 
META; spain/la-liga-segunda/cadiz-v-girona; 2016-10-04 20:28:01 GMT+3; 2016-10-09 17:00; e70300-dr003
Cadiz; 6/4; 29/20; 6/4; 6/4; 6/4; 7/5; 31/20; 6/4; 7/5; 7/5; 6/4; 6/4; 6/4; 6/4; ; 7/5; 6/4; 16/11; 7/5; 7/5; 7/5; 16/11; 5/3; 25/18; ; ; 7/5; 7/5; 
Girona; 15/8; 15/8; 37/20; 19/10; 2; 37/20; 19/10; 9/5; 9/5; 2; 19/10; 15/8; 15/8; 19/10; ; 2; 15/8; 19/10; 2; 9/5; 2; 19/10; 2; 16/9; ; ; 9/5; 7/4; 
Draw; 11/5; 2; 2; 2; 21/10; 39/20; 11/5; 21/10; 2; 11/5; 21/10; 2; 2; 21/10; ; 21/10; 2; 21/10; 11/5; 21/10; 11/5; 21/10; 21/10; 21/10; ; ; 2; 19/10; 
META; spain/la-liga-segunda/cadiz-v-girona; 2016-10-05 00:26:12 GMT+3; 2016-10-09 17:00; e70300-dr003
Cadiz; 6/4; 29/20; 6/4; 6/4; 6/4; 7/5; 31/20; 6/4; 7/5; 7/5; 6/4; 6/4; 6/4; 6/4; ; 7/5; 6/4; 16/11; 7/5; 7/5; 7/5; 16/11; 5/3; 25/18; ; ; 7/5; ; 
Girona; 15/8; 15/8; 37/20; 19/10; 2; 37/20; 19/10; 9/5; 9/5; 2; 19/10; 15/8; 15/8; 19/10; ; 2; 15/8; 19/10; 2; 9/5; 2; 19/10; 2; 16/9; ; ; 9/5; 7/4; 
Draw; 11/5; 2; 2; 2; 21/10; 39/20; 11/5; 21/10; 2; 11/5; 21/10; 2; 2; 21/10; ; 21/10; 2; 21/10; 11/5; 21/10; 11/5; 21/10; 21/10; 21/10; ; ; 19/10; 19/10; 
META; spain/la-liga-segunda/cadiz-v-girona; 2016-10-05 04:25:39 GMT+3; 2016-10-09 17:00; e70300-dr003
