META; spain/la-liga-segunda/valladolid-v-sevilla-atletico; 2016-10-31 16:24:30 GMT+3; 2016-11-05 17:00; e70300-dr003
Valladolid; 5/6; 5/6; ; 5/6; 10/11; 17/20; ; ; ; 17/20; 17/20; ; 17/20; ; 10/11; ; 5/6; ; ; ; 5/6; 42/41; 6/7; ; ; ; ; 5/6; 
Draw; 21/10; 11/5; ; 23/10; 23/10; 43/20; ; ; ; 23/10; 11/5; ; 23/10; ; 12/5; ; 9/4; ; ; ; 9/4; 23/10; 23/10; ; ; ; ; 21/10; 
Sevilla Atletico; 4; 10/3; ; 3; 10/3; 14/5; ; ; ; 10/3; 13/4; ; 7/2; ; 3; ; 38/11; ; ; ; 38/11; 33/10; 37/13; ; ; ; ; 13/5; 
META; spain/la-liga-segunda/valladolid-v-sevilla-atletico; 2016-10-31 20:26:30 GMT+3; 2016-11-05 17:00; e70300-dr003
Valladolid; 3/4; 4/5; 5/6; 4/5; 5/6; 4/5; ; ; ; 4/5; 4/5; 17/20; 4/5; ; 5/6; ; 4/5; 11/13; 5/6; 5/6; 4/5; 39/40; 4/5; 11/13; ; ; 8/11; 5/6; 
Draw; 11/5; 9/4; 9/4; 21/10; 12/5; 9/4; ; ; ; 12/5; 9/4; 9/4; 12/5; ; 23/10; ; 23/10; 5/2; 2; 5/2; 23/10; 23/10; 23/10; 5/2; ; ; 23/10; 21/10; 
Sevilla Atletico; 9/2; 7/2; 17/5; 7/2; 7/2; 3; ; ; ; 7/2; 17/5; 10/3; 15/4; ; 7/2; ; 62/17; 13/4; 18/5; 3; 62/17; 7/2; 41/13; 13/4; ; ; 3; 13/5; 
META; spain/la-liga-segunda/valladolid-v-sevilla-atletico; 2016-11-01 00:25:21 GMT+3; 2016-11-05 17:00; e70300-dr003
Valladolid; 3/4; 4/5; 4/5; 4/5; 5/6; 4/5; ; ; ; 4/5; 4/5; 17/20; 4/5; ; 5/6; ; 10/13; 11/13; 5/6; 5/6; 10/13; 6/7; 4/5; 11/13; ; ; 8/11; 8/11; 
Draw; 11/5; 9/4; 9/4; 21/10; 23/10; 9/4; ; ; ; 12/5; 9/4; 9/4; 12/5; ; 23/10; ; 23/10; 40/17; 2; 23/10; 23/10; 5/2; 23/10; 40/17; ; ; 23/10; 12/5; 
Sevilla Atletico; 9/2; 7/2; 7/2; 7/2; 7/2; 3; ; ; ; 7/2; 17/5; 10/3; 15/4; ; 7/2; ; 37/10; 7/2; 18/5; 7/2; 37/10; 75/19; 41/13; 7/2; ; ; 3; 3; 
