META; spain/la-liga-segunda/mallorca-v-sevilla-b; 2016-11-13 20:27:44 GMT+2; 2016-11-19 17:00; e70300-dr003
Draw; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; 1/100; ; 
Mallorca; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; 1/50; ; 
Sevilla B; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; 1/50; ; 
META; spain/la-liga-segunda/mallorca-v-sevilla-b; 2016-11-14 00:25:19 GMT+2; 2016-11-19 17:00; e70300-dr003
Draw; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; 1/100; ; 
Mallorca; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; 1/50; ; 
Sevilla B; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; 1/50; ; 
META; spain/la-liga-segunda/mallorca-v-sevilla-b; 2016-11-14 04:25:07 GMT+2; 2016-11-19 17:00; e70300-dr003
Draw; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; 1/100; ; 
Mallorca; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; 1/50; ; 
Sevilla B; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; 1/50; ; 
META; spain/la-liga-segunda/mallorca-v-sevilla-b; 2016-11-14 08:25:04 GMT+2; 2016-11-19 17:00; e70300-dr003
Mallorca; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; 17/16; ; ; ; ; 2/9; ; 
Draw; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; 11/5; ; ; ; ; 4/9; ; 
Sevilla B; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; 33/10; ; ; ; ; 1; ; 
META; spain/la-liga-segunda/mallorca-v-sevilla-b; 2016-11-14 12:25:36 GMT+2; 2016-11-19 17:00; e70300-dr003
Mallorca; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; 17/16; ; ; ; ; 2/9; ; 
Draw; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; 11/5; ; ; ; ; 4/9; ; 
Sevilla B; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; 33/10; ; ; ; ; 1; ; 
META; spain/la-liga-segunda/mallorca-v-sevilla-b; 2016-11-14 20:26:24 GMT+2; 2016-11-19 17:00; e70300-dr003
Mallorca; 17/20; 5/6; 17/20; 20/23; 10/11; 17/20; ; ; ; 17/20; 20/23; 10/11; 9/10; ; 19/20; ; 10/11; ; 10/11; ; 10/11; 17/16; 9/10; ; 17/20; ; 10/11; 5/6; 
Draw; 12/5; 11/5; 43/20; 11/5; 9/4; 43/20; ; ; ; 23/10; 21/10; 21/10; 23/10; ; 9/4; ; 23/10; ; 9/4; ; 23/10; 11/5; 28/13; ; 23/10; ; 9/4; 9/4; 
Sevilla B; 10/3; 16/5; 10/3; 16/5; 10/3; 14/5; ; ; ; 10/3; 13/4; 16/5; 10/3; ; 3; ; 31/10; ; 3; ; 31/10; 33/10; 37/13; ; 3; ; 3; 14/5; 
META; spain/la-liga-segunda/mallorca-v-sevilla-b; 2016-11-15 00:25:51 GMT+2; 2016-11-19 17:00; e70300-dr003
Mallorca; 4/5; 4/5; 5/6; 20/23; 5/6; 4/5; ; ; 4/5; 5/6; 5/6; 10/11; 5/6; 4/5; 17/20; ; 4/5; 11/13; 11/13; 5/6; 4/5; 19/20; 16/19; 11/13; 4/5; ; 5/6; 8/11; 
Draw; 5/2; 9/4; 11/5; 11/5; 23/10; 9/4; ; ; 11/5; 23/10; 11/5; 21/10; 47/20; 23/10; 9/4; ; 9/4; 40/17; 23/10; 23/10; 9/4; 23/10; 11/5; 40/17; 23/10; ; 11/5; 9/4; 
Sevilla B; 7/2; 10/3; 7/2; 10/3; 7/2; 3; ; ; 10/3; 15/4; 17/5; 16/5; 7/2; 16/5; 7/2; ; 62/17; 7/2; 13/4; 7/2; 62/17; 19/5; 31/10; 7/2; 10/3; ; 3; 14/5; 
META; spain/la-liga-segunda/mallorca-v-sevilla-b; 2016-11-15 04:25:47 GMT+2; 2016-11-19 17:00; e70300-dr003
Mallorca; 4/5; 4/5; 5/6; 20/23; 5/6; 4/5; ; ; 4/5; 5/6; 5/6; 10/11; 5/6; 4/5; 17/20; ; 4/5; 11/13; 11/13; 5/6; 4/5; 19/20; 16/19; 11/13; 4/5; ; 5/6; 4/5; 
Draw; 5/2; 9/4; 11/5; 11/5; 23/10; 9/4; ; ; 11/5; 23/10; 11/5; 21/10; 47/20; 23/10; 9/4; ; 9/4; 40/17; 23/10; 23/10; 9/4; 23/10; 11/5; 40/17; 23/10; ; 23/10; 9/4; 
Sevilla B; 7/2; 10/3; 7/2; 10/3; 7/2; 3; ; ; 10/3; 15/4; 17/5; 16/5; 7/2; 16/5; 7/2; ; 62/17; 7/2; 13/4; 7/2; 62/17; 19/5; 31/10; 7/2; 10/3; ; 3; 3; 
META; spain/la-liga-segunda/mallorca-v-sevilla-b; 2016-11-15 08:25:48 GMT+2; 2016-11-19 17:00; e70300-dr003
Mallorca; 4/5; 4/5; 5/6; 20/23; 5/6; 4/5; ; ; 4/5; 5/6; 5/6; 10/11; 5/6; 4/5; 17/20; ; 4/5; 11/13; 11/13; 5/6; 4/5; 19/20; 16/19; 11/13; 4/5; ; 5/6; ; 
Draw; 5/2; 9/4; 11/5; 11/5; 23/10; 9/4; ; ; 11/5; 23/10; 11/5; 21/10; 47/20; 23/10; 9/4; ; 9/4; 40/17; 23/10; 23/10; 9/4; 23/10; 11/5; 40/17; 23/10; ; 23/10; ; 
Sevilla B; 7/2; 10/3; 7/2; 10/3; 7/2; 3; ; ; 10/3; 15/4; 17/5; 16/5; 7/2; 16/5; 7/2; ; 62/17; 7/2; 13/4; 7/2; 62/17; 19/5; 31/10; 7/2; 10/3; ; 3; ; 
META; spain/la-liga-segunda/mallorca-v-sevilla-b; 2016-11-15 12:26:49 GMT+2; 2016-11-19 17:00; e70300-dr003
Mallorca; 4/5; 4/5; 5/6; 20/23; 5/6; 4/5; ; 8/11; 4/5; 5/6; 5/6; 10/11; 5/6; 4/5; 17/20; ; 4/5; 11/13; 11/13; 5/6; 4/5; 7/8; 16/19; 11/13; 4/5; ; 5/6; 4/5; 
Draw; 5/2; 9/4; 11/5; 11/5; 12/5; 9/4; ; 9/4; 11/5; 23/10; 11/5; 21/10; 47/20; 23/10; 9/4; ; 9/4; 40/17; 23/10; 23/10; 9/4; 12/5; 11/5; 40/17; 23/10; ; 23/10; 9/4; 
Sevilla B; 7/2; 10/3; 7/2; 10/3; 7/2; 3; ; 10/3; 10/3; 15/4; 7/2; 16/5; 7/2; 10/3; 7/2; ; 62/17; 7/2; 13/4; 7/2; 62/17; 39/10; 31/10; 7/2; 10/3; ; 3; 3; 
META; spain/la-liga-segunda/mallorca-v-sevilla-b; 2016-11-15 16:27:31 GMT+2; 2016-11-19 17:00; e70300-dr003
Mallorca; 4/5; 4/5; 5/6; 20/23; 5/6; 4/5; ; 8/11; 4/5; 17/20; 5/6; 10/11; 5/6; 5/6; 17/20; ; 4/5; 11/13; 11/13; 5/6; 4/5; 7/8; 16/19; 11/13; 4/5; ; 5/6; 4/5; 
Draw; 5/2; 9/4; 11/5; 11/5; 12/5; 9/4; ; 9/4; 11/5; 23/10; 11/5; 21/10; 47/20; 23/10; 9/4; ; 9/4; 40/17; 23/10; 23/10; 9/4; 12/5; 11/5; 40/17; 23/10; ; 23/10; 9/4; 
Sevilla B; 7/2; 10/3; 7/2; 10/3; 7/2; 3; ; 10/3; 10/3; 15/4; 17/5; 16/5; 7/2; 16/5; 7/2; ; 62/17; 7/2; 13/4; 7/2; 62/17; 39/10; 31/10; 7/2; 10/3; ; 3; 3; 
META; spain/la-liga-segunda/mallorca-v-sevilla-b; 2016-11-15 20:26:35 GMT+2; 2016-11-19 17:00; e70300-dr003
Mallorca; 4/5; 4/5; 5/6; 20/23; 5/6; 4/5; ; 8/11; 4/5; 17/20; 5/6; 10/11; 5/6; 5/6; 17/20; ; 4/5; 11/13; 11/13; 5/6; 4/5; 7/8; 16/19; 11/13; 4/5; ; 5/6; 4/5; 
Draw; 5/2; 9/4; 11/5; 11/5; 12/5; 9/4; ; 9/4; 11/5; 23/10; 11/5; 21/10; 47/20; 23/10; 9/4; ; 23/10; 40/17; 23/10; 23/10; 23/10; 12/5; 11/5; 40/17; 23/10; ; 23/10; 9/4; 
Sevilla B; 7/2; 10/3; 7/2; 10/3; 7/2; 3; ; 10/3; 10/3; 15/4; 17/5; 16/5; 7/2; 16/5; 7/2; ; 39/11; 7/2; 13/4; 7/2; 39/11; 39/10; 31/10; 7/2; 10/3; ; 3; 3; 
