META; spain/la-liga-segunda/girona-v-sevilla-b; 2017-01-17 00:23:24 GMT+2; 2017-01-22 17:00; e70300-dr003
Sevilla B; 21/4; 9/2; 9/2; 9/2; 9/2; 4; ; 9/2; 17/4; 19/4; 17/4; ; 19/4; 9/2; 19/4; 9/2; 63/13; 5; 24/5; 63/13; 51/10; 7/2; 49/10; ; ; 21/5; 21/5; 
META; spain/la-liga-segunda/girona-v-sevilla-b; 2017-01-18 04:24:14 GMT+2; 2017-01-22 17:00; e70300-dr003
Girona; 13/20; 8/13; 13/20; 8/13; 4/6; 13/20; ; 4/7; 4/7; 4/6; 4/6; ; 13/20; 13/20; 4/6; 4/6; 8/13; 11/17; 4/6; 8/13; 71/100; 8/13; 7/10; ; ; 4/7; 4/7; 
Draw; 12/5; 12/5; 49/20; 12/5; 5/2; 23/10; ; 5/2; 12/5; 5/2; 12/5; ; 5/2; 12/5; 12/5; 12/5; 27/11; 23/10; 23/10; 27/11; 131/50; 5/2; 23/10; ; ; 5/2; 12/5; 
Sevilla B; 21/4; 9/2; 9/2; 9/2; 9/2; 4; ; 9/2; 17/4; 19/4; 17/4; ; 19/4; 9/2; 19/4; 9/2; 63/13; 5; 24/5; 63/13; 51/10; 7/2; 49/10; ; ; 21/5; 21/5; 
META; spain/la-liga-segunda/girona-v-sevilla-b; 2017-01-18 08:24:47 GMT+2; 2017-01-22 17:00; e70300-dr003
Girona; 13/20; 8/13; 13/20; 8/13; 4/6; 3/5; ; 4/7; 4/7; 13/20; 4/6; ; 13/20; 13/20; 4/6; 8/13; 8/13; 11/17; 4/6; 8/13; 71/100; 8/13; 7/10; ; ; 4/7; 4/7; 
Draw; 12/5; 12/5; 49/20; 12/5; 5/2; 12/5; ; 5/2; 12/5; 5/2; 12/5; ; 51/20; 12/5; 12/5; 12/5; 27/11; 23/10; 23/10; 27/11; 131/50; 5/2; 23/10; ; ; 12/5; 12/5; 
Sevilla B; 21/4; 9/2; 9/2; 9/2; 9/2; 17/4; ; 9/2; 17/4; 5; 9/2; ; 19/4; 9/2; 19/4; 5; 63/13; 5; 24/5; 63/13; 51/10; 7/2; 49/10; ; ; 21/5; 21/5; 
META; spain/la-liga-segunda/girona-v-sevilla-b; 2017-01-18 12:27:32 GMT+2; 2017-01-22 17:00; e70300-dr003
Girona; 13/20; 8/13; 13/20; 8/13; 4/6; 3/5; ; 4/7; 4/7; 4/6; 4/6; ; 13/20; 13/20; 4/6; 4/6; 4/6; 11/17; 4/6; 4/6; 71/100; 8/13; 7/10; ; ; 4/7; 4/7; 
Draw; 12/5; 12/5; 49/20; 12/5; 5/2; 12/5; ; 5/2; 12/5; 13/5; 12/5; ; 5/2; 12/5; 12/5; 12/5; 40/17; 23/10; 23/10; 40/17; 131/50; 5/2; 23/10; ; ; 12/5; 12/5; 
Sevilla B; 21/4; 9/2; 9/2; 9/2; 9/2; 17/4; ; 9/2; 17/4; 17/4; 9/2; ; 19/4; 9/2; 19/4; 9/2; 79/17; 5; 24/5; 79/17; 51/10; 7/2; 49/10; ; ; 21/5; 21/5; 
META; spain/la-liga-segunda/girona-v-sevilla-b; 2017-01-18 16:27:25 GMT+2; 2017-01-22 17:00; e70300-dr003
Girona; 13/20; 8/13; 13/20; 8/13; 4/6; 3/5; ; 4/7; 4/7; 4/6; 4/6; ; 13/20; 13/20; 4/6; 8/13; 11/17; 11/17; 4/6; 11/17; 71/100; 8/13; 7/10; ; ; 4/7; 4/7; 
Draw; 12/5; 12/5; 49/20; 12/5; 5/2; 12/5; ; 5/2; 12/5; 5/2; 12/5; ; 51/20; 12/5; 12/5; 5/2; 27/11; 23/10; 23/10; 27/11; 131/50; 5/2; 23/10; ; ; 5/2; 12/5; 
Sevilla B; 21/4; 9/2; 9/2; 9/2; 9/2; 17/4; ; 9/2; 17/4; 9/2; 9/2; ; 19/4; 9/2; 19/4; 9/2; 47/10; 5; 24/5; 47/10; 51/10; 7/2; 49/10; ; ; 21/5; 21/5; 
META; spain/la-liga-segunda/girona-v-sevilla-b; 2017-01-18 20:26:46 GMT+2; 2017-01-22 17:00; e70300-dr003
Girona; 8/13; 6/10; 8/13; 6/10; 8/13; 3/5; ; 4/7; 4/7; 13/20; 8/13; 13/20; 8/13; 6/10; 13/20; 8/13; 11/18; 11/17; 4/6; 11/18; 69/100; 8/13; 7/10; ; ; 4/7; 4/7; 4/6
Draw; 13/5; 5/2; 13/5; 13/5; 13/5; 5/2; ; 13/5; 5/2; 13/5; 13/5; 5/2; 53/20; 13/5; 12/5; 13/5; 28/11; 23/10; 23/10; 28/11; 131/50; 5/2; 23/10; ; ; 13/5; 5/2; 11/4
Sevilla B; 5; 9/2; 9/2; 4; 5; 17/4; ; 9/2; 17/4; 19/4; 9/2; 4; 19/4; 9/2; 19/4; 9/2; 24/5; 5; 24/5; 24/5; 53/10; 7/2; 49/10; ; ; 21/5; 21/5; 5
META; spain/la-liga-segunda/girona-v-sevilla-b; 2017-01-19 04:24:20 GMT+2; 2017-01-22 17:00; e70300-dr003
Girona; 8/13; 6/10; 8/13; 6/10; 8/13; 3/5; ; 4/7; 4/7; 8/13; 8/13; 13/20; 8/13; 6/10; 13/20; 8/13; 11/18; 11/17; 4/6; 11/18; 7/10; 8/13; 7/10; ; ; 4/7; 4/7; 8/13
Draw; 13/5; 5/2; 13/5; 13/5; 13/5; 5/2; ; 13/5; 5/2; 13/5; 13/5; 5/2; 53/20; 13/5; 12/5; 13/5; 28/11; 12/5; 23/10; 28/11; 129/50; 5/2; 23/10; ; ; 13/5; 5/2; 14/5
Sevilla B; 5; 9/2; 9/2; 4; 5; 17/4; ; 9/2; 17/4; 19/4; 9/2; 4; 19/4; 9/2; 19/4; 9/2; 19/4; 9/2; 24/5; 19/4; 53/10; 7/2; 49/10; ; ; 21/5; 21/5; 5
META; spain/la-liga-segunda/girona-v-sevilla-b; 2017-01-19 08:24:08 GMT+2; 2017-01-22 17:00; e70300-dr003
Girona; 8/13; 6/10; 8/13; 6/10; 8/13; 4/7; ; 4/7; 4/7; 8/13; 8/13; 13/20; 8/13; 6/10; 13/20; 8/13; 11/18; 11/17; 4/6; 11/18; 7/10; 8/13; 7/10; ; ; 4/7; 4/7; 8/13
Draw; 13/5; 5/2; 13/5; 13/5; 13/5; 5/2; ; 13/5; 5/2; 13/5; 13/5; 5/2; 53/20; 13/5; 12/5; 13/5; 28/11; 12/5; 23/10; 28/11; 129/50; 5/2; 23/10; ; ; 13/5; 5/2; 14/5
Sevilla B; 5; 9/2; 9/2; 4; 5; 17/4; ; 9/2; 17/4; 19/4; 9/2; 4; 19/4; 9/2; 19/4; 9/2; 19/4; 9/2; 24/5; 19/4; 53/10; 7/2; 49/10; ; ; 21/5; 21/5; 5
META; spain/la-liga-segunda/girona-v-sevilla-b; 2017-01-19 12:25:30 GMT+2; 2017-01-22 17:00; e70300-dr003
Girona; 8/13; 6/10; 8/13; 6/10; 8/13; 4/7; ; 4/7; 4/7; 8/13; 8/13; 13/20; 8/13; 6/10; 13/20; 8/13; 11/18; 11/17; 4/6; 11/18; 7/10; 8/13; 7/10; 6/10; ; 4/7; 4/7; 4/7
Draw; 13/5; 5/2; 13/5; 13/5; 13/5; 5/2; ; 13/5; 5/2; 13/5; 13/5; 5/2; 11/4; 13/5; 12/5; 13/5; 28/11; 12/5; 23/10; 28/11; 129/50; 5/2; 23/10; 5/2; ; 5/2; 5/2; 13/5
Sevilla B; 5; 9/2; 9/2; 4; 5; 17/4; ; 9/2; 17/4; 19/4; 9/2; 4; 5; 9/2; 19/4; 9/2; 19/4; 9/2; 24/5; 19/4; 53/10; 7/2; 49/10; 17/4; ; 21/5; 21/5; 22/5
META; spain/la-liga-segunda/girona-v-sevilla-b; 2017-01-19 16:27:06 GMT+2; 2017-01-22 17:00; e70300-dr003
Girona; 8/13; 6/10; 8/13; 6/10; 8/13; 4/7; ; 4/7; 4/7; 8/13; 8/13; 13/20; 8/13; 6/10; 13/20; 8/13; 11/18; 11/17; 4/6; 11/18; 7/10; 8/13; 7/10; 6/10; ; 4/7; 4/7; 4/7
Draw; 13/5; 5/2; 13/5; 13/5; 13/5; 5/2; ; 13/5; 5/2; 13/5; 13/5; 5/2; 27/10; 13/5; 12/5; 13/5; 28/11; 12/5; 23/10; 28/11; 129/50; 5/2; 23/10; 5/2; ; 5/2; 5/2; 13/5
Sevilla B; 5; 9/2; 9/2; 4; 5; 17/4; ; 9/2; 17/4; 19/4; 9/2; 4; 5; 9/2; 19/4; 9/2; 24/5; 9/2; 24/5; 24/5; 53/10; 7/2; 49/10; 17/4; ; 21/5; 21/5; 22/5
META; spain/la-liga-segunda/girona-v-sevilla-b; 2017-01-19 20:25:53 GMT+2; 2017-01-22 17:00; e70300-dr003
Girona; 8/13; 6/10; 8/13; 6/10; 8/13; ; ; 4/7; 4/7; 8/13; 8/13; 13/20; 8/13; 6/10; 13/20; 8/13; 8/13; 11/17; 4/6; 8/13; 7/10; 8/13; 7/10; 6/10; ; 4/7; 4/7; 4/7
Draw; 13/5; 5/2; 13/5; 13/5; 13/5; ; ; 13/5; 5/2; 13/5; 13/5; 5/2; 27/10; 13/5; 12/5; 13/5; 13/5; 12/5; 23/10; 13/5; 129/50; 5/2; 23/10; 5/2; ; 13/5; 5/2; 13/5
Sevilla B; 5; 9/2; 9/2; 4; 5; ; ; 9/2; 17/4; 19/4; 9/2; 4; 5; 9/2; 19/4; 9/2; 63/13; 9/2; 24/5; 63/13; 53/10; 7/2; 49/10; 17/4; ; 21/5; 21/5; 22/5
META; spain/la-liga-segunda/girona-v-sevilla-b; 2017-01-20 04:24:39 GMT+2; 2017-01-22 17:00; e70300-dr003
Girona; 8/13; 6/10; 8/13; 6/10; 8/13; 4/7; ; 4/7; 4/7; 8/13; 8/13; 13/20; 8/13; 6/10; 13/20; 8/13; 8/13; 11/17; 4/6; 8/13; 7/10; 8/13; 7/10; 6/10; ; 4/7; 4/7; 4/7
Draw; 13/5; 5/2; 13/5; 13/5; 13/5; 5/2; ; 13/5; 5/2; 13/5; 13/5; 5/2; 27/10; 13/5; 12/5; 13/5; 13/5; 12/5; 23/10; 13/5; 51/20; 5/2; 23/10; 5/2; ; 13/5; 5/2; 13/5
Sevilla B; 5; 9/2; 9/2; 4; 5; 17/4; ; 9/2; 17/4; 19/4; 9/2; 4; 5; 9/2; 19/4; 9/2; 63/13; 9/2; 24/5; 63/13; 53/10; 7/2; 49/10; 17/4; ; 21/5; 21/5; 22/5
META; spain/la-liga-segunda/girona-v-sevilla-b; 2017-01-20 08:25:00 GMT+2; 2017-01-22 17:00; e70300-dr003
Girona; 8/13; 6/10; 8/13; 6/10; 8/13; 4/7; ; 4/7; 4/7; 8/13; 8/13; 13/20; 8/13; 6/10; 13/20; 8/13; 8/13; 11/17; 4/6; 8/13; 7/10; 8/13; 7/10; 6/10; ; 4/7; 4/7; 4/7
Draw; 13/5; 5/2; 13/5; 13/5; 13/5; 5/2; ; 13/5; 5/2; 13/5; 13/5; 5/2; 27/10; 13/5; 12/5; 13/5; 13/5; 5/2; 23/10; 13/5; 51/20; 5/2; 23/10; 5/2; ; 13/5; 5/2; 13/5
Sevilla B; 5; 9/2; 9/2; 4; 5; 17/4; ; 9/2; 17/4; 19/4; 9/2; 4; 5; 9/2; 19/4; 9/2; 63/13; 5; 24/5; 63/13; 53/10; 7/2; 49/10; 17/4; ; 21/5; 21/5; 22/5
META; spain/la-liga-segunda/girona-v-sevilla-b; 2017-01-20 12:29:25 GMT+2; 2017-01-22 17:00; e70300-dr003
Girona; 8/13; 6/10; 8/13; 6/10; 8/13; 4/7; ; 4/7; 4/7; 8/13; 8/13; 13/20; 8/13; 6/10; 13/20; 8/13; 8/13; 11/17; 4/6; 8/13; 7/10; 8/13; 7/10; 6/10; ; 4/7; 4/7; 4/6
Draw; 13/5; 5/2; 13/5; 13/5; 13/5; 5/2; ; 13/5; 5/2; 13/5; 13/5; 5/2; 27/10; 13/5; 12/5; 13/5; 13/5; 5/2; 23/10; 13/5; 51/20; 5/2; 23/10; 5/2; ; 13/5; 5/2; 11/4
Sevilla B; 5; 9/2; 9/2; 4; 5; 17/4; ; 9/2; 17/4; 19/4; 9/2; 4; 5; 9/2; 19/4; 9/2; 49/10; 5; 24/5; 49/10; 53/10; 7/2; 49/10; 17/4; ; 21/5; 21/5; 5
META; spain/la-liga-segunda/girona-v-sevilla-b; 2017-01-20 16:30:03 GMT+2; 2017-01-22 17:00; e70300-dr003
Girona; 8/13; 6/10; 8/13; 6/10; 8/13; 4/7; ; 4/7; 4/7; 8/13; 8/13; 13/20; 8/13; 6/10; 13/20; 8/13; 11/18; 11/17; 4/6; 11/17; 13/20; 8/13; 7/10; 6/10; ; 4/7; 4/7; 4/6
Draw; 13/5; 5/2; 13/5; 13/5; 5/2; 5/2; ; 13/5; 5/2; 13/5; 13/5; 5/2; 27/10; 13/5; 12/5; 13/5; 28/11; 5/2; 23/10; 45/17; 14/5; 5/2; 23/10; 5/2; ; 13/5; 5/2; 11/4
Sevilla B; 5; 9/2; 9/2; 4; 9/2; 17/4; ; 9/2; 17/4; 19/4; 9/2; 4; 5; 9/2; 19/4; 9/2; 24/5; 5; 24/5; 5; 27/5; 7/2; 49/10; 17/4; ; 22/5; 21/5; 5
META; spain/la-liga-segunda/girona-v-sevilla-b; 2017-01-20 20:27:16 GMT+2; 2017-01-22 17:00; e70300-dr003
Girona; 8/13; 6/10; 8/13; 6/10; 8/13; 4/7; ; 4/7; 4/7; 8/13; 8/13; 13/20; 8/13; 8/13; 13/20; 8/13; 11/18; 11/17; 4/6; 11/17; 13/20; 8/13; 7/10; 6/10; ; 4/7; 4/7; 4/6
Draw; 13/5; 5/2; 13/5; 12/5; 5/2; 5/2; ; 13/5; 5/2; 13/5; 13/5; 5/2; 27/10; 27/10; 12/5; 13/5; 28/11; 5/2; 23/10; 45/17; 14/5; 5/2; 23/10; 5/2; ; 13/5; 5/2; 11/4
Sevilla B; 5; 9/2; 9/2; 9/2; 9/2; 17/4; ; 9/2; 17/4; 19/4; 9/2; 4; 5; 9/2; 19/4; 9/2; 24/5; 5; 24/5; 5; 27/5; 7/2; 49/10; 17/4; ; 23/5; 21/5; 5
META; spain/la-liga-segunda/girona-v-sevilla-b; 2017-01-21 00:25:28 GMT+2; 2017-01-22 17:00; e70300-dr003
Girona; 8/13; 6/10; 8/13; 6/10; 8/13; 4/7; ; 4/7; 4/7; 8/13; 8/13; 13/20; 8/13; 8/13; 13/20; 8/13; 11/18; 11/17; 4/6; 11/17; 13/20; 8/13; 7/10; 6/10; ; 4/7; 4/7; 4/6
Draw; 13/5; 5/2; 13/5; 12/5; 13/5; 5/2; ; 13/5; 5/2; 13/5; 13/5; 5/2; 27/10; 27/10; 12/5; 13/5; 28/11; 5/2; 23/10; 45/17; 14/5; 5/2; 23/10; 5/2; ; 13/5; 5/2; 11/4
Sevilla B; 5; 9/2; 9/2; 9/2; 5; 17/4; ; 9/2; 17/4; 19/4; 9/2; 4; 5; 9/2; 19/4; 9/2; 24/5; 5; 24/5; 5; 27/5; 7/2; 49/10; 17/4; ; 23/5; 21/5; 5
META; spain/la-liga-segunda/girona-v-sevilla-b; 2017-01-21 04:25:50 GMT+2; 2017-01-22 17:00; e70300-dr003
Girona; 8/13; 6/10; 8/13; 6/10; 8/13; 4/7; ; 4/7; 4/7; 8/13; 8/13; 13/20; 8/13; 8/13; 13/20; 8/13; 11/18; 11/17; 4/6; 11/17; 13/20; 8/13; 7/10; 6/10; ; 4/7; 4/7; 4/6
Draw; 13/5; 5/2; 13/5; 12/5; 13/5; 5/2; ; 13/5; 5/2; 13/5; 13/5; 5/2; 27/10; 27/10; 12/5; 13/5; 28/11; 5/2; 23/10; 45/17; 14/5; 5/2; 23/10; 5/2; ; 13/5; 5/2; 11/4
Sevilla B; 5; 9/2; 9/2; 9/2; 5; 17/4; ; 9/2; 17/4; 19/4; 9/2; 4; 5; 9/2; 19/4; 9/2; 19/4; 5; 24/5; 94/19; 53/10; 7/2; 49/10; 17/4; ; 23/5; 21/5; 5
META; spain/la-liga-segunda/girona-v-sevilla-b; 2017-01-21 08:26:16 GMT+2; 2017-01-22 17:00; e70300-dr003
Girona; 8/13; 6/10; 8/13; 6/10; 8/13; 4/7; ; 4/7; ; 8/13; 8/13; 13/20; 8/13; 8/13; 13/20; 8/13; 11/18; 11/17; 4/6; 8/13; 13/20; 8/13; 7/10; 6/10; ; 4/7; 4/7; 4/6
Draw; 13/5; 5/2; 13/5; 12/5; 13/5; 5/2; ; 13/5; ; 13/5; 13/5; 5/2; 27/10; 27/10; 12/5; 13/5; 13/5; 5/2; 23/10; 27/10; 14/5; 5/2; 23/10; 5/2; ; 13/5; 5/2; 11/4
Sevilla B; 5; 9/2; 9/2; 9/2; 5; 17/4; ; 9/2; ; 19/4; 9/2; 4; 5; 9/2; 19/4; 9/2; 24/5; 5; 24/5; 94/19; 53/10; 7/2; 49/10; 17/4; ; 23/5; 21/5; 5
META; spain/la-liga-segunda/girona-v-sevilla-b; 2017-01-21 12:30:33 GMT+2; 2017-01-22 17:00; e70300-dr003
Girona; 8/13; 6/10; 8/13; 6/10; 8/13; 4/7; ; 4/7; 4/7; 8/13; 8/13; 13/20; 8/13; 8/13; 13/20; 8/13; 11/18; 11/17; 4/7; 8/13; 13/20; 11/17; 3/5; 6/10; ; 4/7; 4/7; 4/7
Draw; 13/5; 5/2; 13/5; 13/5; 13/5; 5/2; ; 13/5; 5/2; 13/5; 13/5; 5/2; 11/4; 27/10; 12/5; 13/5; 28/11; 5/2; 27/10; 27/10; 14/5; 5/2; 27/10; 13/5; ; 13/5; 5/2; 13/5
Sevilla B; 5; 9/2; 17/4; 4; 5; 17/4; ; 9/2; 17/4; 19/4; 9/2; 4; 5; 9/2; 19/4; 9/2; 19/4; 5; 5; 94/19; 53/10; 15/4; 5; 17/4; ; 23/5; 21/5; 22/5
META; spain/la-liga-segunda/girona-v-sevilla-b; 2017-01-21 16:31:01 GMT+2; 2017-01-22 17:00; e70300-dr003
Girona; 8/13; 6/10; 8/13; 6/10; 8/13; 4/7; ; 4/7; 4/7; 8/13; 8/13; 13/20; 8/13; 8/13; 13/20; 8/13; 11/18; 11/17; 4/7; 8/13; 4/6; 11/17; 3/5; 6/10; ; 4/7; 4/7; 4/6
Draw; 13/5; 5/2; 13/5; 13/5; 13/5; 5/2; ; 5/2; 5/2; 13/5; 13/5; 5/2; 11/4; 27/10; 12/5; 13/5; 13/5; 5/2; 27/10; 27/10; 69/25; 5/2; 27/10; 5/2; ; 5/2; 5/2; 11/4
Sevilla B; 5; 9/2; 17/4; 4; 5; 17/4; ; 9/2; 17/4; 19/4; 9/2; 4; 5; 9/2; 19/4; 9/2; 19/4; 5; 5; 94/19; 53/10; 15/4; 5; 17/4; ; 23/5; 21/5; 5
META; spain/la-liga-segunda/girona-v-sevilla-b; 2017-01-21 20:28:08 GMT+2; 2017-01-22 17:00; e70300-dr003
Girona; 8/13; 6/10; 8/13; 6/10; 8/13; 4/7; ; 4/7; 4/7; 8/13; 8/13; 13/20; 8/13; 8/13; 13/20; 8/13; 11/18; 11/17; 4/7; 8/13; 16/25; 11/17; 3/5; 6/10; ; 4/7; 4/7; 8/13
Draw; 13/5; 5/2; 13/5; 13/5; 13/5; 5/2; ; 5/2; 5/2; 13/5; 13/5; 5/2; 11/4; 27/10; 12/5; 13/5; 13/5; 5/2; 27/10; 27/10; 139/50; 5/2; 27/10; 5/2; ; 13/5; 5/2; 13/5
Sevilla B; 5; 9/2; 17/4; 4; 5; 17/4; ; 9/2; 17/4; 19/4; 9/2; 4; 5; 9/2; 19/4; 9/2; 19/4; 5; 5; 94/19; 11/2; 15/4; 5; 17/4; ; 23/5; 21/5; 22/5
META; spain/la-liga-segunda/girona-v-sevilla-b; 2017-01-22 00:26:44 GMT+2; 2017-01-22 17:00; e70300-dr003
Girona; 8/13; 6/10; 8/13; 6/10; 8/13; 4/7; ; 4/7; 4/7; 8/13; 8/13; 13/20; 8/13; 8/13; 13/20; 8/13; 11/18; 11/17; 4/7; 8/13; 13/20; 11/17; 3/5; 6/10; ; 4/7; 4/7; 8/13
Draw; 13/5; 5/2; 13/5; 13/5; 13/5; 5/2; ; 5/2; 5/2; 13/5; 13/5; 5/2; 11/4; 27/10; 12/5; 13/5; 13/5; 5/2; 27/10; 27/10; 69/25; 5/2; 27/10; 5/2; ; 13/5; 5/2; 13/5
Sevilla B; 5; 9/2; 17/4; 4; 5; 17/4; ; 9/2; 17/4; 19/4; 9/2; 4; 5; 9/2; 19/4; 9/2; 24/5; 5; 5; 5; 11/2; 15/4; 5; 17/4; ; 23/5; 21/5; 5
META; spain/la-liga-segunda/girona-v-sevilla-b; 2017-01-22 04:24:16 GMT+2; 2017-01-22 17:00; e70300-dr003
Girona; 8/13; 6/10; 8/13; 8/13; 8/13; 4/7; ; 4/7; 4/7; 13/20; 8/13; 13/20; 13/20; 8/13; 13/20; 8/13; 8/13; 11/17; 4/7; 8/13; 7/10; 11/17; 3/5; 6/10; ; 4/7; 4/7; 8/13
Draw; 13/5; 5/2; 13/5; 5/2; 13/5; 5/2; ; 5/2; 5/2; 13/5; 13/5; 5/2; 11/4; 27/10; 12/5; 13/5; 13/5; 5/2; 27/10; 27/10; 139/50; 45/17; 27/10; 13/5; ; 13/5; 27/10; 13/5
Sevilla B; 5; 9/2; 17/4; 4; 5; 17/4; ; 9/2; 17/4; 19/4; 9/2; 4; 19/4; 9/2; 19/4; 9/2; 79/17; 5; 5; 49/10; 24/5; 4; 5; 17/4; ; 23/5; 23/5; 5
META; spain/la-liga-segunda/girona-v-sevilla-b; 2017-01-22 08:24:30 GMT+2; 2017-01-22 17:00; e70300-dr003
Girona; 8/15; 8/15; 11/20; 8/15; 4/7; 1/2; ; 8/15; 1/2; 11/20; 8/15; 11/20; 11/20; 11/20; 11/20; 8/15; 18/35; 4/7; 4/7; 8/15; 11/20; 8/15; 3/5; 1/2; ; 8/15; 8/15; 1/2
Draw; 14/5; 11/4; 27/10; 13/5; 11/4; 27/10; ; 13/5; 11/4; 14/5; 27/10; 13/5; 59/20; 14/5; 14/5; 11/4; 37/13; 27/10; 27/10; 56/19; 31/10; 37/13; 27/10; 14/5; ; 3; 3; 
Sevilla B; 11/2; 5; 5; 5; 11/2; 19/4; ; 9/2; 5; 11/2; 5; 5; 11/2; 11/2; 5; 5; 11/2; 23/4; 5; 29/5; 63/10; 47/10; 5; 5; ; 28/5; 29/5; 5
META; spain/la-liga-segunda/girona-v-sevilla-b; 2017-01-22 12:28:15 GMT+2; 2017-01-22 17:00; e70300-dr003
Girona; 8/15; 1/2; 8/15; 1/2; 8/15; 1/2; ; 1/2; 1/2; 8/15; 8/15; 11/20; 8/15; 8/15; 11/20; 1/2; 18/35; 4/7; 1/2; 8/15; 53/100; 18/35; 11/21; 4/9; ; 8/15; 8/15; 8/15
Draw; 11/4; 11/4; 11/4; 13/5; 3; 27/10; ; 11/4; 11/4; 14/5; 14/5; 13/5; 3; 29/10; 14/5; 11/4; 37/13; 27/10; 3; 56/19; 63/20; 37/13; 3; 3; ; 3; 3; 3
Sevilla B; 6; 11/2; 5; 11/2; 11/2; 19/4; ; 5; 5; 11/2; 11/2; 5; 11/2; 11/2; 5; 11/2; 11/2; 23/4; 11/2; 23/4; 13/2; 26/5; 11/2; 5; ; 29/5; 29/5; 6
