META; spain/la-liga-segunda/sevilla-atletico-v-huesca; 2016-09-12 20:29:03 GMT+3; 2016-09-18 17:00; e70300-dr003
Sevilla Atletico; 6/4; 29/20; ; ; 6/4; ; ; ; ; ; 13/10; ; ; 31/20; ; ; ; 6/4; ; ; ; 6/4; ; ; ; ; 7/5; 7/5; 
Huesca; 9/5; 9/5; ; ; 15/8; ; ; ; ; ; 19/10; ; ; 15/8; ; ; ; 37/19; ; ; ; 19/10; ; ; ; ; 17/10; 7/4; 
Draw; 9/4; 21/10; ; ; 11/5; ; ; ; ; ; 11/5; ; ; 21/10; ; ; ; 2; ; ; ; 2; ; ; ; ; 19/10; 19/10; 
META; spain/la-liga-segunda/sevilla-atletico-v-huesca; 2016-09-13 00:26:12 GMT+3; 2016-09-18 17:00; e70300-dr003
Sevilla Atletico; 6/4; 29/20; ; ; 6/4; ; ; ; 7/5; 7/5; 13/10; ; ; 6/4; ; ; ; 6/4; 7/5; ; 7/5; 6/4; 5/3; ; ; ; 7/5; 7/5; 
Huesca; 9/5; 15/8; ; ; 2; ; ; ; 9/5; 2; 19/10; ; ; 39/20; ; ; ; 37/19; 2; ; 2; 37/19; 2; ; ; ; 7/4; 7/4; 
Draw; 9/4; 2; ; ; 21/10; ; ; ; 2; 11/5; 11/5; ; ; 21/10; ; ; ; 37/19; 11/5; ; 11/5; 37/19; 21/10; ; ; ; 19/10; 19/10; 
META; spain/la-liga-segunda/sevilla-atletico-v-huesca; 2016-09-13 04:27:58 GMT+3; 2016-09-18 17:00; e70300-dr003
Sevilla Atletico; 6/4; 29/20; ; ; 6/4; ; ; 6/4; 7/5; 7/5; 13/10; ; ; 6/4; 29/20; ; ; 6/4; 7/5; 16/11; 7/5; 6/4; 5/3; ; ; ; 27/20; 7/5; 
Huesca; 9/5; 15/8; ; ; 2; ; ; 15/8; 9/5; 2; 19/10; ; ; 39/20; 15/8; ; ; 37/19; 2; 17/10; 2; 37/19; 2; ; ; ; 7/4; 13/8; 
Draw; 9/4; 2; ; ; 21/10; ; ; 2; 2; 11/5; 11/5; ; ; 21/10; 2; ; ; 2; 11/5; 21/10; 11/5; 2; 21/10; ; ; ; 9/5; 19/10; 
META; spain/la-liga-segunda/sevilla-atletico-v-huesca; 2016-09-13 08:27:11 GMT+3; 2016-09-18 17:00; e70300-dr003
Sevilla Atletico; 6/4; 29/20; ; ; 6/4; ; ; 6/4; 7/5; 7/5; 13/10; ; ; 6/4; 29/20; ; ; 6/4; 7/5; 16/11; 7/5; 6/4; 5/3; ; ; ; 7/5; 7/5; 
Huesca; 9/5; 15/8; ; ; 2; ; ; 15/8; 9/5; 2; 19/10; ; ; 39/20; 15/8; ; ; 37/19; 2; 17/10; 2; 37/19; 2; ; ; ; 7/4; 7/4; 
Draw; 9/4; 2; ; ; 21/10; ; ; 2; 2; 11/5; 11/5; ; ; 21/10; 2; ; ; 2; 11/5; 21/10; 11/5; 2; 21/10; ; ; ; 19/10; 19/10; 
META; spain/la-liga-segunda/sevilla-atletico-v-huesca; 2016-09-13 12:29:54 GMT+3; 2016-09-18 17:00; e70300-dr003
Sevilla Atletico; 6/4; 29/20; ; 29/20; 6/4; 7/5; ; 6/4; 7/5; 7/5; 6/4; ; ; 6/4; 29/20; 6/4; ; 6/4; 7/5; 16/11; 7/5; 6/4; 5/3; ; 6/4; ; 7/5; 7/5; 
Huesca; 9/5; 15/8; ; 19/10; 2; 20/11; ; 15/8; 9/5; 2; 2; ; ; 39/20; 15/8; 39/20; ; 37/19; 2; 17/10; 2; 37/19; 2; ; 15/8; ; 9/5; 7/4; 
Draw; 9/4; 2; ; 2; 21/10; 2; ; 2; 2; 11/5; 2; ; ; 21/10; 2; 2; ; 2; 11/5; 21/10; 11/5; 2; 21/10; ; 21/10; ; 19/10; 19/10; 
META; spain/la-liga-segunda/sevilla-atletico-v-huesca; 2016-09-13 16:31:34 GMT+3; 2016-09-18 17:00; e70300-dr003
