META; spain/la-liga-segunda/mirandes-v-lugo; 2016-10-03 12:23:06 GMT+3; 2016-10-09 15:00; e70300-dr003
Draw; ; ; ; ; ; ; 23/10; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; 
Lugo; ; ; ; ; ; ; 27/10; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; 
META; spain/la-liga-segunda/mirandes-v-lugo; 2016-10-03 16:25:34 GMT+3; 2016-10-09 15:00; e70300-dr003
Mirandes; ; ; ; 21/20; 11/10; 1; 11/10; ; ; ; 21/20; 21/20; 11/10; ; ; 21/20; ; 1; ; ; ; 1; 19/17; 12/11; ; ; ; 21/20; 
Draw; ; ; ; 11/5; 9/4; 21/10; 23/10; ; ; ; 9/4; 21/10; 11/5; ; ; 21/10; ; 11/5; ; ; ; 11/5; 23/10; 9/4; ; ; ; 21/10; 
Lugo; ; ; ; 5/2; 13/5; 12/5; 27/10; ; ; ; 13/5; 5/2; 12/5; ; ; 14/5; ; 13/5; ; ; ; 13/5; 35/12; 11/5; ; ; ; 23/10; 
META; spain/la-liga-segunda/mirandes-v-lugo; 2016-10-03 20:26:56 GMT+3; 2016-10-09 15:00; e70300-dr003
Mirandes; 11/10; 21/20; 11/10; 21/20; 11/10; 1; 11/10; ; ; 11/10; 21/20; 11/10; 11/10; 21/20; ; 21/20; ; 21/20; 11/10; ; 11/10; 21/20; 19/17; 12/11; ; ; 21/20; 21/20; 
Draw; 9/4; 85/40; 43/20; 11/5; 9/4; 21/10; 23/10; ; ; 11/5; 9/4; 21/10; 11/5; 23/10; ; 21/10; ; 11/5; 11/5; ; 11/5; 11/5; 23/10; 9/4; ; ; 2; 21/10; 
Lugo; 13/5; 5/2; 5/2; 5/2; 13/5; 12/5; 27/10; ; ; 45/17; 13/5; 5/2; 12/5; 53/20; ; 14/5; ; 45/17; 45/17; ; 13/5; 45/17; 35/12; 11/5; ; ; 12/5; 23/10; 
META; spain/la-liga-segunda/mirandes-v-lugo; 2016-10-04 00:25:07 GMT+3; 2016-10-09 15:00; e70300-dr003
Mirandes; 11/10; 21/20; 11/10; 21/20; 11/10; 1; 11/10; ; 1; 11/10; 21/20; 11/10; 11/10; 21/20; ; 21/20; ; 21/20; 11/10; ; 11/10; 21/20; 19/17; 12/11; ; ; 21/20; 21/20; 
Draw; 9/4; 85/40; 43/20; 11/5; 9/4; 21/10; 23/10; ; 85/40; 11/5; 9/4; 21/10; 11/5; 23/10; ; 21/10; ; 11/5; 11/5; ; 11/5; 11/5; 23/10; 9/4; ; ; 2; 21/10; 
Lugo; 13/5; 5/2; 5/2; 5/2; 13/5; 12/5; 27/10; ; 5/2; 45/17; 13/5; 5/2; 12/5; 53/20; ; 14/5; ; 45/17; 45/17; ; 13/5; 45/17; 35/12; 11/5; ; ; 12/5; 23/10; 
META; spain/la-liga-segunda/mirandes-v-lugo; 2016-10-04 04:25:01 GMT+3; 2016-10-09 15:00; e70300-dr003
Mirandes; 11/10; 21/20; 11/10; 21/20; 11/10; 1; 11/10; ; 1; 11/10; 21/20; 11/10; 11/10; 21/20; ; 21/20; ; 21/20; 11/10; 21/20; 11/10; 21/20; 19/17; 12/11; ; ; 21/20; 21/20; 
Draw; 9/4; 85/40; 43/20; 11/5; 9/4; 21/10; 23/10; ; 85/40; 11/5; 9/4; 21/10; 11/5; 23/10; ; 21/10; ; 11/5; 11/5; 21/10; 11/5; 11/5; 23/10; 9/4; ; ; 2; 21/10; 
Lugo; 13/5; 5/2; 5/2; 5/2; 13/5; 12/5; 27/10; ; 5/2; 45/17; 13/5; 5/2; 12/5; 53/20; ; 14/5; ; 45/17; 45/17; 12/5; 13/5; 45/17; 35/12; 11/5; ; ; 12/5; 23/10; 
META; spain/la-liga-segunda/mirandes-v-lugo; 2016-10-04 08:26:02 GMT+3; 2016-10-09 15:00; e70300-dr003
Mirandes; 11/10; 21/20; 11/10; 21/20; 11/10; 1; 11/10; ; 1; 11/10; 21/20; 11/10; 11/10; 21/20; ; 21/20; ; 21/20; 11/10; 21/20; 11/10; 21/20; 19/17; 12/11; ; ; 21/20; 1; 
Draw; 9/4; 85/40; 43/20; 11/5; 9/4; 21/10; 23/10; ; 85/40; 11/5; 9/4; 21/10; 11/5; 23/10; ; 21/10; ; 11/5; 11/5; 21/10; 11/5; 11/5; 23/10; 9/4; ; ; 2; 21/10; 
Lugo; 13/5; 5/2; 5/2; 5/2; 13/5; 12/5; 27/10; ; 5/2; 45/17; 13/5; 5/2; 12/5; 53/20; ; 14/5; ; 45/17; 45/17; 12/5; 13/5; 45/17; 35/12; 11/5; ; ; 12/5; 23/10; 
META; spain/la-liga-segunda/mirandes-v-lugo; 2016-10-04 12:26:51 GMT+3; 2016-10-09 15:00; e70300-dr003
Mirandes; 21/20; 21/20; 23/20; 23/20; 23/20; 21/20; 23/20; ; 11/10; 11/10; 23/20; 23/20; 11/10; 23/20; ; 23/20; ; 11/10; 11/10; 21/20; 11/10; 11/10; 19/17; ; ; ; 1; 23/20; 
Draw; 9/4; 85/40; 21/10; 11/5; 9/4; 43/20; 23/10; ; 2; 11/5; 11/5; 21/10; 11/5; 9/4; ; 11/5; ; 11/5; 11/5; 21/10; 11/5; 11/5; 23/10; 9/4; ; ; 2; 2; 
Lugo; 11/4; 5/2; 47/20; 23/10; 5/2; 23/10; 5/2; ; 23/10; 45/17; 12/5; 12/5; 12/5; 12/5; ; 12/5; ; 27/11; 45/17; 12/5; 13/5; 27/11; 35/12; ; ; ; 12/5; 9/4; 
META; spain/la-liga-segunda/mirandes-v-lugo; 2016-10-04 16:27:53 GMT+3; 2016-10-09 15:00; e70300-dr003
Mirandes; 21/20; 11/10; 23/20; 23/20; 23/20; 21/20; 23/20; 1; 11/10; 11/10; 23/20; 23/20; 11/10; 23/20; ; 23/20; ; 11/10; 11/10; 21/20; 11/10; 11/10; 19/16; 8/7; ; ; 21/20; 23/20; 
Draw; 9/4; 85/40; 43/20; 11/5; 9/4; 43/20; 23/10; 21/10; 2; 11/5; 11/5; 21/10; 11/5; 9/4; ; 11/5; ; 11/5; 11/5; 21/10; 11/5; 11/5; 23/10; 9/4; ; ; 2; 2; 
Lugo; 11/4; 12/5; 23/10; 23/10; 5/2; 23/10; 5/2; 13/5; 23/10; 45/17; 12/5; 9/4; 12/5; 49/20; ; 12/5; ; 27/11; 45/17; 12/5; 13/5; 27/11; 27/10; 39/19; ; ; 23/10; 9/4; 
META; spain/la-liga-segunda/mirandes-v-lugo; 2016-10-04 20:27:56 GMT+3; 2016-10-09 15:00; e70300-dr003
Mirandes; 21/20; 11/10; 23/20; 23/20; 23/20; 21/20; 23/20; 1; 11/10; 11/10; 23/20; 23/20; 11/10; 11/10; ; 23/20; 11/10; 11/10; 11/10; 21/20; 11/10; 11/10; 19/16; 8/7; ; ; 10/9; 23/20; 
Draw; 9/4; 85/40; 43/20; 11/5; 9/4; 43/20; 23/10; 21/10; 2; 11/5; 9/4; 21/10; 11/5; 23/10; ; 11/5; 11/5; 11/5; 11/5; 21/10; 11/5; 11/5; 23/10; 9/4; ; ; 21/10; 2; 
Lugo; 11/4; 12/5; 23/10; 23/10; 5/2; 23/10; 5/2; 13/5; 23/10; 45/17; 12/5; 9/4; 12/5; 49/20; ; 12/5; 12/5; 27/11; 45/17; 12/5; 13/5; 27/11; 27/10; 39/19; ; ; 23/10; 9/4; 
META; spain/la-liga-segunda/mirandes-v-lugo; 2016-10-05 00:26:08 GMT+3; 2016-10-09 15:00; e70300-dr003
Mirandes; 21/20; 11/10; 23/20; 23/20; 23/20; 21/20; 6/5; 1; 11/10; 11/10; 23/20; 23/20; 11/10; 23/20; ; 23/20; 11/10; 11/10; 11/10; 21/20; 11/10; 11/10; 19/16; 8/7; ; ; 21/20; 10/9; 
Draw; 9/4; 85/40; 43/20; 11/5; 9/4; 43/20; 23/10; 21/10; 2; 11/5; 9/4; 21/10; 11/5; 9/4; ; 11/5; 11/5; 11/5; 11/5; 21/10; 11/5; 11/5; 23/10; 9/4; ; ; 2; 2; 
Lugo; 11/4; 12/5; 23/10; 23/10; 5/2; 23/10; 12/5; 13/5; 23/10; 45/17; 12/5; 9/4; 12/5; 12/5; ; 12/5; 12/5; 27/11; 45/17; 12/5; 13/5; 27/11; 27/10; 39/19; ; ; 23/10; ; 
META; spain/la-liga-segunda/mirandes-v-lugo; 2016-10-05 04:25:34 GMT+3; 2016-10-09 15:00; e70300-dr003
Mirandes; 23/20; 11/10; 23/20; 23/20; 23/20; 11/10; 6/5; 1; 11/10; 11/10; 23/20; 23/20; 11/10; 23/20; ; 23/20; 11/10; 11/10; 11/10; 21/20; 11/10; 11/10; 19/16; 8/7; ; ; 10/9; ; 
Draw; 11/5; 85/40; 43/20; 11/5; 9/4; 43/20; 23/10; 21/10; 85/40; 11/5; 9/4; 21/10; 11/5; 9/4; ; 11/5; 11/5; 11/5; 11/5; 21/10; 11/5; 11/5; 23/10; 9/4; ; ; 21/10; 2; 
Lugo; 5/2; 12/5; 23/10; 23/10; 5/2; 11/5; 12/5; 13/5; 9/4; 45/17; 12/5; 9/4; 12/5; 12/5; ; 12/5; 12/5; 12/5; 45/17; 12/5; 13/5; 12/5; 27/10; 39/19; ; ; 23/10; 9/4; 
META; spain/la-liga-segunda/mirandes-v-lugo; 2016-10-05 08:25:35 GMT+3; 2016-10-09 15:00; e70300-dr003
Mirandes; 23/20; 11/10; 23/20; 23/20; 23/20; 11/10; 6/5; 1; 11/10; 11/10; 23/20; 23/20; 11/10; 23/20; ; 23/20; 11/10; 11/10; 11/10; 21/20; 11/10; 11/10; 19/16; 8/7; ; ; 10/9; ; 
Draw; 11/5; 85/40; 43/20; 11/5; 9/4; 43/20; 23/10; 21/10; 85/40; 11/5; 9/4; 21/10; 11/5; 9/4; ; 11/5; 11/5; 11/5; 11/5; 21/10; 11/5; 11/5; 23/10; 9/4; ; ; 21/10; ; 
Lugo; 5/2; 12/5; 23/10; 23/10; 5/2; 11/5; 12/5; 13/5; 9/4; 45/17; 12/5; 9/4; 12/5; 12/5; ; 12/5; 12/5; 12/5; 45/17; 12/5; 13/5; 12/5; 27/10; 39/19; ; ; 23/10; ; 
META; spain/la-liga-segunda/mirandes-v-lugo; 2016-10-05 12:27:45 GMT+3; 2016-10-09 15:00; e70300-dr003
Mirandes; 23/20; 11/10; 23/20; 23/20; 23/20; 11/10; 6/5; 1; 11/10; 11/10; 23/20; 23/20; 11/10; 23/20; ; 23/20; 11/10; 11/10; 11/10; 21/20; 11/10; 11/10; 19/16; 8/7; ; ; 10/9; 23/20; 
Draw; 11/5; 85/40; 43/20; 11/5; 9/4; 43/20; 23/10; 21/10; 85/40; 11/5; 9/4; 21/10; 11/5; 9/4; ; 11/5; 11/5; 11/5; 11/5; 21/10; 11/5; 11/5; 23/10; 9/4; ; ; 21/10; 2; 
Lugo; 5/2; 12/5; 23/10; 23/10; 5/2; 11/5; 12/5; 13/5; 9/4; 45/17; 12/5; 9/4; 12/5; 12/5; ; 12/5; 12/5; 27/11; 45/17; 12/5; 13/5; 27/11; 27/10; 39/19; ; ; 23/10; 9/4; 
META; spain/la-liga-segunda/mirandes-v-lugo; 2016-10-05 16:26:33 GMT+3; 2016-10-09 15:00; e70300-dr003
Mirandes; 23/20; 11/10; 23/20; 23/20; 23/20; 11/10; 6/5; 1; 11/10; 11/10; 23/20; 23/20; 11/10; 23/20; ; 23/20; 11/10; 11/10; 11/10; 21/20; 11/10; 11/10; 19/16; 8/7; ; ; 10/9; 23/20; 
Draw; 11/5; 85/40; 43/20; 21/10; 9/4; 43/20; 23/10; 21/10; 85/40; 11/5; 9/4; 21/10; 11/5; 9/4; ; 11/5; 11/5; 11/5; 11/5; 21/10; 11/5; 11/5; 23/10; 9/4; ; ; 21/10; 2; 
Lugo; 5/2; 12/5; 23/10; 12/5; 5/2; 11/5; 12/5; 13/5; 9/4; 45/17; 12/5; 9/4; 12/5; 12/5; ; 12/5; 12/5; 27/11; 45/17; 12/5; 13/5; 27/11; 27/10; 39/19; ; ; 23/10; 9/4; 
META; spain/la-liga-segunda/mirandes-v-lugo; 2016-10-05 20:26:32 GMT+3; 2016-10-09 15:00; e70300-dr003
Mirandes; 23/20; 11/10; 23/20; 23/20; 23/20; 11/10; 6/5; 1; 11/10; 11/10; 23/20; 23/20; 11/10; 23/20; ; 23/20; 11/10; 11/10; 11/10; 21/20; 11/10; 11/10; 19/16; 8/7; ; ; 10/9; 23/20; 
Draw; 11/5; 85/40; 43/20; 21/10; 9/4; 43/20; 23/10; 21/10; 85/40; 11/5; 9/4; 21/10; 11/5; 9/4; ; 11/5; 11/5; 11/5; 11/5; 21/10; 11/5; 11/5; 23/10; 9/4; ; ; 21/10; 2; 
Lugo; 5/2; 12/5; 23/10; 12/5; 5/2; 11/5; 12/5; 13/5; 9/4; 45/17; 12/5; 9/4; 12/5; 12/5; ; 12/5; 12/5; 27/11; 45/17; 12/5; 13/5; 27/11; 27/10; 39/19; ; ; 23/10; 9/4; 
META; spain/la-liga-segunda/mirandes-v-lugo; 2016-10-06 00:24:58 GMT+3; 2016-10-09 15:00; e70300-dr003
