META; spain/la-liga-segunda/sd-huesca-v-getafe; 2017-06-11 22:15:00 GMT+3; 2017-06-14 20:00; Nothing; Xlenovo
SD Huesca; 29/20; 29/20; 6/4; 29/20; 6/4; 7/5; 31/20; 6/4; ; 16/11; 29/20; 31/20; 6/4; 29/20; 7/5; 16/11; 6/4; 16/11; 7/5; 6/4; 39/25; 25/18; 10/7; ; 16/11; ; 7/5; ; 
Draw; 15/8; 19/10; 39/20; 19/10; 2; 19/10; 2; 15/8; ; 15/8; 15/8; 15/8; 2; 2; 2; 19/10; 37/19; 24/13; 9/5; 37/19; 2; 2; 9/5; ; 24/13; ; 2; ; 
Getafe; 23/10; 2; 19/10; 2; 21/10; 19/10; 21/10; 15/8; ; 9/5; 9/5; 2; 2; 15/8; 11/5; 39/19; 39/19; 21/10; 9/4; 39/19; 58/25; 28/15; 9/4; ; 9/4; ; 9/5; ; 
META; spain/la-liga-segunda/sd-huesca-v-getafe; 2017-06-12 22:15:01 GMT+3; 2017-06-14 20:00; Nothing; Xlenovo
SD Huesca; 29/20; 29/20; 6/4; 29/20; 6/4; 7/5; 31/20; 6/4; 7/5; 16/11; 29/20; 6/4; 6/4; 6/4; 7/5; 6/4; 17/11; 16/11; 6/4; 17/11; 8/5; 25/18; 17/11; ; 8/5; ; 6/4; ; 13/8
Draw; 15/8; 19/10; 39/20; 19/10; 2; 19/10; 2; 15/8; 15/8; 15/8; 15/8; 15/8; 2; 2; 2; 19/10; 37/19; 24/13; 19/10; 37/19; 2; 2; 19/10; ; 19/10; ; 2; ; 2
Getafe; 23/10; 2; 19/10; 2; 21/10; 19/10; 21/10; 15/8; 15/8; 9/5; 9/5; 2; 2; 19/10; 11/5; 2; 2; 21/10; 19/10; 2; 9/4; 28/15; 37/19; ; 37/19; ; 19/10; ; 2
META; spain/la-liga-segunda/sd-huesca-v-getafe; 2017-06-13 02:15:00 GMT+3; 2017-06-14 20:00; Nothing; Xlenovo
SD Huesca; 29/20; 29/20; 6/4; ; 6/4; 7/5; 31/20; 6/4; 7/5; 16/11; 29/20; 6/4; 6/4; 6/4; 7/5; 6/4; 17/11; 8/5; 6/4; 17/11; 33/20; 25/18; 17/11; ; 8/5; ; 6/4; ; 13/8
Draw; 15/8; 19/10; 39/20; ; 2; 19/10; 2; 15/8; 15/8; 15/8; 15/8; 15/8; 2; 2; 2; 19/10; 37/19; 24/13; 19/10; 37/19; 41/20; 2; 19/10; ; 19/10; ; 2; ; 21/10
Getafe; 11/5; 2; 19/10; ; 2; 19/10; 21/10; 15/8; 15/8; 9/5; 9/5; 2; 2; 19/10; 11/5; 2; 2; 19/10; 19/10; 2; 85/40; 28/15; 37/19; ; 37/19; ; 19/10; ; 2
META; spain/la-liga-segunda/sd-huesca-v-getafe; 2017-06-13 10:15:00 GMT+3; 2017-06-14 20:00; Nothing; Xlenovo
SD Huesca; 29/20; 29/20; 6/4; 6/4; 6/4; 7/5; 31/20; 6/4; 7/5; 16/11; 29/20; 6/4; 6/4; 6/4; 6/4; 6/4; 17/11; 8/5; 6/4; 17/11; 33/20; 25/18; 17/11; ; 8/5; ; 6/4; ; 13/8
Draw; 15/8; 19/10; 39/20; 19/10; 2; 19/10; 2; 15/8; 15/8; 15/8; 15/8; 15/8; 2; 2; 2; 19/10; 37/19; 24/13; 19/10; 37/19; 41/20; 2; 19/10; ; 19/10; ; 2; ; 21/10
Getafe; 11/5; 2; 19/10; 19/10; 2; 19/10; 21/10; 15/8; 15/8; 9/5; 9/5; 2; 2; 19/10; 2; 2; 2; 19/10; 19/10; 2; 85/40; 28/15; 37/19; ; 37/19; ; 19/10; ; 2
META; spain/la-liga-segunda/sd-huesca-v-getafe; 2017-06-13 14:15:00 GMT+3; 2017-06-14 20:00; Nothing; Xlenovo
SD Huesca; 6/4; 29/20; 6/4; ; 6/4; 7/5; 31/20; 6/4; 7/5; 16/11; 29/20; 6/4; 6/4; 6/4; 8/5; 6/4; 17/11; 8/5; 6/4; 17/11; 33/20; 25/18; 6/4; ; 17/11; ; 6/4; 7/5; 13/8
Draw; 19/10; 19/10; 39/20; ; 2; 19/10; 2; 15/8; 15/8; 15/8; 15/8; 15/8; 2; 2; 19/10; 19/10; 37/19; 24/13; 19/10; 37/19; 41/20; 2; 37/19; ; 2; ; 2; 9/5; 21/10
Getafe; 21/10; 2; 19/10; ; 2; 19/10; 21/10; 15/8; 15/8; 9/5; 9/5; 2; 2; 19/10; 2; 2; 2; 19/10; 19/10; 2; 85/40; 28/15; 37/19; ; 2; ; 19/10; 9/5; 2
META; spain/la-liga-segunda/sd-huesca-v-getafe; 2017-06-13 18:15:01 GMT+3; 2017-06-14 20:00; Nothing; Xlenovo
SD Huesca; 6/4; 29/20; 6/4; ; 6/4; 7/5; 31/20; 6/4; 7/5; 16/11; 29/20; 6/4; 6/4; 6/4; 8/5; 6/4; 17/11; 8/5; 6/4; 17/11; 163/100; 25/18; 6/4; ; 17/11; ; 6/4; 7/5; 13/8
Draw; 19/10; 19/10; 39/20; ; 2; 19/10; 2; 15/8; 15/8; 15/8; 15/8; 15/8; 2; 2; 19/10; 19/10; 37/19; 24/13; 19/10; 37/19; 2; 2; 37/19; ; 2; ; 2; 15/8; 21/10
Getafe; 21/10; 2; 19/10; ; 2; 19/10; 21/10; 15/8; 15/8; 9/5; 9/5; 2; 2; 19/10; 2; 2; 2; 19/10; 19/10; 2; 11/5; 28/15; 37/19; ; 2; ; 19/10; 9/5; 21/10
META; spain/la-liga-segunda/sd-huesca-v-getafe; 2017-06-13 22:15:00 GMT+3; 2017-06-14 20:00; Nothing; Xlenovo
SD Huesca; 6/4; 29/20; 6/4; 6/4; 6/4; 7/5; 31/20; 6/4; 7/5; 16/11; 29/20; 6/4; 6/4; 6/4; 8/5; 6/4; 17/11; 8/5; 6/4; 17/11; 163/100; 25/18; 6/4; ; 17/11; ; 6/4; 7/5; 13/8
Draw; 19/10; 19/10; 39/20; 19/10; 2; 19/10; 2; 15/8; 15/8; 9/5; 9/5; 2; 2; 2; 19/10; 19/10; 37/19; 24/13; 19/10; 37/19; 2; 2; 37/19; ; 2; ; 2; 15/8; 21/10
Getafe; 21/10; 2; 19/10; 19/10; 2; 19/10; 21/10; 15/8; 15/8; 9/5; 9/5; 19/10; 2; 19/10; 2; 2; 2; 19/10; 19/10; 2; 11/5; 28/15; 37/19; ; 2; ; 2; 9/5; 21/10
META; spain/la-liga-segunda/sd-huesca-v-getafe; 2017-06-14 02:15:00 GMT+3; 2017-06-14 20:00; Nothing; Xlenovo
SD Huesca; 6/4; 29/20; 6/4; 6/4; 6/4; 29/20; 31/20; 6/4; 7/5; 7/5; 7/5; 6/4; 6/4; 6/4; 8/5; 6/4; 17/11; 8/5; 6/4; 17/11; 163/100; 25/18; 17/11; ; 8/5; ; 13/8; 7/5; 13/8
Draw; 19/10; 15/8; 39/20; 19/10; 2; 19/10; 2; 15/8; 15/8; 9/5; 9/5; 2; 2; 2; 19/10; 19/10; 37/19; 24/13; 19/10; 37/19; 2; 2; 37/19; ; 37/19; ; 2; 15/8; 21/10
Getafe; 21/10; 2; 39/20; 19/10; 2; 15/8; 21/10; 15/8; 15/8; 15/8; 15/8; 19/10; 2; 2; 2; 2; 2; 19/10; 19/10; 2; 11/5; 28/15; 19/10; ; 19/10; ; 19/10; 15/8; 21/10
META; spain/la-liga-segunda/sd-huesca-v-getafe; 2017-06-14 10:15:01 GMT+3; 2017-06-14 20:00; Nothing; Xlenovo
SD Huesca; 6/4; 6/4; 6/4; 6/4; 8/5; 29/20; 8/5; 6/4; 7/5; 16/11; 29/20; 6/4; 31/20; 6/4; 8/5; 17/11; 8/5; 8/5; 6/4; 8/5; 167/100; 13/8; 17/11; ; 8/5; ; 8/5; 6/4; 17/10
Draw; 19/10; 15/8; 19/10; 19/10; 19/10; 19/10; 2; 15/8; 15/8; 9/5; 9/5; 19/10; 2; 19/10; 19/10; 19/10; 19/10; 24/13; 19/10; 19/10; 101/50; 79/40; 37/19; ; 37/19; ; 2; 19/10; 21/10
Getafe; 21/10; 19/10; 19/10; 19/10; 2; 15/8; 2; 15/8; 15/8; 9/5; 9/5; 19/10; 39/20; 2; 2; 19/10; 37/19; 19/10; 19/10; 37/19; 85/40; 2; 19/10; ; 19/10; ; 2; 2; 2
META; spain/la-liga-segunda/sd-huesca-v-getafe; 2017-06-14 14:15:01 GMT+3; 2017-06-14 20:00; Nothing; Xlenovo
SD Huesca; 6/4; 6/4; 6/4; ; 8/5; 29/20; 8/5; 6/4; 7/5; 16/11; 29/20; 31/20; 31/20; 8/5; 6/4; 17/11; 6/4; 8/5; 6/4; 17/11; 167/100; 13/8; 17/11; ; 8/5; ; 6/4; 6/4; 6/4
Draw; 19/10; 15/8; 19/10; ; 19/10; 19/10; 2; 15/8; 15/8; 9/5; 9/5; 9/5; 2; 19/10; 19/10; 19/10; 37/19; 24/13; 19/10; 37/19; 19/10; 79/40; 37/19; ; 37/19; ; 19/10; 19/10; 21/10
Getafe; 21/10; 19/10; 39/20; ; 2; 15/8; 2; 15/8; 15/8; 9/5; 9/5; 2; 39/20; 2; 11/5; 19/10; 39/19; 19/10; 19/10; 39/19; 113/50; 2; 19/10; ; 19/10; ; 2; 2; 21/10
META; spain/la-liga-segunda/sd-huesca-v-getafe; 2017-06-14 18:15:00 GMT+3; 2017-06-14 20:00; Nothing; Xlenovo
SD Huesca; 29/20; 6/4; 13/8; ; 8/5; 29/20; 13/8; 7/5; 7/5; 16/11; 29/20; 31/20; 31/20; 8/5; 13/8; 6/4; 17/11; 6/4; 6/4; 17/11; 41/25; 32/19; 6/4; ; 6/4; ; 13/8; 6/4; 13/8
Draw; 19/10; 9/5; 2; ; 15/8; 9/5; 19/10; 9/5; 9/5; 7/4; 7/4; 7/4; 37/20; 15/8; 17/10; 15/8; 9/5; 19/10; 19/10; 9/5; 19/10; 9/5; 19/10; ; 37/19; ; 9/5; 9/5; 9/5
Getafe; 11/5; 2; 43/20; ; 21/10; 39/20; 21/10; 2; 2; 15/8; 15/8; 21/10; 21/10; 2; 11/5; 39/19; 28/13; 2; 2; 28/13; 23/10; 28/13; 2; ; 39/19; ; 11/5; 9/4; 23/10
META; spain/la-liga-segunda/sd-huesca-v-getafe; 2017-06-14 22:15:00 GMT+3; 2017-06-14 20:00; In Play; Xlenovo
SD Huesca; 6/4; 13/8; 31/20; 6/4; ; 7/5; 6/4; 17/10; ; ; ; 29/20; 8/5; 17/10; ; ; 16/11; ; ; 16/11; ; ; ; ; 8/5; ; ; 6/4; 
Draw; 7/4; 13/8; 7/4; 9/5; ; 17/10; 9/5; 8/5; ; 13/8; ; 8/5; 7/4; 7/4; ; ; 7/4; ; ; 7/4; ; ; ; ; 28/17; ; ; 17/10; 
Getafe; 9/4; 2; 41/20; 21/10; ; 43/20; 11/5; 15/8; ; 2; ; 85/40; 21/10; 2; ; ; 9/4; ; ; 9/4; ; ; ; ; 23/10; ; ; 9/4; 
