META; spain/la-liga-segunda/sevilla-b-v-tenerife; 2017-01-23 04:23:44 GMT+2; 2017-01-28 15:00; e70300-dr003
META; spain/la-liga-segunda/sevilla-b-v-tenerife; 2017-01-24 20:26:14 GMT+2; 2017-01-28 15:00; e70300-dr003
Sevilla B; 29/20; 6/4; 8/5; 6/4; 8/5; 7/5; ; 7/5; ; 8/5; 31/20; 29/20; 31/20; ; 8/5; 6/4; 17/11; 6/4; 8/5; ; 159/100; 15/11; 8/5; ; ; 10/9; 7/5; 
Draw; 2; 19/10; 39/20; 2; 2; 39/20; ; 15/8; ; 2; 2; 15/8; 2; ; 19/10; 2; 37/19; 21/10; 2; ; 2; 21/10; 2; ; ; 6/4; 9/5; 
Tenerife; 15/8; 15/8; 9/5; 15/8; 19/10; 20/11; ; 2; ; 19/10; 7/4; 2; 39/20; ; 19/10; 15/8; 19/10; 9/5; 19/10; ; 113/50; 35/19; 19/10; ; ; 6/5; 7/5; 
META; spain/la-liga-segunda/sevilla-b-v-tenerife; 2017-01-25 00:23:46 GMT+2; 2017-01-28 15:00; e70300-dr003
Sevilla B; 29/20; 6/4; 31/20; 31/20; 8/5; 7/5; ; 7/5; ; 8/5; 6/4; 29/20; 31/20; ; 8/5; 6/4; 17/11; 6/4; 8/5; 8/5; 8/5; 15/11; 8/5; 6/4; ; 7/5; 7/5; 
Draw; 2; 19/10; 2; 2; 2; 39/20; ; 15/8; ; 2; 2; 15/8; 2; ; 19/10; 2; 2; 21/10; 2; 39/19; 2; 21/10; 2; 2; ; 19/10; 19/10; 
Tenerife; 15/8; 15/8; 9/5; 15/8; 19/10; 20/11; ; 9/5; ; 19/10; 15/8; 2; 19/10; ; 19/10; 15/8; 19/10; 9/5; 19/10; 37/19; 11/5; 35/19; 19/10; 9/5; ; 7/4; 9/5; 
META; spain/la-liga-segunda/sevilla-b-v-tenerife; 2017-01-25 04:23:31 GMT+2; 2017-01-28 15:00; e70300-dr003
Sevilla B; 8/5; 6/4; 31/20; 8/5; 8/5; 7/5; ; 7/5; ; 8/5; 6/4; 29/20; 31/20; ; 8/5; 6/4; 17/11; 6/4; 8/5; 8/5; 8/5; 15/11; 8/5; 6/4; ; 7/5; 7/5; 
Draw; 2; 19/10; 2; 15/8; 2; 39/20; ; 15/8; ; 2; 2; 15/8; 2; ; 19/10; 2; 2; 21/10; 2; 39/19; 2; 21/10; 2; 2; ; 19/10; 19/10; 
Tenerife; 15/8; 15/8; 9/5; 19/10; 19/10; 20/11; ; 9/5; ; 19/10; 15/8; 2; 19/10; ; 19/10; 15/8; 19/10; 9/5; 19/10; 37/19; 11/5; 35/19; 19/10; 9/5; ; 7/4; 9/5; 
META; spain/la-liga-segunda/sevilla-b-v-tenerife; 2017-01-25 08:23:30 GMT+2; 2017-01-28 15:00; e70300-dr003
Sevilla B; 8/5; 6/4; 31/20; 8/5; 8/5; 29/20; ; 7/5; ; 8/5; 6/4; 29/20; 31/20; ; 8/5; 6/4; 17/11; 6/4; 8/5; 8/5; 8/5; 15/11; 8/5; 6/4; ; 7/5; 7/5; 
Draw; 2; 19/10; 2; 15/8; 2; 39/20; ; 15/8; ; 2; 2; 15/8; 2; ; 19/10; 2; 2; 21/10; 2; 39/19; 2; 21/10; 2; 2; ; 19/10; 19/10; 
Tenerife; 15/8; 15/8; 9/5; 19/10; 19/10; 9/5; ; 9/5; ; 19/10; 15/8; 2; 19/10; ; 19/10; 15/8; 24/13; 9/5; 19/10; 37/19; 11/5; 35/19; 19/10; 9/5; ; 7/4; 9/5; 
META; spain/la-liga-segunda/sevilla-b-v-tenerife; 2017-01-25 12:25:23 GMT+2; 2017-01-28 15:00; e70300-dr003
Sevilla B; 8/5; 6/4; 31/20; 8/5; 8/5; 29/20; ; 7/5; ; 8/5; 6/4; 29/20; 31/20; ; 8/5; 6/4; 17/11; 6/4; 8/5; 8/5; 8/5; 15/11; 8/5; 6/4; ; 7/5; 7/5; 
Draw; 2; 19/10; 2; 15/8; 2; 39/20; ; 15/8; ; 2; 2; 15/8; 2; ; 19/10; 2; 2; 21/10; 2; 39/19; 2; 21/10; 2; 2; ; 19/10; 19/10; 
Tenerife; 15/8; 15/8; 9/5; 19/10; 19/10; 9/5; ; 9/5; ; 19/10; 15/8; 2; 19/10; ; 19/10; 15/8; 24/13; 9/5; 19/10; 37/19; 11/5; 35/19; 19/10; 9/5; ; 7/4; 9/5; 
META; spain/la-liga-segunda/sevilla-b-v-tenerife; 2017-01-25 16:24:40 GMT+2; 2017-01-28 15:00; e70300-dr003
Sevilla B; 8/5; 6/4; 31/20; 8/5; 8/5; 29/20; ; 7/5; ; 8/5; 6/4; 29/20; 31/20; ; 8/5; 6/4; 17/11; 6/4; 8/5; 8/5; 8/5; 15/11; 8/5; 6/4; ; 7/5; 7/5; 13/8
Draw; 2; 19/10; 2; 15/8; 2; 39/20; ; 15/8; ; 2; 2; 15/8; 2; ; 19/10; 2; 2; 21/10; 2; 39/19; 2; 21/10; 2; 2; ; 19/10; 19/10; 21/10
Tenerife; 15/8; 15/8; 9/5; 19/10; 19/10; 9/5; ; 9/5; ; 19/10; 15/8; 2; 19/10; ; 19/10; 15/8; 24/13; 9/5; 19/10; 37/19; 11/5; 35/19; 19/10; 9/5; ; 7/4; 13/8; 2
META; spain/la-liga-segunda/sevilla-b-v-tenerife; 2017-01-25 20:24:53 GMT+2; 2017-01-28 15:00; e70300-dr003
Sevilla B; 8/5; 6/4; 31/20; 8/5; 8/5; 29/20; ; 7/5; 6/4; 8/5; 6/4; 29/20; 31/20; 29/20; 8/5; 6/4; 17/11; 6/4; 8/5; 8/5; 8/5; 15/11; 8/5; 6/4; ; 7/5; 7/5; 13/8
Draw; 2; 19/10; 2; 15/8; 2; 39/20; ; 15/8; 15/8; 2; 2; 15/8; 2; 2; 19/10; 2; 2; 21/10; 2; 39/19; 2; 21/10; 2; 2; ; 19/10; 19/10; 21/10
Tenerife; 15/8; 15/8; 9/5; 19/10; 19/10; 9/5; ; 9/5; 9/5; 19/10; 15/8; 2; 19/10; 9/5; 19/10; 15/8; 24/13; 9/5; 19/10; 37/19; 11/5; 35/19; 19/10; 9/5; ; 7/4; 9/5; 2
META; spain/la-liga-segunda/sevilla-b-v-tenerife; 2017-01-26 00:23:29 GMT+2; 2017-01-28 15:00; e70300-dr003
Sevilla B; 6/4; 6/4; 31/20; 8/5; 8/5; 29/20; ; 7/5; 6/4; 8/5; 6/4; 29/20; 8/5; 29/20; 8/5; 6/4; 17/11; 6/4; 8/5; 8/5; 8/5; 15/11; 8/5; 6/4; ; 7/5; 7/5; 13/8
Draw; 2; 19/10; 2; 15/8; 2; 39/20; ; 15/8; 15/8; 2; 2; 15/8; 2; 2; 19/10; 2; 2; 21/10; 2; 39/19; 2; 21/10; 2; 2; ; 19/10; 19/10; 21/10
Tenerife; 2; 15/8; 9/5; 19/10; 19/10; 9/5; ; 9/5; 9/5; 19/10; 15/8; 2; 19/10; 9/5; 19/10; 15/8; 24/13; 9/5; 19/10; 37/19; 11/5; 35/19; 19/10; 9/5; ; 7/4; 9/5; 2
META; spain/la-liga-segunda/sevilla-b-v-tenerife; 2017-01-26 04:23:25 GMT+2; 2017-01-28 15:00; e70300-dr003
Sevilla B; 6/4; 6/4; 31/20; 8/5; 8/5; 29/20; ; 7/5; 6/4; 8/5; 6/4; 29/20; 8/5; 29/20; 8/5; 6/4; 17/11; 6/4; 8/5; 8/5; 8/5; 15/11; 8/5; 6/4; ; 7/5; 7/5; 13/8
Draw; 2; 19/10; 2; 15/8; 2; 39/20; ; 15/8; 15/8; 2; 2; 15/8; 2; 2; 19/10; 2; 2; 21/10; 2; 39/19; 2; 21/10; 2; 2; ; 19/10; 19/10; 21/10
Tenerife; 2; 15/8; 9/5; 19/10; 19/10; 9/5; ; 9/5; 9/5; 19/10; 15/8; 2; 19/10; 9/5; 19/10; 15/8; 24/13; 9/5; 19/10; 37/19; 11/5; 35/19; 19/10; 9/5; ; 7/4; 9/5; 2
META; spain/la-liga-segunda/sevilla-b-v-tenerife; 2017-01-26 08:23:26 GMT+2; 2017-01-28 15:00; e70300-dr003
Sevilla B; 6/4; 6/4; 31/20; 8/5; 8/5; 29/20; ; 7/5; 6/4; 8/5; 6/4; 29/20; 8/5; 29/20; 8/5; 6/4; 17/11; 6/4; 8/5; 8/5; 8/5; 15/11; 8/5; 6/4; ; 7/5; 7/5; 13/8
Draw; 2; 19/10; 2; 15/8; 2; 39/20; ; 15/8; 15/8; 2; 2; 15/8; 2; 2; 19/10; 2; 2; 21/10; 2; 39/19; 2; 21/10; 2; 2; ; 19/10; 19/10; 21/10
Tenerife; 2; 15/8; 9/5; 19/10; 19/10; 9/5; ; 9/5; 9/5; 19/10; 15/8; 2; 19/10; 9/5; 19/10; 15/8; 19/10; 9/5; 19/10; 37/19; 11/5; 35/19; 19/10; 9/5; ; 7/4; 7/4; 2
META; spain/la-liga-segunda/sevilla-b-v-tenerife; 2017-01-26 12:24:40 GMT+2; 2017-01-28 15:00; e70300-dr003
Sevilla B; 6/4; 6/4; 31/20; 8/5; 8/5; 29/20; ; 7/5; 6/4; 8/5; 6/4; 29/20; 8/5; 29/20; 8/5; 6/4; 8/5; 6/4; 8/5; 8/5; 8/5; 15/11; 8/5; 6/4; ; 7/5; 7/5; 13/8
Draw; 2; 19/10; 2; 15/8; 2; 39/20; ; 15/8; 15/8; 2; 2; 15/8; 2; 2; 19/10; 2; 39/19; 21/10; 2; 39/19; 2; 21/10; 2; 2; ; 19/10; 19/10; 21/10
Tenerife; 2; 15/8; 9/5; 19/10; 19/10; 9/5; ; 9/5; 9/5; 19/10; 15/8; 2; 19/10; 9/5; 19/10; 15/8; 37/19; 9/5; 19/10; 37/19; 11/5; 35/19; 19/10; 9/5; ; 7/4; 9/5; 2
META; spain/la-liga-segunda/sevilla-b-v-tenerife; 2017-01-26 16:24:13 GMT+2; 2017-01-28 15:00; e70300-dr003
Sevilla B; 6/4; 6/4; 31/20; 8/5; 8/5; 29/20; ; 7/5; 6/4; 8/5; 6/4; 29/20; 8/5; 29/20; 8/5; 6/4; 8/5; 17/11; 8/5; 8/5; 8/5; 15/11; 8/5; 6/4; ; 7/5; 7/5; 13/8
Draw; 2; 19/10; 2; 15/8; 2; 39/20; ; 15/8; 15/8; 2; 2; 15/8; 2; 2; 19/10; 2; 39/19; 21/10; 2; 39/19; 2; 21/10; 2; 2; ; 19/10; 19/10; 21/10
Tenerife; 2; 15/8; 9/5; 19/10; 19/10; 9/5; ; 9/5; 9/5; 19/10; 15/8; 2; 19/10; 9/5; 19/10; 15/8; 37/19; 19/10; 19/10; 37/19; 11/5; 35/19; 19/10; 9/5; ; 7/4; 9/5; 2
META; spain/la-liga-segunda/sevilla-b-v-tenerife; 2017-01-26 20:24:27 GMT+2; 2017-01-28 15:00; e70300-dr003
Sevilla B; 6/4; 6/4; 31/20; 8/5; 8/5; 29/20; ; 7/5; 6/4; 8/5; 6/4; 29/20; 8/5; 6/4; 8/5; 6/4; 8/5; 17/11; 8/5; 8/5; 8/5; 15/11; 8/5; 6/4; ; 7/5; 11/8; 13/8
Draw; 2; 19/10; 2; 15/8; 2; 39/20; ; 15/8; 15/8; 2; 2; 15/8; 2; 21/10; 19/10; 2; 39/19; 21/10; 2; 39/19; 2; 21/10; 2; 2; ; 19/10; 19/10; 21/10
Tenerife; 2; 15/8; 9/5; 19/10; 19/10; 9/5; ; 9/5; 9/5; 19/10; 15/8; 2; 19/10; 15/8; 19/10; 15/8; 37/19; 19/10; 19/10; 37/19; 11/5; 35/19; 19/10; 15/8; ; 7/4; 9/5; 2
META; spain/la-liga-segunda/sevilla-b-v-tenerife; 2017-01-27 00:24:07 GMT+2; 2017-01-28 15:00; e70300-dr003
Sevilla B; 6/4; 6/4; 31/20; 8/5; 8/5; 29/20; ; 7/5; 6/4; 8/5; 6/4; 29/20; 8/5; 6/4; 8/5; 6/4; 8/5; 17/11; 8/5; 8/5; 8/5; 15/11; 8/5; 6/4; ; 7/5; 7/5; 13/8
Draw; 2; 19/10; 2; 15/8; 2; 39/20; ; 15/8; 15/8; 2; 2; 15/8; 2; 21/10; 19/10; 2; 39/19; 21/10; 2; 39/19; 2; 21/10; 2; 2; ; 19/10; 19/10; 21/10
Tenerife; 2; 15/8; 9/5; 19/10; 19/10; 9/5; ; 9/5; 9/5; 19/10; 15/8; 2; 19/10; 15/8; 19/10; 15/8; 37/19; 19/10; 19/10; 37/19; 11/5; 35/19; 19/10; 15/8; ; 7/4; 9/5; 2
META; spain/la-liga-segunda/sevilla-b-v-tenerife; 2017-01-27 04:23:52 GMT+2; 2017-01-28 15:00; e70300-dr003
Sevilla B; 6/4; 6/4; 31/20; 8/5; 8/5; 29/20; ; 7/5; 6/4; 8/5; 6/4; 29/20; 8/5; 6/4; 8/5; 6/4; 8/5; 17/11; 8/5; 8/5; 8/5; 15/11; 8/5; 6/4; ; 7/5; 7/5; 13/8
Draw; 2; 19/10; 2; 15/8; 2; 39/20; ; 15/8; 15/8; 2; 2; 15/8; 2; 21/10; 19/10; 2; 39/19; 21/10; 2; 39/19; 2; 21/10; 2; 2; ; 19/10; 19/10; 21/10
Tenerife; 2; 15/8; 9/5; 19/10; 19/10; 9/5; ; 9/5; 9/5; 19/10; 15/8; 2; 19/10; 19/10; 19/10; 15/8; 37/19; 19/10; 19/10; 37/19; 11/5; 35/19; 19/10; 15/8; ; 9/5; 9/5; 2
META; spain/la-liga-segunda/sevilla-b-v-tenerife; 2017-01-27 08:23:53 GMT+2; 2017-01-28 15:00; e70300-dr003
Sevilla B; 6/4; 6/4; 31/20; 8/5; 8/5; 29/20; ; 7/5; 6/4; 8/5; 6/4; 29/20; 8/5; 6/4; 8/5; 6/4; 8/5; 17/11; 8/5; 8/5; 8/5; 15/11; 8/5; 6/4; ; 7/5; 7/5; 13/8
Draw; 2; 19/10; 2; 15/8; 2; 39/20; ; 15/8; 15/8; 2; 2; 15/8; 2; 21/10; 19/10; 2; 39/19; 21/10; 2; 39/19; 2; 21/10; 2; 2; ; 19/10; 19/10; 21/10
Tenerife; 2; 15/8; 9/5; 19/10; 19/10; 9/5; ; 9/5; 9/5; 19/10; 15/8; 2; 19/10; 19/10; 19/10; 15/8; 37/19; 19/10; 19/10; 37/19; 11/5; 35/19; 19/10; 15/8; ; 9/5; 9/5; 2
META; spain/la-liga-segunda/sevilla-b-v-tenerife; 2017-01-27 12:25:34 GMT+2; 2017-01-28 15:00; e70300-dr003
Sevilla B; 6/4; 6/4; 31/20; 8/5; 8/5; 29/20; ; 7/5; 6/4; 8/5; 6/4; 29/20; 31/20; 6/4; 8/5; 6/4; 8/5; 17/11; 8/5; 8/5; 8/5; 15/11; 8/5; 6/4; ; 7/5; 7/5; 13/8
Draw; 2; 19/10; 2; 15/8; 2; 39/20; ; 15/8; 15/8; 2; 2; 15/8; 21/10; 21/10; 19/10; 2; 39/19; 21/10; 2; 39/19; 2; 21/10; 2; 2; ; 19/10; 19/10; 21/10
Tenerife; 2; 15/8; 37/20; 19/10; 19/10; 9/5; ; 9/5; 9/5; 19/10; 15/8; 2; 15/8; 15/8; 19/10; 15/8; 37/19; 19/10; 19/10; 37/19; 11/5; 35/19; 19/10; 15/8; ; 9/5; 9/5; 2
META; spain/la-liga-segunda/sevilla-b-v-tenerife; 2017-01-27 16:26:05 GMT+2; 2017-01-28 15:00; e70300-dr003
Sevilla B; 6/4; 6/4; 31/20; 8/5; 8/5; 29/20; ; 7/5; 6/4; 8/5; 6/4; 29/20; 31/20; 6/4; 8/5; 6/4; 8/5; 17/11; 8/5; 8/5; 8/5; 15/11; 8/5; 6/4; ; 7/5; 7/5; 13/8
Draw; 2; 19/10; 2; 15/8; 2; 39/20; ; 15/8; 15/8; 2; 2; 15/8; 21/10; 21/10; 19/10; 2; 39/19; 21/10; 2; 39/19; 2; 21/10; 2; 2; ; 19/10; 19/10; 21/10
Tenerife; 2; 15/8; 37/20; 19/10; 19/10; 9/5; ; 9/5; 9/5; 19/10; 15/8; 2; 15/8; 15/8; 19/10; 15/8; 37/19; 19/10; 19/10; 37/19; 11/5; 35/19; 19/10; 15/8; ; 9/5; 9/5; 2
META; spain/la-liga-segunda/sevilla-b-v-tenerife; 2017-01-27 20:26:40 GMT+2; 2017-01-28 15:00; e70300-dr003
Sevilla B; 6/4; 6/4; 31/20; 8/5; 8/5; 29/20; ; 7/5; 6/4; 8/5; 6/4; 29/20; 31/20; 6/4; 8/5; 6/4; 8/5; 17/11; 8/5; 8/5; 8/5; 15/11; 8/5; 6/4; ; 6/4; 7/5; 13/8
Draw; 2; 19/10; 2; 15/8; 2; 39/20; ; 15/8; 15/8; 2; 2; 15/8; 21/10; 21/10; 19/10; 2; 39/19; 21/10; 2; 39/19; 2; 21/10; 2; 2; ; 19/10; 19/10; 21/10
Tenerife; 2; 15/8; 37/20; 19/10; 19/10; 9/5; ; 9/5; 9/5; 19/10; 15/8; 2; 15/8; 15/8; 19/10; 15/8; 37/19; 19/10; 19/10; 37/19; 11/5; 35/19; 19/10; 15/8; ; 15/8; 9/5; 2
META; spain/la-liga-segunda/sevilla-b-v-tenerife; 2017-01-28 00:24:08 GMT+2; 2017-01-28 15:00; e70300-dr003
Sevilla B; 6/4; 6/4; 31/20; 8/5; 8/5; 29/20; ; 7/5; 6/4; 8/5; 6/4; 29/20; 31/20; 6/4; 8/5; 6/4; 8/5; 17/11; 8/5; 8/5; 33/20; 15/11; 8/5; 6/4; ; 6/4; 6/4; 13/8
Draw; 2; 19/10; 2; 15/8; 2; 39/20; ; 15/8; 15/8; 2; 2; 15/8; 21/10; 21/10; 19/10; 2; 39/19; 21/10; 2; 39/19; 41/20; 21/10; 2; 2; ; 19/10; 19/10; 21/10
Tenerife; 2; 15/8; 37/20; 19/10; 19/10; 9/5; ; 9/5; 9/5; 19/10; 15/8; 2; 15/8; 15/8; 19/10; 15/8; 37/19; 19/10; 19/10; 37/19; 85/40; 35/19; 19/10; 15/8; ; 15/8; 19/10; 2
META; spain/la-liga-segunda/sevilla-b-v-tenerife; 2017-01-28 04:23:58 GMT+2; 2017-01-28 15:00; e70300-dr003
Sevilla B; 6/4; 6/4; 31/20; 31/20; 8/5; 29/20; ; 7/5; 6/4; 8/5; 6/4; 29/20; 8/5; 6/4; 8/5; 6/4; 8/5; 17/11; 8/5; 8/5; 41/25; 16/11; 8/5; 6/4; ; 6/4; 6/4; 13/8
Draw; 2; 19/10; 2; 2; 2; 39/20; ; 15/8; 15/8; 2; 2; 15/8; 2; 21/10; 19/10; 2; 39/19; 21/10; 2; 39/19; 2; 21/10; 2; 2; ; 19/10; 2; 21/10
Tenerife; 2; 15/8; 37/20; 15/8; 19/10; 9/5; ; 9/5; 9/5; 19/10; 15/8; 2; 15/8; 15/8; 19/10; 15/8; 37/19; 19/10; 19/10; 37/19; 107/50; 24/13; 19/10; 15/8; ; 19/10; 19/10; 19/10
META; spain/la-liga-segunda/sevilla-b-v-tenerife; 2017-01-28 08:24:09 GMT+2; 2017-01-28 15:00; e70300-dr003
Sevilla B; 6/4; 6/4; 6/4; 31/20; 8/5; 29/20; ; 7/5; 6/4; 8/5; 6/4; 29/20; 8/5; 6/4; 8/5; 6/4; 8/5; 17/11; 8/5; 8/5; 41/25; 16/11; 8/5; 6/4; ; 6/4; 6/4; 13/8
Draw; 2; 19/10; 2; 2; 2; 39/20; ; 15/8; 15/8; 2; 2; 15/8; 2; 21/10; 19/10; 2; 39/19; 21/10; 2; 39/19; 2; 21/10; 2; 2; ; 2; 2; 21/10
Tenerife; 2; 15/8; 37/20; 15/8; 19/10; 9/5; ; 9/5; 9/5; 19/10; 15/8; 2; 15/8; 15/8; 19/10; 15/8; 37/19; 19/10; 19/10; 37/19; 107/50; 24/13; 19/10; 15/8; ; 19/10; 19/10; 19/10
META; spain/la-liga-segunda/sevilla-b-v-tenerife; 2017-01-28 12:30:39 GMT+2; 2017-01-28 15:00; e70300-dr003
Sevilla B; 6/4; 29/20; 6/4; 6/4; 6/4; 29/20; ; 7/5; 6/4; 8/5; 6/4; 29/20; 8/5; 6/4; 8/5; 6/4; 17/11; 17/11; 8/5; 17/11; 41/25; 53/35; 8/5; 6/4; ; 6/4; 6/4; 13/8
Tenerife; 2; 15/8; 15/8; 15/8; 19/10; 9/5; ; 9/5; 9/5; 19/10; 15/8; 2; 15/8; 15/8; 19/10; 15/8; 37/19; 19/10; 19/10; 37/19; 107/50; 20/11; 19/10; 15/8; ; 19/10; 19/10; 2
Draw; 2; 2; 2; 2; 21/10; 39/20; ; 15/8; 15/8; 2; 2; 15/8; 2; 11/5; 19/10; 2; 39/19; 21/10; 2; 39/19; 2; 39/19; 2; 2; ; 2; 2; 21/10
META; spain/la-liga-segunda/sevilla-b-v-tenerife; 2017-01-28 16:27:08 GMT+2; 2017-01-28 15:00; e70300-dr003
Sevilla B; 31/20; 6/4; 31/20; 6/4; 8/5; 29/20; ; 6/4; 6/4; 13/8; 31/20; 29/20; 31/20; 6/4; 8/5; 6/4; 8/5; 17/11; 8/5; 8/5; 41/25; 53/35; 8/5; 6/4; ; 13/8; 13/8; 13/8
Draw; 21/10; 2; 2; 21/10; 2; 39/20; ; 15/8; 15/8; 2; 2; 15/8; 21/10; 21/10; 19/10; 2; 39/19; 21/10; 2; 39/19; 2; 39/19; 2; 21/10; ; 2; 2; 21/10
Tenerife; 19/10; 9/5; 9/5; 9/5; 19/10; 7/4; ; 9/5; 9/5; 19/10; 9/5; 2; 15/8; 9/5; 19/10; 15/8; 37/19; 19/10; 19/10; 37/19; 107/50; 20/11; 19/10; 9/5; ; 19/10; 19/10; 2
