META; spain/la-liga-segunda/lugo-v-mirandes; 2017-03-12 00:24:27 GMT+2; 2017-03-18 17:00; e70300-dr003
Draw; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; 1/50; ; 
Lugo; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; 1/50; ; 
Mirandes; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; 1/50; ; 
META; spain/la-liga-segunda/lugo-v-mirandes; 2017-03-12 04:24:22 GMT+2; 2017-03-18 17:00; e70300-dr003
Draw; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; 1/50; ; 
Lugo; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; 1/50; ; 
Mirandes; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; 1/50; ; 
META; spain/la-liga-segunda/lugo-v-mirandes; 2017-03-12 08:24:57 GMT+2; 2017-03-18 17:00; e70300-dr003
Draw; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; 1/50; ; 
Lugo; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; 1/50; ; 
Mirandes; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; 1/50; ; 
META; spain/la-liga-segunda/lugo-v-mirandes; 2017-03-12 12:24:13 GMT+2; 2017-03-18 17:00; e70300-dr003
Draw; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; 1/50; ; 
Lugo; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; 1/50; ; 
Mirandes; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; 1/50; ; 
META; spain/la-liga-segunda/lugo-v-mirandes; 2017-03-12 16:24:10 GMT+2; 2017-03-18 17:00; e70300-dr003
Draw; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; 1/50; ; 
Lugo; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; 1/50; ; 
Mirandes; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; 1/50; ; 
META; spain/la-liga-segunda/lugo-v-mirandes; 2017-03-12 20:26:09 GMT+2; 2017-03-18 17:00; e70300-dr003
Draw; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; 1/50; ; 
Lugo; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; 1/50; ; 
Mirandes; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; 1/50; ; 
META; spain/la-liga-segunda/lugo-v-mirandes; 2017-03-13 00:23:41 GMT+2; 2017-03-18 17:00; e70300-dr003
Draw; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; 1/50; ; 
Lugo; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; 1/50; ; 
Mirandes; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; 1/50; ; 
META; spain/la-liga-segunda/lugo-v-mirandes; 2017-03-13 04:23:04 GMT+2; 2017-03-18 17:00; e70300-dr003
Draw; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; 1/50; ; 
Lugo; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; 1/50; ; 
Mirandes; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; 1/50; ; 
META; spain/la-liga-segunda/lugo-v-mirandes; 2017-03-13 08:23:37 GMT+2; 2017-03-18 17:00; e70300-dr003
Draw; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; 1/50; ; 
Lugo; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; 1/50; ; 
Mirandes; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; 1/50; ; 
META; spain/la-liga-segunda/lugo-v-mirandes; 2017-03-13 12:25:13 GMT+2; 2017-03-18 17:00; e70300-dr003
Draw; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; 1/50; ; 
Lugo; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; 1/50; ; 
Mirandes; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; 1/50; ; 
META; spain/la-liga-segunda/lugo-v-mirandes; 2017-03-13 16:29:05 GMT+2; 2017-03-18 17:00; e70300-dr003
Draw; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; 1/50; ; 
Lugo; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; 1/50; ; 
Mirandes; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; 1/50; ; 
META; spain/la-liga-segunda/lugo-v-mirandes; 2017-03-13 20:25:46 GMT+2; 2017-03-18 17:00; e70300-dr003
Draw; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; 1/50; ; 
Lugo; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; 1/50; ; 
Mirandes; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; 1/50; ; 
META; spain/la-liga-segunda/lugo-v-mirandes; 2017-03-14 00:23:34 GMT+2; 2017-03-18 17:00; e70300-dr003
Draw; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; 1/50; ; 
Lugo; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; 1/50; ; 
Mirandes; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; 1/50; ; 
META; spain/la-liga-segunda/lugo-v-mirandes; 2017-03-14 04:23:39 GMT+2; 2017-03-18 17:00; e70300-dr003
Draw; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; 1/50; ; 
Lugo; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; 1/50; ; 
Mirandes; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; 1/50; ; 
META; spain/la-liga-segunda/lugo-v-mirandes; 2017-03-14 08:23:37 GMT+2; 2017-03-18 17:00; e70300-dr003
Draw; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; 1/50; ; 
Lugo; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; 1/50; ; 
Mirandes; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; 1/50; ; 
META; spain/la-liga-segunda/lugo-v-mirandes; 2017-03-14 12:25:26 GMT+2; 2017-03-18 17:00; e70300-dr003
Draw; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; 1/50; ; 
Lugo; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; 1/50; ; 
Mirandes; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; 1/50; ; 
META; spain/la-liga-segunda/lugo-v-mirandes; 2017-03-14 16:24:20 GMT+2; 2017-03-18 17:00; e70300-dr003
Lugo; 7/10; 8/11; ; ; 4/5; 8/11; 3/4; ; ; 3/4; 3/4; ; 3/4; ; ; 8/11; 5/7; ; 8/11; 5/7; 4/5; 3/4; 10/13; ; 11/14; ; 4/6; 4/6; 
Draw; 12/5; 9/4; ; ; 12/5; 23/10; 12/5; ; ; 23/10; 23/10; ; 49/20; ; ; 23/10; 40/17; ; 9/4; 40/17; 5/2; 40/17; 9/4; ; 23/10; ; 23/10; 2; 
Mirandes; 9/2; 4; ; ; 4; 7/2; 21/5; ; ; 4; 18/5; ; 4; ; ; 4; 54/13; ; 7/2; 54/13; 43/10; 57/17; 39/10; ; 4; ; 7/2; 3; 
META; spain/la-liga-segunda/lugo-v-mirandes; 2017-03-14 20:24:54 GMT+2; 2017-03-18 17:00; e70300-dr003
Lugo; 7/10; 3/4; ; ; 4/5; 8/11; 4/5; ; 4/6; 3/4; 3/4; ; 10/13; ; 3/4; 8/11; 14/19; 3/4; 8/11; 14/19; 4/5; 3/4; 10/13; ; 11/14; ; 4/6; 8/11; 8/11
Draw; 12/5; 9/4; ; ; 12/5; 23/10; 12/5; ; 23/10; 12/5; 23/10; ; 49/20; ; 23/10; 23/10; 40/17; 23/10; 9/4; 40/17; 5/2; 40/17; 9/4; ; 23/10; ; 23/10; 23/10; 5/2
Mirandes; 9/2; 15/4; ; ; 4; 18/5; 4; ; 7/2; 4; 7/2; ; 15/4; ; 4; 4; 77/19; 15/4; 7/2; 77/19; 43/10; 57/17; 39/10; ; 4; ; 7/2; 7/2; 21/5
META; spain/la-liga-segunda/lugo-v-mirandes; 2017-03-15 00:23:42 GMT+2; 2017-03-18 17:00; e70300-dr003
Lugo; 4/5; 3/4; 3/4; ; 4/5; 8/11; 4/5; ; 8/11; 3/4; 3/4; ; 10/13; 3/4; 3/4; 8/11; 14/19; 3/4; 8/11; 14/19; 4/5; 3/4; 10/13; ; 11/14; ; 4/6; 8/11; 8/11
Draw; 23/10; 23/10; 47/20; ; 12/5; 23/10; 12/5; ; 23/10; 12/5; 23/10; ; 49/20; 12/5; 23/10; 23/10; 40/17; 23/10; 9/4; 40/17; 5/2; 40/17; 9/4; ; 23/10; ; 23/10; 23/10; 5/2
Mirandes; 15/4; 15/4; 18/5; ; 4; 7/2; 4; ; 7/2; 15/4; 7/2; ; 15/4; 7/2; 4; 4; 39/10; 15/4; 7/2; 39/10; 43/10; 57/17; 39/10; ; 4; ; 7/2; 7/2; 21/5
META; spain/la-liga-segunda/lugo-v-mirandes; 2017-03-15 04:22:53 GMT+2; 2017-03-18 17:00; e70300-dr003
Lugo; 4/5; 3/4; 3/4; ; 4/5; 8/11; 4/5; ; 8/11; 3/4; 3/4; 3/4; 10/13; 3/4; 3/4; 8/11; 14/19; 3/4; 8/11; ; 4/5; 3/4; 10/13; ; 11/14; ; 4/6; 8/11; 8/11
Draw; 23/10; 23/10; 47/20; ; 12/5; 23/10; 12/5; ; 23/10; 12/5; 23/10; 23/10; 49/20; 12/5; 23/10; 23/10; 40/17; 23/10; 9/4; ; 5/2; 40/17; 9/4; ; 23/10; ; 23/10; 12/5; 5/2
Mirandes; 15/4; 15/4; 18/5; ; 4; 7/2; 4; ; 7/2; 15/4; 18/5; 15/4; 15/4; 7/2; 4; 4; 39/10; 15/4; 7/2; ; 43/10; 57/17; 39/10; ; 4; ; 7/2; 7/2; 21/5
META; spain/la-liga-segunda/lugo-v-mirandes; 2017-03-15 08:22:31 GMT+2; 2017-03-18 17:00; e70300-dr003
Lugo; 4/5; 3/4; 3/4; ; 4/5; 8/11; 4/5; ; 8/11; 3/4; 3/4; 3/4; 10/13; 3/4; 3/4; 8/11; 14/19; 3/4; 8/11; 14/19; 4/5; 3/4; 10/13; ; 11/14; ; 4/6; 8/11; 8/11
Draw; 23/10; 23/10; 47/20; ; 12/5; 23/10; 12/5; ; 23/10; 12/5; 23/10; 23/10; 49/20; 12/5; 23/10; 23/10; 40/17; 23/10; 9/4; 40/17; 5/2; 40/17; 9/4; ; 23/10; ; 23/10; 12/5; 5/2
Mirandes; 15/4; 15/4; 18/5; ; 4; 7/2; 4; ; 7/2; 15/4; 18/5; 15/4; 15/4; 7/2; 4; 4; 39/10; 15/4; 7/2; 39/10; 43/10; 57/17; 39/10; ; 4; ; 7/2; 7/2; 21/5
META; spain/la-liga-segunda/lugo-v-mirandes; 2017-03-15 12:25:40 GMT+2; 2017-03-18 17:00; e70300-dr003
Lugo; 4/5; 3/4; 3/4; 4/5; 4/5; 8/11; 4/5; 8/11; 8/11; 3/4; 3/4; 3/4; 10/13; 3/4; 3/4; 4/5; 14/19; 3/4; 8/11; 14/19; 4/5; 3/4; 10/13; ; 11/14; ; 4/6; 8/11; 8/11
Draw; 23/10; 23/10; 47/20; 23/10; 12/5; 23/10; 12/5; 12/5; 23/10; 12/5; 23/10; 23/10; 49/20; 12/5; 23/10; 23/10; 12/5; 23/10; 9/4; 12/5; 5/2; 40/17; 9/4; ; 23/10; ; 23/10; 11/5; 5/2
Mirandes; 15/4; 15/4; 18/5; 10/3; 4; 7/2; 4; 7/2; 7/2; 15/4; 18/5; 15/4; 15/4; 7/2; 4; 7/2; 39/10; 15/4; 7/2; 39/10; 43/10; 57/17; 39/10; ; 4; ; 7/2; 7/2; 21/5
META; spain/la-liga-segunda/lugo-v-mirandes; 2017-03-15 16:24:14 GMT+2; 2017-03-18 17:00; e70300-dr003
Lugo; 4/5; 3/4; 3/4; 4/5; 4/5; 8/11; 4/5; 8/11; 8/11; 3/4; 3/4; 3/4; 10/13; 3/4; 3/4; 4/5; 14/19; 3/4; 8/11; 14/19; 4/5; 3/4; 10/13; ; 11/14; ; 4/6; 8/11; 4/5
Draw; 23/10; 23/10; 47/20; 23/10; 12/5; 23/10; 12/5; 12/5; 23/10; 12/5; 12/5; 23/10; 49/20; 12/5; 23/10; 12/5; 40/17; 23/10; 9/4; 40/17; 5/2; 40/17; 9/4; ; 23/10; ; 23/10; 12/5; 5/2
Mirandes; 15/4; 15/4; 18/5; 10/3; 4; 7/2; 4; 7/2; 7/2; 4; 7/2; 15/4; 15/4; 7/2; 4; 7/2; 39/10; 15/4; 7/2; 39/10; 43/10; 57/17; 39/10; ; 4; ; 7/2; 7/2; 4
META; spain/la-liga-segunda/lugo-v-mirandes; 2017-03-15 20:23:59 GMT+2; 2017-03-18 17:00; e70300-dr003
Lugo; 4/5; 3/4; 3/4; 4/5; 4/5; 8/11; 4/5; 8/11; 8/11; 3/4; 3/4; 3/4; 10/13; 3/4; 3/4; 4/5; 4/5; 3/4; 8/11; 4/5; 4/5; 3/4; 10/13; ; 11/14; ; 4/6; 8/11; 4/5
Draw; 23/10; 23/10; 47/20; 23/10; 12/5; 23/10; 12/5; 12/5; 23/10; 12/5; 12/5; 23/10; 49/20; 12/5; 23/10; 23/10; 12/5; 23/10; 9/4; 12/5; 5/2; 40/17; 9/4; ; 23/10; ; 23/10; 12/5; 5/2
Mirandes; 15/4; 15/4; 18/5; 10/3; 4; 7/2; 4; 7/2; 7/2; 4; 7/2; 15/4; 15/4; 7/2; 4; 7/2; 15/4; 15/4; 7/2; 15/4; 43/10; 57/17; 39/10; ; 4; ; 7/2; 7/2; 4
META; spain/la-liga-segunda/lugo-v-mirandes; 2017-03-16 00:30:19 GMT+2; 2017-03-18 17:00; e70300-dr003
Lugo; 4/5; 3/4; 3/4; 4/5; 4/5; 8/11; 4/5; 8/11; 8/11; 3/4; 3/4; 3/4; 10/13; 3/4; 3/4; 4/5; 10/13; 3/4; 8/11; 10/13; 4/5; 3/4; 10/13; 3/4; 11/14; ; 4/6; 8/11; 4/5
Draw; 23/10; 23/10; 47/20; 23/10; 12/5; 23/10; 12/5; 12/5; 23/10; 12/5; 12/5; 23/10; 49/20; 12/5; 23/10; 23/10; 12/5; 23/10; 9/4; 12/5; 5/2; 40/17; 9/4; 12/5; 23/10; ; 23/10; 12/5; 5/2
Mirandes; 15/4; 15/4; 18/5; 10/3; 4; 7/2; 4; 7/2; 7/2; 4; 7/2; 15/4; 15/4; 7/2; 4; 7/2; 75/19; 15/4; 7/2; 75/19; 43/10; 57/17; 39/10; 7/2; 4; ; 7/2; 3; 4
META; spain/la-liga-segunda/lugo-v-mirandes; 2017-03-16 04:23:56 GMT+2; 2017-03-18 17:00; e70300-dr003
Lugo; 4/5; 3/4; 3/4; 4/5; 4/5; 8/11; 4/5; 8/11; 8/11; 3/4; 3/4; 3/4; 10/13; 3/4; 3/4; 4/5; 10/13; 3/4; 8/11; 10/13; 4/5; 3/4; 10/13; 3/4; 11/14; ; 4/6; 8/11; 4/5
