META; spain/la-liga-segunda/levante-v-cordoba; 2017-02-12 04:24:55 GMT+2; 2017-02-18 17:00; e70300-dr003
Levante; ; ; ; ; ; ; ; ; ; 4/7; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; 1/100; ; 
Draw; ; ; ; ; ; ; ; ; ; 13/5; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; 4/5; ; 
Cordoba; ; ; ; ; ; ; ; ; ; 9/2; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; 4/5; ; 
META; spain/la-liga-segunda/levante-v-cordoba; 2017-02-12 08:24:58 GMT+2; 2017-02-18 17:00; e70300-dr003
Levante; ; ; ; ; ; ; ; ; ; 4/7; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; 1/100; ; 
Draw; ; ; ; ; ; ; ; ; ; 13/5; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; 4/5; ; 
Cordoba; ; ; ; ; ; ; ; ; ; 9/2; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; 4/5; ; 
META; spain/la-liga-segunda/levante-v-cordoba; 2017-02-12 12:26:14 GMT+2; 2017-02-18 17:00; e70300-dr003
Levante; ; ; ; ; ; ; ; ; ; 4/7; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; 1/100; ; 
Draw; ; ; ; ; ; ; ; ; ; 13/5; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; 4/5; ; 
Cordoba; ; ; ; ; ; ; ; ; ; 9/2; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; 4/5; ; 
META; spain/la-liga-segunda/levante-v-cordoba; 2017-02-12 16:26:39 GMT+2; 2017-02-18 17:00; e70300-dr003
Levante; ; ; ; ; ; ; ; ; ; 4/7; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; 1/100; ; 
Draw; ; ; ; ; ; ; ; ; ; 13/5; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; 4/5; ; 
Cordoba; ; ; ; ; ; ; ; ; ; 9/2; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; 4/5; ; 
META; spain/la-liga-segunda/levante-v-cordoba; 2017-02-12 20:26:21 GMT+2; 2017-02-18 17:00; e70300-dr003
Levante; ; ; ; ; ; ; ; ; ; 4/7; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; 1/100; ; 
Draw; ; ; ; ; ; ; ; ; ; 13/5; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; 5/6; ; 
Cordoba; ; ; ; ; ; ; ; ; ; 9/2; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; 21/20; ; 
META; spain/la-liga-segunda/levante-v-cordoba; 2017-02-13 00:24:31 GMT+2; 2017-02-18 17:00; e70300-dr003
Levante; ; ; ; ; ; ; ; ; ; 4/7; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; 1/100; ; 
Draw; ; ; ; ; ; ; ; ; ; 13/5; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; 20/21; ; 
Cordoba; ; ; ; ; ; ; ; ; ; 9/2; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; 6/5; ; 
META; spain/la-liga-segunda/levante-v-cordoba; 2017-02-13 04:23:53 GMT+2; 2017-02-18 17:00; e70300-dr003
Levante; ; ; ; ; ; ; ; ; ; 4/7; ; ; ; ; ; ; ; ; ; ; 13/20; ; ; ; ; 1/100; ; 
Draw; ; ; ; ; ; ; ; ; ; 13/5; ; ; ; ; ; ; ; ; ; ; 27/10; ; ; ; ; 23/20; ; 
Cordoba; ; ; ; ; ; ; ; ; ; 9/2; ; ; ; ; ; ; ; ; ; ; 11/2; ; ; ; ; 6/5; ; 
META; spain/la-liga-segunda/levante-v-cordoba; 2017-02-13 08:23:51 GMT+2; 2017-02-18 17:00; e70300-dr003
Levante; ; ; ; ; ; ; ; ; ; 4/7; ; ; ; ; ; ; ; ; ; ; 13/20; ; ; ; ; 1/100; ; 
Draw; ; ; ; ; ; ; ; ; ; 13/5; ; ; ; ; ; ; ; ; ; ; 27/10; ; ; ; ; 6/5; ; 
Cordoba; ; ; ; ; ; ; ; ; ; 9/2; ; ; ; ; ; ; ; ; ; ; 11/2; ; ; ; ; 6/5; ; 
META; spain/la-liga-segunda/levante-v-cordoba; 2017-02-13 12:25:17 GMT+2; 2017-02-18 17:00; e70300-dr003
Levante; 4/7; 4/7; ; ; 8/13; ; 8/13; ; ; 4/7; ; 8/13; 3/5; ; ; ; 10/17; ; ; 10/17; 13/20; ; ; ; ; 2/9; ; 
Draw; 13/5; 5/2; ; ; 13/5; ; 13/5; ; ; 13/5; ; 13/5; 27/10; ; ; ; 13/5; ; ; 13/5; 27/10; ; ; ; ; 13/8; ; 
Cordoba; 11/2; 5; ; ; 5; ; 11/2; ; ; 9/2; ; 4; 5; ; ; ; 60/11; ; ; 60/11; 11/2; ; ; ; ; 27/10; ; 
META; spain/la-liga-segunda/levante-v-cordoba; 2017-02-13 16:25:46 GMT+2; 2017-02-18 17:00; e70300-dr003
Levante; 4/7; 4/7; ; ; 8/13; 4/7; 8/13; ; ; 8/13; 6/10; 8/13; 4/7; ; 8/13; ; 10/17; 4/7; ; 10/17; 13/20; 10/17; ; ; ; 4/7; 4/7; 
Draw; 13/5; 5/2; ; ; 13/5; 12/5; 27/10; ; ; 5/2; 5/2; 12/5; 27/10; ; 13/5; ; 13/5; 5/2; ; 13/5; 27/10; 13/5; ; ; ; 12/5; 5/2; 
Cordoba; 11/2; 5; ; ; 5; 460/100; 21/4; ; ; 5; 24/5; 5; 21/4; ; 19/4; ; 27/5; 21/4; ; 27/5; 11/2; 43/10; ; ; ; 22/5; 9/2; 
META; spain/la-liga-segunda/levante-v-cordoba; 2017-02-13 20:27:16 GMT+2; 2017-02-18 17:00; e70300-dr003
Levante; 4/7; 4/7; ; 6/10; 3/5; 4/7; 3/5; ; ; 3/5; 6/10; 6/10; 4/7; 4/7; 3/5; ; 4/7; 4/7; ; 4/7; 13/20; 7/12; ; ; ; 4/7; 4/7; 
Draw; 13/5; 5/2; ; 5/2; 13/5; 12/5; 27/10; ; ; 5/2; 5/2; 5/2; 27/10; 5/2; 13/5; ; 45/17; 5/2; ; 45/17; 27/10; 13/5; ; ; ; 12/5; 5/2; 
Cordoba; 11/2; 5; ; 9/2; 11/2; 460/100; 11/2; ; ; 11/2; 24/5; 5; 21/4; 24/5; 5; ; 57/10; 21/4; ; 57/10; 11/2; 43/10; ; ; ; 22/5; 9/2; 
META; spain/la-liga-segunda/levante-v-cordoba; 2017-02-14 00:24:46 GMT+2; 2017-02-18 17:00; e70300-dr003
Levante; 4/7; 4/7; ; 6/10; 3/5; 4/7; 3/5; ; ; 3/5; 6/10; 6/10; 4/7; 4/7; 3/5; 4/7; 5/9; 4/7; ; 5/9; 13/20; 7/12; ; ; ; 4/7; 4/7; 
Draw; 13/5; 5/2; ; 5/2; 13/5; 12/5; 27/10; ; ; 13/5; 5/2; 5/2; 27/10; 5/2; 13/5; 13/5; 45/17; 5/2; ; 45/17; 27/10; 13/5; ; ; ; 12/5; 5/2; 
Cordoba; 11/2; 5; ; 9/2; 11/2; 460/100; 11/2; ; ; 11/2; 24/5; 5; 21/4; 24/5; 5; 5; 23/4; 21/4; ; 23/4; 11/2; 43/10; ; ; ; 22/5; 9/2; 
META; spain/la-liga-segunda/levante-v-cordoba; 2017-02-14 04:24:41 GMT+2; 2017-02-18 17:00; e70300-dr003
Levante; 4/7; 4/7; ; 6/10; 3/5; 4/7; 3/5; ; ; 3/5; 6/10; 6/10; 4/7; 4/7; 3/5; 4/7; 5/9; 4/7; ; 5/9; 13/20; 7/12; ; ; ; 4/7; 4/7; 
Draw; 13/5; 5/2; ; 5/2; 13/5; 12/5; 27/10; ; ; 5/2; 5/2; 5/2; 27/10; 5/2; 13/5; 13/5; 45/17; 5/2; ; 45/17; 27/10; 13/5; ; ; ; 12/5; 5/2; 
Cordoba; 11/2; 5; ; 9/2; 11/2; 460/100; 11/2; ; ; 11/2; 24/5; 5; 21/4; 24/5; 5; 5; 23/4; 21/4; ; 23/4; 11/2; 43/10; ; ; ; 22/5; 9/2; 
META; spain/la-liga-segunda/levante-v-cordoba; 2017-02-14 08:24:45 GMT+2; 2017-02-18 17:00; e70300-dr003
Levante; 4/7; 4/7; ; 6/10; 3/5; 11/20; 3/5; 8/15; ; 3/5; 6/10; 6/10; 4/7; 4/7; 3/5; 4/7; 5/9; 4/7; ; 5/9; 13/20; 7/12; ; ; ; 4/7; 4/7; 
Draw; 13/5; 5/2; ; 5/2; 13/5; 5/2; 27/10; 13/5; ; 5/2; 5/2; 5/2; 27/10; 5/2; 13/5; 13/5; 45/17; 5/2; ; 45/17; 27/10; 13/5; ; ; ; 13/5; 5/2; 
Cordoba; 11/2; 5; ; 9/2; 11/2; 19/4; 11/2; 5; ; 11/2; 24/5; 5; 21/4; 24/5; 5; 5; 57/10; 21/4; ; 57/10; 11/2; 43/10; ; ; ; 22/5; 9/2; 
META; spain/la-liga-segunda/levante-v-cordoba; 2017-02-14 12:27:30 GMT+2; 2017-02-18 17:00; e70300-dr003
Levante; 4/7; 4/7; ; 6/10; 3/5; 11/20; 8/13; 8/15; ; 3/5; 6/10; 6/10; 4/7; 4/7; 3/5; 4/7; 4/7; 4/7; ; 4/7; 13/20; 7/12; ; ; ; 4/7; 4/7; 
Draw; 13/5; 5/2; ; 5/2; 13/5; 5/2; 27/10; 13/5; ; 5/2; 5/2; 5/2; 27/10; 5/2; 13/5; 13/5; 45/17; 5/2; ; 45/17; 27/10; 13/5; ; ; ; 13/5; 23/10; 
Cordoba; 11/2; 5; ; 9/2; 11/2; 19/4; 21/4; 5; ; 11/2; 24/5; 5; 21/4; 24/5; 5; 5; 96/17; 21/4; ; 96/17; 11/2; 43/10; ; ; ; 22/5; 21/5; 
META; spain/la-liga-segunda/levante-v-cordoba; 2017-02-14 16:26:12 GMT+2; 2017-02-18 17:00; e70300-dr003
Levante; 11/20; 8/15; ; 6/10; 4/7; 1/2; 4/7; 4/9; ; 4/7; 6/10; 11/20; 11/20; 11/20; 4/7; 8/15; 18/35; 4/7; 4/9; 18/35; 13/20; 7/12; 10/21; ; ; 8/15; 8/15; 
Draw; 11/4; 13/5; ; 5/2; 11/4; 13/5; 11/4; 13/5; ; 13/5; 5/2; 13/5; 11/4; 13/5; 11/4; 13/5; 11/4; 5/2; 27/10; 11/4; 27/10; 13/5; 27/10; ; ; 13/5; 13/5; 
Cordoba; 11/2; 11/2; ; 9/2; 11/2; 5; 6; 11/2; ; 6; 24/5; 11/2; 11/2; 5; 5; 11/2; 25/4; 21/4; 13/2; 25/4; 11/2; 43/10; 13/2; ; ; 23/5; 24/5; 
META; spain/la-liga-segunda/levante-v-cordoba; 2017-02-14 20:27:07 GMT+2; 2017-02-18 17:00; e70300-dr003
Levante; 11/20; 8/15; 4/7; 6/10; 8/15; 1/2; 11/20; 4/9; ; 4/7; 6/10; 11/20; 8/15; 11/20; 4/7; 8/15; 8/15; 4/7; 4/9; 8/15; 31/50; 8/15; 10/21; ; ; 8/15; 8/15; 
Draw; 11/4; 13/5; 13/5; 5/2; 11/4; 13/5; 14/5; 13/5; ; 13/5; 5/2; 13/5; 11/4; 13/5; 11/4; 13/5; 11/4; 5/2; 27/10; 11/4; 27/10; 27/10; 27/10; ; ; 13/5; 13/5; 
Cordoba; 11/2; 11/2; 5; 9/2; 6; 5; 6; 11/2; ; 6; 24/5; 11/2; 6; 5; 5; 11/2; 13/2; 21/4; 13/2; 13/2; 31/5; 47/10; 13/2; ; ; 23/5; 24/5; 
META; spain/la-liga-segunda/levante-v-cordoba; 2017-02-15 00:26:01 GMT+2; 2017-02-18 17:00; e70300-dr003
Levante; 11/20; 8/15; 4/7; 6/10; 8/15; 1/2; 11/20; 4/9; 8/15; 4/7; 6/10; 11/20; 8/15; 11/20; 4/7; 8/15; 8/15; 4/7; 4/9; 8/15; 31/50; 8/15; 10/21; 8/15; ; 8/15; 8/15; 
Draw; 11/4; 13/5; 13/5; 5/2; 11/4; 13/5; 14/5; 13/5; 13/5; 13/5; 5/2; 13/5; 11/4; 13/5; 11/4; 13/5; 11/4; 5/2; 27/10; 11/4; 27/10; 27/10; 27/10; 14/5; ; 13/5; 13/5; 
Cordoba; 11/2; 11/2; 5; 9/2; 6; 5; 6; 11/2; 5; 6; 24/5; 11/2; 6; 5; 5; 11/2; 13/2; 21/4; 13/2; 13/2; 31/5; 47/10; 13/2; 5; ; 23/5; 24/5; 
META; spain/la-liga-segunda/levante-v-cordoba; 2017-02-15 04:23:17 GMT+2; 2017-02-18 17:00; e70300-dr003
Levante; 11/20; 8/15; 4/7; 6/10; 8/15; 1/2; 11/20; 4/9; 8/15; 4/7; 6/10; 11/20; 8/15; 11/20; 4/7; 8/15; 8/15; 4/7; 4/9; 8/15; 31/50; 8/15; 10/21; 8/15; ; 8/15; 8/15; 
Draw; 11/4; 13/5; 13/5; 5/2; 11/4; 13/5; 14/5; 13/5; 13/5; 13/5; 5/2; 13/5; 11/4; 13/5; 11/4; 13/5; 11/4; 5/2; 27/10; 11/4; 27/10; 27/10; 27/10; 14/5; ; 13/5; 13/5; 
Cordoba; 11/2; 11/2; 5; 9/2; 6; 5; 6; 11/2; 5; 6; 24/5; 11/2; 6; 5; 5; 11/2; 13/2; 21/4; 13/2; 13/2; 31/5; 47/10; 13/2; 5; ; 23/5; 24/5; 
META; spain/la-liga-segunda/levante-v-cordoba; 2017-02-15 08:23:10 GMT+2; 2017-02-18 17:00; e70300-dr003
Levante; 11/20; 8/15; 4/7; 6/10; 8/15; 1/2; 11/20; 4/9; 8/15; 4/7; 6/10; 11/20; 8/15; 11/20; 4/7; 8/15; 8/15; 4/7; 4/9; 8/15; 31/50; 8/15; 10/21; 8/15; ; 8/15; ; 
Draw; 11/4; 13/5; 13/5; 5/2; 11/4; 13/5; 14/5; 13/5; 13/5; 13/5; 5/2; 13/5; 11/4; 13/5; 11/4; 13/5; 11/4; 5/2; 27/10; 11/4; 27/10; 27/10; 27/10; 14/5; ; 13/5; ; 
Cordoba; 11/2; 11/2; 5; 9/2; 6; 5; 6; 11/2; 5; 6; 24/5; 11/2; 6; 5; 5; 11/2; 13/2; 21/4; 13/2; 13/2; 31/5; 47/10; 13/2; 5; ; 23/5; ; 
META; spain/la-liga-segunda/levante-v-cordoba; 2017-02-15 12:26:12 GMT+2; 2017-02-18 17:00; e70300-dr003
