META; spain/la-liga-segunda/valladolid-v-alcorcon; 2016-10-03 12:23:01 GMT+3; 2016-10-08 17:00; e70300-dr003
Valladolid; ; 19/20; ; ; 1; ; 1; ; ; ; 20/21; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; 
Draw; ; 2; ; ; 21/10; ; 21/10; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; 
Alcorcon; ; 3; ; ; 10/3; ; 17/5; ; ; ; 3; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; 
META; spain/la-liga-segunda/valladolid-v-alcorcon; 2016-10-03 16:25:27 GMT+3; 2016-10-08 17:00; e70300-dr003
Valladolid; ; 19/20; ; 1; 1; 10/11; 20/21; ; ; ; 20/21; 1; ; 19/20; ; 19/20; ; 19/20; ; ; ; 19/20; 24/23; 19/20; ; ; ; 20/21; 
Draw; ; 21/10; ; 2; 21/10; 41/20; 11/5; ; ; ; 21/10; 2; ; 21/10; ; 21/10; ; 21/10; ; ; ; 21/10; 11/5; 21/10; ; ; ; 2; 
Alcorcon; ; 3; ; 16/5; 10/3; 14/5; 17/5; ; ; ; 16/5; 3; ; 10/3; ; 13/4; ; 13/4; ; ; ; 13/4; 17/5; 11/4; ; ; ; 14/5; 
META; spain/la-liga-segunda/valladolid-v-alcorcon; 2016-10-03 20:26:48 GMT+3; 2016-10-08 17:00; e70300-dr003
Valladolid; 10/11; 19/20; 1; 20/21; 20/21; 10/11; 20/21; ; ; 19/20; 20/21; 1; ; 19/20; ; 19/20; ; 19/20; 19/20; ; 20/21; 19/20; 24/23; 19/20; ; ; 10/11; 20/21; 
Draw; 23/10; 21/10; 41/20; 2; 21/10; 41/20; 11/5; ; ; 28/13; 21/10; 2; ; 21/10; ; 21/10; ; 21/10; 28/13; ; 21/10; 21/10; 11/5; 21/10; ; ; 19/10; 21/10; 
Alcorcon; 16/5; 3; 31/10; 16/5; 10/3; 14/5; 17/5; ; ; 57/17; 10/3; 3; ; 10/3; ; 13/4; ; 13/4; 57/17; ; 10/3; 13/4; 17/5; 11/4; ; ; 14/5; 14/5; 
META; spain/la-liga-segunda/valladolid-v-alcorcon; 2016-10-04 00:25:00 GMT+3; 2016-10-08 17:00; e70300-dr003
Valladolid; 10/11; 19/20; 19/20; 20/21; 20/21; 10/11; 20/21; ; 10/11; 19/20; 20/21; 19/20; ; 19/20; ; 19/20; 19/20; 19/20; 19/20; ; 20/21; 19/20; 24/23; 19/20; ; ; 20/21; 20/21; 
Draw; 23/10; 21/10; 41/20; 2; 11/5; 41/20; 11/5; ; 2; 28/13; 21/10; 2; ; 21/10; ; 21/10; 11/5; 21/10; 28/13; ; 21/10; 21/10; 11/5; 21/10; ; ; 19/10; 21/10; 
Alcorcon; 16/5; 3; 31/10; 16/5; 10/3; 14/5; 17/5; ; 3; 57/17; 10/3; 3; ; 10/3; ; 13/4; 3; 13/4; 57/17; ; 10/3; 13/4; 17/5; 11/4; ; ; 3; 14/5; 
META; spain/la-liga-segunda/valladolid-v-alcorcon; 2016-10-04 04:24:54 GMT+3; 2016-10-08 17:00; e70300-dr003
Valladolid; 10/11; 19/20; 19/20; 20/21; 20/21; 10/11; 20/21; ; 10/11; 19/20; 20/21; 19/20; ; 19/20; ; 19/20; 19/20; 19/20; 19/20; 13/15; 20/21; 19/20; 24/23; 19/20; ; ; 20/21; 20/21; 
Draw; 23/10; 21/10; 41/20; 2; 11/5; 41/20; 11/5; ; 2; 28/13; 21/10; 2; ; 21/10; ; 21/10; 11/5; 21/10; 28/13; 11/5; 21/10; 21/10; 11/5; 21/10; ; ; 21/10; 21/10; 
Alcorcon; 16/5; 3; 31/10; 16/5; 10/3; 14/5; 17/5; ; 3; 57/17; 10/3; 3; ; 10/3; ; 13/4; 3; 13/4; 57/17; 3; 10/3; 13/4; 17/5; 11/4; ; ; 3; 14/5; 
META; spain/la-liga-segunda/valladolid-v-alcorcon; 2016-10-04 08:25:56 GMT+3; 2016-10-08 17:00; e70300-dr003
Valladolid; 10/11; 19/20; 19/20; 20/21; 20/21; 10/11; 20/21; ; 10/11; 19/20; 20/21; 19/20; ; ; ; 19/20; 19/20; 19/20; 19/20; 13/15; 20/21; 19/20; 24/23; 19/20; ; ; 20/21; 20/21; 
Draw; 23/10; 21/10; 41/20; 2; 11/5; 41/20; 11/5; ; 2; 28/13; 21/10; 2; ; ; ; 21/10; 11/5; 21/10; 28/13; 11/5; 21/10; 21/10; 11/5; 21/10; ; ; 21/10; 21/10; 
Alcorcon; 16/5; 3; 31/10; 16/5; 10/3; 14/5; 17/5; ; 3; 57/17; 10/3; 3; ; ; ; 13/4; 3; 13/4; 57/17; 3; 10/3; 13/4; 17/5; 11/4; ; ; 3; 14/5; 
META; spain/la-liga-segunda/valladolid-v-alcorcon; 2016-10-04 12:26:42 GMT+3; 2016-10-08 17:00; e70300-dr003
Valladolid; 10/11; 19/20; 19/20; 20/21; 20/21; 10/11; 20/21; ; 10/11; 19/20; 20/21; 19/20; ; ; ; 19/20; 19/20; 19/20; 19/20; 13/15; 20/21; 19/20; 24/23; 19/20; ; ; 10/11; 20/21; 
Draw; 23/10; 21/10; 41/20; 2; 11/5; 41/20; 11/5; ; 2; 28/13; 21/10; 2; ; ; ; 21/10; 11/5; 21/10; 28/13; 11/5; 21/10; 21/10; 11/5; 21/10; ; ; 21/10; 21/10; 
Alcorcon; 16/5; 3; 31/10; 16/5; 10/3; 14/5; 17/5; ; 3; 57/17; 10/3; 3; ; ; ; 13/4; 3; 13/4; 57/17; 3; 10/3; 13/4; 17/5; 11/4; ; ; 3; 14/5; 
META; spain/la-liga-segunda/valladolid-v-alcorcon; 2016-10-04 16:27:46 GMT+3; 2016-10-08 17:00; e70300-dr003
Valladolid; 10/11; 19/20; 19/20; 20/21; 20/21; 10/11; 20/21; ; 10/11; 19/20; 20/21; 19/20; ; ; ; 19/20; 19/20; 19/20; 19/20; 13/15; 20/21; 19/20; 24/23; 19/20; ; ; 10/11; 20/21; 
Draw; 23/10; 21/10; 41/20; 2; 11/5; 41/20; 11/5; ; 2; 28/13; 21/10; 2; ; ; ; 21/10; 11/5; 21/10; 28/13; 11/5; 21/10; 21/10; 11/5; 21/10; ; ; 21/10; 21/10; 
Alcorcon; 16/5; 3; 31/10; 16/5; 10/3; 14/5; 17/5; ; 3; 57/17; 10/3; 3; ; ; ; 13/4; 3; 13/4; 57/17; 3; 10/3; 13/4; 17/5; 11/4; ; ; 3; 14/5; 
META; spain/la-liga-segunda/valladolid-v-alcorcon; 2016-10-04 20:27:48 GMT+3; 2016-10-08 17:00; e70300-dr003
Valladolid; 10/11; 19/20; 19/20; 20/21; 20/21; 10/11; 20/21; ; 10/11; 19/20; 20/21; 19/20; ; ; ; 19/20; 19/20; 19/20; 19/20; 13/15; 20/21; 19/20; 24/23; 19/20; ; ; 10/11; 20/21; 
Draw; 23/10; 21/10; 41/20; 2; 11/5; 41/20; 11/5; ; 2; 28/13; 21/10; 2; ; 21/10; ; 21/10; 11/5; 21/10; 28/13; 11/5; 21/10; 21/10; 11/5; 21/10; ; ; 21/10; 21/10; 
Alcorcon; 16/5; 3; 31/10; 16/5; 10/3; 14/5; 17/5; ; 3; 57/17; 10/3; 3; ; 10/3; ; 13/4; 3; 13/4; 57/17; 3; 10/3; 13/4; 17/5; 11/4; ; ; 3; 14/5; 
META; spain/la-liga-segunda/valladolid-v-alcorcon; 2016-10-05 00:26:01 GMT+3; 2016-10-08 17:00; e70300-dr003
Valladolid; 10/11; 19/20; 19/20; 20/21; 20/21; 10/11; 20/21; ; 10/11; 19/20; 20/21; 19/20; ; 19/20; ; 19/20; 19/20; 19/20; 19/20; 13/15; 20/21; 19/20; 24/23; 19/20; ; ; 10/11; 10/11; 
Draw; 23/10; 21/10; 41/20; 2; 11/5; 41/20; 11/5; ; 2; 28/13; 21/10; 2; ; 21/10; ; 21/10; 11/5; 21/10; 28/13; 11/5; 21/10; 21/10; 11/5; 21/10; ; ; 19/10; 2; 
Alcorcon; 16/5; 3; 31/10; 16/5; 10/3; 14/5; 17/5; ; 3; 57/17; 10/3; 3; ; 10/3; ; 13/4; 3; 13/4; 57/17; 3; 10/3; 13/4; 17/5; 11/4; ; ; 3; 14/5; 
META; spain/la-liga-segunda/valladolid-v-alcorcon; 2016-10-05 04:25:27 GMT+3; 2016-10-08 17:00; e70300-dr003
Valladolid; 10/11; 19/20; 19/20; 20/21; 20/21; 10/11; 20/21; ; 10/11; 19/20; 20/21; 19/20; ; 19/20; ; 19/20; 19/20; 19/20; 19/20; 13/15; 20/21; 19/20; 24/23; 19/20; ; ; 10/11; ; 
Draw; 23/10; 21/10; 41/20; 2; 11/5; 41/20; 11/5; ; 2; 28/13; 21/10; 2; ; 21/10; ; 21/10; 11/5; 21/10; 28/13; 11/5; 21/10; 21/10; 11/5; 21/10; ; ; 21/10; ; 
Alcorcon; 16/5; 3; 31/10; 16/5; 10/3; 14/5; 17/5; ; 3; 57/17; 10/3; 3; ; 10/3; ; 13/4; 3; 13/4; 57/17; 3; 10/3; 13/4; 17/5; 11/4; ; ; 3; 14/5; 
META; spain/la-liga-segunda/valladolid-v-alcorcon; 2016-10-05 08:25:25 GMT+3; 2016-10-08 17:00; e70300-dr003
Valladolid; 10/11; 19/20; 19/20; 20/21; 20/21; 10/11; 20/21; ; 10/11; 19/20; 20/21; 19/20; ; 19/20; ; 19/20; 19/20; 19/20; 19/20; 13/15; 20/21; 19/20; 24/23; 19/20; ; ; 10/11; ; 
Draw; 23/10; 21/10; 41/20; 2; 11/5; 41/20; 11/5; ; 2; 28/13; 21/10; 2; ; 21/10; ; 21/10; 11/5; 21/10; 28/13; 11/5; 21/10; 21/10; 11/5; 21/10; ; ; 21/10; ; 
Alcorcon; 16/5; 3; 31/10; 16/5; 10/3; 14/5; 17/5; ; 3; 57/17; 10/3; 3; ; 10/3; ; 13/4; 3; 13/4; 57/17; 3; 10/3; 13/4; 17/5; 11/4; ; ; 3; ; 
META; spain/la-liga-segunda/valladolid-v-alcorcon; 2016-10-05 12:27:33 GMT+3; 2016-10-08 17:00; e70300-dr003
Valladolid; 10/11; 10/11; 19/20; 20/21; 20/21; 10/11; 20/21; 5/6; 10/11; 19/20; 20/21; 19/20; ; 19/20; ; 19/20; 10/11; 19/20; 19/20; 13/15; 20/21; 19/20; 24/23; 19/20; ; ; 20/21; 20/21; 
Draw; 23/10; 21/10; 41/20; 2; 11/5; 41/20; 11/5; 21/10; 2; 28/13; 21/10; 2; ; 21/10; ; 21/10; 11/5; 21/10; 28/13; 11/5; 21/10; 21/10; 11/5; 21/10; ; ; 21/10; 21/10; 
Alcorcon; 16/5; 16/5; 31/10; 16/5; 10/3; 14/5; 17/5; 3; 3; 57/17; 10/3; 3; ; 10/3; ; 13/4; 3; 13/4; 57/17; 3; 10/3; 13/4; 17/5; 11/4; ; ; 3; 14/5; 
META; spain/la-liga-segunda/valladolid-v-alcorcon; 2016-10-05 16:26:26 GMT+3; 2016-10-08 17:00; e70300-dr003
Valladolid; 10/11; 10/11; 19/20; 20/21; 20/21; 10/11; 20/21; 5/6; 10/11; 19/20; 20/21; 19/20; ; 19/20; ; 19/20; 10/11; 19/20; 19/20; 13/15; 20/21; 19/20; 24/23; 19/20; ; ; 10/11; 20/21; 
Draw; 23/10; 21/10; 41/20; 2; 11/5; 41/20; 11/5; 21/10; 2; 28/13; 21/10; 2; ; 21/10; ; 21/10; 11/5; 21/10; 28/13; 11/5; 21/10; 21/10; 11/5; 21/10; ; ; 21/10; 21/10; 
Alcorcon; 16/5; 16/5; 31/10; 16/5; 10/3; 14/5; 17/5; 3; 3; 57/17; 10/3; 3; ; 10/3; ; 13/4; 3; 13/4; 57/17; 3; 10/3; 13/4; 17/5; 11/4; ; ; 3; 14/5; 
