META; spain/la-liga-segunda/cordoba-v-gimnastic; 2016-09-22 00:25:35 GMT+3; 2016-09-24 17:00; e70300-dr003
Cordoba; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; 1/33; ; 
Draw; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; 1/33; ; 
Gimnastic; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; 1/33; ; 
META; spain/la-liga-segunda/cordoba-v-gimnastic; 2016-09-22 04:24:49 GMT+3; 2016-09-24 17:00; e70300-dr003
Draw; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; 1/33; ; 
Cordoba; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; 1/16; ; 
Gimnastic; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; 1/16; ; 
META; spain/la-liga-segunda/cordoba-v-gimnastic; 2016-09-22 08:24:40 GMT+3; 2016-09-24 17:00; e70300-dr003
Draw; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; 1/33; ; 
Cordoba; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; 1/16; ; 
Gimnastic; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; 1/16; ; 
META; spain/la-liga-segunda/cordoba-v-gimnastic; 2016-09-22 12:26:27 GMT+3; 2016-09-24 17:00; e70300-dr003
Draw; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; 1/33; ; 
Cordoba; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; 1/16; ; 
Gimnastic; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; 1/16; ; 
META; spain/la-liga-segunda/cordoba-v-gimnastic; 2016-09-22 16:27:28 GMT+3; 2016-09-24 17:00; e70300-dr003
Cordoba; 17/20; 5/6; ; 20/23; 5/6; 4/5; 20/23; ; ; ; 17/20; 17/20; 10/11; 17/20; 5/6; 5/6; 11/13; 5/6; ; ; ; 5/6; ; 13/15; ; ; 5/6; 5/6; 
Draw; 12/5; 9/4; ; 11/5; 12/5; 9/4; 12/5; ; ; ; 23/10; 11/5; 9/4; 47/20; 23/10; 12/5; 9/4; 40/17; ; ; ; 40/17; ; 9/4; ; ; 21/10; 11/5; 
Gimnastic; 10/3; 16/5; ; 16/5; 10/3; 3; 7/2; ; ; ; 10/3; 13/4; 3; 7/2; 16/5; 33/10; 10/3; 7/2; ; ; ; 7/2; ; 37/13; ; ; 14/5; 3; 
META; spain/la-liga-segunda/cordoba-v-gimnastic; 2016-09-22 20:31:01 GMT+3; 2016-09-24 17:00; e70300-dr003
Cordoba; 17/20; 5/6; ; 5/6; 5/6; 4/5; 20/23; 4/5; 4/5; 11/13; 17/20; 17/20; 10/11; 17/20; 5/6; 5/6; 11/13; 13/15; 11/13; 10/11; 5/6; 13/15; ; 13/15; ; ; 5/6; 5/6; 
Draw; 12/5; 9/4; ; 23/10; 12/5; 9/4; 12/5; 9/4; 9/4; 40/17; 23/10; 11/5; 9/4; 47/20; 9/4; 12/5; 9/4; 40/17; 40/17; 23/10; 23/10; 40/17; ; 9/4; ; ; 21/10; 11/5; 
Gimnastic; 10/3; 16/5; ; 16/5; 10/3; 3; 7/2; 16/5; 3; 17/5; 10/3; 10/3; 3; 7/2; 16/5; 33/10; 10/3; 38/11; 17/5; 16/5; 10/3; 38/11; ; 37/13; ; ; 14/5; 3; 
META; spain/la-liga-segunda/cordoba-v-gimnastic; 2016-09-23 00:26:59 GMT+3; 2016-09-24 17:00; e70300-dr003
Cordoba; 17/20; 5/6; ; 5/6; 5/6; 4/5; 20/23; 4/5; 4/5; 11/13; 17/20; 17/20; 10/11; 17/20; 5/6; 5/6; 11/13; 13/15; 11/13; 10/11; 5/6; 13/15; ; 13/15; ; ; 5/6; 5/6; 
Draw; 12/5; 9/4; ; 23/10; 12/5; 9/4; 12/5; 9/4; 9/4; 40/17; 23/10; 11/5; 9/4; 47/20; 9/4; 12/5; 9/4; 23/10; 40/17; 23/10; 23/10; 23/10; ; 9/4; ; ; 9/4; 11/5; 
Gimnastic; 10/3; 16/5; ; 16/5; 10/3; 3; 7/2; 16/5; 3; 17/5; 7/2; 10/3; 3; 7/2; 16/5; 33/10; 10/3; 7/2; 17/5; 16/5; 10/3; 7/2; ; 37/13; ; ; 14/5; 3; 
META; spain/la-liga-segunda/cordoba-v-gimnastic; 2016-09-23 04:26:39 GMT+3; 2016-09-24 17:00; e70300-dr003
Cordoba; 10/11; 5/6; ; 5/6; 5/6; 4/5; 9/10; 4/5; 4/5; 11/13; 17/20; 20/23; 10/11; 17/20; 17/20; 5/6; 11/13; 13/15; 11/13; 10/11; 5/6; 13/15; ; 13/15; ; ; 5/6; 5/6; 
Draw; 12/5; 9/4; ; 23/10; 12/5; 9/4; 23/10; 9/4; 9/4; 40/17; 23/10; 11/5; 9/4; 47/20; 9/4; 12/5; 9/4; 23/10; 40/17; 23/10; 23/10; 23/10; ; 9/4; ; ; 23/10; 11/5; 
Gimnastic; 3; 16/5; ; 16/5; 10/3; 3; 17/5; 16/5; 3; 17/5; 7/2; 16/5; 3; 7/2; 3; 33/10; 10/3; 38/11; 17/5; 16/5; 10/3; 38/11; ; 37/13; ; ; 14/5; 3; 
META; spain/la-liga-segunda/cordoba-v-gimnastic; 2016-09-23 08:26:48 GMT+3; 2016-09-24 17:00; e70300-dr003
Cordoba; 10/11; 5/6; ; 5/6; 5/6; 4/5; 9/10; 4/5; 4/5; 11/13; 17/20; 10/11; 10/11; 17/20; 17/20; 5/6; 11/13; 13/15; 11/13; 10/11; 5/6; 13/15; ; 13/15; ; ; 5/6; 5/6; 
Draw; 12/5; 9/4; ; 23/10; 12/5; 9/4; 23/10; 9/4; 9/4; 40/17; 9/4; 11/5; 9/4; 47/20; 23/10; 12/5; 9/4; 23/10; 40/17; 23/10; 23/10; 23/10; ; 9/4; ; ; 23/10; 11/5; 
Gimnastic; 3; 16/5; ; 16/5; 10/3; 3; 17/5; 16/5; 3; 17/5; 7/2; 16/5; 3; 7/2; 3; 33/10; 10/3; 57/17; 17/5; 16/5; 10/3; 57/17; ; 37/13; ; ; 3; 3; 
META; spain/la-liga-segunda/cordoba-v-gimnastic; 2016-09-23 12:29:25 GMT+3; 2016-09-24 17:00; e70300-dr003
Cordoba; 10/11; 5/6; ; 5/6; 5/6; 5/6; 9/10; 4/5; 4/5; 11/13; 17/20; 10/11; 10/11; 17/20; 17/20; 5/6; 11/13; 13/15; 11/13; 10/11; 5/6; 13/15; ; 13/15; ; ; 5/6; 5/6; 
