META; spain/la-liga-segunda/mallorca-v-alcorcon; 2016-10-17 16:26:57 GMT+3; 2016-10-23 11:00; e70300-dr003
Mallorca; 1; 1; ; 1; 21/20; 1; 11/10; ; ; 21/20; 21/20; ; 21/20; ; 11/10; ; 1; ; 1; ; 1; 22/19; ; ; ; ; ; ; 
Draw; 19/10; 19/10; ; 21/10; 2; 39/20; 2; ; ; 2; 19/10; ; 2; ; 9/5; ; 2; ; 2; ; 2; 2; ; ; ; ; ; ; 
Alcorcon; 7/2; 3; ; 14/5; 10/3; 14/5; 16/5; ; ; 3; 29/10; ; 16/5; ; 16/5; ; 31/10; ; 27/10; ; 31/10; 33/10; ; ; ; ; ; ; 
META; spain/la-liga-segunda/mallorca-v-alcorcon; 2016-10-17 20:27:03 GMT+3; 2016-10-23 11:00; e70300-dr003
Mallorca; 1; 19/20; ; 1; 1; 19/20; 1; ; ; 1; 1; ; 1; ; 21/20; ; 19/20; ; 1; ; 19/20; 10/9; 1; ; ; ; 1/100; ; 
Draw; 19/10; 19/10; ; 19/10; 2; 39/20; 21/10; ; ; 2; 19/10; ; 2; ; 19/10; ; 2; ; 2; ; 2; 2; 133/67; ; ; ; 1/100; ; 
Alcorcon; 7/2; 16/5; ; 16/5; 10/3; 3; 17/5; ; ; 10/3; 3; ; 10/3; ; 16/5; ; 13/4; ; 27/10; ; 13/4; 7/2; 11/4; ; ; ; 1/100; ; 
META; spain/la-liga-segunda/mallorca-v-alcorcon; 2016-10-18 00:25:29 GMT+3; 2016-10-23 11:00; e70300-dr003
Mallorca; 1; 19/20; ; 1; 1; 19/20; 1; ; ; 1; 1; ; 1; ; 21/20; ; 19/20; 1; 1; 1; 19/20; 10/9; 1; 1; ; ; 20/21; ; 
Draw; 19/10; 19/10; ; 19/10; 2; 39/20; 21/10; ; ; 2; 19/10; ; 2; ; 19/10; ; 2; 2; 2; 2; 2; 2; 133/67; 2; ; ; 2; ; 
Alcorcon; 7/2; 16/5; ; 16/5; 10/3; 3; 17/5; ; ; 10/3; 3; ; 10/3; ; 16/5; ; 13/4; 57/17; 27/10; 10/3; 13/4; 7/2; 11/4; 57/17; ; ; 14/5; ; 
META; spain/la-liga-segunda/mallorca-v-alcorcon; 2016-10-18 04:25:31 GMT+3; 2016-10-23 11:00; e70300-dr003
Mallorca; 1; 19/20; ; 1; 1; 19/20; 1; ; ; 1; 1; ; 1; ; 21/20; ; 19/20; 1; 1; 1; 19/20; 10/9; 1; 1; ; ; 20/21; ; 
Draw; 19/10; 19/10; ; 19/10; 2; 2; 21/10; ; ; 2; 19/10; ; 2; ; 19/10; ; 2; 2; 2; 2; 2; 2; 133/67; 2; ; ; 2; ; 
Alcorcon; 7/2; 16/5; ; 16/5; 10/3; 14/5; 17/5; ; ; 10/3; 3; ; 10/3; ; 16/5; ; 13/4; 57/17; 27/10; 10/3; 13/4; 7/2; 11/4; 57/17; ; ; 14/5; ; 
META; spain/la-liga-segunda/mallorca-v-alcorcon; 2016-10-18 08:26:07 GMT+3; 2016-10-23 11:00; e70300-dr003
Mallorca; 1; 19/20; ; 1; 1; 19/20; 1; 10/11; ; 1; 1; ; ; ; 21/20; ; 19/20; 1; 1; 1; 19/20; 10/9; 1; 1; ; ; 20/21; ; 
Draw; 19/10; 19/10; ; 19/10; 2; 2; 21/10; 15/8; ; 2; 19/10; ; ; ; 19/10; ; 2; 2; 2; 2; 2; 2; 133/67; 2; ; ; 2; ; 
Alcorcon; 7/2; 16/5; ; 16/5; 10/3; 14/5; 17/5; 16/5; ; 10/3; 3; ; ; ; 16/5; ; 13/4; 57/17; 27/10; 10/3; 13/4; 7/2; 11/4; 57/17; ; ; 14/5; ; 
META; spain/la-liga-segunda/mallorca-v-alcorcon; 2016-10-18 12:32:58 GMT+3; 2016-10-23 11:00; e70300-dr003
Mallorca; 1; 19/20; ; 1; 1; 19/20; 1; 10/11; ; 1; 1; ; 1; ; 21/20; ; 19/20; 1; 1; 1; 19/20; 10/9; 1; 1; ; ; 20/21; ; 
