META; spain/la-liga-segunda/sevilla-atletico-v-oviedo; 2016-12-26 00:26:23 GMT+2; 2017-01-08 19:00; e70300-dr003
Sevilla Atletico; 11/10; ; ; ; ; ; ; ; 21/20; ; ; ; ; ; ; ; 21/20; 1; ; 1; 21/20; ; 21/20; 1; ; ; ; ; 
Draw; 11/5; ; ; ; ; ; ; ; 2; ; ; ; ; ; ; ; 21/10; 40/17; ; 23/10; 21/10; ; 21/10; 40/17; ; ; ; ; 
Oviedo; 13/5; ; ; ; ; ; ; ; 5/2; ; ; ; ; ; ; ; 28/11; 5/2; ; 5/2; 28/11; ; 23/10; 5/2; ; ; ; ; 
META; spain/la-liga-segunda/sevilla-atletico-v-oviedo; 2016-12-26 04:26:11 GMT+2; 2017-01-08 19:00; e70300-dr003
Sevilla Atletico; 11/10; ; ; ; ; ; ; ; 21/20; ; ; ; ; ; ; ; 21/20; 1; ; 1; 21/20; ; 21/20; 1; ; ; ; ; 
Draw; 11/5; ; ; ; ; ; ; ; 2; ; ; ; ; ; ; ; 21/10; 40/17; ; 23/10; 21/10; ; 21/10; 40/17; ; ; ; ; 
Oviedo; 13/5; ; ; ; ; ; ; ; 12/5; ; ; ; ; ; ; ; 28/11; 5/2; ; 5/2; 28/11; ; 23/10; 5/2; ; ; ; ; 
META; spain/la-liga-segunda/sevilla-atletico-v-oviedo; 2016-12-26 08:26:25 GMT+2; 2017-01-08 19:00; e70300-dr003
Sevilla Atletico; 11/10; ; ; ; ; ; ; ; 21/20; ; ; ; ; ; ; ; 21/20; 1; ; 1; 21/20; ; 21/20; 1; ; ; ; ; 
Draw; 11/5; ; ; ; ; ; ; ; 2; ; ; ; ; ; ; ; 21/10; 40/17; ; 23/10; 21/10; ; 21/10; 40/17; ; ; ; ; 
Oviedo; 13/5; ; ; ; ; ; ; ; 12/5; ; ; ; ; ; ; ; 28/11; 5/2; ; 5/2; 28/11; ; 23/10; 5/2; ; ; ; ; 
META; spain/la-liga-segunda/sevilla-atletico-v-oviedo; 2016-12-26 12:28:12 GMT+2; 2017-01-08 19:00; e70300-dr003
Sevilla Atletico; 11/10; ; ; 11/10; ; 21/20; ; ; 21/20; ; ; ; ; ; 23/20; ; 21/20; 1; ; 1; 21/20; ; 21/20; 1; ; ; ; ; 
Draw; 11/5; ; ; 2; ; 21/10; ; ; 2; ; ; ; ; ; 11/5; ; 21/10; 40/17; ; 23/10; 21/10; ; 21/10; 40/17; ; ; ; ; 
Oviedo; 13/5; ; ; 13/5; ; 12/5; ; ; 12/5; ; ; ; ; ; 12/5; ; 28/11; 5/2; ; 5/2; 28/11; ; 23/10; 5/2; ; ; ; ; 
META; spain/la-liga-segunda/sevilla-atletico-v-oviedo; 2016-12-26 16:28:16 GMT+2; 2017-01-08 19:00; e70300-dr003
Sevilla Atletico; 11/10; ; ; 11/10; ; 21/20; ; ; 21/20; ; 23/20; 23/20; ; ; 23/20; ; 21/20; 1; ; 1; 21/20; ; 21/20; 1; ; ; ; ; 
Draw; 11/5; ; ; 2; ; 21/10; ; ; 2; ; 2; 21/10; ; ; 11/5; ; 21/10; 40/17; ; 23/10; 21/10; ; 21/10; 40/17; ; ; ; ; 
Oviedo; 13/5; ; ; 13/5; ; 12/5; ; ; 12/5; ; 12/5; 12/5; ; ; 12/5; ; 28/11; 5/2; ; 5/2; 28/11; ; 23/10; 5/2; ; ; ; ; 
