META; spain/la-liga-segunda/mallorca-v-huesca; 2016-10-03 16:25:41 GMT+3; 2016-10-09 17:00; e70300-dr003
Mallorca; ; ; ; 11/10; 11/10; 21/20; 11/10; ; ; ; 11/10; 11/10; 11/10; ; ; 21/20; ; 1; ; ; ; 1; 10/9; 9/8; ; ; ; 21/20; 
Draw; ; ; ; 2; 21/10; 2; 21/10; ; ; ; 2; 19/10; 2; ; ; 2; ; 2; ; ; ; 2; 11/5; 39/19; ; ; ; 19/10; 
Huesca; ; ; ; 11/4; 11/4; 5/2; 3; ; ; ; 14/5; 13/5; 11/4; ; ; 3; ; 37/13; ; ; ; 37/13; 31/10; 40/17; ; ; ; 13/5; 
META; spain/la-liga-segunda/mallorca-v-huesca; 2016-10-03 20:27:03 GMT+3; 2016-10-09 17:00; e70300-dr003
Mallorca; 11/10; 21/20; 21/20; 11/10; 11/10; 21/20; 11/10; ; ; 11/10; 11/10; 21/20; 11/10; 21/20; ; 21/20; ; 21/20; 11/10; ; 11/10; 21/20; 10/9; 11/10; ; ; 1; 21/20; 
Draw; 9/4; 2; 39/20; 2; 21/10; 2; 21/10; ; ; 28/13; 2; 2; 2; 21/10; ; 2; ; 39/19; 28/13; ; 21/10; 39/19; 11/5; 39/19; ; ; 19/10; 19/10; 
Huesca; 13/5; 11/4; 29/10; 11/4; 11/4; 5/2; 3; ; ; 11/4; 14/5; 14/5; 11/4; 59/20; ; 3; ; 29/10; 11/4; ; 11/4; 29/10; 31/10; 12/5; ; ; 13/5; 13/5; 
META; spain/la-liga-segunda/mallorca-v-huesca; 2016-10-04 00:25:14 GMT+3; 2016-10-09 17:00; e70300-dr003
Mallorca; 11/10; 21/20; 21/20; 11/10; 11/10; 21/20; 11/10; ; 21/20; 11/10; 11/10; 21/20; 11/10; 21/20; ; 21/20; ; 21/20; 11/10; ; 11/10; 21/20; 10/9; 11/10; ; ; 21/20; 21/20; 
Draw; 9/4; 2; 39/20; 2; 21/10; 2; 21/10; ; 15/8; 28/13; 2; 2; 2; 21/10; ; 2; ; 39/19; 28/13; ; 21/10; 39/19; 11/5; 39/19; ; ; 19/10; 19/10; 
Huesca; 13/5; 11/4; 29/10; 11/4; 11/4; 5/2; 3; ; 13/5; 11/4; 14/5; 14/5; 11/4; 59/20; ; 3; ; 29/10; 11/4; ; 11/4; 29/10; 31/10; 12/5; ; ; 14/5; 13/5; 
META; spain/la-liga-segunda/mallorca-v-huesca; 2016-10-04 04:25:08 GMT+3; 2016-10-09 17:00; e70300-dr003
