META; spain/la-liga-segunda/gimnastic-v-numancia; 2017-02-12 04:24:53 GMT+2; 2017-02-18 17:00; e70300-dr003
Gimnastic; ; ; ; ; ; ; ; ; ; 31/20; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; 8/13; ; 
Numancia; ; ; ; ; ; ; ; ; ; 31/20; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; 8/13; ; 
Draw; ; ; ; ; ; ; ; ; ; 23/10; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; 5/6; ; 
META; spain/la-liga-segunda/gimnastic-v-numancia; 2017-02-12 08:24:55 GMT+2; 2017-02-18 17:00; e70300-dr003
Gimnastic; ; ; ; ; ; ; ; ; ; 31/20; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; 8/13; ; 
Numancia; ; ; ; ; ; ; ; ; ; 31/20; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; 8/13; ; 
Draw; ; ; ; ; ; ; ; ; ; 23/10; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; 5/6; ; 
META; spain/la-liga-segunda/gimnastic-v-numancia; 2017-02-12 12:26:11 GMT+2; 2017-02-18 17:00; e70300-dr003
Gimnastic; ; ; ; ; ; ; ; ; ; 31/20; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; 8/13; ; 
Numancia; ; ; ; ; ; ; ; ; ; 31/20; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; 8/13; ; 
Draw; ; ; ; ; ; ; ; ; ; 23/10; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; 5/6; ; 
META; spain/la-liga-segunda/gimnastic-v-numancia; 2017-02-12 16:26:37 GMT+2; 2017-02-18 17:00; e70300-dr003
Gimnastic; ; ; ; ; ; ; ; ; ; 31/20; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; 8/13; ; 
Numancia; ; ; ; ; ; ; ; ; ; 31/20; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; 8/13; ; 
Draw; ; ; ; ; ; ; ; ; ; 23/10; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; 5/6; ; 
META; spain/la-liga-segunda/gimnastic-v-numancia; 2017-02-12 20:26:18 GMT+2; 2017-02-18 17:00; e70300-dr003
Gimnastic; ; ; ; ; ; ; ; ; ; 31/20; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; 8/13; ; 
Numancia; ; ; ; ; ; ; ; ; ; 31/20; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; 8/13; ; 
Draw; ; ; ; ; ; ; ; ; ; 23/10; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; 5/6; ; 
META; spain/la-liga-segunda/gimnastic-v-numancia; 2017-02-13 00:24:29 GMT+2; 2017-02-18 17:00; e70300-dr003
Gimnastic; ; ; ; ; ; ; ; ; ; 31/20; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; 8/13; ; 
Numancia; ; ; ; ; ; ; ; ; ; 31/20; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; 8/13; ; 
