META; english/league-2/exeter-v-yeovil; 2018-03-12 10:27:52 GMT+2; 2018-03-13 19:45; e70300-dr003
Exeter; 1; 21/20; 5/6; 21/20; 1; 10/11; 1; 21/20; 1; 1; 19/20; 19/20; 1; 19/20; 1; 21/20; 19/20; 1; 1; ; ; ; ; ; 
Draw; 23/10; 23/10; 12/5; 63/25; 5/2; 23/10; 12/5; 27/11; 23/10; 12/5; 12/5; 12/5; 11/5; 5/2; 12/5; 40/17; 12/5; 40/17; 27/11; 5/2; 47/20; 12/5; 23/10; 11/5; 5/2
Yeovil; 13/5; 27/10; 3; 59/20; 31/10; 11/4; 11/4; 45/17; 11/4; 11/4; 13/5; 13/5; 27/10; 14/5; 11/4; 14/5; 14/5; 40/17; 45/17; 13/5; 57/20; 14/5; 14/5; 14/5; 14/5
META; english/league-2/exeter-v-yeovil; 2018-03-12 20:19:57 GMT+2; 2018-03-13 19:45; e70300-dr003
Exeter; 1; 5/4; 23/20; 133/00; 5/4; 6/5; 11/10; 21/20; 5/4; 6/5; 5/4; 13/10; 6/5; 6/5; 6/5; 6/5; 11/10; 5/4; 21/20; 13/10; 5/4; 6/5; 23/20; 6/5; 5/4; 5/4
Draw; 23/10; 11/5; 23/10; 121/0; 12/5; 9/4; 9/4; 27/11; 9/4; 23/10; 9/4; 9/4; 43/20; 12/5; 9/4; 23/10; 23/10; 23/10; 27/11; 5/2; 23/10; 23/10; 11/5; 23/10; 23/10; 12/5
Yeovil; 13/5; 11/5; 12/5; 57/25; 13/5; 23/10; 12/5; 5/2; 9/4; 12/5; 9/4; 11/5; 11/5; 11/5; 23/10; 9/4; 12/5; 21/10; 5/2; 11/5; 9/4; 23/10; 23/10; 23/10; 23/10; 23/10
META; english/league-2/exeter-v-yeovil; 2018-03-13 12:22:44 GMT+2; 2018-03-13 19:45; e70300-dr003
Exeter; 11/10; 23/20; 23/20; 119/00; 5/4; 6/5; 11/10; 6/5; 23/20; 6/5; 23/20; 23/20; 11/10; 23/20; 11/10; 11/10; 6/5; 12/11; 8/7; 11/10; 23/20; 15/13; 23/20; 6/5; 23/20; 6/5
Yeovil; 5/2; 5/2; 23/10; 51/20; 5/2; 12/5; 23/10; 11/5; 5/2; 12/5; 5/2; 12/5; 49/20; 12/5; 12/5; 12/5; 11/5; 12/5; 9/4; 13/5; 49/20; 12/5; 23/10; 12/5; 5/2; 12/5
Draw; 23/10; 11/5; 12/5; 62/25; 5/2; 23/10; 12/5; 40/17; 9/4; 23/10; 9/4; 23/10; 43/20; 23/10; 23/10; 40/17; 9/4; 40/17; 27/11; 13/5; 12/5; 40/17; 12/5; 5/2; 12/5; 5/2
META; english/league-2/exeter-v-yeovil; 2018-03-13 20:20:32 GMT+2; 2018-03-13 19:45; e70300-dr003
Exeter; 11/10; 6/5; 23/20; 63/50; 6/5; 6/5; 11/10; 8/7; 6/5; 23/20; 6/5; 6/5; 23/20; 23/20; 11/10; 15/13; 11/10; 6/5; 8/7; 6/5; 23/20; 15/13; 6/5; 23/20; 6/5; 6/5
Draw; 12/5; 11/5; 12/5; 121/0; 12/5; 23/10; 23/10; 40/17; 11/5; 12/5; 11/5; 23/10; 43/20; 23/10; 23/10; 23/10; 9/4; 9/4; 40/17; 23/10; 23/10; 12/5; 12/5; 12/5; 5/2; 
Yeovil; 12/5; 12/5; 23/10; 61/25; 13/5; 12/5; 12/5; 40/17; 12/5; 12/5; 12/5; 23/10; 23/10; 12/5; 23/10; 40/17; 5/2; 9/4; 40/17; 23/10; 51/20; 40/17; 12/5; 5/2; 12/5; 5/2
