META; english/league-2/stevenage-v-coventry; 2017-11-21 12:51:21 GMT+2; 2017-11-21 19:45; e70300-dr003
Coventry; 21/20; 21/20; 11/10; 1; 10/11; 1; 21/20; 10/11; 21/20; 21/20; 21/20; 11/10; 1; 11/10; 1; 21/20; 19/20; 1; 11/10; 13/12; ; 21/20; 11/10; 21/20; 21/20; ; 1; 21/20; 21/20
Draw; 13/5; 12/5; 9/4; 23/10; 9/4; 13/5; 23/10; 5/2; 9/4; 9/4; 23/10; 9/4; 12/5; 11/5; 12/5; 12/5; 12/5; 23/10; 47/20; 27/11; ; 12/5; 5/2; 12/5; 40/17; ; 23/10; 12/5; 12/5
Stevenage; 29/10; 13/5; 13/5; 11/4; 13/5; 3; 13/5; 11/4; 27/10; 13/5; 11/4; 13/5; 13/5; 5/2; 11/4; 13/5; 11/4; 27/10; 149/50; 23/10; ; 11/4; 27/10; 11/4; 27/10; ; 14/5; 14/5; 14/5
