META; english/league-2/forest-green-v-coventry; 2018-01-30 12:20:20 GMT+2; 2018-02-03 15:00; e70300-dr003
Coventry; 1; 10/11; ; 19/20; 27/25; 1; ; 10/11; 1; ; 19/20; 1; ; 1; 19/20; ; 1; 1; 1; ; 1; 1; 19/20; 19/20; 1; ; 10/11; ; 
Draw; 12/5; 5/2; ; 23/10; 63/25; 5/2; ; 23/10; 40/17; ; 12/5; 23/10; ; 43/20; 5/2; ; 23/10; 23/10; 23/10; ; 40/17; 12/5; 5/2; 12/5; 40/17; ; 9/4; ; 
Forest Green; 11/4; 3; ; 13/5; 71/25; 16/5; ; 3; 11/4; ; 3; 14/5; ; 11/4; 14/5; ; 11/4; 27/10; 11/4; ; 11/4; 14/5; 3; 14/5; 11/4; ; 14/5; ; 
