META; english/league-2/luton-v-barnet; 2018-03-18 14:19:34 GMT+2; 2018-03-24 17:15; e70300-dr003
Luton; 1/2; 1/14
Draw; 10/3; 1
Barnet; 5; 
META; english/league-2/luton-v-barnet; 2018-03-19 08:18:26 GMT+2; 2018-03-24 17:15; e70300-dr003
Luton; 8/15; 1/2; 4/7; 6/10; 61/100; 4/7; 5/9; 1/2; 6/11; 4/7; 4/7; 4/7; 4/7; 8/15; 5/9; 6/11; 6/11; 6/11; 4/7; 11/20; 5/9; 8/15; 8/15
Draw; 3; 10/3; 3; 31/10; 3; 11/4; 56/19; 29/10; 3; 14/5; 29/10; 14/5; 37/13; 3; 56/19; 33/10; 3; 37/13; 11/4; 11/4; ; ; 
Barnet; 5; 19/4; 9/2; 26/5; 5; 19/4; 9/2; 19/4; 19/4; 5; 9/2; 5; 50/11; 19/4; 43/10; 19/4; 9/2; 19/4; 23/5; 9/2; 9/2; ; 
META; english/league-2/luton-v-barnet; 2018-03-20 08:19:25 GMT+2; 2018-03-24 17:15; e70300-dr003
Luton; 8/15; 4/7; 4/7; 6/10; 29/50; 11/20; 8/15; 1/2; 6/11; 4/7; 4/7; 4/7; 4/7; 4/7; 3/5; 4/7; 8/15; 6/11; 6/11; 6/11; 3/5; 11/20; 8/15; 1/2; 4/7; 4/7; 4/7
Draw; 3; 3; 10/3; 16/5; 3; 56/19; 29/10; 3; 14/5; 3; 29/10; 3; 14/5; 37/13; 3; 56/19; 3; 29/10; 14/5; 3; 10/3; ; ; ; ; ; 
Barnet; 5; 9/2; 24/5; 9/2; 26/5; 5; 19/4; 9/2; 19/4; 19/4; 5; 17/4; 9/2; 5; 9/2; 23/5; 19/4; 43/10; 19/4; 19/4; 19/4; 79/17; 9/2; 26/5; 24/5; 5; 
META; english/league-2/luton-v-barnet; 2018-03-21 14:20:01 GMT+2; 2018-03-24 17:15; e70300-dr003
Luton; 8/15; 4/7; 4/7; 11/20; 59/00; 11/20; 8/15; 1/2; 6/11; 4/7; 4/7; 4/7; 4/7; 4/7; 4/7; 4/7; 8/15; 6/11; 6/11; 6/11; 3/5; 11/20; 8/15; 1/2; 4/7; 4/7; 4/7
Draw; 3; 3; 14/5; 33/10; 16/5; 3; 56/19; 3; 14/5; 3; 29/10; 3; 3; 3; 56/19; 3; 58/19; 14/5; 3; 10/3; ; ; ; ; ; ; 
Barnet; 5; 9/2; 24/5; 9/2; 51/10; 5; 19/4; 5; 19/4; 24/5; 5; 17/4; 9/2; 11/2; 5; 47/10; 19/4; 43/10; 19/4; 19/4; 19/4; 19/4; 9/2; 27/5; 24/5; 5; 
META; english/league-2/luton-v-barnet; 2018-03-22 12:38:48 GMT+2; 2018-03-24 17:15; e70300-dr003
Luton; 8/15; 4/7; 8/15; 11/20; 11/20; 1/2; 1/2; 1/2; 6/11; 8/15; 8/15; 11/20; 4/7; 4/7; 4/7; 8/15; 8/15; 6/11; 11/21; 6/11; 3/5; 8/15; 8/15; 1/2; 4/7; 8/15; 4/7
Draw; 3; 3; 14/5; 17/5; 10/3; 16/5; 16/5; 56/19; 3; 16/5; 3; 16/5; 16/5; 3; 31/10; 3; 31/10; 56/19; 16/5; 3; 13/4; 14/5; 3; 10/3; 3; ; 
Barnet; 5; 19/4; 5; 9/2; 11/2; 5; 5; 19/4; 5; 5; 17/4; 11/2; 5; 63/13; 19/4; 9/2; 19/4; 19/4; 5; 96/19; 9/2; 27/5; 27/5; 27/5; ; ; 
META; english/league-2/luton-v-barnet; 2018-03-23 14:45:35 GMT+2; 2018-03-24 17:15; e70300-dr003
Luton; 3/5; 4/7; 8/15; 4/7; 4/7; 4/7; 8/15; 8/15; 6/11; 8/15; 4/7; 4/7; 4/7; 4/7; 4/7; 4/7; 8/15; 6/11; 11/21; 6/11; 3/5; 11/20; 5/9; 8/15; 4/7; 4/7
Draw; 10/3; 3; 29/10; 14/5; 69/20; 10/3; 16/5; 16/5; 56/19; 29/10; 3; 14/5; 3; 16/5; 16/5; 3; 41/13; 3; 31/10; 56/19; 3; 16/5; 3; 10/3; 10/3; 
Barnet; 5; 19/4; 5; 51/10; 11/2; 19/4; 5; 19/4; 5; 17/4; 11/2; 5; 79/17; 19/4; 5; 19/4; 19/4; 5; 47/10; 23/5; 24/5; 27/5; 5; ; ; 
