META; english/league-2/carlisle-v-grimsby; 2018-02-27 18:18:30 GMT+2; 2018-03-03 15:00; e70300-dr003
Carlisle; 10/11; 19/20; 19/20; 1; 97/100; 19/20; 20/21; 10/11; 19/20; 19/20; 10/11; 20/21; 17/20; 19/20; 19/20; 19/20; 10/11; 9/10; 39/40; 19/20; ; 10/11; 19/20; ; 5/6; 10/11; 
Draw; 12/5; 12/5; 12/5; 12/5; 13/5; 5/2; 12/5; 12/5; 40/17; 12/5; 5/2; 5/2; 5/2; 47/20; 5/2; 12/5; 12/5; 12/5; 40/17; 40/17; 5/2; 12/5; 12/5; ; 23/10; 9/4; 
Grimsby; 3; 3; 14/5; 14/5; 63/20; 3; 14/5; 3; 29/10; 14/5; 3; 3; 3; 27/10; 14/5; 14/5; 14/5; 3; 12/5; 29/10; 29/10; 29/10; 37/13; ; 11/4; 12/5; 
META; english/league-2/carlisle-v-grimsby; 2018-03-01 16:00:48 GMT+2; ; e70300-dr003
Carlisle l d l w w w; 10/11; 19/20; 19/20; 10/11; 1; 19/20; 20/21; 5/6; 19/20; 19/20; 10/11; 20/21; 17/20; 19/20; 19/20; 19/20; 19/20; 9/10; 22/23; 19/20; 10/11; 1; 10/11; 10/11; 20/21; 
Draw; 12/5; 5/2; 12/5; 12/5; 131/50; 27/10; 12/5; 5/2; 40/17; 5/2; 5/2; 12/5; 5/2; 47/20; 5/2; 5/2; 12/5; 12/5; 5/2; 40/17; 5/2; 12/5; 27/11; 12/5; 5/2; 5/2
Grimsby l l d l l l; 3; 14/5; 14/5; 3; 16/5; 14/5; 3; 29/10; 14/5; 3; 3; 27/10; 14/5; 14/5; 14/5; 3; 45/17; 29/10; 29/10; 29/10; 37/13; 14/5; 14/5; ; ; 
META; english/league-2/carlisle-v-grimsby; 2018-03-02 08:21:55 GMT+2; 2018-03-03 15:00; e70300-dr003
Carlisle; 1; 19/20; 19/20; 10/11; 99/100; 1; 20/21; 10/11; 19/20; 19/20; 10/11; 20/21; 17/20; 19/20; 19/20; 19/20; 19/20; 9/10; 22/23; 19/20; 10/11; 1; 20/21; 20/21; 20/21; 
Draw; 11/4; 5/2; 12/5; 12/5; 129/50; 13/5; 12/5; 12/5; 40/17; 12/5; 5/2; 23/10; 5/2; 47/20; 5/2; 12/5; 27/11; 12/5; 5/2; 40/17; 11/4; 12/5; 5/2; 5/2; 5/2; 5/2
Grimsby; 14/5; 29/10; 14/5; 3; 31/10; 16/5; 14/5; 3; 29/10; 29/10; 3; 3; 14/5; 14/5; 14/5; 11/4; 3; 45/17; 29/10; 29/10; 29/10; 11/4; 14/5; 13/5; ; 
META; english/league-2/carlisle-v-grimsby; 2018-03-02 14:01:07 GMT+2; 2018-03-03 15:00; e70300-dr003
Carlisle; 1; 19/20; 19/20; 10/11; 99/100; 1; 10/11; 10/11; 19/20; 19/20; 10/11; 20/21; 17/20; 10/11; 19/20; 19/20; 19/20; 9/10; 22/23; 19/20; 19/20; 10/11; 20/21; 20/21; 
Draw; 11/4; 5/2; 12/5; 12/5; 131/50; 13/5; 12/5; 12/5; 40/17; 12/5; 5/2; 23/10; 5/2; 47/20; 5/2; 12/5; 27/11; 12/5; 5/2; 40/17; 11/4; 5/2; 5/2; 13/5; 5/2
Grimsby; 14/5; 29/10; 29/10; 3; 61/20; 16/5; 14/5; 3; 29/10; 29/10; 3; 3; 14/5; 14/5; 14/5; 37/13; 3; 45/17; 29/10; 3; 29/10; 14/5; 14/5; 3; 
META; english/league-2/carlisle-v-grimsby; 2018-03-03 12:19:55 GMT+2; 2018-03-03 15:00; e70300-dr003
Carlisle; 19/20; 19/20; 19/20; 19/20; 99/100; 1; 20/21; 10/11; 19/20; 19/20; 10/11; 20/21; 19/20; 10/11; 19/20; 19/20; 19/20; 9/10; 22/23; 19/20; 10/11; 10/11; 20/21; 20/21; ; 
Draw; 11/4; 5/2; 23/10; 5/2; 127/50; 13/5; 12/5; 12/5; 40/17; 23/10; 5/2; 12/5; 5/2; 9/4; 5/2; 12/5; 12/5; 12/5; 28/11; 40/17; 11/4; 12/5; 27/11; 5/2; 5/2; 5/2
Grimsby; 3; 3; 14/5; 63/20; 16/5; 29/10; 3; 29/10; 3; 3; 14/5; 29/10; 14/5; 14/5; 29/10; 3; 13/5; 29/10; 31/10; 16/5; 56/19; 3; 3; ; ; 
