META; english/league-2/barnet-v-stevenage; 2017-08-25 20:18:45 GMT+3; 2017-08-26 15:00; e70300-dr003
Barnet; 8/5; 7/5; 6/4; 6/4; 6/4; 7/5; 8/5; 7/5; 16/11; 6/4; 6/4; 6/4; 29/20; 6/4; 6/4; 6/4; 6/4; ; 6/4; 13/8; 13/10; 16/11; 7/5; 6/4; 6/4; ; 7/5; 7/5; 8/5
Stevenage; 19/10; 19/10; 33/20; 9/5; 9/5; 13/8; 7/4; 7/4; 15/8; 7/4; 7/4; 9/5; 9/5; 15/8; 17/10; 9/5; 7/4; ; 9/5; 44/25; 17/10; 15/8; 9/5; 9/5; 7/4; ; 7/4; 7/4; 7/4
Draw; 12/5; 12/5; 9/4; 23/10; 12/5; 9/4; 5/2; 12/5; 9/4; 23/10; 12/5; 23/10; 49/20; 13/5; 12/5; 12/5; 9/4; ; 9/4; 127/50; 27/11; 9/4; 12/5; 12/5; 9/4; ; 23/10; 11/5; 5/2
