META; english/league-2/cambridge-v-exeter; 2018-04-03 18:20:25 GMT+3; 2018-04-07 15:00; e70300-dr003
Cambridge; 21/20; 11/10; 23/20; 21/20; 123/100; 11/10; 11/10; 1; 15/13; 23/20; 11/10; 23/20; 11/10; 6/5; 11/10; 11/10; 11/10; 13/12; 15/13; 23/20; 11/10; 11/10; 1; 11/10; 6/5
Draw; 12/5; 23/10; 11/5; 9/4; 12/5; 12/5; 9/4; 23/10; 9/4; 9/4; 12/5; 11/5; 11/5; 23/10; 23/10; 9/4; 12/5; 23/10; 9/4; 12/5; 23/10; 23/10; 21/10; 2; 23/10
Exeter; 13/5; 5/2; 12/5; 12/5; 127/50; 13/5; 12/5; 5/2; 12/5; 12/5; 5/2; 5/2; 12/5; 5/2; 5/2; 12/5; 23/10; 28/13; 12/5; 12/5; 12/5; 12/5; 23/10; 9/4; 5/2
META; english/league-2/cambridge-v-exeter; 2018-04-04 08:19:29 GMT+3; 2018-04-07 15:00; e70300-dr003
Cambridge; 21/20; 11/10; 23/20; 21/20; 29/25; 11/10; 11/10; 1; 15/13; 23/20; 11/10; 23/20; 11/10; 6/5; 11/10; 21/20; 11/10; 13/12; 15/13; 23/20; 11/10; 11/10; 1; 11/10; 10/9
Draw; 12/5; 23/10; 9/4; 9/4; 121/50; 12/5; 9/4; 23/10; 9/4; 9/4; 12/5; 11/5; 11/5; 23/10; 23/10; 23/10; 12/5; 23/10; 9/4; 12/5; 23/10; 23/10; 21/10; 2; 12/5
Exeter; 13/5; 5/2; 12/5; 12/5; 27/10; 13/5; 5/2; 5/2; 12/5; 5/2; 5/2; 5/2; 12/5; 5/2; 13/5; 27/11; 23/10; 28/13; 12/5; 12/5; 12/5; 5/2; 23/10; 9/4; 13/5
META; english/league-2/cambridge-v-exeter; 2018-04-04 18:20:54 GMT+3; 2018-04-07 15:00; e70300-dr003
Cambridge; 21/20; 23/20; 23/20; 21/20; 29/25; 11/10; 11/10; 1; 15/13; 23/20; 11/10; 23/20; 11/10; 6/5; 11/10; 11/10; 11/10; 13/12; 15/13; 23/20; 11/10; 11/10; 1; 11/10; 10/9; 10/9
Draw; 12/5; 23/10; 9/4; 9/4; 121/0; 12/5; 9/4; 23/10; 9/4; 9/4; 12/5; 11/5; 11/5; 23/10; 12/5; 23/10; 12/5; 23/10; 9/4; 12/5; 23/10; 40/17; 21/10; 11/5; 23/10; 12/5
Exeter; 13/5; 12/5; 12/5; 12/5; 27/10; 13/5; 5/2; 5/2; 12/5; 5/2; 5/2; 5/2; 12/5; 5/2; 5/2; 5/2; 23/10; 28/13; 12/5; 12/5; 12/5; 28/11; 12/5; 5/2; 13/5; 13/5
META; english/league-2/cambridge-v-exeter; 2018-04-05 13:14:24 GMT+3; 2018-04-07 15:00; e70300-dr003
Cambridge; 21/20; 23/20; 23/20; 21/20; 121/100; 23/20; 11/10; 11/10; 8/7; 23/20; 23/20; 23/20; 23/20; 23/20; 6/5; 11/10; 11/10; 11/10; 19/17; 8/7; 23/20; 15/13; 21/20; 11/10; 23/20; 23/20
Draw; 12/5; 23/10; 11/5; 9/4; 12/5; 12/5; 9/4; 23/10; 9/4; 9/4; 23/10; 11/5; 23/10; 43/20; 23/10; 23/10; 23/10; 12/5; 23/10; 9/4; 12/5; 23/10; 21/10; 11/5; 23/10; 12/5
Exeter; 13/5; 12/5; 12/5; 12/5; 129/50; 5/2; 12/5; 12/5; 27/11; 12/5; 5/2; 5/2; 23/10; 47/20; 5/2; 5/2; 27/11; 23/10; 21/10; 27/11; 12/5; 27/11; 9/4; 9/4; 5/2; 13/5
META; english/league-2/cambridge-v-exeter; 2018-04-06 08:19:44 GMT+3; 2018-04-07 15:00; e70300-dr003
Cambridge; 11/10; 21/20; 21/20; 21/20; 111/100; 21/20; 21/20; 1; 11/10; 21/20; 21/20; 11/10; 21/20; 21/20; 21/20; 1; 11/10; 15/14; 1; 21/20; 21/20; 21/20; 21/20; 21/20; 11/10; 
Draw; 5/2; 23/10; 11/5; 9/4; 119/50; 12/5; 9/4; 23/10; 9/4; 11/5; 12/5; 23/10; 23/10; 43/20; 23/10; 23/10; 23/10; 12/5; 23/10; 9/4; 5/2; 23/10; 9/4; 2; 23/10; 23/10
Exeter; 14/5; 11/4; 27/10; 12/5; 29/10; 14/5; 13/5; 11/4; 37/13; 11/4; 13/5; 13/5; 13/5; 13/5; 3; 13/5; 11/4; 23/10; 28/11; 37/13; 13/5; 14/5; 13/5; 5/2; 14/5; 14/5
META; english/league-2/cambridge-v-exeter; 2018-04-07 12:20:50 GMT+3; 2018-04-07 15:00; e70300-dr003
Cambridge; 5/4; 5/4; 5/4; 6/5; 63/50; 5/4; 6/5; 6/5; 13/11; 5/4; 5/4; 5/4; 5/4; 6/5; 5/4; 5/4; 6/5; 11/10; 17/14; 13/11; 13/10; 6/5; 6/5; 6/5; 6/5; 5/4
Draw; 12/5; 23/10; 9/4; 11/5; 62/25; 12/5; 23/10; 23/10; 40/17; 23/10; 23/10; 9/4; 23/10; 11/5; 12/5; 23/10; 40/17; 23/10; 40/17; 40/17; 12/5; 40/17; 23/10; 23/10; 12/5; 12/5
Exeter; 5/2; 9/4; 11/5; 21/10; 119/50; 12/5; 9/4; 23/10; 9/4; 11/5; 23/10; 9/4; 11/5; 43/20; 23/10; 9/4; 9/4; 12/5; 21/10; 9/4; 9/4; 9/4; 23/10; 12/5; 23/10; 12/5
