META; english/league-2/grimsby-v-barnet; 2018-04-10 08:20:04 GMT+3; 2018-04-14 15:00; e70300-dr003
Grimsby; 11/8; 7/5; 6/4; 5/4; 39/25; 29/20; 7/5; 13/10; 7/5; 6/4; 7/5; 6/4; 7/5; 13/10; 7/5; 7/5; 23/17; 17/13; 7/5; 29/20; 7/5; 23/20; 6/4
Barnet; 19/10; 2; 15/8; 2; 197/100; 2; 15/8; 15/8; 15/8; 9/5; 2; 19/10; 15/8; 7/4; 19/10; 24/13; 2; 7/4; 15/8; 15/8; 24/13; 7/5; 19/10
Draw; 12/5; 21/10; 21/10; 11/5; 47/20; 23/10; 11/5; 21/10; 23/10; 21/10; 23/10; 21/10; 9/4; 21/10; 9/4; 28/13; 9/4; 23/10; 23/10; 12/5; 28/13; 6/4; 23/10
META; english/league-2/grimsby-v-barnet; 2018-04-11 12:56:59 GMT+3; 2018-04-14 15:00; e70300-dr003
Grimsby; 7/5; 6/4; 31/20; 29/20; 157/100; 29/20; 6/4; 11/8; 7/5; 31/20; 29/20; 6/4; 13/10; 6/4; 16/11; 23/17; 17/13; 7/5; 29/20; 16/11; 7/5; 7/5; 7/5; 6/4
Barnet; 19/10; 15/8; 15/8; 99/50; 19/10; 15/8; 15/8; 15/8; 15/8; 19/10; 19/10; 7/4; 19/10; 24/13; 2; 7/4; 15/8; 15/8; 19/10; 15/8; 19/10; 17/10; 19/10; 
Draw; 9/4; 11/5; 21/10; 2; 58/25; 23/10; 11/5; 9/4; 23/10; 21/10; 9/4; 21/10; 21/10; 11/5; 28/13; 9/4; 23/10; 23/10; 12/5; 28/13; 21/10; 2; 19/10; 9/4
META; english/league-2/grimsby-v-barnet; 2018-04-11 20:21:04 GMT+3; 2018-04-14 15:00; e70300-dr003
Grimsby; 31/20; 6/4; 8/5; 29/20; 167/00; 6/4; 6/4; 7/5; 7/5; 13/8; 6/4; 8/5; 13/8; 7/5; 6/4; 17/11; 23/17; 7/5; 7/5; 8/5; 8/5; 8/5; 6/4; 6/4; 13/8; 13/8
Barnet; 7/4; 19/10; 9/5; 15/8; 15/8; 19/10; 9/5; 9/5; 15/8; 9/5; 15/8; 9/5; 13/8; 17/10; 15/8; 9/5; 2; 48/29; 15/8; 9/5; 9/5; 7/4; 7/4; 13/8; 9/5; 9/5
Draw; 9/4; 11/5; 21/10; 2; 23/10; 23/10; 21/10; 11/5; 23/10; 21/10; 11/5; 21/10; 9/4; 2; 21/10; 28/13; 9/4; 9/4; 23/10; 9/4; 11/5; 21/10; 2; 19/10; 11/5; 9/4
META; english/league-2/grimsby-v-barnet; 2018-04-12 10:48:09 GMT+3; 2018-04-14 15:00; e70300-dr003
Grimsby; 31/20; 6/4; 8/5; 29/20; 167/00; 6/4; 8/5; 7/5; 7/5; 13/8; 6/4; 8/5; 13/8; 7/5; 6/4; 17/11; 7/5; 7/5; 7/5; 8/5; 8/5; 8/5; 6/4; 6/4; 13/8; 13/8
Barnet; 7/4; 15/8; 9/5; 15/8; 15/8; 19/10; 9/5; 9/5; 15/8; 9/5; 15/8; 9/5; 13/8; 17/10; 15/8; 7/4; 19/10; 48/29; 15/8; 9/5; 9/5; 7/4; 7/4; 13/8; 9/5; 9/5
Draw; 9/4; 11/5; 21/10; 2; 23/10; 23/10; 21/10; 11/5; 23/10; 21/10; 11/5; 21/10; 9/4; 2; 21/10; 28/13; 9/4; 9/4; 23/10; 9/4; 11/5; 21/10; 2; 19/10; 11/5; 9/4
META; english/league-2/grimsby-v-barnet; 2018-04-13 08:18:57 GMT+3; 2018-04-14 15:00; e70300-dr003
Grimsby; 7/4; 17/10; 17/10; 17/10; 179/100; 7/4; 17/10; 17/10; 17/11; 17/10; 17/10; 7/4; 13/8; 6/4; 17/10; 17/10; 17/11; 8/5; 17/11; 17/10; 17/10; 13/8; 13/8; 17/10
Barnet; 9/5; 13/8; 17/10; 8/5; 7/4; 7/4; 13/8; 17/10; 7/4; 17/10; 7/4; 17/10; 13/8; 8/5; 17/10; 28/17; 17/10; 5/3; 7/4; 17/10; 17/10; 13/8; 13/8; 17/10
Draw; 9/4; 21/10; 21/10; 2; 23/10; 11/5; 21/10; 21/10; 23/10; 21/10; 21/10; 21/10; 9/4; 2; 21/10; 28/13; 9/4; 11/5; 23/10; 9/4; 28/13; 11/5; 2; 9/4
META; english/league-2/grimsby-v-barnet; 2018-04-13 16:19:33 GMT+3; 2018-04-14 15:00; e70300-dr003
Grimsby; 13/8; 6/4; 31/20; 8/5; 157/00; 8/5; 6/4; 6/4; 17/11; 31/20; 6/4; 31/20; 13/8; 7/5; 6/4; 17/11; 17/11; 23/15; 17/11; 8/5; 8/5; 6/4; 7/5; 7/5; 6/4; 6/4
Barnet; 19/10; 19/10; 15/8; 9/5; 197/00; 19/10; 9/5; 9/5; 7/4; 15/8; 15/8; 7/4; 13/8; 17/10; 9/5; 9/5; 17/10; 7/4; 7/4; 19/10; 24/13; 15/8; 7/4; 9/5; 19/10; 19/10
Draw; 23/10; 21/10; 21/10; 21/10; 117/0; 9/4; 21/10; 21/10; 23/10; 21/10; 11/5; 9/4; 9/4; 2; 11/5; 21/10; 9/4; 11/5; 23/10; 23/10; 21/10; 9/4; 9/4; 23/10; 9/4; 23/10
META; english/league-2/grimsby-v-barnet; 2018-04-14 12:21:37 GMT+3; 2018-04-14 15:00; e70300-dr003
Grimsby; 31/20; 7/5; 11/8; 7/5; 141/00; 29/20; 11/8; 7/5; 7/5; 11/8; 7/5; 11/8; 7/5; 6/5; 7/5; 7/5; 13/10; 26/19; 7/5; 29/20; 16/11; 13/10; 27/20; 11/8; 13/10; 27/20
Barnet; 2; 21/10; 21/10; 21/10; 21/10; 21/10; 2; 21/10; 21/10; 21/10; 21/10; 2; 2; 21/10; 133/7; 2; 21/10; 2; 11/5; 21/10; 21/10; 11/5; 11/5; ; ; 
Draw; 23/10; 21/10; 21/10; 21/10; 117/0; 23/10; 11/5; 11/5; 11/5; 21/10; 11/5; 11/5; 11/5; 2; 21/10; 28/13; 11/5; 11/5; 11/5; 23/10; 28/13; 9/4; 21/10; 11/5; 23/10; 23/10
