META; english/league-2/port-vale-v-crawley; 2018-04-03 18:20:46 GMT+3; 2018-04-07 15:00; e70300-dr003
Port Vale; 11/10; 11/10; 11/10; 11/10; 57/50; 11/10; 11/10; 1; 11/10; 23/20; 11/10; 11/10; 11/10; 1; 11/10; 21/20; 11/10; 12/11; 11/10; 23/20; 11/10; 11/10; 1; 21/20; 10/9
Draw; 12/5; 23/10; 9/4; 11/5; 61/25; 23/10; 9/4; 9/4; 40/17; 9/4; 23/10; 23/10; 43/20; 11/5; 12/5; 9/4; 23/10; 23/10; 40/17; 12/5; 9/4; 23/10; 2; 21/10; 12/5
Crawley; 12/5; 12/5; 5/2; 23/10; 137/50; 27/10; 5/2; 5/2; 40/17; 5/2; 13/5; 5/2; 49/20; 9/4; 5/2; 5/2; 12/5; 28/13; 40/17; 5/2; 49/20; 5/2; 12/5; 11/5; 27/10
META; english/league-2/port-vale-v-crawley; 2018-04-04 08:19:49 GMT+3; 2018-04-07 15:00; e70300-dr003
Port Vale; 11/10; 23/20; 11/10; 11/10; 57/50; 11/10; 11/10; 1; 11/10; 23/20; 11/10; 11/10; 11/10; 1; 11/10; 21/20; 11/10; 12/11; 11/10; 23/20; 11/10; 11/10; 1; 21/20; 10/9
Draw; 12/5; 23/10; 9/4; 11/5; 61/25; 23/10; 9/4; 9/4; 40/17; 9/4; 23/10; 23/10; 43/20; 11/5; 23/10; 9/4; 23/10; 23/10; 40/17; 12/5; 9/4; 23/10; 2; 21/10; 12/5
Crawley; 12/5; 12/5; 5/2; 23/10; 137/50; 27/10; 5/2; 5/2; 40/17; 5/2; 13/5; 5/2; 49/20; 9/4; 5/2; 5/2; 12/5; 28/13; 40/17; 5/2; 49/20; 5/2; 12/5; 9/4; 27/10
META; english/league-2/port-vale-v-crawley; 2018-04-04 18:21:16 GMT+3; 2018-04-07 15:00; e70300-dr003
Port Vale; 11/10; 11/10; 11/10; 11/10; 113/00; 11/10; 11/10; 1; 11/10; 23/20; 11/10; 11/10; 11/10; 1; 11/10; 11/10; 11/10; 12/11; 11/10; 23/20; 11/10; 11/10; 1; 21/20; 11/10; 10/9
Draw; 12/5; 12/5; 9/4; 11/5; 49/20; 23/10; 23/10; 9/4; 40/17; 9/4; 23/10; 23/10; 43/20; 11/5; 12/5; 23/10; 23/10; 23/10; 40/17; 12/5; 9/4; 23/10; 9/4; 21/10; 12/5; 12/5
Crawley; 12/5; 5/2; 5/2; 23/10; 69/25; 27/10; 5/2; 5/2; 40/17; 5/2; 13/5; 5/2; 49/20; 9/4; 5/2; 28/11; 12/5; 28/13; 40/17; 5/2; 49/20; 28/11; 12/5; 5/2; 27/10; 27/10
META; english/league-2/port-vale-v-crawley; 2018-04-05 13:14:45 GMT+3; 2018-04-07 15:00; e70300-dr003
Port Vale; 11/10; 11/10; 11/10; 11/10; 57/50; 11/10; 11/10; 1; 11/10; 23/20; 11/10; 11/10; 23/20; 11/10; 1; 11/10; 11/10; 11/10; 12/11; 11/10; 23/20; 1; 21/20; 11/10; 10/9; 
Draw; 12/5; 12/5; 9/4; 11/5; 61/25; 12/5; 23/10; 9/4; 40/17; 9/4; 23/10; 23/10; 12/5; 11/5; 21/10; 12/5; 23/10; 23/10; 23/10; 40/17; 12/5; 23/10; 21/10; 11/5; 12/5; 12/5
Crawley; 12/5; 5/2; 5/2; 23/10; 137/50; 27/10; 5/2; 5/2; 27/11; 5/2; 13/5; 5/2; 12/5; 12/5; 12/5; 5/2; 28/11; 12/5; 28/13; 27/11; 5/2; 12/5; 5/2; 27/10; 27/10; 
META; english/league-2/port-vale-v-crawley; 2018-04-06 08:20:05 GMT+3; 2018-04-07 15:00; e70300-dr003
Port Vale; 23/20; 11/10; 11/10; 11/10; 57/50; 11/10; 11/10; 1; 11/10; 23/20; 11/10; 11/10; 23/20; 11/10; 21/20; 11/10; 11/10; 11/10; 10/9; 11/10; 11/10; 1; 21/20; 10/9; 10/9; 
Draw; 12/5; 11/5; 11/5; 11/5; 119/50; 12/5; 11/5; 23/10; 40/17; 11/5; 9/4; 23/10; 11/5; 21/10; 2; 9/4; 9/4; 23/10; 23/10; 40/17; 12/5; 9/4; 21/10; 19/10; 23/10; 23/10
Crawley; 11/4; 13/5; 13/5; 23/10; 14/5; 11/4; 5/2; 13/5; 27/11; 13/5; 11/4; 5/2; 13/5; 5/2; 23/10; 13/5; 13/5; 12/5; 12/5; 27/11; 13/5; 13/5; 5/2; 23/10; 11/4; 27/10
META; english/league-2/port-vale-v-crawley; 2018-04-07 12:21:13 GMT+3; 2018-04-07 15:00; e70300-dr003
Port Vale; 11/10; 21/20; 21/20; 1; 107/100; 21/20; 21/20; 1; 21/20; 21/20; 1; 21/20; 21/20; 1; 10/11; 21/20; 1; 11/10; 30/29; 21/20; 21/20; 1; 1; 21/20; 1; 
Draw; 5/2; 11/5; 11/5; 11/5; 47/20; 23/10; 9/4; 9/4; 11/5; 11/5; 12/5; 21/10; 11/5; 21/10; 2; 9/4; 9/4; 11/5; 9/4; 11/5; 5/2; 9/4; 11/5; 11/5; 23/10; 23/10
Crawley; 14/5; 14/5; 29/10; 13/5; 31/10; 3; 14/5; 11/4; 14/5; 29/10; 11/4; 14/5; 14/5; 14/5; 11/4; 14/5; 37/13; 5/2; 11/4; 14/5; 14/5; 29/10; 3; 14/5; 3; 
