META; english/league-2/yeovil-v-notts-county; 2017-11-21 12:51:23 GMT+2; 2017-11-21 19:45; e70300-dr003
Notts County; 19/20; 17/20; 13/15; ; 10/11; 19/20; 10/11; 10/11; 19/20; 20/23; 9/10; 20/23; 17/20; 9/10; 10/11; 10/11; 19/20; 13/15; 89/100; 9/10; ; 9/10; 19/20; 10/11; 13/15; ; 5/6; 5/6; 5/6
Draw; 11/4; 5/2; 5/2; ; 23/10; 27/10; 5/2; 5/2; 28/11; 12/5; 5/2; 12/5; 13/5; 12/5; 5/2; 13/5; 5/2; 28/11; 11/4; 13/5; ; 13/5; 13/5; 5/2; 13/5; ; 13/5; 13/5; 27/10
Yeovil; 3; 3; 3; ; 5/2; 16/5; 3; 3; 27/10; 3; 3; 16/5; 3; 29/10; 3; 3; 27/10; 58/19; 67/20; 11/4; ; 3; 31/10; 16/5; 31/10; ; 3; 3; 10/3
