META; english/efl-cup/bristol-city-v-hull; 2016-09-22 16:25:35 GMT+3; 2016-10-25 19:45; e70300-dr003
Bristol City; 11/8; 11/8; ; ; ; ; 29/20; ; 7/5; 28/17; ; ; 11/8; ; ; 11/8; ; 23/17; 28/17; 17/11; 13/8; 23/17; ; ; ; ; ; ; 
Hull; 7/4; 7/4; ; ; ; ; 7/4; ; 7/4; 28/17; ; ; 17/10; ; ; 37/20; ; 28/17; 28/17; 17/11; 13/8; 28/17; ; ; ; ; ; ; 
Draw; 13/5; 5/2; ; ; ; ; 5/2; ; 13/5; 9/4; ; ; 12/5; ; ; 13/5; ; 5/2; 9/4; 27/11; 9/4; 5/2; ; ; ; ; ; ; 
META; english/efl-cup/bristol-city-v-hull; 2016-09-26 16:25:56 GMT+3; 2016-10-25 19:45; e70300-dr003
Bristol City; 11/8; 11/8; ; ; ; ; 29/20; ; 7/5; 17/11; ; ; 11/8; ; ; 11/8; ; 23/17; 17/11; 17/11; 6/4; 23/17; ; ; ; ; ; ; 
Hull; 7/4; 7/4; ; ; ; ; 9/5; ; 7/4; 7/4; ; ; 17/10; ; ; 37/20; ; 28/17; 7/4; 17/11; 7/4; 28/17; ; ; ; ; ; ; 
Draw; 13/5; 5/2; ; ; ; ; 12/5; ; 13/5; 9/4; ; ; 12/5; ; ; 13/5; ; 5/2; 9/4; 27/11; 9/4; 5/2; ; ; ; ; ; ; 
META; english/efl-cup/bristol-city-v-hull; 2016-09-26 20:27:08 GMT+3; 2016-10-25 19:45; e70300-dr003
Bristol City; 11/8; 11/8; ; ; ; ; 29/20; ; 7/5; 17/11; ; ; 11/8; ; ; 11/8; ; 23/17; 17/11; 17/11; 6/4; 23/17; ; ; ; ; ; ; 
Hull; 7/4; 7/4; ; ; ; ; 7/4; ; 7/4; 7/4; ; ; 17/10; ; ; 37/20; ; 28/17; 7/4; 17/11; 7/4; 28/17; ; ; ; ; ; ; 
Draw; 13/5; 5/2; ; ; ; ; 5/2; ; 13/5; 9/4; ; ; 12/5; ; ; 13/5; ; 5/2; 9/4; 27/11; 9/4; 5/2; ; ; ; ; ; ; 
META; english/efl-cup/bristol-city-v-hull; 2016-09-27 00:24:26 GMT+3; 2016-10-25 19:45; e70300-dr003
Bristol City; 11/8; 11/8; ; ; ; ; 29/20; ; 7/5; 17/11; ; ; 11/8; ; ; 11/8; ; 23/17; 17/11; 17/11; 6/4; 23/17; ; ; ; ; ; ; 
Hull; 7/4; 7/4; ; ; ; ; 7/4; ; 7/4; 7/4; ; ; 17/10; ; ; 37/20; ; 28/17; 7/4; 17/11; 7/4; 28/17; ; ; ; ; ; ; 
Draw; 13/5; 5/2; ; ; ; ; 5/2; ; 13/5; 9/4; ; ; 12/5; ; ; 13/5; ; 5/2; 9/4; 27/11; 9/4; 5/2; ; ; ; ; ; ; 
META; english/efl-cup/bristol-city-v-hull; 2016-09-27 04:25:12 GMT+3; 2016-10-25 19:45; e70300-dr003
Bristol City; 11/8; 11/8; ; ; ; ; 29/20; ; 7/5; 17/11; ; ; 11/8; ; ; 11/8; 16/11; 23/17; 17/11; 17/11; 6/4; 23/17; ; ; ; ; ; ; 
Hull; 7/4; 7/4; ; ; ; ; 9/5; ; 7/4; 7/4; ; ; 17/10; ; ; 37/20; 15/8; 28/17; 7/4; 17/11; 7/4; 28/17; ; ; ; ; ; ; 
Draw; 13/5; 5/2; ; ; ; ; 12/5; ; 13/5; 9/4; ; ; 12/5; ; ; 13/5; 13/5; 5/2; 9/4; 27/11; 9/4; 5/2; ; ; ; ; ; ; 
META; english/efl-cup/bristol-city-v-hull; 2016-09-27 08:25:52 GMT+3; 2016-10-25 19:45; e70300-dr003
Bristol City; 11/8; 11/8; ; ; ; ; 29/20; ; 7/5; 17/11; ; ; 11/8; ; ; 11/8; 16/11; 23/17; 17/11; 17/11; 6/4; 23/17; ; ; ; ; ; ; 
Hull; 7/4; 7/4; ; ; ; ; 9/5; ; 7/4; 7/4; ; ; 17/10; ; ; 37/20; 15/8; 28/17; 7/4; 17/11; 7/4; 28/17; ; ; ; ; ; ; 
Draw; 13/5; 5/2; ; ; ; ; 12/5; ; 13/5; 9/4; ; ; 12/5; ; ; 13/5; 13/5; 27/11; 9/4; 27/11; 9/4; 27/11; ; ; ; ; ; ; 
META; english/efl-cup/bristol-city-v-hull; 2016-09-27 12:25:09 GMT+3; 2016-10-25 19:45; e70300-dr003
Bristol City; 11/8; 11/8; ; ; ; ; 29/20; ; 7/5; 17/11; ; ; 11/8; ; ; 11/8; 16/11; 23/17; 17/11; 17/11; 6/4; 23/17; ; ; ; ; ; ; 
Hull; 7/4; 7/4; ; ; ; ; 9/5; ; 7/4; 7/4; ; ; 17/10; ; ; 37/20; 15/8; 28/17; 7/4; 17/11; 7/4; 28/17; ; ; ; ; ; ; 
Draw; 13/5; 5/2; ; ; ; ; 12/5; ; 13/5; 9/4; ; ; 12/5; ; ; 13/5; 13/5; 27/11; 9/4; 27/11; 9/4; 27/11; ; ; ; ; ; ; 
META; english/efl-cup/bristol-city-v-hull; 2016-09-27 16:30:46 GMT+3; 2016-10-25 19:45; e70300-dr003
Bristol City; 11/8; 11/8; ; ; ; ; 29/20; ; 7/5; 17/11; ; ; 11/8; ; ; 11/8; 16/11; 23/17; 17/11; 17/11; 6/4; 23/17; ; ; ; ; ; ; 
Hull; 7/4; 7/4; ; ; ; ; 9/5; ; 7/4; 7/4; ; ; 17/10; ; ; 37/20; 15/8; 28/17; 7/4; 17/11; 7/4; 28/17; ; ; ; ; ; ; 
Draw; 13/5; 5/2; ; ; ; ; 12/5; ; 13/5; 9/4; ; ; 12/5; ; ; 13/5; 13/5; 27/11; 9/4; 27/11; 9/4; 27/11; ; ; ; ; ; ; 
META; english/efl-cup/bristol-city-v-hull; 2016-09-27 20:26:34 GMT+3; 2016-10-25 19:45; e70300-dr003
Bristol City; 11/8; 11/8; ; ; ; ; 29/20; ; 7/5; 17/11; ; ; 11/8; ; ; 11/8; 16/11; 23/17; 17/11; 17/11; 6/4; 23/17; ; ; ; ; ; ; 
Hull; 7/4; 7/4; ; ; ; ; 9/5; ; 7/4; 7/4; ; ; 17/10; ; ; 37/20; 15/8; 28/17; 7/4; 17/11; 7/4; 28/17; ; ; ; ; ; ; 
Draw; 13/5; 5/2; ; ; ; ; 12/5; ; 13/5; 9/4; ; ; 12/5; ; ; 13/5; 13/5; 27/11; 9/4; 27/11; 9/4; 27/11; ; ; ; ; ; ; 
META; english/efl-cup/bristol-city-v-hull; 2016-09-28 00:25:51 GMT+3; 2016-10-25 19:45; e70300-dr003
Bristol City; 11/8; 11/8; ; ; ; ; 29/20; ; 7/5; 17/11; ; ; 11/8; ; ; 11/8; 16/11; 23/17; 17/11; 17/11; 6/4; 23/17; ; ; ; ; ; ; 
Hull; 7/4; 7/4; ; ; ; ; 9/5; ; 7/4; 7/4; ; ; 17/10; ; ; 37/20; 15/8; 28/17; 7/4; 17/11; 7/4; 28/17; ; ; ; ; ; ; 
Draw; 13/5; 5/2; ; ; ; ; 12/5; ; 13/5; 9/4; ; ; 12/5; ; ; 13/5; 13/5; 27/11; 9/4; 27/11; 9/4; 27/11; ; ; ; ; ; ; 
META; english/efl-cup/bristol-city-v-hull; 2016-09-28 04:24:13 GMT+3; 2016-10-25 19:45; e70300-dr003
Bristol City; 11/8; 11/8; ; ; ; ; 29/20; ; 7/5; 17/11; ; ; 11/8; ; ; 11/8; 16/11; 23/17; 17/11; 17/11; 6/4; 23/17; ; ; ; ; ; ; 
Hull; 7/4; 7/4; ; ; ; ; 9/5; ; 7/4; 7/4; ; ; 17/10; ; ; 37/20; 15/8; 28/17; 7/4; 17/11; 7/4; 28/17; ; ; ; ; ; ; 
Draw; 13/5; 5/2; ; ; ; ; 12/5; ; 13/5; 9/4; ; ; 12/5; ; ; 13/5; 13/5; 27/11; 9/4; 27/11; 9/4; 27/11; ; ; ; ; ; ; 
META; english/efl-cup/bristol-city-v-hull; 2016-09-28 08:24:02 GMT+3; 2016-10-25 19:45; e70300-dr003
Bristol City; 11/8; 11/8; ; ; ; ; 29/20; ; 7/5; 17/11; ; ; 11/8; ; ; 11/8; 16/11; 23/17; 17/11; 17/11; 6/4; 23/17; ; ; ; ; ; ; 
Hull; 7/4; 7/4; ; ; ; ; 7/4; ; 7/4; 7/4; ; ; 17/10; ; ; 37/20; 9/5; 28/17; 7/4; 17/11; 7/4; 28/17; ; ; ; ; ; ; 
Draw; 13/5; 5/2; ; ; ; ; 5/2; ; 13/5; 9/4; ; ; 12/5; ; ; 13/5; 11/4; 27/11; 9/4; 27/11; 9/4; 27/11; ; ; ; ; ; ; 
META; english/efl-cup/bristol-city-v-hull; 2016-09-28 12:25:43 GMT+3; 2016-10-25 19:45; e70300-dr003
Bristol City; 11/8; 11/8; ; ; ; ; 29/20; ; 7/5; 17/11; ; ; 11/8; ; ; 11/8; 16/11; 23/17; 17/11; 17/11; 6/4; 23/17; ; ; ; ; ; ; 
Hull; 7/4; 7/4; ; ; ; ; 9/5; ; 7/4; 7/4; ; ; 17/10; ; ; 37/20; 15/8; 28/17; 7/4; 17/11; 7/4; 28/17; ; ; ; ; ; ; 
Draw; 13/5; 5/2; ; ; ; ; 12/5; ; 13/5; 9/4; ; ; 12/5; ; ; 13/5; 13/5; 27/11; 9/4; 27/11; 9/4; 27/11; ; ; ; ; ; ; 
META; english/efl-cup/bristol-city-v-hull; 2016-09-28 16:24:59 GMT+3; 2016-10-25 19:45; e70300-dr003
Bristol City; 11/8; 11/8; ; ; ; 27/20; 29/20; ; 7/5; 17/11; ; ; 11/8; ; ; 11/8; 16/11; 23/17; 17/11; 17/11; 6/4; 23/17; ; ; ; ; ; ; 
Hull; 7/4; 7/4; ; ; ; 7/4; 9/5; ; 7/4; 7/4; ; ; 17/10; ; ; 37/20; 15/8; 28/17; 7/4; 17/11; 7/4; 28/17; ; ; ; ; ; ; 
Draw; 13/5; 5/2; ; ; ; 5/2; 12/5; ; 13/5; 9/4; ; ; 12/5; ; ; 13/5; 13/5; 27/11; 9/4; 27/11; 9/4; 27/11; ; ; ; ; ; ; 
META; english/efl-cup/bristol-city-v-hull; 2016-09-28 20:25:43 GMT+3; 2016-10-25 19:45; e70300-dr003
Bristol City; 11/8; 11/8; ; ; ; 27/20; 29/20; ; 7/5; 17/11; ; ; 11/8; ; ; 11/8; 16/11; 23/17; 17/11; 17/11; 6/4; 23/17; ; ; ; ; ; ; 
Hull; 7/4; 7/4; ; ; ; 7/4; 9/5; ; 7/4; 7/4; ; ; 17/10; ; ; 37/20; 15/8; 28/17; 7/4; 17/11; 7/4; 28/17; ; ; ; ; ; ; 
Draw; 13/5; 5/2; ; ; ; 5/2; 12/5; ; 13/5; 9/4; ; ; 12/5; ; ; 13/5; 13/5; 27/11; 9/4; 27/11; 9/4; 27/11; ; ; ; ; ; ; 
META; english/efl-cup/bristol-city-v-hull; 2016-09-29 00:24:15 GMT+3; 2016-10-25 19:45; e70300-dr003
Bristol City; 11/8; 11/8; ; ; ; 27/20; 29/20; ; 7/5; 17/11; ; ; 11/8; ; ; 11/8; 16/11; 23/17; 17/11; 17/11; 6/4; 23/17; ; ; ; ; ; ; 
Hull; 7/4; 7/4; ; ; ; 7/4; 9/5; ; 7/4; 7/4; ; ; 17/10; ; ; 37/20; 15/8; 28/17; 7/4; 17/11; 7/4; 28/17; ; ; ; ; ; ; 
Draw; 13/5; 5/2; ; ; ; 5/2; 12/5; ; 13/5; 9/4; ; ; 12/5; ; ; 13/5; 13/5; 27/11; 9/4; 27/11; 9/4; 27/11; ; ; ; ; ; ; 
META; english/efl-cup/bristol-city-v-hull; 2016-09-29 04:24:06 GMT+3; 2016-10-25 19:45; e70300-dr003
Bristol City; 11/8; 11/8; ; ; ; 27/20; 29/20; ; 7/5; 17/11; ; ; 11/8; ; ; 11/8; 16/11; 23/17; 17/11; 17/11; 6/4; 23/17; ; ; ; ; ; ; 
Hull; 7/4; 7/4; ; ; ; 7/4; 9/5; ; 7/4; 7/4; ; ; 17/10; ; ; 37/20; 15/8; 28/17; 7/4; 17/11; 7/4; 28/17; ; ; ; ; ; ; 
Draw; 13/5; 5/2; ; ; ; 5/2; 12/5; ; 13/5; 9/4; ; ; 12/5; ; ; 13/5; 13/5; 27/11; 9/4; 27/11; 9/4; 27/11; ; ; ; ; ; ; 
META; english/efl-cup/bristol-city-v-hull; 2016-09-29 08:38:46 GMT+3; 2016-10-25 19:45; e70300-dr003
Bristol City; 11/8; 11/8; ; ; ; 27/20; 29/20; ; 7/5; 17/11; ; ; 11/8; ; ; 11/8; 16/11; 23/17; 17/11; 17/11; 6/4; 23/17; ; ; ; ; ; ; 
Hull; 7/4; 7/4; ; ; ; 7/4; 9/5; ; 7/4; 7/4; ; ; 17/10; ; ; 37/20; 15/8; 28/17; 7/4; 17/11; 7/4; 28/17; ; ; ; ; ; ; 
Draw; 13/5; 5/2; ; ; ; 5/2; 12/5; ; 13/5; 9/4; ; ; 12/5; ; ; 13/5; 13/5; 27/11; 9/4; 27/11; 9/4; 27/11; ; ; ; ; ; ; 
META; english/efl-cup/bristol-city-v-hull; 2016-09-29 12:24:50 GMT+3; 2016-10-25 19:45; e70300-dr003
Bristol City; 11/8; 11/8; ; ; ; 27/20; 29/20; ; 7/5; 17/11; ; ; 11/8; ; ; 11/8; 16/11; 23/17; 17/11; 17/11; 6/4; 23/17; ; ; ; ; ; ; 
Hull; 7/4; 7/4; ; ; ; 7/4; 9/5; ; 7/4; 7/4; ; ; 17/10; ; ; 37/20; 15/8; 28/17; 7/4; 17/11; 7/4; 28/17; ; ; ; ; ; ; 
Draw; 13/5; 5/2; ; ; ; 5/2; 12/5; ; 13/5; 9/4; ; ; 12/5; ; ; 13/5; 13/5; 27/11; 9/4; 27/11; 9/4; 27/11; ; ; ; ; ; ; 
