META; english/efl-cup/arsenal-v-reading; 2016-09-22 16:25:32 GMT+3; 2016-10-25 19:45; e70300-dr003
Arsenal; 2/7; ; ; ; ; ; ; ; ; ; ; ; 1/3; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; 
Draw; 9/2; ; ; ; ; ; ; ; ; ; ; ; 7/2; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; 
Reading; 17/2; ; ; ; ; ; ; ; ; ; ; ; 8; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; 
META; english/efl-cup/arsenal-v-reading; 2016-09-22 20:28:58 GMT+3; 2016-10-25 19:45; e70300-dr003
Arsenal; 2/7; ; ; ; ; ; ; ; ; ; ; ; 1/3; ; ; 30/100; ; 4/17; ; 2/9; ; 3/14; ; ; ; ; ; ; 
Draw; 9/2; ; ; ; ; ; ; ; ; ; ; ; 7/2; ; ; 9/2; ; 23/5; ; 5; ; 19/4; ; ; ; ; ; ; 
Reading; 17/2; ; ; ; ; ; ; ; ; ; ; ; 8; ; ; 9; ; 9; ; 11; ; 41/4; ; ; ; ; ; ; 
META; english/efl-cup/arsenal-v-reading; 2016-09-23 00:25:37 GMT+3; 2016-10-25 19:45; e70300-dr003
Arsenal; 2/7; ; ; ; ; ; 1/4; ; ; ; ; ; 1/3; ; ; 30/100; ; 5/19; ; 2/9; ; 5/19; ; ; ; ; ; ; 
META; english/efl-cup/arsenal-v-reading; 2016-09-23 12:27:46 GMT+3; 2016-10-25 19:45; e70300-dr003
Arsenal; 2/7; ; ; ; ; ; 1/4; ; ; 7/18; ; ; 1/3; ; ; 30/100; ; 5/19; 7/18; 2/9; 4/11; 5/19; ; ; ; ; ; ; 
Draw; 9/2; ; ; ; ; ; 5; ; ; 4; ; ; 7/2; ; ; 9/2; ; 49/11; 4; 5; 4; 49/11; ; ; ; ; ; ; 
Reading; 17/2; ; ; ; ; ; 10; ; ; 6; ; ; 8; ; ; 9; ; 33/4; 6; 11; 6; 33/4; ; ; ; ; ; ; 
META; english/efl-cup/arsenal-v-reading; 2016-09-23 16:28:36 GMT+3; 2016-10-25 19:45; e70300-dr003
Arsenal; 2/7; 2/7; ; ; ; ; 2/7; ; ; 7/18; ; ; 1/3; ; ; 30/100; ; 5/18; 7/18; 3/10; 4/11; 5/18; ; ; ; ; ; ; 
Draw; 9/2; 9/2; ; ; ; ; 9/2; ; ; 4; ; ; 7/2; ; ; 9/2; ; 17/4; 4; 4; 4; 17/4; ; ; ; ; ; ; 
Reading; 17/2; 17/2; ; ; ; ; 19/2; ; ; 6; ; ; 8; ; ; 9; ; 31/4; 6; 8; 6; 31/4; ; ; ; ; ; ; 
META; english/efl-cup/arsenal-v-reading; 2016-09-23 20:27:05 GMT+3; 2016-10-25 19:45; e70300-dr003
Arsenal; 2/7; 3/10; ; ; ; ; 2/7; ; ; 7/18; ; ; 1/3; ; ; 30/100; ; 5/18; 7/18; 3/10; 4/11; ; ; ; ; ; ; ; 
Draw; 9/2; 17/4; ; ; ; ; 9/2; ; ; 4; ; ; 7/2; ; ; 9/2; ; 17/4; 4; 4; 4; ; ; ; ; ; ; ; 
Reading; 17/2; 17/2; ; ; ; ; 9; ; ; 6; ; ; 8; ; ; 9; ; 31/4; 6; 8; 6; ; ; ; ; ; ; ; 
META; english/efl-cup/arsenal-v-reading; 2016-09-24 00:26:41 GMT+3; 2016-10-25 19:45; e70300-dr003
Arsenal; 2/7; 3/10; ; ; ; ; 3/10; ; ; 7/18; ; ; 1/3; ; ; 30/100; ; 5/18; 7/18; 3/10; 4/11; 5/18; ; ; ; ; ; ; 
Draw; 9/2; 17/4; ; ; ; ; 9/2; ; ; 4; ; ; 7/2; ; ; 9/2; ; 17/4; 4; 4; 4; 17/4; ; ; ; ; ; ; 
Reading; 17/2; 17/2; ; ; ; ; 17/2; ; ; 6; ; ; 8; ; ; 9; ; 31/4; 6; 8; 6; 31/4; ; ; ; ; ; ; 
META; english/efl-cup/arsenal-v-reading; 2016-09-24 08:26:45 GMT+3; 2016-10-25 19:45; e70300-dr003
Arsenal; 2/7; 3/10; ; ; ; ; 2/7; ; ; 7/18; ; ; 1/3; ; ; 30/100; ; 5/18; 7/18; 3/10; 4/11; 5/18; ; ; ; ; ; ; 
Draw; 9/2; 17/4; ; ; ; ; 9/2; ; ; 4; ; ; 7/2; ; ; 9/2; ; 17/4; 4; 4; 4; 17/4; ; ; ; ; ; ; 
Reading; 17/2; 17/2; ; ; ; ; 9; ; ; 6; ; ; 8; ; ; 9; ; 31/4; 6; 8; 6; 31/4; ; ; ; ; ; ; 
META; english/efl-cup/arsenal-v-reading; 2016-09-24 12:29:16 GMT+3; 2016-10-25 19:45; e70300-dr003
Arsenal; 2/7; 3/10; ; ; ; ; 2/7; ; ; 7/18; ; ; 1/3; ; ; 30/100; ; 2/7; 7/18; 3/10; 4/11; 2/7; ; ; ; ; ; ; 
Draw; 9/2; 17/4; ; ; ; ; 9/2; ; ; 4; ; ; 7/2; ; ; 9/2; ; 54/13; 4; 4; 4; 54/13; ; ; ; ; ; ; 
Reading; 17/2; 17/2; ; ; ; ; 9; ; ; 6; ; ; 8; ; ; 9; ; 15/2; 6; 8; 6; 15/2; ; ; ; ; ; ; 
META; english/efl-cup/arsenal-v-reading; 2016-09-24 20:25:42 GMT+3; 2016-10-25 19:45; e70300-dr003
Arsenal; 2/7; 3/10; ; ; ; ; 2/7; ; ; 7/18; ; ; 1/3; ; ; 30/100; ; 2/7; 7/18; 3/10; 4/11; 2/7; ; ; ; ; ; ; 
Draw; 9/2; 17/4; ; ; ; ; 9/2; ; ; 4; ; ; 7/2; ; ; 9/2; ; 54/13; 4; 4; 4; 54/13; ; ; ; ; ; ; 
Reading; 17/2; 17/2; ; ; ; ; 9; ; ; 6; ; ; 8; ; ; 9; ; 15/2; 6; 8; 6; 15/2; ; ; ; ; ; ; 
META; english/efl-cup/arsenal-v-reading; 2016-09-25 00:26:28 GMT+3; 2016-10-25 19:45; e70300-dr003
Arsenal; 2/7; 3/10; ; ; ; ; 3/10; ; ; 3/8; ; ; 1/3; ; ; 30/100; ; 6/19; 3/8; 3/10; 4/11; 6/19; ; ; ; ; ; ; 
Draw; 9/2; 17/4; ; ; ; ; 9/2; ; ; 4; ; ; 7/2; ; ; 9/2; ; 4; 4; 4; 4; 4; ; ; ; ; ; ; 
Reading; 17/2; 17/2; ; ; ; ; 17/2; ; ; 6; ; ; 8; ; ; 9; ; 13/2; 6; 8; 6; 13/2; ; ; ; ; ; ; 
META; english/efl-cup/arsenal-v-reading; 2016-09-25 04:24:58 GMT+3; 2016-10-25 19:45; e70300-dr003
Arsenal; 2/7; 3/10; ; ; ; ; 3/10; ; ; 3/8; ; ; 1/3; ; ; 30/100; ; 6/19; 3/8; 3/10; 4/11; 6/19; ; ; ; ; ; ; 
Draw; 9/2; 17/4; ; ; ; ; 9/2; ; ; 4; ; ; 7/2; ; ; 9/2; ; 4; 4; 4; 4; 4; ; ; ; ; ; ; 
Reading; 17/2; 17/2; ; ; ; ; 17/2; ; ; 6; ; ; 8; ; ; 9; ; 13/2; 6; 8; 6; 13/2; ; ; ; ; ; ; 
META; english/efl-cup/arsenal-v-reading; 2016-09-25 08:25:27 GMT+3; 2016-10-25 19:45; e70300-dr003
Arsenal; 2/7; 3/10; ; ; ; ; 2/7; ; ; 3/8; ; ; 1/3; ; ; 30/100; ; 2/7; 3/8; 3/10; 4/11; 2/7; ; ; ; ; ; ; 
Draw; 9/2; 17/4; ; ; ; ; 9/2; ; ; 4; ; ; 7/2; ; ; 9/2; ; 54/13; 4; 4; 4; 54/13; ; ; ; ; ; ; 
Reading; 17/2; 17/2; ; ; ; ; 9; ; ; 6; ; ; 8; ; ; 9; ; 15/2; 6; 8; 6; 15/2; ; ; ; ; ; ; 
META; english/efl-cup/arsenal-v-reading; 2016-09-25 12:27:36 GMT+3; 2016-10-25 19:45; e70300-dr003
Arsenal; 2/7; 3/10; ; ; ; ; 2/7; ; ; 3/8; ; ; 1/3; ; ; 30/100; ; 2/7; 3/8; 3/10; 4/11; 2/7; ; ; ; ; ; ; 
Draw; 9/2; 17/4; ; ; ; ; 9/2; ; ; 4; ; ; 7/2; ; ; 9/2; ; 54/13; 4; 4; 4; 54/13; ; ; ; ; ; ; 
Reading; 17/2; 17/2; ; ; ; ; 9; ; ; 6; ; ; 8; ; ; 9; ; 15/2; 6; 8; 6; 15/2; ; ; ; ; ; ; 
META; english/efl-cup/arsenal-v-reading; 2016-09-25 16:27:47 GMT+3; 2016-10-25 19:45; e70300-dr003
Arsenal; 2/7; 3/10; ; ; ; ; 3/10; ; ; 3/8; ; ; 1/3; ; ; 30/100; ; 6/17; 3/8; 3/10; 4/11; 6/19; ; ; ; ; ; ; 
Draw; 9/2; 17/4; ; ; ; ; 9/2; ; ; 4; ; ; 7/2; ; ; 9/2; ; 19/5; 4; 4; 4; 4; ; ; ; ; ; ; 
Reading; 17/2; 17/2; ; ; ; ; 17/2; ; ; 6; ; ; 8; ; ; 9; ; 6; 6; 8; 6; 13/2; ; ; ; ; ; ; 
META; english/efl-cup/arsenal-v-reading; 2016-09-25 20:28:41 GMT+3; 2016-10-25 19:45; e70300-dr003
Arsenal; 2/7; 3/10; ; ; ; ; 2/7; ; ; 7/18; ; ; 1/3; ; ; 30/100; ; 2/7; 7/18; 3/10; 4/11; 2/7; ; ; ; ; ; ; 
Draw; 9/2; 17/4; ; ; ; ; 9/2; ; ; 4; ; ; 7/2; ; ; 9/2; ; 54/13; 4; 4; 4; 54/13; ; ; ; ; ; ; 
Reading; 17/2; 17/2; ; ; ; ; 9; ; ; 13/2; ; ; 8; ; ; 9; ; 15/2; 13/2; 8; 13/2; 15/2; ; ; ; ; ; ; 
META; english/efl-cup/arsenal-v-reading; 2016-09-26 00:25:05 GMT+3; 2016-10-25 19:45; e70300-dr003
Arsenal; 2/7; 3/10; ; ; ; ; 2/7; ; ; 7/18; ; ; 1/3; ; ; 30/100; ; 5/18; 7/18; 3/10; 4/11; 5/18; ; ; ; ; ; ; 
Draw; 9/2; 17/4; ; ; ; ; 9/2; ; ; 4; ; ; 7/2; ; ; 9/2; ; 17/4; 4; 4; 4; 17/4; ; ; ; ; ; ; 
Reading; 17/2; 17/2; ; ; ; ; 9; ; ; 13/2; ; ; 8; ; ; 9; ; 31/4; 13/2; 8; 13/2; 31/4; ; ; ; ; ; ; 
META; english/efl-cup/arsenal-v-reading; 2016-09-26 04:24:44 GMT+3; 2016-10-25 19:45; e70300-dr003
Arsenal; 2/7; 3/10; ; ; ; ; 2/7; ; ; 7/18; ; ; 1/3; ; ; 30/100; ; 5/18; 7/18; 3/10; 4/11; 5/18; ; ; ; ; ; ; 
Draw; 9/2; 17/4; ; ; ; ; 9/2; ; ; 4; ; ; 7/2; ; ; 9/2; ; 17/4; 4; 4; 4; 17/4; ; ; ; ; ; ; 
Reading; 17/2; 17/2; ; ; ; ; 9; ; ; 13/2; ; ; 8; ; ; 9; ; 31/4; 13/2; 8; 13/2; 31/4; ; ; ; ; ; ; 
META; english/efl-cup/arsenal-v-reading; 2016-09-26 08:25:05 GMT+3; 2016-10-25 19:45; e70300-dr003
Arsenal; 2/7; 3/10; ; ; ; ; 2/7; ; ; 7/18; ; ; 1/3; ; ; 30/100; ; 5/18; 7/18; 3/10; 4/11; 5/18; ; ; ; ; ; ; 
Draw; 9/2; 17/4; ; ; ; ; 9/2; ; ; 4; ; ; 7/2; ; ; 9/2; ; 17/4; 4; 4; 4; 17/4; ; ; ; ; ; ; 
Reading; 17/2; 17/2; ; ; ; ; 9; ; ; 13/2; ; ; 8; ; ; 9; ; 31/4; 13/2; 8; 13/2; 31/4; ; ; ; ; ; ; 
META; english/efl-cup/arsenal-v-reading; 2016-09-26 12:25:46 GMT+3; 2016-10-25 19:45; e70300-dr003
Arsenal; 2/7; 3/10; ; ; ; ; 2/7; ; 3/10; 7/18; ; ; 1/3; ; ; 30/100; ; 5/18; 7/18; 3/10; 4/11; 5/18; ; ; ; ; ; ; 
Draw; 9/2; 17/4; ; ; ; ; 9/2; ; 9/2; 4; ; ; 7/2; ; ; 9/2; ; 17/4; 4; 4; 4; 17/4; ; ; ; ; ; ; 
Reading; 17/2; 17/2; ; ; ; ; 9; ; 8; 13/2; ; ; 8; ; ; 9; ; 31/4; 13/2; 8; 13/2; 31/4; ; ; ; ; ; ; 
META; english/efl-cup/arsenal-v-reading; 2016-09-26 16:25:52 GMT+3; 2016-10-25 19:45; e70300-dr003
Arsenal; 2/7; 3/10; ; ; ; ; 2/7; ; 3/10; 7/18; ; ; 1/3; ; ; 30/100; ; 5/18; 7/18; 3/10; 4/11; 5/18; ; ; ; ; ; ; 
Draw; 9/2; 17/4; ; ; ; ; 9/2; ; 9/2; 4; ; ; 7/2; ; ; 9/2; ; 17/4; 4; 4; 4; 17/4; ; ; ; ; ; ; 
Reading; 17/2; 17/2; ; ; ; ; 9; ; 8; 13/2; ; ; 8; ; ; 9; ; 31/4; 13/2; 8; 13/2; 31/4; ; ; ; ; ; ; 
META; english/efl-cup/arsenal-v-reading; 2016-09-26 20:27:06 GMT+3; 2016-10-25 19:45; e70300-dr003
Arsenal; 2/7; 3/10; ; ; ; ; 2/7; ; 3/10; 7/18; ; ; 1/3; ; ; 30/100; ; 5/18; 7/18; 3/10; 4/11; 5/18; ; ; ; ; ; ; 
Draw; 9/2; 17/4; ; ; ; ; 9/2; ; 9/2; 4; ; ; 7/2; ; ; 9/2; ; 17/4; 4; 4; 4; 17/4; ; ; ; ; ; ; 
Reading; 17/2; 17/2; ; ; ; ; 9; ; 8; 13/2; ; ; 8; ; ; 9; ; 31/4; 13/2; 8; 13/2; 31/4; ; ; ; ; ; ; 
META; english/efl-cup/arsenal-v-reading; 2016-09-27 00:24:24 GMT+3; 2016-10-25 19:45; e70300-dr003
Arsenal; 2/7; 3/10; ; ; ; ; 2/7; ; 3/10; 7/18; ; ; 1/3; ; ; 30/100; ; 5/18; 7/18; 3/10; 4/11; 5/18; ; ; ; ; ; ; 
Draw; 9/2; 17/4; ; ; ; ; 9/2; ; 9/2; 4; ; ; 7/2; ; ; 9/2; ; 17/4; 4; 4; 4; 17/4; ; ; ; ; ; ; 
Reading; 17/2; 17/2; ; ; ; ; 9; ; 8; 13/2; ; ; 8; ; ; 9; ; 31/4; 13/2; 8; 13/2; 31/4; ; ; ; ; ; ; 
META; english/efl-cup/arsenal-v-reading; 2016-09-27 04:25:09 GMT+3; 2016-10-25 19:45; e70300-dr003
Arsenal; 2/7; 3/10; ; ; ; ; 2/7; ; 3/10; 7/18; ; ; 1/3; ; ; 30/100; 1/3; 2/7; 7/18; 3/10; 4/11; 2/7; ; ; ; ; ; ; 
Draw; 9/2; 17/4; ; ; ; ; 9/2; ; 9/2; 4; ; ; 7/2; ; ; 9/2; 9/2; 54/13; 4; 4; 4; 54/13; ; ; ; ; ; ; 
Reading; 17/2; 17/2; ; ; ; ; 9; ; 8; 13/2; ; ; 8; ; ; 9; 9; 15/2; 13/2; 8; 13/2; 15/2; ; ; ; ; ; ; 
META; english/efl-cup/arsenal-v-reading; 2016-09-27 08:25:50 GMT+3; 2016-10-25 19:45; e70300-dr003
Arsenal; 2/7; 3/10; ; ; ; ; 2/7; ; 3/10; 7/18; ; ; 1/3; ; ; 30/100; 1/3; 2/7; 7/18; 3/10; 4/11; 2/7; ; ; ; ; ; ; 
Draw; 9/2; 17/4; ; ; ; ; 9/2; ; 9/2; 4; ; ; 7/2; ; ; 9/2; 9/2; 54/13; 4; 4; 4; 54/13; ; ; ; ; ; ; 
Reading; 17/2; 17/2; ; ; ; ; 9; ; 8; 13/2; ; ; 8; ; ; 9; 9; 15/2; 13/2; 8; 13/2; 15/2; ; ; ; ; ; ; 
META; english/efl-cup/arsenal-v-reading; 2016-09-27 12:25:07 GMT+3; 2016-10-25 19:45; e70300-dr003
Arsenal; 2/7; 3/10; ; ; ; ; 2/7; ; 3/10; 7/18; ; ; 1/3; ; ; 30/100; 1/3; 2/7; 7/18; 3/10; 4/11; 2/7; ; ; ; ; ; ; 
Draw; 9/2; 17/4; ; ; ; ; 9/2; ; 9/2; 4; ; ; 7/2; ; ; 9/2; 9/2; 54/13; 4; 4; 4; 54/13; ; ; ; ; ; ; 
Reading; 17/2; 17/2; ; ; ; ; 9; ; 8; 13/2; ; ; 8; ; ; 9; 9; 15/2; 13/2; 8; 13/2; 15/2; ; ; ; ; ; ; 
META; english/efl-cup/arsenal-v-reading; 2016-09-27 16:30:43 GMT+3; 2016-10-25 19:45; e70300-dr003
Arsenal; 2/7; 3/10; ; ; ; ; 2/7; ; 3/10; 7/18; ; ; 1/3; ; ; 30/100; 1/3; 5/18; 7/18; 3/10; 4/11; 5/18; ; ; ; ; ; ; 
Draw; 9/2; 17/4; ; ; ; ; 9/2; ; 9/2; 4; ; ; 7/2; ; ; 9/2; 9/2; 54/13; 4; 4; 4; 54/13; ; ; ; ; ; ; 
Reading; 17/2; 17/2; ; ; ; ; 9; ; 8; 13/2; ; ; 8; ; ; 9; 9; 31/4; 13/2; 8; 13/2; 31/4; ; ; ; ; ; ; 
META; english/efl-cup/arsenal-v-reading; 2016-09-27 20:26:32 GMT+3; 2016-10-25 19:45; e70300-dr003
Arsenal; 2/7; 3/10; ; ; ; ; 2/7; ; 3/10; 7/18; ; ; 1/3; ; ; 30/100; 1/3; 5/18; 7/18; 3/10; 4/11; 5/18; ; ; ; ; ; ; 
Draw; 9/2; 17/4; ; ; ; ; 9/2; ; 9/2; 4; ; ; 7/2; ; ; 9/2; 9/2; 54/13; 4; 4; 4; 54/13; ; ; ; ; ; ; 
Reading; 17/2; 17/2; ; ; ; ; 9; ; 8; 13/2; ; ; 8; ; ; 9; 9; 31/4; 13/2; 8; 13/2; 31/4; ; ; ; ; ; ; 
META; english/efl-cup/arsenal-v-reading; 2016-09-28 00:25:49 GMT+3; 2016-10-25 19:45; e70300-dr003
Arsenal; 2/7; 3/10; ; ; ; ; 2/7; ; 3/10; 7/18; ; ; 1/3; ; ; 30/100; 1/3; 5/18; 7/18; 3/10; 4/11; 5/18; ; ; ; ; ; ; 
Draw; 9/2; 17/4; ; ; ; ; 9/2; ; 9/2; 4; ; ; 7/2; ; ; 9/2; 9/2; 54/13; 4; 4; 4; 54/13; ; ; ; ; ; ; 
Reading; 17/2; 17/2; ; ; ; ; 9; ; 8; 13/2; ; ; 8; ; ; 9; 9; 31/4; 13/2; 8; 13/2; 31/4; ; ; ; ; ; ; 
META; english/efl-cup/arsenal-v-reading; 2016-09-28 04:24:10 GMT+3; 2016-10-25 19:45; e70300-dr003
Arsenal; 2/7; 3/10; ; ; ; ; 2/7; ; 3/10; 7/18; ; ; 1/3; ; ; 30/100; 1/3; 5/18; 7/18; 3/10; 4/11; 5/18; ; ; ; ; ; ; 
Draw; 9/2; 17/4; ; ; ; ; 9/2; ; 9/2; 4; ; ; 7/2; ; ; 9/2; 9/2; 54/13; 4; 4; 4; 54/13; ; ; ; ; ; ; 
Reading; 17/2; 17/2; ; ; ; ; 9; ; 8; 13/2; ; ; 8; ; ; 9; 9; 31/4; 13/2; 8; 13/2; 31/4; ; ; ; ; ; ; 
META; english/efl-cup/arsenal-v-reading; 2016-09-28 08:24:00 GMT+3; 2016-10-25 19:45; e70300-dr003
Arsenal; 2/7; 3/10; ; ; ; ; 2/7; ; 3/10; 7/18; ; ; 1/3; ; ; 30/100; 1/3; 5/18; 7/18; 3/10; 4/11; 5/18; ; ; ; ; ; ; 
Draw; 9/2; 17/4; ; ; ; ; 9/2; ; 9/2; 4; ; ; 7/2; ; ; 9/2; 9/2; 54/13; 4; 4; 4; 54/13; ; ; ; ; ; ; 
Reading; 17/2; 17/2; ; ; ; ; 9; ; 8; 13/2; ; ; 8; ; ; 9; 9; 31/4; 13/2; 8; 13/2; 31/4; ; ; ; ; ; ; 
META; english/efl-cup/arsenal-v-reading; 2016-09-28 12:25:41 GMT+3; 2016-10-25 19:45; e70300-dr003
Arsenal; 2/7; 3/10; ; ; ; ; 2/7; ; 3/10; 7/18; ; ; 1/3; ; ; 30/100; 1/3; 5/18; 7/18; 3/10; 4/11; 5/18; ; ; ; ; ; ; 
Draw; 9/2; 17/4; ; ; ; ; 9/2; ; 9/2; 4; ; ; 7/2; ; ; 9/2; 9/2; 54/13; 4; 4; 4; 54/13; ; ; ; ; ; ; 
Reading; 17/2; 17/2; ; ; ; ; 9; ; 8; 13/2; ; ; 8; ; ; 9; 9; 31/4; 13/2; 8; 13/2; 31/4; ; ; ; ; ; ; 
META; english/efl-cup/arsenal-v-reading; 2016-09-28 16:24:57 GMT+3; 2016-10-25 19:45; e70300-dr003
Arsenal; 2/7; 3/10; ; ; ; 2/7; 2/7; ; 3/10; 7/18; ; ; 1/3; ; ; 30/100; 1/3; 5/18; 7/18; 3/10; 4/11; 5/18; ; ; ; ; ; ; 
Draw; 9/2; 17/4; ; ; ; 17/4; 9/2; ; 9/2; 4; ; ; 7/2; ; ; 9/2; 9/2; 54/13; 4; 4; 4; 54/13; ; ; ; ; ; ; 
Reading; 17/2; 17/2; ; ; ; 17/2; 9; ; 8; 13/2; ; ; 8; ; ; 9; 9; 31/4; 13/2; 8; 13/2; 31/4; ; ; ; ; ; ; 
META; english/efl-cup/arsenal-v-reading; 2016-09-28 20:25:41 GMT+3; 2016-10-25 19:45; e70300-dr003
Arsenal; 2/7; 3/10; ; ; ; 2/7; 2/7; ; 3/10; 7/18; ; ; 1/3; ; ; 30/100; 1/3; 5/18; 7/18; 3/10; 4/11; 5/18; ; ; ; ; ; ; 
Draw; 9/2; 17/4; ; ; ; 17/4; 9/2; ; 9/2; 4; ; ; 7/2; ; ; 9/2; 9/2; 17/4; 4; 4; 4; 17/4; ; ; ; ; ; ; 
Reading; 17/2; 17/2; ; ; ; 17/2; 9; ; 8; 13/2; ; ; 8; ; ; 9; 9; 31/4; 13/2; 8; 13/2; 31/4; ; ; ; ; ; ; 
META; english/efl-cup/arsenal-v-reading; 2016-09-29 00:24:13 GMT+3; 2016-10-25 19:45; e70300-dr003
Arsenal; 2/7; 3/10; ; ; ; 2/7; 2/7; ; 3/10; 7/18; ; ; 1/3; ; ; 30/100; 1/3; 5/18; 7/18; 3/10; 4/11; 5/18; ; ; ; ; ; ; 
Draw; 9/2; 17/4; ; ; ; 17/4; 9/2; ; 9/2; 4; ; ; 7/2; ; ; 9/2; 9/2; 17/4; 4; 4; 4; 17/4; ; ; ; ; ; ; 
Reading; 17/2; 17/2; ; ; ; 17/2; 9; ; 8; 13/2; ; ; 8; ; ; 9; 9; 31/4; 13/2; 8; 13/2; 31/4; ; ; ; ; ; ; 
META; english/efl-cup/arsenal-v-reading; 2016-09-29 04:24:04 GMT+3; 2016-10-25 19:45; e70300-dr003
Arsenal; 2/7; 3/10; ; ; ; 2/7; 2/7; ; 3/10; 7/18; ; ; 1/3; ; ; 30/100; 1/3; 5/18; 7/18; 3/10; 4/11; 5/18; ; ; ; ; ; ; 
Draw; 9/2; 17/4; ; ; ; 17/4; 9/2; ; 9/2; 4; ; ; 7/2; ; ; 9/2; 9/2; 17/4; 4; 4; 4; 17/4; ; ; ; ; ; ; 
Reading; 17/2; 17/2; ; ; ; 17/2; 9; ; 8; 13/2; ; ; 8; ; ; 9; 9; 31/4; 13/2; 8; 13/2; 31/4; ; ; ; ; ; ; 
META; english/efl-cup/arsenal-v-reading; 2016-09-29 08:38:44 GMT+3; 2016-10-25 19:45; e70300-dr003
Arsenal; 2/7; 3/10; ; ; ; 2/7; 2/7; ; 3/10; 7/18; ; ; 1/3; ; ; 30/100; 1/3; 5/18; 7/18; 3/10; 4/11; 5/18; ; ; ; ; ; ; 
Draw; 9/2; 17/4; ; ; ; 17/4; 9/2; ; 9/2; 4; ; ; 7/2; ; ; 9/2; 9/2; 17/4; 4; 4; 4; 17/4; ; ; ; ; ; ; 
Reading; 17/2; 17/2; ; ; ; 17/2; 9; ; 8; 13/2; ; ; 8; ; ; 9; 9; 31/4; 13/2; 8; 13/2; 31/4; ; ; ; ; ; ; 
META; english/efl-cup/arsenal-v-reading; 2016-09-29 12:24:47 GMT+3; 2016-10-25 19:45; e70300-dr003
Arsenal; 2/7; 3/10; ; ; ; 2/7; 2/7; ; 3/10; 7/18; ; ; 1/3; ; ; 30/100; 1/3; 5/18; 7/18; 3/10; 4/11; 5/18; ; ; ; ; ; ; 
Draw; 9/2; 17/4; ; ; ; 17/4; 9/2; ; 9/2; 4; ; ; 7/2; ; ; 9/2; 9/2; 17/4; 4; 4; 4; 17/4; ; ; ; ; ; ; 
Reading; 17/2; 17/2; ; ; ; 17/2; 9; ; 8; 13/2; ; ; 8; ; ; 9; 9; 31/4; 13/2; 8; 13/2; 31/4; ; ; ; ; ; ; 
