META; english/efl-cup/brighton-v-colchester; 2016-07-29 00:20:21 GMT+3; 2016-08-09 19:45; e70300-dr003
Brighton; 4/9; 1/2; 1/2; 4/9; ; 12/25; 9/20; 4/9; ; 5/11; 4/9; 4/9; ; 4/9; ; 1/2; 4/9; 5/11; 1/2; 4/9; ; 17/35; 4/9; ; 2/5; ; 
Draw; 16/5; 3; 10/3; 16/5; ; 7/2; 17/5; 16/5; ; 17/5; 10/3; 16/5; ; 16/5; ; 10/3; 10/3; 17/5; 16/5; 10/3; ; 18/5; 13/4; ; 3; ; 
Colchester; 13/2; 5; 5; 13/2; ; 6; 6; 11/2; ; 57/10; 6; 6; ; 6; ; 11/2; 11/2; 57/10; 5; 28/5; ; 63/10; 5; ; 29/5; ; 
META; english/efl-cup/brighton-v-colchester; 2016-07-29 04:19:30 GMT+3; 2016-08-09 19:45; e70300-dr003
Brighton; 4/9; 1/2; 1/2; 4/9; ; 12/25; 9/20; 4/9; ; 5/11; 4/9; 4/9; ; 4/9; ; 1/2; 4/9; 5/11; 1/2; 4/9; 3/7; 17/35; 4/9; ; 2/5; ; 
Draw; 16/5; 3; 10/3; 16/5; ; 7/2; 17/5; 16/5; ; 17/5; 10/3; 16/5; ; 16/5; ; 10/3; 10/3; 17/5; 16/5; 10/3; 16/5; 18/5; 13/4; ; 3; ; 
Colchester; 13/2; 5; 5; 13/2; ; 6; 6; 11/2; ; 57/10; 6; 6; ; 6; ; 11/2; 11/2; 57/10; 5; 28/5; 29/5; 63/10; 5; ; 29/5; ; 
META; english/efl-cup/brighton-v-colchester; 2016-07-29 08:19:25 GMT+3; 2016-08-09 19:45; e70300-dr003
Brighton; 4/9; 1/2; 1/2; 4/9; ; 12/25; 9/20; 4/9; ; 5/11; 4/9; 4/9; ; 4/9; ; 1/2; 4/9; 5/11; 1/2; 4/9; 3/7; 17/35; 4/9; ; 2/5; ; 
Draw; 16/5; 3; 10/3; 16/5; ; 7/2; 17/5; 16/5; ; 17/5; 10/3; 16/5; ; 16/5; ; 10/3; 10/3; 17/5; 16/5; 10/3; 13/4; 18/5; 13/4; ; 3; ; 
Colchester; 13/2; 5; 5; 13/2; ; 6; 6; 11/2; ; 57/10; 6; 6; ; 6; ; 11/2; 11/2; 57/10; 5; 28/5; 29/5; 63/10; 5; ; 29/5; ; 
META; english/efl-cup/brighton-v-colchester; 2016-07-29 12:19:45 GMT+3; 2016-08-09 19:45; e70300-dr003
Brighton; 4/9; 1/2; 1/2; 4/9; ; 12/25; 9/20; 4/9; ; 5/11; 4/9; 4/9; ; 4/9; ; 1/2; 4/9; 5/11; 1/2; 4/9; 3/7; 17/35; 4/9; ; 2/5; ; 
Draw; 16/5; 3; 10/3; 7/2; ; 7/2; 17/5; 16/5; ; 17/5; 10/3; 16/5; ; 16/5; ; 10/3; 10/3; 17/5; 16/5; 10/3; 16/5; 18/5; 13/4; ; 3; ; 
Colchester; 13/2; 5; 5; 11/2; ; 6; 6; 11/2; ; 57/10; 6; 6; ; 6; ; 11/2; 11/2; 57/10; 5; 28/5; 29/5; 63/10; 5; ; 29/5; ; 
META; english/efl-cup/brighton-v-colchester; 2016-07-29 16:20:24 GMT+3; 2016-08-09 19:45; e70300-dr003
Brighton; 4/9; 1/2; 1/2; 4/9; ; 12/25; 9/20; 4/9; ; 5/11; 4/9; 4/9; ; 4/9; ; 1/2; 4/9; 5/11; 1/2; 4/9; 3/7; 17/35; 4/9; ; 2/5; ; 
Draw; 16/5; 3; 10/3; 7/2; ; 7/2; 17/5; 16/5; ; 17/5; 10/3; 16/5; ; 16/5; ; 10/3; 10/3; 17/5; 16/5; 10/3; 16/5; 18/5; 13/4; ; 3; ; 
Colchester; 13/2; 5; 5; 11/2; ; 6; 6; 11/2; ; 57/10; 6; 6; ; 6; ; 11/2; 11/2; 57/10; 5; 28/5; 29/5; 63/10; 5; ; 29/5; ; 
META; english/efl-cup/brighton-v-colchester; 2016-07-29 20:21:48 GMT+3; 2016-08-09 19:45; e70300-dr003
Brighton; 4/9; 1/2; 1/2; 4/9; ; 12/25; 9/20; 4/9; ; 5/11; 4/9; 4/9; ; 4/9; ; 1/2; 4/9; 5/11; 1/2; 4/9; 3/7; 17/35; 4/9; ; 2/5; ; 
Draw; 16/5; 3; 10/3; 7/2; ; 7/2; 17/5; 16/5; ; 17/5; 10/3; 16/5; ; 16/5; ; 10/3; 10/3; 17/5; 16/5; 10/3; 16/5; 18/5; 13/4; ; 3; ; 
Colchester; 13/2; 5; 5; 11/2; ; 6; 6; 11/2; ; 57/10; 6; 6; ; 6; ; 11/2; 11/2; 57/10; 5; 28/5; 29/5; 63/10; 5; ; 29/5; ; 
META; english/efl-cup/brighton-v-colchester; 2016-07-30 00:20:43 GMT+3; 2016-08-09 19:45; e70300-dr003
Brighton; 4/9; 1/2; 1/2; 4/9; ; 12/25; 9/20; 4/9; ; 5/11; 4/9; 4/9; ; 4/9; ; 1/2; 4/9; 5/11; 1/2; 4/9; 3/7; 17/35; 4/9; ; 2/5; ; 
Draw; 16/5; 3; 10/3; 7/2; ; 7/2; 17/5; 16/5; ; 17/5; 10/3; 16/5; ; 16/5; ; 10/3; 10/3; 17/5; 16/5; 10/3; 16/5; 18/5; 13/4; ; 3; ; 
Colchester; 13/2; 5; 5; 11/2; ; 6; 6; 11/2; ; 57/10; 6; 6; ; 6; ; 11/2; 11/2; 57/10; 5; 28/5; 29/5; 63/10; 5; ; 29/5; ; 
META; english/efl-cup/brighton-v-colchester; 2016-07-30 04:20:36 GMT+3; 2016-08-09 19:45; e70300-dr003
Brighton; 4/9; 1/2; 1/2; 4/9; ; 12/25; 9/20; 4/9; ; 5/11; 4/9; 4/9; ; 4/9; ; 1/2; 4/9; 5/11; 1/2; 4/9; 3/7; 17/35; 4/9; ; 2/5; ; 
Draw; 16/5; 3; 10/3; 7/2; ; 7/2; 17/5; 16/5; ; 17/5; 10/3; 16/5; ; 16/5; ; 10/3; 10/3; 17/5; 16/5; 10/3; 16/5; 18/5; 13/4; ; 3; ; 
Colchester; 13/2; 5; 5; 11/2; ; 6; 6; 11/2; ; 57/10; 6; 6; ; 6; ; 11/2; 11/2; 57/10; 5; 28/5; 29/5; 63/10; 5; ; 29/5; ; 
META; english/efl-cup/brighton-v-colchester; 2016-07-30 08:21:27 GMT+3; 2016-08-09 19:45; e70300-dr003
Brighton; 4/9; 1/2; 1/2; 4/9; ; 12/25; 9/20; 4/9; ; 5/11; 4/9; 4/9; ; 4/9; ; 1/2; 4/9; 5/11; 1/2; 4/9; 3/7; 17/35; 4/9; ; 2/5; ; 
Draw; 16/5; 3; 10/3; 7/2; ; 7/2; 17/5; 16/5; ; 17/5; 10/3; 16/5; ; 16/5; ; 10/3; 10/3; 17/5; 16/5; 10/3; 16/5; 18/5; 13/4; ; 3; ; 
Colchester; 13/2; 5; 5; 11/2; ; 6; 6; 11/2; ; 57/10; 6; 6; ; 6; ; 11/2; 11/2; 57/10; 5; 28/5; 29/5; 63/10; 5; ; 29/5; ; 
META; english/efl-cup/brighton-v-colchester; 2016-07-30 12:21:52 GMT+3; 2016-08-09 19:45; e70300-dr003
Brighton; 4/9; 1/2; 4/9; 4/9; ; 12/25; 9/20; 4/9; ; 5/11; 4/9; 4/9; ; 4/9; ; 1/2; 4/9; 5/11; 1/2; 4/9; 3/7; 17/35; 4/9; ; 2/5; ; 
Draw; 16/5; 3; 10/3; 7/2; ; 7/2; 17/5; 16/5; ; 17/5; 10/3; 16/5; ; 16/5; ; 10/3; 10/3; 17/5; 16/5; 10/3; 16/5; 18/5; 13/4; ; 3; ; 
Colchester; 13/2; 5; 6; 11/2; ; 6; 6; 11/2; ; 57/10; 6; 6; ; 6; ; 11/2; 11/2; 57/10; 5; 28/5; 29/5; 63/10; 5; ; 29/5; ; 
META; english/efl-cup/brighton-v-colchester; 2016-07-30 16:22:29 GMT+3; 2016-08-09 19:45; e70300-dr003
Brighton; 4/9; 1/2; 4/9; 4/9; ; 12/25; 9/20; 4/9; ; 5/11; 4/9; 4/9; ; 4/9; ; 1/2; 4/9; 5/11; 1/2; 4/9; ; 17/35; 4/9; ; 2/5; ; 
Draw; 16/5; 3; 10/3; 7/2; ; 7/2; 17/5; 16/5; ; 17/5; 10/3; 16/5; ; 16/5; ; 10/3; 10/3; 17/5; 16/5; 10/3; ; 18/5; 13/4; ; 3; ; 
Colchester; 13/2; 5; 6; 11/2; ; 6; 6; 11/2; ; 57/10; 6; 6; ; 6; ; 11/2; 11/2; 57/10; 5; 28/5; ; 63/10; 5; ; 29/5; ; 
META; english/efl-cup/brighton-v-colchester; 2016-07-30 20:21:20 GMT+3; 2016-08-09 19:45; e70300-dr003
Brighton; 4/9; 1/2; 4/9; 4/9; ; 12/25; 9/20; 4/9; ; 5/11; 4/9; 4/9; ; 4/9; ; 1/2; 4/9; 5/11; 1/2; 4/9; 3/7; 17/35; 4/9; ; 2/5; ; 
Draw; 16/5; 3; 10/3; 7/2; ; 7/2; 17/5; 16/5; ; 17/5; 10/3; 16/5; ; 16/5; ; 10/3; 10/3; 17/5; 16/5; 10/3; 16/5; 18/5; 13/4; ; 3; ; 
Colchester; 13/2; 5; 6; 11/2; ; 6; 6; 11/2; ; 57/10; 6; 6; ; 6; ; 11/2; 11/2; 57/10; 5; 28/5; 29/5; 63/10; 5; ; 29/5; ; 
META; english/efl-cup/brighton-v-colchester; 2016-07-31 00:20:42 GMT+3; 2016-08-09 19:45; e70300-dr003
Brighton; 4/9; 1/2; 4/9; 4/9; ; 12/25; 9/20; 4/9; ; 5/11; 4/9; 4/9; ; 4/9; ; 1/2; 4/9; 5/11; 1/2; 4/9; 3/7; 17/35; 4/9; ; 2/5; ; 
Draw; 16/5; 3; 10/3; 7/2; ; 7/2; 17/5; 16/5; ; 17/5; 10/3; 16/5; ; 16/5; ; 10/3; 10/3; 17/5; 16/5; 10/3; 16/5; 18/5; 13/4; ; 3; ; 
Colchester; 13/2; 5; 6; 11/2; ; 6; 6; 11/2; ; 57/10; 6; 6; ; 6; ; 11/2; 11/2; 57/10; 5; 28/5; 29/5; 63/10; 5; ; 29/5; ; 
META; english/efl-cup/brighton-v-colchester; 2016-07-31 04:20:43 GMT+3; 2016-08-09 19:45; e70300-dr003
Brighton; 4/9; 1/2; 4/9; 4/9; ; 12/25; 9/20; 4/9; ; 5/11; 4/9; 4/9; ; 4/9; ; 1/2; ; 5/11; 1/2; 4/9; 3/7; 17/35; 4/9; ; 2/5; ; 
Draw; 16/5; 3; 10/3; 7/2; ; 7/2; 17/5; 16/5; ; 17/5; 10/3; 16/5; ; 16/5; ; 10/3; ; 17/5; 16/5; 10/3; 16/5; 18/5; 13/4; ; 3; ; 
Colchester; 13/2; 5; 6; 11/2; ; 6; 6; 11/2; ; 57/10; 6; 6; ; 6; ; 11/2; ; 57/10; 5; 28/5; 29/5; 63/10; 5; ; 29/5; ; 
META; english/efl-cup/brighton-v-colchester; 2016-07-31 08:20:37 GMT+3; 2016-08-09 19:45; e70300-dr003
Brighton; 4/9; 1/2; 4/9; 4/9; ; 12/25; 9/20; 4/9; ; 5/11; 4/9; 4/9; ; 4/9; ; 1/2; 4/9; 5/11; 1/2; 4/9; 3/7; 17/35; 4/9; ; 2/5; ; 
Draw; 16/5; 3; 10/3; 7/2; ; 7/2; 17/5; 16/5; ; 17/5; 10/3; 16/5; ; 16/5; ; 10/3; 10/3; 17/5; 16/5; 10/3; 16/5; 18/5; 13/4; ; 3; ; 
Colchester; 13/2; 5; 6; 11/2; ; 6; 6; 11/2; ; 57/10; 6; 6; ; 6; ; 11/2; 11/2; 57/10; 5; 28/5; 29/5; 63/10; 5; ; 29/5; ; 
META; english/efl-cup/brighton-v-colchester; 2016-07-31 12:21:32 GMT+3; 2016-08-09 19:45; e70300-dr003
Brighton; 4/9; 1/2; 4/9; 4/9; ; 12/25; 9/20; 4/9; ; 5/11; 4/9; 4/9; ; 4/9; ; 1/2; 4/9; 5/11; 1/2; 4/9; 3/7; 17/35; 4/9; ; 2/5; ; 
Draw; 16/5; 3; 10/3; 7/2; ; 7/2; 17/5; 16/5; ; 17/5; 10/3; 16/5; ; 16/5; ; 10/3; 10/3; 17/5; 16/5; 10/3; 16/5; 18/5; 13/4; ; 3; ; 
