META; english/efl-cup/wycombe-v-bristol-city; 2016-07-29 00:21:27 GMT+3; 2016-08-09 19:45; e70300-dr003
Bristol City; 1; 1; 1; 21/20; ; 11/10; 21/20; 1; ; 1; 21/20; 21/20; ; 1; ; 21/20; 1; 1; 1; 1; 1; 21/20; 42/41; ; 20/21; ; 
Draw; 12/5; 12/5; 12/5; 23/10; ; 5/2; 12/5; 23/10; ; 12/5; 12/5; 9/4; ; 12/5; ; 12/5; 9/4; 12/5; 23/10; 12/5; 23/10; 13/5; 12/5; ; 21/10; ; 
Wycombe; 11/4; 5/2; 11/4; 11/4; ; 13/5; 13/5; 13/5; ; 11/4; 13/5; 5/2; ; 13/5; ; 11/4; 13/5; 11/4; 11/4; 11/4; 28/11; 37/13; 11/5; ; 12/5; ; 
META; english/efl-cup/wycombe-v-bristol-city; 2016-07-29 04:20:35 GMT+3; 2016-08-09 19:45; e70300-dr003
Bristol City; 1; 1; 1; 21/20; ; 11/10; 21/20; 1; ; 1; 21/20; 21/20; ; 1; ; 21/20; 1; 1; 1; 1; 1; 21/20; 42/41; ; 20/21; ; 
Draw; 12/5; 12/5; 12/5; 23/10; ; 5/2; 12/5; 23/10; ; 12/5; 12/5; 9/4; ; 12/5; ; 12/5; 9/4; 12/5; 23/10; 12/5; 23/10; 13/5; 12/5; ; 21/10; ; 
Wycombe; 11/4; 5/2; 11/4; 11/4; ; 13/5; 13/5; 13/5; ; 11/4; 13/5; 5/2; ; 13/5; ; 11/4; 13/5; 11/4; 11/4; 11/4; 28/11; 37/13; 11/5; ; 12/5; ; 
META; english/efl-cup/wycombe-v-bristol-city; 2016-07-29 08:20:28 GMT+3; 2016-08-09 19:45; e70300-dr003
Bristol City; 1; 1; 1; 21/20; ; 11/10; 21/20; 1; ; 1; 21/20; 21/20; ; 1; ; 21/20; 1; 1; 1; 1; 1; 21/20; 42/41; ; 20/21; ; 
Draw; 12/5; 12/5; 12/5; 23/10; ; 5/2; 12/5; 23/10; ; 12/5; 12/5; 9/4; ; 12/5; ; 12/5; 9/4; 12/5; 23/10; 12/5; 23/10; 13/5; 12/5; ; 21/10; ; 
Wycombe; 11/4; 5/2; 11/4; 11/4; ; 13/5; 13/5; 13/5; ; 11/4; 13/5; 5/2; ; 13/5; ; 11/4; 13/5; 11/4; 11/4; 11/4; 28/11; 37/13; 11/5; ; 12/5; ; 
META; english/efl-cup/wycombe-v-bristol-city; 2016-07-29 12:20:53 GMT+3; 2016-08-09 19:45; e70300-dr003
Bristol City; 1; 1; 1; 21/20; ; 11/10; 21/20; 1; ; 1; 21/20; 21/20; ; 1; ; 21/20; 1; 1; 1; 1; 1; 21/20; 42/41; ; 20/21; ; 
Draw; 12/5; 12/5; 12/5; 23/10; ; 5/2; 12/5; 23/10; ; 12/5; 12/5; 9/4; ; 12/5; ; 12/5; 9/4; 12/5; 23/10; 12/5; 23/10; 13/5; 12/5; ; 21/10; ; 
Wycombe; 11/4; 5/2; 11/4; 11/4; ; 13/5; 13/5; 13/5; ; 11/4; 13/5; 5/2; ; 13/5; ; 11/4; 13/5; 11/4; 11/4; 11/4; 28/11; 37/13; 11/5; ; 12/5; ; 
META; english/efl-cup/wycombe-v-bristol-city; 2016-07-29 16:21:35 GMT+3; 2016-08-09 19:45; e70300-dr003
Bristol City; 1; 1; 1; 21/20; ; 11/10; 21/20; 1; ; 1; 21/20; 21/20; ; 1; ; 21/20; 1; 1; 1; 1; 1; 21/20; 42/41; ; 20/21; ; 
Draw; 12/5; 12/5; 12/5; 23/10; ; 5/2; 12/5; 23/10; ; 12/5; 12/5; 9/4; ; 12/5; ; 12/5; 9/4; 12/5; 23/10; 12/5; 23/10; 13/5; 12/5; ; 21/10; ; 
Wycombe; 11/4; 5/2; 11/4; 11/4; ; 13/5; 13/5; 13/5; ; 11/4; 13/5; 5/2; ; 13/5; ; 11/4; 13/5; 11/4; 11/4; 11/4; 28/11; 37/13; 11/5; ; 12/5; ; 
META; english/efl-cup/wycombe-v-bristol-city; 2016-07-29 20:23:17 GMT+3; 2016-08-09 19:45; e70300-dr003
