META; english/efl-cup/barnet-v-millwall; 2016-07-29 00:20:13 GMT+3; 2016-08-09 19:45; e70300-dr003
Millwall; 6/5; 11/10; 11/10; 5/4; ; 13/10; 5/4; 23/20; ; 6/5; 5/4; 6/5; ; 6/5; ; 13/10; 15/13; 6/5; 11/10; 6/5; ; 5/4; 15/13; ; 23/20; ; 
Draw; 23/10; 12/5; 12/5; 11/5; ; 12/5; 12/5; 9/4; ; 23/10; 12/5; 11/5; ; 47/20; ; 23/10; 9/4; 23/10; 23/10; 23/10; ; 12/5; 23/10; ; 2; ; 
Barnet; 23/10; 9/4; 5/2; 23/10; ; 9/4; 85/40; 9/4; ; 9/4; 21/10; 21/10; ; 21/10; ; 11/5; 11/5; 9/4; 12/5; 9/4; ; 27/11; 2; ; 2; ; 
META; english/efl-cup/barnet-v-millwall; 2016-07-29 04:19:21 GMT+3; 2016-08-09 19:45; e70300-dr003
Millwall; 6/5; 11/10; 11/10; 5/4; ; 13/10; 5/4; 23/20; ; 6/5; 5/4; 6/5; ; 6/5; ; 13/10; 15/13; 6/5; 11/10; 6/5; 15/13; 5/4; 15/13; ; 23/20; ; 
Draw; 23/10; 12/5; 12/5; 11/5; ; 12/5; 12/5; 9/4; ; 23/10; 12/5; 11/5; ; 47/20; ; 23/10; 9/4; 23/10; 23/10; 23/10; 23/10; 12/5; 23/10; ; 2; ; 
Barnet; 23/10; 9/4; 5/2; 23/10; ; 9/4; 85/40; 9/4; ; 9/4; 21/10; 21/10; ; 21/10; ; 11/5; 11/5; 9/4; 12/5; 9/4; 21/10; 27/11; 2; ; 2; ; 
META; english/efl-cup/barnet-v-millwall; 2016-07-29 08:19:16 GMT+3; 2016-08-09 19:45; e70300-dr003
Millwall; 6/5; 11/10; 11/10; 5/4; ; 13/10; 5/4; 23/20; ; 6/5; 5/4; 6/5; ; 6/5; ; 13/10; 15/13; 6/5; 11/10; 6/5; 15/13; 5/4; 15/13; ; 23/20; ; 
Draw; 23/10; 12/5; 12/5; 11/5; ; 12/5; 12/5; 9/4; ; 23/10; 12/5; 11/5; ; 47/20; ; 23/10; 9/4; 23/10; 23/10; 23/10; 23/10; 12/5; 23/10; ; 2; ; 
Barnet; 23/10; 9/4; 5/2; 23/10; ; 9/4; 85/40; 9/4; ; 9/4; 21/10; 21/10; ; 21/10; ; 11/5; 11/5; 9/4; 12/5; 9/4; 21/10; 27/11; 2; ; 2; ; 
META; english/efl-cup/barnet-v-millwall; 2016-07-29 12:19:35 GMT+3; 2016-08-09 19:45; e70300-dr003
Millwall; 6/5; 11/10; 11/10; 5/4; ; 13/10; 5/4; 23/20; ; 6/5; 5/4; 6/5; ; 6/5; ; 13/10; 15/13; 6/5; 11/10; 6/5; 15/13; 5/4; 15/13; ; 23/20; ; 
Draw; 23/10; 12/5; 12/5; 11/5; ; 12/5; 12/5; 9/4; ; 23/10; 12/5; 11/5; ; 47/20; ; 23/10; 9/4; 23/10; 23/10; 23/10; 23/10; 12/5; 23/10; ; 2; ; 
Barnet; 23/10; 9/4; 5/2; 23/10; ; 9/4; 85/40; 9/4; ; 9/4; 21/10; 21/10; ; 21/10; ; 11/5; 11/5; 9/4; 12/5; 9/4; 21/10; 27/11; 2; ; 2; ; 
META; english/efl-cup/barnet-v-millwall; 2016-07-29 16:20:16 GMT+3; 2016-08-09 19:45; e70300-dr003
Millwall; 6/5; 11/10; 11/10; 5/4; ; 13/10; 5/4; 23/20; ; 6/5; 5/4; 6/5; ; 6/5; ; 13/10; 15/13; 6/5; 11/10; 6/5; 15/13; 5/4; 15/13; ; 23/20; ; 
Draw; 23/10; 12/5; 12/5; 11/5; ; 12/5; 12/5; 9/4; ; 23/10; 12/5; 11/5; ; 47/20; ; 23/10; 9/4; 23/10; 23/10; 23/10; 23/10; 12/5; 23/10; ; 2; ; 
Barnet; 23/10; 9/4; 5/2; 23/10; ; 9/4; 85/40; 9/4; ; 9/4; 21/10; 21/10; ; 21/10; ; 11/5; 11/5; 9/4; 12/5; 9/4; 21/10; 27/11; 2; ; 2; ; 
META; english/efl-cup/barnet-v-millwall; 2016-07-29 20:21:35 GMT+3; 2016-08-09 19:45; e70300-dr003
Millwall; 6/5; 11/10; 11/10; 5/4; ; 13/10; 5/4; 23/20; ; 6/5; 5/4; 6/5; ; 6/5; ; 13/10; 15/13; 6/5; 11/10; 6/5; 15/13; 5/4; 15/13; ; 23/20; ; 
Draw; 23/10; 12/5; 12/5; 11/5; ; 12/5; 12/5; 9/4; ; 23/10; 12/5; 11/5; ; 47/20; ; 23/10; 9/4; 23/10; 23/10; 23/10; 23/10; 12/5; 23/10; ; 2; ; 
Barnet; 23/10; 9/4; 5/2; 23/10; ; 9/4; 85/40; 9/4; ; 9/4; 21/10; 21/10; ; 21/10; ; 11/5; 11/5; 9/4; 12/5; 9/4; 21/10; 27/11; 2; ; 2; ; 
META; english/efl-cup/barnet-v-millwall; 2016-07-30 00:20:30 GMT+3; 2016-08-09 19:45; e70300-dr003
Millwall; 6/5; 11/10; 11/10; 5/4; ; 13/10; 5/4; 23/20; ; 6/5; 5/4; 6/5; ; 6/5; ; 13/10; 15/13; 6/5; 11/10; 6/5; 15/13; 5/4; 15/13; ; 23/20; ; 
Draw; 23/10; 12/5; 12/5; 11/5; ; 12/5; 12/5; 9/4; ; 23/10; 12/5; 11/5; ; 47/20; ; 23/10; 9/4; 23/10; 23/10; 23/10; 23/10; 12/5; 23/10; ; 2; ; 
Barnet; 23/10; 9/4; 5/2; 23/10; ; 9/4; 85/40; 9/4; ; 9/4; 21/10; 21/10; ; 21/10; ; 11/5; 11/5; 9/4; 12/5; 9/4; 21/10; 27/11; 2; ; 2; ; 
META; english/efl-cup/barnet-v-millwall; 2016-07-30 04:20:27 GMT+3; 2016-08-09 19:45; e70300-dr003
Millwall; 6/5; 11/10; 11/10; 5/4; ; 13/10; 5/4; 23/20; ; 6/5; 5/4; 6/5; ; 6/5; ; 13/10; 15/13; 6/5; 11/10; 6/5; 15/13; 5/4; 15/13; ; 23/20; ; 
Draw; 23/10; 12/5; 12/5; 11/5; ; 12/5; 12/5; 9/4; ; 23/10; 12/5; 11/5; ; 47/20; ; 23/10; 9/4; 23/10; 23/10; 23/10; 23/10; 12/5; 23/10; ; 2; ; 
Barnet; 23/10; 9/4; 5/2; 23/10; ; 9/4; 85/40; 9/4; ; 9/4; 21/10; 21/10; ; 21/10; ; 11/5; 11/5; 9/4; 12/5; 9/4; 21/10; 27/11; 2; ; 2; ; 
META; english/efl-cup/barnet-v-millwall; 2016-07-30 08:21:16 GMT+3; 2016-08-09 19:45; e70300-dr003
Millwall; 6/5; 11/10; 11/10; 5/4; ; 13/10; 5/4; 23/20; ; 6/5; 5/4; 6/5; ; 6/5; ; 13/10; 15/13; 6/5; 11/10; 6/5; 15/13; 5/4; 15/13; ; 23/20; ; 
Draw; 23/10; 12/5; 12/5; 11/5; ; 12/5; 12/5; 9/4; ; 23/10; 12/5; 11/5; ; 47/20; ; 23/10; 9/4; 23/10; 23/10; 23/10; 23/10; 12/5; 23/10; ; 2; ; 
Barnet; 23/10; 9/4; 5/2; 23/10; ; 9/4; 85/40; 9/4; ; 9/4; 21/10; 21/10; ; 21/10; ; 11/5; 11/5; 9/4; 12/5; 9/4; 21/10; 27/11; 2; ; 2; ; 
META; english/efl-cup/barnet-v-millwall; 2016-07-30 12:21:41 GMT+3; 2016-08-09 19:45; e70300-dr003
Millwall; 6/5; 11/10; 5/4; 5/4; ; 13/10; 5/4; 23/20; ; 6/5; 5/4; 6/5; ; 6/5; ; 13/10; 15/13; 6/5; 11/10; 6/5; 15/13; 5/4; 15/13; ; 23/20; ; 
Draw; 23/10; 12/5; 23/10; 11/5; ; 12/5; 12/5; 9/4; ; 23/10; 12/5; 11/5; ; 47/20; ; 23/10; 9/4; 23/10; 23/10; 23/10; 23/10; 12/5; 23/10; ; 2; ; 
Barnet; 23/10; 9/4; 9/4; 23/10; ; 9/4; 85/40; 9/4; ; 9/4; 21/10; 21/10; ; 21/10; ; 11/5; 11/5; 9/4; 12/5; 9/4; 21/10; 27/11; 2; ; 2; ; 
META; english/efl-cup/barnet-v-millwall; 2016-07-30 16:22:16 GMT+3; 2016-08-09 19:45; e70300-dr003
Millwall; 6/5; 11/10; 5/4; 5/4; ; 13/10; 5/4; 23/20; ; 6/5; 5/4; 6/5; ; 6/5; ; 13/10; 15/13; 6/5; 11/10; 6/5; ; 5/4; 15/13; ; 23/20; ; 
Draw; 23/10; 12/5; 23/10; 11/5; ; 12/5; 12/5; 9/4; ; 23/10; 12/5; 11/5; ; 47/20; ; 23/10; 9/4; 23/10; 23/10; 23/10; ; 12/5; 23/10; ; 2; ; 
Barnet; 23/10; 9/4; 9/4; 23/10; ; 9/4; 85/40; 9/4; ; 9/4; 21/10; 21/10; ; 21/10; ; 11/5; 11/5; 9/4; 12/5; 9/4; ; 27/11; 2; ; 2; ; 
META; english/efl-cup/barnet-v-millwall; 2016-07-30 20:21:11 GMT+3; 2016-08-09 19:45; e70300-dr003
Millwall; 6/5; 11/10; 5/4; 5/4; ; 13/10; 5/4; 23/20; ; 6/5; 5/4; 6/5; ; 6/5; ; 13/10; 15/13; 6/5; 11/10; 6/5; 15/13; 5/4; 15/13; ; 23/20; ; 
Draw; 23/10; 12/5; 23/10; 11/5; ; 12/5; 12/5; 9/4; ; 23/10; 12/5; 11/5; ; 47/20; ; 23/10; 9/4; 23/10; 23/10; 23/10; 23/10; 12/5; 23/10; ; 2; ; 
Barnet; 23/10; 9/4; 9/4; 23/10; ; 9/4; 85/40; 9/4; ; 9/4; 21/10; 21/10; ; 21/10; ; 11/5; 11/5; 9/4; 12/5; 9/4; 21/10; 27/11; 2; ; 2; ; 
META; english/efl-cup/barnet-v-millwall; 2016-07-31 00:20:33 GMT+3; 2016-08-09 19:45; e70300-dr003
Millwall; 6/5; 11/10; 5/4; 5/4; ; 13/10; 5/4; 23/20; ; 6/5; 5/4; 6/5; ; 6/5; ; 13/10; 15/13; 6/5; 11/10; 6/5; 15/13; 5/4; 15/13; ; 23/20; ; 
Draw; 23/10; 12/5; 23/10; 11/5; ; 12/5; 12/5; 9/4; ; 23/10; 12/5; 11/5; ; 47/20; ; 23/10; 9/4; 23/10; 23/10; 23/10; 23/10; 12/5; 23/10; ; 2; ; 
Barnet; 23/10; 9/4; 9/4; 23/10; ; 9/4; 85/40; 9/4; ; 9/4; 21/10; 21/10; ; 21/10; ; 11/5; 11/5; 9/4; 12/5; 9/4; 21/10; 27/11; 2; ; 2; ; 
META; english/efl-cup/barnet-v-millwall; 2016-07-31 04:20:34 GMT+3; 2016-08-09 19:45; e70300-dr003
Millwall; 6/5; 11/10; 5/4; 5/4; ; 13/10; 5/4; 23/20; ; 6/5; 5/4; 6/5; ; 6/5; ; 13/10; ; 6/5; 11/10; 6/5; 15/13; 5/4; 15/13; ; 23/20; ; 
Draw; 23/10; 12/5; 23/10; 11/5; ; 12/5; 12/5; 9/4; ; 23/10; 12/5; 11/5; ; 47/20; ; 23/10; ; 23/10; 23/10; 23/10; 23/10; 12/5; 23/10; ; 2; ; 
Barnet; 23/10; 9/4; 9/4; 23/10; ; 9/4; 85/40; 9/4; ; 9/4; 21/10; 21/10; ; 21/10; ; 11/5; ; 9/4; 12/5; 9/4; 21/10; 27/11; 2; ; 2; ; 
META; english/efl-cup/barnet-v-millwall; 2016-07-31 08:20:28 GMT+3; 2016-08-09 19:45; e70300-dr003
Millwall; 6/5; 11/10; 5/4; 5/4; ; 13/10; 5/4; 23/20; ; 6/5; 5/4; 6/5; ; 6/5; ; 13/10; 15/13; 6/5; 11/10; 6/5; 15/13; 5/4; 15/13; ; 23/20; ; 
Draw; 23/10; 12/5; 23/10; 11/5; ; 12/5; 12/5; 9/4; ; 23/10; 12/5; 11/5; ; 47/20; ; 23/10; 9/4; 23/10; 23/10; 23/10; 23/10; 12/5; 23/10; ; 2; ; 
Barnet; 23/10; 9/4; 9/4; 23/10; ; 9/4; 85/40; 9/4; ; 9/4; 21/10; 21/10; ; 21/10; ; 11/5; 11/5; 9/4; 12/5; 9/4; 21/10; 27/11; 2; ; 2; ; 
META; english/efl-cup/barnet-v-millwall; 2016-07-31 12:21:18 GMT+3; 2016-08-09 19:45; e70300-dr003
Millwall; 6/5; 11/10; 5/4; 5/4; ; 13/10; 5/4; 23/20; ; 6/5; 5/4; 6/5; ; 6/5; ; 13/10; 15/13; 6/5; 11/10; 6/5; 15/13; 5/4; 15/13; ; 23/20; ; 
Draw; 23/10; 12/5; 23/10; 11/5; ; 12/5; 12/5; 9/4; ; 23/10; 12/5; 11/5; ; 47/20; ; 23/10; 9/4; 23/10; 23/10; 23/10; 23/10; 12/5; 23/10; ; 2; ; 
Barnet; 23/10; 9/4; 9/4; 23/10; ; 9/4; 85/40; 9/4; ; 9/4; 21/10; 21/10; ; 21/10; ; 11/5; 11/5; 9/4; 12/5; 9/4; 21/10; 27/11; 2; ; 2; ; 
META; english/efl-cup/barnet-v-millwall; 2016-07-31 16:21:02 GMT+3; 2016-08-09 19:45; e70300-dr003
Millwall; 6/5; 11/10; 5/4; 5/4; ; 13/10; 5/4; 23/20; ; 6/5; 5/4; 6/5; ; 6/5; ; 13/10; 15/13; 6/5; 11/10; 6/5; 15/13; 5/4; 15/13; ; 23/20; ; 
Draw; 23/10; 12/5; 23/10; 11/5; ; 12/5; 12/5; 9/4; ; 23/10; 12/5; 11/5; ; 47/20; ; 23/10; 9/4; 23/10; 23/10; 23/10; 23/10; 12/5; 23/10; ; 2; ; 
Barnet; 23/10; 9/4; 9/4; 23/10; ; 9/4; 85/40; 9/4; ; 9/4; 21/10; 21/10; ; 21/10; ; 11/5; 11/5; 9/4; 12/5; 9/4; 21/10; 27/11; 2; ; 2; ; 
META; english/efl-cup/barnet-v-millwall; 2016-07-31 20:21:21 GMT+3; 2016-08-09 19:45; e70300-dr003
Millwall; 6/5; 11/10; 5/4; 5/4; ; 13/10; 5/4; 23/20; ; 6/5; 5/4; 6/5; ; 6/5; ; 13/10; 15/13; 6/5; 11/10; 6/5; 15/13; 5/4; 15/13; ; 23/20; ; 
Draw; 23/10; 12/5; 23/10; 11/5; ; 12/5; 12/5; 9/4; ; 23/10; 12/5; 11/5; ; 47/20; ; 23/10; 9/4; 23/10; 23/10; 23/10; 23/10; 12/5; 23/10; ; 2; ; 
Barnet; 23/10; 9/4; 9/4; 23/10; ; 9/4; 85/40; 9/4; ; 9/4; 21/10; 21/10; ; 21/10; ; 11/5; 11/5; 9/4; 12/5; 9/4; 21/10; 27/11; 2; ; 2; ; 
META; english/efl-cup/barnet-v-millwall; 2016-08-01 00:20:31 GMT+3; 2016-08-09 19:45; e70300-dr003
Millwall; 6/5; 11/10; 5/4; 5/4; ; 13/10; 5/4; 23/20; ; 6/5; 5/4; 6/5; ; 6/5; ; 13/10; 15/13; 6/5; 11/10; 6/5; 15/13; 5/4; 15/13; ; 23/20; ; 
Draw; 23/10; 12/5; 23/10; 11/5; ; 12/5; 12/5; 9/4; ; 23/10; 12/5; 11/5; ; 47/20; ; 23/10; 9/4; 23/10; 23/10; 23/10; 23/10; 12/5; 23/10; ; 2; ; 
Barnet; 23/10; 9/4; 9/4; 23/10; ; 9/4; 85/40; 9/4; ; 9/4; 21/10; 21/10; ; 21/10; ; 11/5; 11/5; 9/4; 12/5; 9/4; 21/10; 27/11; 2; ; 2; ; 
META; english/efl-cup/barnet-v-millwall; 2016-08-01 04:20:33 GMT+3; 2016-08-09 19:45; e70300-dr003
Millwall; 6/5; 11/10; 5/4; 5/4; ; 13/10; 5/4; 23/20; ; 6/5; 5/4; 6/5; ; 6/5; ; 13/10; 15/13; 6/5; 11/10; 6/5; 15/13; 5/4; 15/13; ; 23/20; ; 
Draw; 23/10; 12/5; 23/10; 11/5; ; 12/5; 12/5; 9/4; ; 23/10; 12/5; 11/5; ; 47/20; ; 23/10; 9/4; 23/10; 23/10; 23/10; 23/10; 12/5; 23/10; ; 2; ; 
Barnet; 23/10; 9/4; 9/4; 23/10; ; 9/4; 85/40; 9/4; ; 9/4; 21/10; 21/10; ; 21/10; ; 11/5; 11/5; 9/4; 12/5; 9/4; 21/10; 27/11; 2; ; 2; ; 
META; english/efl-cup/barnet-v-millwall; 2016-08-01 08:20:27 GMT+3; 2016-08-09 19:45; e70300-dr003
Millwall; 6/5; 11/10; 5/4; 5/4; ; 13/10; 5/4; 23/20; ; 6/5; 5/4; 6/5; ; 6/5; ; 13/10; 15/13; 6/5; 11/10; 6/5; 15/13; 5/4; 15/13; ; 23/20; ; 
Draw; 23/10; 12/5; 23/10; 11/5; ; 12/5; 12/5; 9/4; ; 23/10; 12/5; 11/5; ; 47/20; ; 23/10; 9/4; 23/10; 23/10; 23/10; 23/10; 12/5; 23/10; ; 2; ; 
Barnet; 23/10; 9/4; 9/4; 23/10; ; 9/4; 85/40; 9/4; ; 9/4; 21/10; 21/10; ; 21/10; ; 11/5; 11/5; 9/4; 12/5; 9/4; 21/10; 27/11; 2; ; 2; ; 
META; english/efl-cup/barnet-v-millwall; 2016-08-01 12:20:51 GMT+3; 2016-08-09 19:45; e70300-dr003
Millwall; 6/5; 11/10; 5/4; 5/4; ; 13/10; 5/4; 23/20; ; 6/5; 5/4; 6/5; ; 6/5; ; 13/10; 15/13; 6/5; 11/10; 6/5; 15/13; 5/4; 15/13; ; 23/20; ; 
Draw; 23/10; 12/5; 23/10; 11/5; ; 12/5; 12/5; 9/4; ; 23/10; 12/5; 11/5; ; 47/20; ; 23/10; 9/4; 23/10; 23/10; 23/10; 23/10; 12/5; 23/10; ; 2; ; 
Barnet; 23/10; 9/4; 9/4; 23/10; ; 9/4; 85/40; 9/4; ; 9/4; 21/10; 21/10; ; 21/10; ; 11/5; 11/5; 9/4; 12/5; 9/4; 21/10; 27/11; 2; ; 2; ; 
META; english/efl-cup/barnet-v-millwall; 2016-08-01 16:20:32 GMT+3; 2016-08-09 19:45; e70300-dr003
Millwall; 6/5; 11/10; 5/4; 5/4; ; 13/10; 5/4; 23/20; ; 6/5; 6/5; 6/5; ; 6/5; ; 13/10; 15/13; 6/5; 11/10; 6/5; 15/13; 5/4; 15/13; ; 23/20; ; 
Draw; 23/10; 12/5; 23/10; 11/5; ; 12/5; 12/5; 9/4; ; 23/10; 12/5; 11/5; ; 47/20; ; 23/10; 9/4; 23/10; 23/10; 23/10; 23/10; 12/5; 23/10; ; 2; ; 
Barnet; 23/10; 9/4; 9/4; 23/10; ; 23/10; 85/40; 9/4; ; 9/4; 21/10; 21/10; ; 21/10; ; 11/5; 11/5; 9/4; 12/5; 9/4; 21/10; 27/11; 2; ; 2; ; 
META; english/efl-cup/barnet-v-millwall; 2016-08-01 20:20:42 GMT+3; 2016-08-09 19:45; e70300-dr003
Millwall; 6/5; 11/10; 6/5; 5/4; ; 13/10; 5/4; 23/20; ; 6/5; 6/5; 6/5; ; 6/5; ; 13/10; 15/13; 6/5; 11/10; 6/5; 15/13; 5/4; 15/13; ; 23/20; ; 
Draw; 23/10; 12/5; 12/5; 11/5; ; 12/5; 12/5; 9/4; ; 23/10; 12/5; 11/5; ; 47/20; ; 23/10; 9/4; 23/10; 23/10; 23/10; 23/10; 12/5; 23/10; ; 2; ; 
Barnet; 23/10; 9/4; 9/4; 23/10; ; 23/10; 85/40; 9/4; ; 9/4; 21/10; 21/10; ; 21/10; ; 11/5; 11/5; 9/4; 12/5; 9/4; 21/10; 27/11; 2; ; 2; ; 
META; english/efl-cup/barnet-v-millwall; 2016-08-02 00:20:28 GMT+3; 2016-08-09 19:45; e70300-dr003
Millwall; 6/5; 11/10; 6/5; 5/4; ; 13/10; 5/4; 23/20; ; 6/5; 6/5; 6/5; ; 6/5; ; 13/10; 15/13; 6/5; 11/10; 6/5; 15/13; 5/4; 15/13; ; 23/20; ; 
Draw; 23/10; 12/5; 12/5; 11/5; ; 12/5; 12/5; 9/4; ; 23/10; 12/5; 11/5; ; 47/20; ; 23/10; 9/4; 23/10; 23/10; 23/10; 23/10; 12/5; 23/10; ; 2; ; 
Barnet; 23/10; 9/4; 9/4; 23/10; ; 23/10; 85/40; 9/4; ; 9/4; 21/10; 21/10; ; 21/10; ; 11/5; 11/5; 9/4; 12/5; 9/4; 21/10; 27/11; 2; ; 2; ; 
META; english/efl-cup/barnet-v-millwall; 2016-08-02 04:20:32 GMT+3; 2016-08-09 19:45; e70300-dr003
Millwall; 6/5; 11/10; 6/5; 5/4; ; 13/10; 5/4; 23/20; ; 6/5; 6/5; 6/5; ; 6/5; ; 13/10; 15/13; 6/5; 11/10; 6/5; 15/13; 5/4; 15/13; ; 23/20; ; 
Draw; 23/10; 12/5; 12/5; 11/5; ; 12/5; 12/5; 9/4; ; 23/10; 12/5; 11/5; ; 47/20; ; 23/10; 9/4; 23/10; 23/10; 23/10; 23/10; 12/5; 23/10; ; 2; ; 
Barnet; 23/10; 9/4; 9/4; 23/10; ; 23/10; 85/40; 9/4; ; 9/4; 21/10; 21/10; ; 21/10; ; 11/5; 11/5; 9/4; 12/5; 9/4; 21/10; 27/11; 2; ; 2; ; 
META; english/efl-cup/barnet-v-millwall; 2016-08-02 08:20:41 GMT+3; 2016-08-09 19:45; e70300-dr003
Millwall; 6/5; 11/10; 6/5; 5/4; ; 13/10; 5/4; 23/20; ; 6/5; 6/5; 6/5; ; 6/5; ; 13/10; 15/13; 6/5; 11/10; 6/5; 15/13; 5/4; 15/13; ; 23/20; ; 
Draw; 23/10; 12/5; 12/5; 11/5; ; 12/5; 12/5; 9/4; ; 23/10; 12/5; 11/5; ; 47/20; ; 23/10; 9/4; 23/10; 23/10; 23/10; 23/10; 12/5; 23/10; ; 2; ; 
Barnet; 23/10; 9/4; 9/4; 23/10; ; 23/10; 85/40; 9/4; ; 9/4; 21/10; 21/10; ; 21/10; ; 11/5; 11/5; 9/4; 12/5; 9/4; 21/10; 27/11; 2; ; 2; ; 
META; english/efl-cup/barnet-v-millwall; 2016-08-02 12:20:45 GMT+3; 2016-08-09 19:45; e70300-dr003
Millwall; 6/5; 11/10; 5/4; 5/4; ; 13/10; 5/4; 23/20; ; 6/5; 6/5; 6/5; ; 6/5; ; 13/10; 15/13; 6/5; 11/10; 6/5; 15/13; 5/4; 15/13; ; 23/20; ; 
Draw; 23/10; 12/5; 23/10; 11/5; ; 12/5; 12/5; 9/4; ; 23/10; 12/5; 11/5; ; 47/20; ; 23/10; 9/4; 23/10; 23/10; 23/10; 23/10; 12/5; 23/10; ; 2; ; 
Barnet; 23/10; 9/4; 9/4; 23/10; ; 23/10; 85/40; 9/4; ; 9/4; 21/10; 21/10; ; 21/10; ; 11/5; 11/5; 9/4; 12/5; 9/4; 21/10; 27/11; 2; ; 2; ; 
META; english/efl-cup/barnet-v-millwall; 2016-08-02 16:21:37 GMT+3; 2016-08-09 19:45; e70300-dr003
Millwall; 6/5; 11/10; 6/5; 5/4; ; 13/10; 5/4; 23/20; ; 6/5; 6/5; 6/5; ; 6/5; ; 13/10; 15/13; 6/5; 11/10; 6/5; 15/13; 5/4; 15/13; ; 23/20; ; 
Draw; 23/10; 12/5; 12/5; 11/5; ; 12/5; 12/5; 9/4; ; 23/10; 12/5; 11/5; ; 47/20; ; 23/10; 9/4; 23/10; 23/10; 23/10; 23/10; 12/5; 23/10; ; 2; ; 
Barnet; 23/10; 9/4; 9/4; 23/10; ; 23/10; 85/40; 9/4; ; 9/4; 21/10; 21/10; ; 21/10; ; 11/5; 11/5; 9/4; 12/5; 9/4; 21/10; 27/11; 2; ; 2; ; 
META; english/efl-cup/barnet-v-millwall; 2016-08-02 20:21:02 GMT+3; 2016-08-09 19:45; e70300-dr003
Millwall; 6/5; 11/10; 6/5; 5/4; ; 13/10; 5/4; 23/20; ; 6/5; 6/5; 6/5; ; 6/5; ; 13/10; 15/13; 6/5; 11/10; 6/5; 15/13; 5/4; 15/13; ; 23/20; ; 
Draw; 23/10; 12/5; 12/5; 11/5; ; 12/5; 12/5; 9/4; ; 23/10; 12/5; 11/5; ; 47/20; ; 23/10; 9/4; 23/10; 23/10; 23/10; 23/10; 12/5; 23/10; ; 2; ; 
Barnet; 23/10; 9/4; 9/4; 23/10; ; 23/10; 85/40; 9/4; ; 9/4; 21/10; 21/10; ; 21/10; ; 11/5; 11/5; 9/4; 12/5; 9/4; 21/10; 27/11; 2; ; 2; ; 
META; english/efl-cup/barnet-v-millwall; 2016-08-03 00:20:27 GMT+3; 2016-08-09 19:45; e70300-dr003
Millwall; 6/5; 11/10; 5/4; 5/4; ; 13/10; 5/4; 23/20; ; 6/5; 6/5; 6/5; ; 6/5; ; 13/10; 15/13; 6/5; 11/10; 6/5; 15/13; 5/4; 15/13; ; 23/20; ; 
Draw; 23/10; 12/5; 23/10; 11/5; ; 12/5; 12/5; 9/4; ; 23/10; 12/5; 11/5; ; 47/20; ; 23/10; 9/4; 23/10; 23/10; 23/10; 23/10; 12/5; 23/10; ; 2; ; 
Barnet; 23/10; 9/4; 9/4; 23/10; ; 23/10; 85/40; 9/4; ; 9/4; 21/10; 21/10; ; 21/10; ; 11/5; 11/5; 9/4; 12/5; 9/4; 21/10; 27/11; 2; ; 2; ; 
META; english/efl-cup/barnet-v-millwall; 2016-08-03 04:20:29 GMT+3; 2016-08-09 19:45; e70300-dr003
Millwall; 6/5; 11/10; 5/4; 5/4; ; 13/10; 5/4; 23/20; ; 6/5; 6/5; 6/5; ; 6/5; ; 13/10; 15/13; 6/5; 11/10; 6/5; 15/13; 5/4; 15/13; ; 23/20; ; 
Draw; 23/10; 12/5; 23/10; 11/5; ; 12/5; 12/5; 9/4; ; 23/10; 12/5; 11/5; ; 47/20; ; 23/10; 9/4; 23/10; 23/10; 23/10; 23/10; 12/5; 23/10; ; 2; ; 
