META; english/efl-cup/northampton-v-west-brom; 2016-08-15 20:23:23 GMT+3; 2016-08-23 19:45; e70300-dr003
West Brom; 1; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; 
Draw; 5/2; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; 
Northampton; 13/5; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; 
META; english/efl-cup/northampton-v-west-brom; 2016-08-16 00:22:44 GMT+3; 2016-08-23 19:45; e70300-dr003
West Brom; 1; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; 
Draw; 5/2; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; 
Northampton; 13/5; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; 
META; english/efl-cup/northampton-v-west-brom; 2016-08-16 04:22:49 GMT+3; 2016-08-23 19:45; e70300-dr003
West Brom; 1; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; 
Draw; 5/2; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; 
Northampton; 13/5; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; 
META; english/efl-cup/northampton-v-west-brom; 2016-08-16 08:23:08 GMT+3; 2016-08-23 19:45; e70300-dr003
West Brom; 1; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; 
Draw; 5/2; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; 
Northampton; 13/5; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; 
META; english/efl-cup/northampton-v-west-brom; 2016-08-16 12:24:32 GMT+3; 2016-08-23 19:45; e70300-dr003
West Brom; 1; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; 
Draw; 5/2; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; 
Northampton; 13/5; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; 
META; english/efl-cup/northampton-v-west-brom; 2016-08-16 16:25:05 GMT+3; 2016-08-23 19:45; e70300-dr003
West Brom; 1; ; ; ; ; ; ; ; 21/20; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; 
Draw; 5/2; ; ; ; ; ; ; ; 5/2; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; 
Northampton; 13/5; ; ; ; ; ; ; ; 13/5; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; 
META; english/efl-cup/northampton-v-west-brom; 2016-08-16 20:24:30 GMT+3; 2016-08-23 19:45; e70300-dr003
West Brom; 1; ; ; ; ; ; ; ; 21/20; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; 
Draw; 5/2; ; ; ; ; ; ; ; 5/2; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; 
Northampton; 13/5; ; ; ; ; ; ; ; 13/5; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; 
META; english/efl-cup/northampton-v-west-brom; 2016-08-17 00:23:23 GMT+3; 2016-08-23 19:45; e70300-dr003
West Brom; 1; ; ; ; ; ; ; ; 21/20; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; 
Draw; 5/2; ; ; ; ; ; ; ; 5/2; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; 
Northampton; 13/5; ; ; ; ; ; ; ; 13/5; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; 
META; english/efl-cup/northampton-v-west-brom; 2016-08-17 04:21:29 GMT+3; 2016-08-23 19:45; e70300-dr003
West Brom; 1; ; ; ; ; ; ; ; 21/20; 1; ; ; ; ; ; ; ; 1; ; 1; ; ; ; ; ; ; 
Draw; 5/2; ; ; ; ; ; ; ; 5/2; 5/2; ; ; ; ; ; ; ; 5/2; ; 5/2; ; ; ; ; ; ; 
Northampton; 13/5; ; ; ; ; ; ; ; 13/5; 13/5; ; ; ; ; ; ; ; 13/5; ; 13/5; ; ; ; ; ; ; 
META; english/efl-cup/northampton-v-west-brom; 2016-08-17 08:21:13 GMT+3; 2016-08-23 19:45; e70300-dr003
