META; english/efl-cup/man-utd-v-southampton; 2017-01-27 04:23:01 GMT+2; 2017-02-26 15:00; e70300-dr003
Man Utd; 10/11; 5/6; ; ; ; ; ; ; ; 4/5; ; 5/6; ; ; ; ; ; ; 9/10; ; ; ; 9/10; ; ; ; ; 
Draw; 13/5; 5/2; ; ; ; ; ; ; ; 13/5; ; 23/10; ; ; ; ; ; ; 13/5; ; ; ; 13/5; ; ; ; ; 
Southampton; 14/5; 10/3; ; ; ; ; ; ; ; 3; ; 3; ; ; ; ; ; ; 3; ; ; ; 3; ; ; ; ; 
META; english/efl-cup/man-utd-v-southampton; 2017-01-27 08:22:59 GMT+2; 2017-02-26 15:00; e70300-dr003
Man Utd; 10/11; 5/6; ; ; ; ; ; ; ; 4/5; ; 5/6; ; ; ; ; ; ; 9/10; ; ; ; 9/10; ; ; ; ; 
Draw; 13/5; 5/2; ; ; ; ; ; ; ; 13/5; ; 23/10; ; ; ; ; ; ; 13/5; ; ; ; 13/5; ; ; ; ; 
Southampton; 14/5; 10/3; ; ; ; ; ; ; ; 3; ; 3; ; ; ; ; ; ; 3; ; ; ; 3; ; ; ; ; 
META; english/efl-cup/man-utd-v-southampton; 2017-01-27 12:24:33 GMT+2; 2017-02-26 15:00; e70300-dr003
Man Utd; 10/11; 5/6; ; ; ; 5/6; ; 4/5; ; 4/5; ; 5/6; ; ; ; ; ; ; 5/6; ; ; ; 5/6; ; ; 1/100; ; 
Draw; 13/5; 13/5; ; ; ; 13/5; ; 13/5; ; 13/5; ; 23/10; ; ; ; ; ; ; 5/2; ; ; ; 5/2; ; ; 1/100; ; 
Southampton; 14/5; 16/5; ; ; ; 3; ; 3; ; 3; ; 3; ; ; ; ; ; ; 7/2; ; ; ; 7/2; ; ; 1/100; ; 
META; english/efl-cup/man-utd-v-southampton; 2017-01-27 16:24:56 GMT+2; 2017-02-26 15:00; e70300-dr003
Man Utd; 10/11; 5/6; ; ; ; 5/6; 5/6; 4/5; 9/10; 4/5; ; 5/6; ; 5/6; ; ; 10/11; ; 5/6; 10/11; 23/25; ; 5/6; ; ; 8/11; ; 
Draw; 13/5; 13/5; ; ; ; 13/5; 13/5; 13/5; 13/5; 13/5; ; 23/10; ; 27/10; ; ; 28/11; ; 5/2; 28/11; 13/5; ; 5/2; ; ; 5/2; ; 
Southampton; 14/5; 16/5; ; ; ; 3; 16/5; 3; 3; 3; ; 3; ; 29/10; ; ; 27/10; ; 7/2; 27/10; 18/5; ; 7/2; ; ; 27/10; ; 
META; english/efl-cup/man-utd-v-southampton; 2017-01-27 20:25:23 GMT+2; 2017-02-26 15:00; e70300-dr003
Man Utd; 17/20; 5/6; ; 5/6; ; 5/6; 5/6; 4/5; 5/6; 4/5; ; 5/6; 5/6; 5/6; ; ; 4/5; ; 5/6; 4/5; 23/25; ; 5/6; ; ; 8/11; ; 
Draw; 13/5; 13/5; ; 5/2; ; 13/5; 13/5; 13/5; 13/5; 13/5; ; 23/10; 13/5; 5/2; ; ; 27/11; ; 5/2; 27/11; 13/5; ; 5/2; ; ; 23/10; ; 
Southampton; 3; 16/5; ; 10/3; ; 3; 33/10; 3; 3; 3; ; 3; 16/5; 16/5; ; ; 13/4; ; 7/2; 13/4; 18/5; ; 7/2; ; ; 14/5; ; 
