META; english/efl-cup/preston-v-hartlepool; 2016-07-29 00:21:01 GMT+3; 2016-08-09 19:45; e70300-dr003
Preston; 8/15; 4/7; 4/7; 11/20; ; 4/7; 8/15; 8/15; ; 4/7; 8/15; 8/15; ; ; ; 4/7; 8/15; 4/7; 4/7; 4/7; 1/2; 3/5; 11/21; ; 1/2; ; 
Draw; 14/5; 3; 3; 3; ; 16/5; 3; 3; ; 3; 3; 14/5; ; ; ; 3; 3; 3; 3; 3; 56/19; 16/5; 56/19; ; 14/5; ; 
Hartlepool; 11/2; 4; 5; 5; ; 5; 21/4; 9/2; ; 9/2; 5; 5; ; ; ; 5; 9/2; 9/2; 9/2; 9/2; 94/19; 26/5; 43/10; ; 23/5; ; 
META; english/efl-cup/preston-v-hartlepool; 2016-07-29 04:20:11 GMT+3; 2016-08-09 19:45; e70300-dr003
Preston; 8/15; 4/7; 4/7; 11/20; ; 4/7; 8/15; 8/15; ; 4/7; 8/15; 8/15; ; ; ; 4/7; 8/15; 4/7; 4/7; 4/7; 1/2; 3/5; 11/21; ; 1/2; ; 
Draw; 14/5; 3; 3; 3; ; 16/5; 3; 3; ; 3; 3; 14/5; ; ; ; 3; 3; 3; 3; 3; 56/19; 16/5; 56/19; ; 14/5; ; 
Hartlepool; 11/2; 4; 5; 5; ; 5; 21/4; 9/2; ; 9/2; 5; 5; ; ; ; 5; 9/2; 9/2; 9/2; 9/2; 94/19; 26/5; 43/10; ; 23/5; ; 
META; english/efl-cup/preston-v-hartlepool; 2016-07-29 08:20:05 GMT+3; 2016-08-09 19:45; e70300-dr003
Preston; 8/15; 4/7; 4/7; 11/20; ; 4/7; 8/15; 8/15; ; 4/7; 8/15; 8/15; ; ; ; 4/7; 8/15; 4/7; 4/7; 4/7; 1/2; 3/5; 11/21; ; 1/2; ; 
Draw; 14/5; 3; 3; 3; ; 16/5; 3; 3; ; 3; 3; 14/5; ; ; ; 3; 3; 3; 3; 3; 56/19; 16/5; 56/19; ; 14/5; ; 
Hartlepool; 11/2; 4; 5; 5; ; 5; 21/4; 9/2; ; 9/2; 5; 5; ; ; ; 5; 9/2; 9/2; 9/2; 9/2; 94/19; 26/5; 43/10; ; 23/5; ; 
META; english/efl-cup/preston-v-hartlepool; 2016-07-29 12:20:28 GMT+3; 2016-08-09 19:45; e70300-dr003
Preston; 8/15; 4/7; 4/7; 11/20; ; 4/7; 8/15; 8/15; ; 4/7; 8/15; 8/15; ; ; ; 4/7; 8/15; 4/7; 4/7; 4/7; 1/2; 3/5; 11/21; ; 1/2; ; 
Draw; 14/5; 3; 3; 3; ; 16/5; 3; 3; ; 3; 3; 14/5; ; ; ; 3; 3; 3; 3; 3; 56/19; 16/5; 56/19; ; 14/5; ; 
Hartlepool; 11/2; 4; 5; 5; ; 5; 21/4; 9/2; ; 9/2; 5; 5; ; ; ; 5; 9/2; 9/2; 9/2; 9/2; 94/19; 26/5; 43/10; ; 23/5; ; 
META; english/efl-cup/preston-v-hartlepool; 2016-07-29 16:21:04 GMT+3; 2016-08-09 19:45; e70300-dr003
Preston; 8/15; 4/7; 4/7; 11/20; ; 4/7; 8/15; 8/15; ; 4/7; 8/15; 8/15; ; ; ; 4/7; 8/15; 4/7; 4/7; 4/7; 1/2; 3/5; 11/21; ; 1/2; ; 
Draw; 14/5; 3; 3; 3; ; 16/5; 3; 3; ; 3; 3; 14/5; ; ; ; 3; 3; 3; 3; 3; 56/19; 16/5; 56/19; ; 14/5; ; 
Hartlepool; 11/2; 4; 5; 5; ; 5; 21/4; 9/2; ; 9/2; 5; 5; ; ; ; 5; 9/2; 9/2; 9/2; 9/2; 94/19; 26/5; 43/10; ; 23/5; ; 
META; english/efl-cup/preston-v-hartlepool; 2016-07-29 20:22:48 GMT+3; 2016-08-09 19:45; e70300-dr003
Preston; 8/15; 4/7; 4/7; 11/20; ; 4/7; 8/15; 8/15; ; 4/7; 8/15; 8/15; ; ; ; 4/7; 8/15; 4/7; 4/7; 4/7; 1/2; 3/5; 11/21; ; 1/2; ; 
Draw; 14/5; 3; 3; 3; ; 16/5; 3; 3; ; 3; 3; 14/5; ; ; ; 3; 3; 3; 3; 3; 56/19; 16/5; 56/19; ; 14/5; ; 
Hartlepool; 11/2; 4; 5; 5; ; 5; 21/4; 9/2; ; 9/2; 5; 5; ; ; ; 5; 9/2; 9/2; 9/2; 9/2; 94/19; 26/5; 43/10; ; 23/5; ; 
META; english/efl-cup/preston-v-hartlepool; 2016-07-30 00:21:24 GMT+3; 2016-08-09 19:45; e70300-dr003
Preston; 8/15; 4/7; 4/7; 11/20; ; 4/7; 8/15; 8/15; ; 4/7; 8/15; 8/15; ; ; ; 4/7; 8/15; 4/7; 4/7; 4/7; 1/2; 3/5; 11/21; ; 1/2; ; 
Draw; 14/5; 3; 3; 3; ; 16/5; 3; 3; ; 3; 3; 14/5; ; ; ; 3; 3; 3; 3; 3; 56/19; 16/5; 56/19; ; 14/5; ; 
Hartlepool; 11/2; 4; 5; 5; ; 5; 21/4; 9/2; ; 9/2; 5; 5; ; ; ; 5; 9/2; 9/2; 9/2; 9/2; 94/19; 26/5; 43/10; ; 23/5; ; 
META; english/efl-cup/preston-v-hartlepool; 2016-07-30 04:21:16 GMT+3; 2016-08-09 19:45; e70300-dr003
Preston; 8/15; 4/7; 4/7; 11/20; ; 4/7; 8/15; 8/15; ; 4/7; 8/15; 8/15; ; ; ; 4/7; 8/15; 4/7; 4/7; 4/7; 1/2; 3/5; 11/21; ; 1/2; ; 
Draw; 14/5; 3; 3; 3; ; 16/5; 3; 3; ; 3; 3; 14/5; ; ; ; 3; 3; 3; 3; 3; 56/19; 16/5; 56/19; ; 14/5; ; 
Hartlepool; 11/2; 4; 5; 5; ; 5; 21/4; 9/2; ; 9/2; 5; 5; ; ; ; 5; 9/2; 9/2; 9/2; 9/2; 94/19; 26/5; 43/10; ; 23/5; ; 
META; english/efl-cup/preston-v-hartlepool; 2016-07-30 08:22:11 GMT+3; 2016-08-09 19:45; e70300-dr003
Preston; 8/15; 4/7; 4/7; 11/20; ; 4/7; 8/15; 8/15; ; 4/7; 8/15; 8/15; ; ; ; 4/7; 8/15; 4/7; 4/7; 4/7; 1/2; 3/5; 11/21; ; 1/2; ; 
Draw; 14/5; 3; 3; 3; ; 16/5; 3; 3; ; 3; 3; 14/5; ; ; ; 3; 3; 3; 3; 3; 56/19; 16/5; 56/19; ; 14/5; ; 
Hartlepool; 11/2; 4; 5; 5; ; 5; 21/4; 9/2; ; 9/2; 5; 5; ; ; ; 5; 9/2; 9/2; 9/2; 9/2; 94/19; 26/5; 43/10; ; 23/5; ; 
META; english/efl-cup/preston-v-hartlepool; 2016-07-30 12:22:36 GMT+3; 2016-08-09 19:45; e70300-dr003
Preston; 8/15; 4/7; 4/7; 11/20; ; 4/7; 8/15; 8/15; ; 4/7; 8/15; 8/15; ; ; ; 4/7; 8/15; 4/7; 4/7; 4/7; 1/2; 3/5; 11/21; ; 1/2; ; 
Draw; 14/5; 3; 3; 3; ; 16/5; 3; 3; ; 3; 3; 14/5; ; ; ; 3; 3; 3; 3; 3; 56/19; 16/5; 56/19; ; 14/5; ; 
Hartlepool; 11/2; 4; 5; 5; ; 5; 21/4; 9/2; ; 9/2; 5; 5; ; ; ; 5; 9/2; 9/2; 9/2; 9/2; 94/19; 26/5; 43/10; ; 23/5; ; 
META; english/efl-cup/preston-v-hartlepool; 2016-07-30 16:23:32 GMT+3; 2016-08-09 19:45; e70300-dr003
