META; english/efl-cup/burton-v-bury; 2016-07-29 00:20:26 GMT+3; 2016-08-09 19:45; e70300-dr003
Burton; 10/11; 10/11; 10/11; 10/11; ; 19/20; 9/10; 10/11; ; 9/10; 10/11; 10/11; ; 9/10; ; 9/10; 11/13; 9/10; 10/11; 9/10; ; 1; 8/9; ; 5/6; ; 
Draw; 5/2; 12/5; 5/2; 5/2; ; 5/2; 5/2; 23/10; ; 12/5; 12/5; 9/4; ; 12/5; ; 5/2; 12/5; 12/5; 23/10; 12/5; ; 5/2; 40/17; ; 21/10; ; 
Bury; 3; 14/5; 3; 3; ; 3; 31/10; 3; ; 3; 3; 29/10; ; 3; ; 16/5; 3; 3; 31/10; 3; ; 41/13; 45/17; ; 14/5; ; 
META; english/efl-cup/burton-v-bury; 2016-07-29 04:19:35 GMT+3; 2016-08-09 19:45; e70300-dr003
Burton; 10/11; 10/11; 10/11; 10/11; ; 19/20; 9/10; 10/11; ; 9/10; 10/11; 10/11; ; 9/10; ; 9/10; 11/13; 9/10; 10/11; 9/10; 13/15; 1; 8/9; ; 5/6; ; 
Draw; 5/2; 12/5; 5/2; 5/2; ; 5/2; 5/2; 23/10; ; 12/5; 12/5; 9/4; ; 12/5; ; 5/2; 12/5; 12/5; 23/10; 12/5; 23/10; 5/2; 40/17; ; 21/10; ; 
Bury; 3; 14/5; 3; 3; ; 3; 31/10; 3; ; 3; 3; 29/10; ; 3; ; 16/5; 3; 3; 31/10; 3; 56/19; 41/13; 45/17; ; 14/5; ; 
META; english/efl-cup/burton-v-bury; 2016-07-29 08:19:29 GMT+3; 2016-08-09 19:45; e70300-dr003
Burton; 10/11; 10/11; 10/11; 10/11; ; 19/20; 9/10; 10/11; ; 9/10; 10/11; 10/11; ; 9/10; ; 9/10; 11/13; 9/10; 10/11; 9/10; 13/15; 1; 8/9; ; 5/6; ; 
Draw; 5/2; 12/5; 5/2; 5/2; ; 5/2; 5/2; 23/10; ; 12/5; 12/5; 9/4; ; 12/5; ; 5/2; 12/5; 12/5; 23/10; 12/5; 23/10; 5/2; 40/17; ; 21/10; ; 
Bury; 3; 14/5; 3; 3; ; 3; 31/10; 3; ; 3; 3; 29/10; ; 3; ; 16/5; 3; 3; 31/10; 3; 56/19; 41/13; 45/17; ; 14/5; ; 
META; english/efl-cup/burton-v-bury; 2016-07-29 12:19:49 GMT+3; 2016-08-09 19:45; e70300-dr003
Burton; 10/11; 10/11; 10/11; 10/11; ; 19/20; 9/10; 10/11; ; 9/10; 10/11; 10/11; ; 9/10; ; 9/10; 11/13; 9/10; 10/11; 9/10; 13/15; 1; 8/9; ; 5/6; ; 
Draw; 5/2; 12/5; 5/2; 5/2; ; 13/5; 5/2; 23/10; ; 12/5; 12/5; 9/4; ; 12/5; ; 5/2; 12/5; 12/5; 23/10; 12/5; 40/17; 5/2; 40/17; ; 21/10; ; 
Bury; 3; 14/5; 3; 3; ; 3; 31/10; 3; ; 3; 3; 29/10; ; 3; ; 16/5; 3; 3; 31/10; 3; 56/19; 41/13; 45/17; ; 14/5; ; 
META; english/efl-cup/burton-v-bury; 2016-07-29 16:20:29 GMT+3; 2016-08-09 19:45; e70300-dr003
Burton; 10/11; 10/11; 10/11; 10/11; ; 19/20; 9/10; 10/11; ; 9/10; 10/11; 10/11; ; 9/10; ; 9/10; 11/13; 9/10; 10/11; 9/10; 13/15; 1; 8/9; ; 5/6; ; 
Draw; 5/2; 12/5; 5/2; 5/2; ; 13/5; 5/2; 23/10; ; 12/5; 12/5; 9/4; ; 12/5; ; 5/2; 12/5; 12/5; 23/10; 12/5; 40/17; 5/2; 40/17; ; 21/10; ; 
Bury; 3; 14/5; 3; 3; ; 3; 31/10; 3; ; 3; 3; 29/10; ; 3; ; 16/5; 3; 3; 31/10; 3; 56/19; 41/13; 45/17; ; 14/5; ; 
META; english/efl-cup/burton-v-bury; 2016-07-29 20:21:56 GMT+3; 2016-08-09 19:45; e70300-dr003
Burton; 10/11; 10/11; 10/11; 10/11; ; 19/20; 9/10; 10/11; ; 9/10; 10/11; 10/11; ; 9/10; ; 9/10; 11/13; 9/10; 10/11; 9/10; 13/15; 1; 8/9; ; 5/6; ; 
Draw; 5/2; 12/5; 5/2; 5/2; ; 13/5; 5/2; 23/10; ; 12/5; 12/5; 9/4; ; 12/5; ; 5/2; 12/5; 12/5; 23/10; 12/5; 40/17; 5/2; 40/17; ; 21/10; ; 
Bury; 3; 14/5; 3; 3; ; 3; 31/10; 3; ; 3; 3; 29/10; ; 3; ; 16/5; 3; 3; 31/10; 3; 56/19; 41/13; 45/17; ; 14/5; ; 
META; english/efl-cup/burton-v-bury; 2016-07-30 00:20:48 GMT+3; 2016-08-09 19:45; e70300-dr003
Burton; 10/11; 10/11; 10/11; 10/11; ; 19/20; 9/10; 10/11; ; 9/10; 10/11; 10/11; ; 9/10; ; 9/10; 11/13; 9/10; 10/11; 9/10; 13/15; 1; 8/9; ; 5/6; ; 
Draw; 5/2; 12/5; 5/2; 5/2; ; 13/5; 5/2; 23/10; ; 12/5; 12/5; 9/4; ; 12/5; ; 5/2; 12/5; 12/5; 23/10; 12/5; 40/17; 5/2; 40/17; ; 21/10; ; 
Bury; 3; 14/5; 3; 3; ; 3; 31/10; 3; ; 3; 3; 29/10; ; 3; ; 16/5; 3; 3; 31/10; 3; 56/19; 41/13; 45/17; ; 14/5; ; 
META; english/efl-cup/burton-v-bury; 2016-07-30 04:20:40 GMT+3; 2016-08-09 19:45; e70300-dr003
Burton; 10/11; 10/11; 10/11; 10/11; ; 19/20; 9/10; 10/11; ; 9/10; 10/11; 10/11; ; 9/10; ; 9/10; 11/13; 9/10; 10/11; 9/10; 13/15; 1; 8/9; ; 5/6; ; 
Draw; 5/2; 12/5; 5/2; 5/2; ; 13/5; 5/2; 23/10; ; 12/5; 12/5; 9/4; ; 12/5; ; 5/2; 12/5; 12/5; 23/10; 12/5; 40/17; 5/2; 40/17; ; 21/10; ; 
Bury; 3; 14/5; 3; 3; ; 3; 31/10; 3; ; 3; 3; 29/10; ; 3; ; 16/5; 3; 3; 31/10; 3; 56/19; 41/13; 45/17; ; 14/5; ; 
META; english/efl-cup/burton-v-bury; 2016-07-30 08:21:32 GMT+3; 2016-08-09 19:45; e70300-dr003
Burton; 10/11; 10/11; 10/11; 10/11; ; 19/20; 9/10; 10/11; ; 9/10; 10/11; 10/11; ; 9/10; ; 9/10; 11/13; 9/10; 10/11; 9/10; 13/15; 1; 8/9; ; 5/6; ; 
Draw; 5/2; 12/5; 5/2; 5/2; ; 5/2; 5/2; 23/10; ; 12/5; 12/5; 9/4; ; 12/5; ; 5/2; 12/5; 12/5; 23/10; 12/5; 23/10; 5/2; 40/17; ; 21/10; ; 
Bury; 3; 14/5; 3; 3; ; 3; 31/10; 3; ; 3; 3; 29/10; ; 3; ; 16/5; 3; 3; 31/10; 3; 56/19; 41/13; 45/17; ; 14/5; ; 
META; english/efl-cup/burton-v-bury; 2016-07-30 12:21:56 GMT+3; 2016-08-09 19:45; e70300-dr003
Burton; 10/11; 10/11; 19/20; 10/11; ; 19/20; 9/10; 10/11; ; 9/10; 10/11; 10/11; ; 9/10; ; 9/10; 11/13; 9/10; 10/11; 9/10; 13/15; 1; 8/9; ; 5/6; ; 
Draw; 5/2; 12/5; 12/5; 5/2; ; 13/5; 5/2; 23/10; ; 12/5; 12/5; 9/4; ; 12/5; ; 5/2; 12/5; 12/5; 23/10; 12/5; 40/17; 5/2; 40/17; ; 21/10; ; 
Bury; 3; 14/5; 3; 3; ; 3; 31/10; 3; ; 3; 3; 29/10; ; 3; ; 16/5; 3; 3; 31/10; 3; 56/19; 41/13; 45/17; ; 14/5; ; 
