META; english/efl-cup/doncaster-v-nottingham-forest; 2016-07-29 00:20:39 GMT+3; 2016-08-09 19:45; e70300-dr003
Nottingham Forest; 1; 1; 1; 1; ; 11/10; 21/20; 1; ; 1; 21/20; 21/20; ; 1; ; 21/20; 1; 1; 1; 1; ; 21/20; 30/29; ; 20/21; ; 
Draw; 12/5; 12/5; 12/5; 5/2; ; 13/5; 5/2; 12/5; ; 12/5; 12/5; 9/4; ; 12/5; ; 5/2; 12/5; 12/5; 23/10; 12/5; ; 13/5; 12/5; ; 9/4; ; 
Doncaster; 11/4; 5/2; 11/4; 13/5; ; 13/5; 5/2; 5/2; ; 11/4; 5/2; 5/2; ; 51/20; ; 13/5; 5/2; 11/4; 14/5; 11/4; ; 37/13; 28/13; ; 23/10; ; 
META; english/efl-cup/doncaster-v-nottingham-forest; 2016-07-29 04:19:49 GMT+3; 2016-08-09 19:45; e70300-dr003
Nottingham Forest; 1; 1; 1; 1; ; 11/10; 21/20; 1; ; 1; 21/20; 21/20; ; 1; ; 21/20; 1; 1; 1; 1; 1; 21/20; 30/29; ; 20/21; ; 
Draw; 12/5; 12/5; 12/5; 5/2; ; 13/5; 5/2; 12/5; ; 12/5; 12/5; 9/4; ; 12/5; ; 5/2; 12/5; 12/5; 23/10; 12/5; 40/17; 13/5; 12/5; ; 9/4; ; 
Doncaster; 11/4; 5/2; 11/4; 13/5; ; 13/5; 5/2; 5/2; ; 11/4; 5/2; 5/2; ; 51/20; ; 13/5; 5/2; 11/4; 14/5; 11/4; 5/2; 37/13; 28/13; ; 23/10; ; 
META; english/efl-cup/doncaster-v-nottingham-forest; 2016-07-29 08:19:43 GMT+3; 2016-08-09 19:45; e70300-dr003
Nottingham Forest; 1; 1; 1; 1; ; 11/10; 21/20; 1; ; 1; 21/20; 21/20; ; 1; ; 21/20; 1; 1; 1; 1; 1; 21/20; 30/29; ; 20/21; ; 
Draw; 12/5; 12/5; 12/5; 5/2; ; 13/5; 5/2; 12/5; ; 12/5; 12/5; 9/4; ; 12/5; ; 5/2; 12/5; 12/5; 23/10; 12/5; 40/17; 13/5; 12/5; ; 9/4; ; 
Doncaster; 11/4; 5/2; 11/4; 13/5; ; 13/5; 5/2; 5/2; ; 11/4; 5/2; 5/2; ; 51/20; ; 13/5; 5/2; 11/4; 14/5; 11/4; 5/2; 37/13; 28/13; ; 23/10; ; 
META; english/efl-cup/doncaster-v-nottingham-forest; 2016-07-29 12:20:04 GMT+3; 2016-08-09 19:45; e70300-dr003
