META; english/efl-cup/man-utd-v-man-city; 2016-09-22 16:25:45 GMT+3; 2016-10-25 19:45; e70300-dr003
Man Utd; 8/5; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; 
Man City; 17/10; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; 
Draw; 9/4; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; 
META; english/efl-cup/man-utd-v-man-city; 2016-09-22 20:29:10 GMT+3; 2016-10-25 19:45; e70300-dr003
Man Utd; 8/5; ; ; ; ; ; ; ; ; ; ; ; 6/4; ; ; 13/8; ; 6/4; ; 6/4; ; 16/11; ; ; ; ; ; ; 
Man City; 17/10; ; ; ; ; ; ; ; ; ; ; ; 13/8; ; ; 7/4; ; 8/5; ; 28/17; ; 8/5; ; ; ; ; ; ; 
Draw; 9/4; ; ; ; ; ; ; ; ; ; ; ; 9/4; ; ; 9/4; ; 9/4; ; 12/5; ; 40/17; ; ; ; ; ; ; 
META; english/efl-cup/man-utd-v-man-city; 2016-09-23 00:25:48 GMT+3; 2016-10-25 19:45; e70300-dr003
Man Utd; 8/5; ; ; ; ; ; 8/5; ; ; ; ; ; 6/4; ; ; 13/8; ; 6/4; ; 6/4; ; 6/4; ; ; ; ; ; ; 
Draw; 9/4; 9/4; ; 9/4; ; 9/4; 12/5; ; 23/10; ; ; 9/4; 9/4; ; 9/4; 5/2; 9/4; 40/17; 12/5; 23/10; 9/4; ; ; 40/17; ; ; ; ; 
META; english/efl-cup/man-utd-v-man-city; 2016-10-10 20:26:17 GMT+3; 2016-10-26 20:00; e70300-dr003
Man Utd; 8/5; 8/5; ; 13/8; ; 31/20; 31/20; ; 8/5; ; ; 6/4; 31/20; ; 13/8; 8/5; 6/4; 28/17; 6/4; 13/8; 6/4; 33/19; ; 28/17; ; ; ; ; 
Man City; 17/10; 17/10; ; 17/10; ; 17/10; 17/10; ; 13/8; ; ; 13/8; 33/20; ; 7/4; 9/5; 28/17; 28/17; 28/17; 13/8; 28/17; 33/19; ; 28/17; ; ; ; ; 
Draw; 9/4; 9/4; ; 9/4; ; 9/4; 12/5; ; 23/10; ; ; 9/4; 9/4; ; 9/4; 12/5; 11/5; 40/17; 12/5; 23/10; 11/5; 27/11; ; 40/17; ; ; ; ; 
META; english/efl-cup/man-utd-v-man-city; 2016-10-11 00:23:37 GMT+3; 2016-10-26 20:00; e70300-dr003
Man Utd; 8/5; 8/5; ; 13/8; ; 31/20; 31/20; ; 8/5; ; ; 6/4; 31/20; ; 13/8; 8/5; 6/4; 28/17; 6/4; 13/8; 6/4; 33/19; ; 28/17; ; ; ; ; 
Man City; 17/10; 17/10; ; 17/10; ; 17/10; 17/10; ; 13/8; ; ; 13/8; 33/20; ; 7/4; 9/5; 28/17; 28/17; 28/17; 13/8; 28/17; 33/19; ; 28/17; ; ; ; ; 
Draw; 9/4; 9/4; ; 9/4; ; 9/4; 12/5; ; 23/10; ; ; 9/4; 9/4; ; 9/4; 12/5; 11/5; 40/17; 12/5; 23/10; 11/5; 27/11; ; 40/17; ; ; ; ; 
META; english/efl-cup/man-utd-v-man-city; 2016-10-11 04:24:07 GMT+3; 2016-10-26 20:00; e70300-dr003
Man Utd; 8/5; 8/5; ; 13/8; ; 31/20; 31/20; ; 8/5; ; ; 6/4; 31/20; ; 13/8; 8/5; 6/4; 28/17; 6/4; 13/8; 6/4; 33/19; ; 28/17; ; ; ; ; 
Man City; 17/10; 17/10; ; 17/10; ; 17/10; 17/10; ; 13/8; ; ; 13/8; 33/20; ; 7/4; 9/5; 28/17; 28/17; 28/17; 13/8; 28/17; 33/19; ; 28/17; ; ; ; ; 
Draw; 9/4; 9/4; ; 9/4; ; 9/4; 12/5; ; 23/10; ; ; 9/4; 9/4; ; 9/4; 12/5; 11/5; 40/17; 12/5; 23/10; 11/5; 27/11; ; 40/17; ; ; ; ; 
META; english/efl-cup/man-utd-v-man-city; 2016-10-11 08:24:25 GMT+3; 2016-10-26 20:00; e70300-dr003
Man Utd; 8/5; 8/5; ; 13/8; ; 31/20; 31/20; ; 8/5; ; ; 6/4; 31/20; ; 13/8; 8/5; 6/4; 28/17; 6/4; 13/8; 6/4; 33/19; ; 28/17; ; ; ; ; 
Man City; 17/10; 17/10; ; 17/10; ; 17/10; 17/10; ; 13/8; ; ; 13/8; 33/20; ; 7/4; 9/5; 28/17; 28/17; 28/17; 13/8; 28/17; 33/19; ; 28/17; ; ; ; ; 
Draw; 9/4; 9/4; ; 9/4; ; 9/4; 12/5; ; 23/10; ; ; 9/4; 9/4; ; 9/4; 12/5; 11/5; 40/17; 12/5; 23/10; 11/5; 27/11; ; 40/17; ; ; ; ; 
META; english/efl-cup/man-utd-v-man-city; 2016-10-11 12:25:36 GMT+3; 2016-10-26 20:00; e70300-dr003
Man Utd; 8/5; 8/5; ; 13/8; ; 31/20; 31/20; ; 8/5; ; ; 6/4; ; ; 13/8; 8/5; 6/4; 28/17; 6/4; 13/8; 6/4; 33/19; ; 28/17; ; ; ; ; 
Man City; 17/10; 17/10; ; 17/10; ; 17/10; 17/10; ; 13/8; ; ; 13/8; ; ; 7/4; 9/5; 28/17; 28/17; 28/17; 13/8; 28/17; 33/19; ; 28/17; ; ; ; ; 
Draw; 9/4; 9/4; ; 9/4; ; 9/4; 12/5; ; 23/10; ; ; 9/4; ; ; 9/4; 12/5; 11/5; 40/17; 12/5; 23/10; 11/5; 27/11; ; 40/17; ; ; ; ; 
META; english/efl-cup/man-utd-v-man-city; 2016-10-11 16:26:03 GMT+3; 2016-10-26 20:00; e70300-dr003
Man Utd; 8/5; 8/5; ; 13/8; ; 31/20; 31/20; ; 8/5; ; ; 6/4; 8/5; ; 13/8; 8/5; 6/4; 28/17; 6/4; 13/8; 6/4; 33/19; ; 28/17; ; ; ; ; 
Man City; 17/10; 17/10; ; 17/10; ; 17/10; 17/10; ; 13/8; ; ; 13/8; 33/20; ; 7/4; 9/5; 28/17; 28/17; 28/17; 13/8; 28/17; 33/19; ; 28/17; ; ; ; ; 
Draw; 9/4; 9/4; ; 9/4; ; 9/4; 12/5; ; 23/10; ; ; 9/4; 47/20; ; 9/4; 12/5; 11/5; 40/17; 12/5; 23/10; 11/5; 27/11; ; 40/17; ; ; ; ; 
META; english/efl-cup/man-utd-v-man-city; 2016-10-11 20:25:46 GMT+3; 2016-10-26 20:00; e70300-dr003
Man Utd; 8/5; 8/5; ; 13/8; ; 31/20; 31/20; ; 8/5; ; ; 6/4; 8/5; ; 13/8; 8/5; 6/4; 28/17; 6/4; 13/8; 6/4; 33/19; ; 28/17; ; ; ; ; 
Man City; 17/10; 17/10; ; 17/10; ; 17/10; 17/10; ; 13/8; ; ; 13/8; 33/20; ; 7/4; 9/5; 28/17; 28/17; 28/17; 13/8; 28/17; 33/19; ; 28/17; ; ; ; ; 
Draw; 9/4; 9/4; ; 9/4; ; 9/4; 12/5; ; 23/10; ; ; 9/4; 47/20; ; 9/4; 12/5; 11/5; 40/17; 12/5; 23/10; 11/5; 27/11; ; 40/17; ; ; ; ; 
META; english/efl-cup/man-utd-v-man-city; 2016-10-12 00:24:09 GMT+3; 2016-10-26 20:00; e70300-dr003
Man Utd; 8/5; 8/5; ; 13/8; ; 31/20; 31/20; ; 8/5; ; ; 6/4; ; ; 13/8; 8/5; 17/11; 28/17; 6/4; 13/8; 17/11; 33/19; ; 28/17; ; ; ; ; 
Man City; 17/10; 17/10; ; 17/10; ; 17/10; 17/10; ; 13/8; ; ; 13/8; ; ; 7/4; 9/5; 8/5; 28/17; 28/17; 13/8; 8/5; 33/19; ; 28/17; ; ; ; ; 
Draw; 9/4; 9/4; ; 9/4; ; 9/4; 12/5; ; 23/10; ; ; 9/4; ; ; 9/4; 12/5; 9/4; 40/17; 12/5; 23/10; 9/4; 27/11; ; 40/17; ; ; ; ; 
META; english/efl-cup/man-utd-v-man-city; 2016-10-12 04:46:34 GMT+3; 2016-10-26 20:00; e70300-dr003
Man City; 17/10; 17/10; ; 17/10; ; 17/10; 17/10; ; 13/8; ; ; 13/8; 33/20; ; 7/4; 7/4; 8/5; 28/17; 28/17; 13/8; 8/5; 33/19; ; 28/17; ; ; ; ; 
Man Utd; 8/5; 8/5; ; 13/8; ; 31/20; 31/20; ; 8/5; ; ; 6/4; 8/5; ; 13/8; 7/4; 17/11; 28/17; 6/4; 13/8; 17/11; 33/19; ; 28/17; ; ; ; ; 
Draw; 9/4; 9/4; ; 9/4; ; 9/4; 12/5; ; 23/10; ; ; 9/4; 47/20; ; 9/4; 12/5; 9/4; 40/17; 12/5; 23/10; 9/4; 27/11; ; 40/17; ; ; ; ; 
META; english/efl-cup/man-utd-v-man-city; 2016-10-12 08:24:10 GMT+3; 2016-10-26 20:00; e70300-dr003
Man City; 17/10; 17/10; ; 17/10; ; 17/10; 17/10; ; 13/8; ; ; 13/8; 33/20; ; 7/4; 7/4; 8/5; 28/17; 28/17; 13/8; 8/5; 33/19; ; 28/17; ; ; ; ; 
Man Utd; 8/5; 8/5; ; 13/8; ; 31/20; 31/20; ; 8/5; ; ; 6/4; 8/5; ; 13/8; 7/4; 17/11; 28/17; 6/4; 13/8; 17/11; 33/19; ; 28/17; ; ; ; ; 
Draw; 9/4; 9/4; ; 9/4; ; 9/4; 12/5; ; 23/10; ; ; 9/4; 47/20; ; 9/4; 12/5; 9/4; 40/17; 12/5; 23/10; 9/4; 27/11; ; 40/17; ; ; ; ; 
META; english/efl-cup/man-utd-v-man-city; 2016-10-12 12:26:24 GMT+3; 2016-10-26 20:00; e70300-dr003
Man Utd; 8/5; 8/5; ; 13/8; ; 31/20; 31/20; ; 8/5; ; ; 6/4; 8/5; ; 13/8; 8/5; 6/4; 28/17; 6/4; 13/8; 6/4; 33/19; ; 28/17; ; ; ; ; 
Man City; 17/10; 17/10; ; 17/10; ; 17/10; 17/10; ; 13/8; ; ; 13/8; 33/20; ; 7/4; 9/5; 28/17; 28/17; 28/17; 13/8; 28/17; 33/19; ; 28/17; ; ; ; ; 
Draw; 9/4; 9/4; ; 9/4; ; 9/4; 12/5; ; 23/10; ; ; 9/4; 47/20; ; 9/4; 12/5; 9/4; 40/17; 12/5; 23/10; 9/4; 27/11; ; 40/17; ; ; ; ; 
META; english/efl-cup/man-utd-v-man-city; 2016-10-12 16:26:09 GMT+3; 2016-10-26 20:00; e70300-dr003
Man City; 17/10; 17/10; ; 17/10; ; 17/10; 17/10; ; 13/8; ; ; 13/8; 33/20; ; 7/4; 7/4; 8/5; 28/17; 28/17; 13/8; 8/5; 33/19; ; 28/17; ; ; ; ; 
Man Utd; 8/5; 8/5; ; 13/8; ; 31/20; 31/20; ; 8/5; ; ; 6/4; 8/5; ; 13/8; 7/4; 17/11; 28/17; 6/4; 13/8; 17/11; 33/19; ; 28/17; ; ; ; ; 
Draw; 9/4; 9/4; ; 9/4; ; 9/4; 12/5; ; 23/10; ; ; 9/4; 47/20; ; 9/4; 12/5; 9/4; 40/17; 12/5; 23/10; 9/4; 27/11; ; 40/17; ; ; ; ; 
META; english/efl-cup/man-utd-v-man-city; 2016-10-12 20:26:13 GMT+3; 2016-10-26 20:00; e70300-dr003
Man City; 17/10; 17/10; ; 17/10; ; 17/10; 17/10; ; 13/8; ; ; 13/8; 33/20; ; 7/4; 7/4; 8/5; 28/17; 28/17; 13/8; 8/5; 33/19; ; 28/17; ; ; ; ; 
Man Utd; 8/5; 8/5; ; 13/8; ; 31/20; 31/20; ; 8/5; ; ; 6/4; 8/5; ; 13/8; 7/4; 17/11; 28/17; 6/4; 13/8; 17/11; 33/19; ; 28/17; ; ; ; ; 
Draw; 9/4; 9/4; ; 9/4; ; 9/4; 12/5; ; 23/10; ; ; 9/4; 47/20; ; 9/4; 12/5; 9/4; 40/17; 12/5; 23/10; 9/4; 27/11; ; 40/17; ; ; ; ; 
META; english/efl-cup/man-utd-v-man-city; 2016-10-13 10:50:00 GMT+3; 2016-10-26 20:00; e70300-dr003
Man City; 17/10; 17/10; ; 17/10; ; 17/10; 17/10; ; 13/8; ; ; 13/8; 33/20; ; 7/4; 7/4; 8/5; 28/17; 28/17; 13/8; 8/5; 33/19; ; 28/17; ; ; ; ; 
Man Utd; 8/5; 8/5; ; 13/8; ; 31/20; 31/20; ; 8/5; ; ; 6/4; 8/5; ; 13/8; 7/4; 17/11; 28/17; 6/4; 13/8; 17/11; 33/19; ; 28/17; ; ; ; ; 
Draw; 9/4; 9/4; ; 9/4; ; 9/4; 23/10; ; 23/10; ; ; 9/4; 47/20; ; 9/4; 12/5; 11/5; 40/17; 12/5; 23/10; 11/5; 27/11; ; 40/17; ; ; ; ; 
META; english/efl-cup/man-utd-v-man-city; 2016-10-13 12:24:40 GMT+3; 2016-10-26 20:00; e70300-dr003
Man City; 17/10; 17/10; ; 17/10; ; 17/10; 17/10; ; 13/8; ; ; 13/8; 33/20; ; 7/4; 7/4; 8/5; 28/17; 28/17; 13/8; 8/5; 33/19; ; 28/17; ; ; ; ; 
Man Utd; 8/5; 8/5; ; 13/8; ; 31/20; 31/20; ; 8/5; ; ; 6/4; 8/5; ; 13/8; 7/4; 17/11; 28/17; 6/4; 13/8; 17/11; 33/19; ; 28/17; ; ; ; ; 
Draw; 9/4; 9/4; ; 9/4; ; 9/4; 12/5; ; 23/10; ; ; 9/4; 47/20; ; 9/4; 12/5; 11/5; 40/17; 12/5; 23/10; 11/5; 27/11; ; 40/17; ; ; ; ; 
META; english/efl-cup/man-utd-v-man-city; 2016-10-13 16:25:06 GMT+3; 2016-10-26 20:00; e70300-dr003
Man City; 17/10; 17/10; 17/10; 17/10; ; 17/10; 17/10; ; 13/8; ; 13/8; 13/8; 33/20; ; 7/4; 7/4; 8/5; 28/17; 28/17; 13/8; 8/5; 33/19; ; 28/17; ; ; ; ; 
Man Utd; 8/5; 8/5; 13/8; 13/8; ; 31/20; 31/20; ; 8/5; ; 31/20; 6/4; 8/5; ; 13/8; 7/4; 17/11; 28/17; 6/4; 13/8; 17/11; 33/19; ; 28/17; ; ; ; ; 
Draw; 9/4; 9/4; 23/10; 9/4; ; 9/4; 12/5; ; 23/10; ; 11/5; 9/4; 47/20; ; 9/4; 12/5; 11/5; 40/17; 12/5; 23/10; 11/5; 27/11; ; 40/17; ; ; ; ; 
META; english/efl-cup/man-utd-v-man-city; 2016-10-13 20:25:34 GMT+3; 2016-10-26 20:00; e70300-dr003
Man City; 17/10; 17/10; 17/10; 17/10; ; 17/10; 17/10; ; 13/8; ; 13/8; 13/8; 33/20; ; 7/4; 7/4; 8/5; 28/17; 28/17; 13/8; 8/5; 33/19; ; 28/17; ; ; ; ; 
Man Utd; 8/5; 8/5; 13/8; 13/8; ; 31/20; 31/20; ; 8/5; ; 31/20; 6/4; 8/5; ; 13/8; 7/4; 17/11; 28/17; 6/4; 13/8; 17/11; 33/19; ; 28/17; ; ; ; ; 
Draw; 9/4; 9/4; 23/10; 9/4; ; 9/4; 12/5; ; 23/10; ; 11/5; 9/4; 47/20; ; 9/4; 12/5; 11/5; 40/17; 12/5; 23/10; 9/4; 27/11; ; 40/17; ; ; ; ; 
META; english/efl-cup/man-utd-v-man-city; 2016-10-14 00:24:06 GMT+3; 2016-10-26 20:00; e70300-dr003
Man City; 17/10; 17/10; 17/10; 17/10; ; 17/10; 17/10; ; 13/8; ; 13/8; 13/8; 33/20; ; 7/4; 7/4; 8/5; 28/17; 28/17; 13/8; ; 33/19; ; 28/17; ; ; ; ; 
Man Utd; 8/5; 8/5; 13/8; 13/8; ; 31/20; 31/20; ; 8/5; ; 31/20; 6/4; 8/5; ; 13/8; 7/4; 17/11; 28/17; 6/4; 13/8; ; 33/19; ; 28/17; ; ; ; ; 
Draw; 9/4; 9/4; 23/10; 9/4; ; 9/4; 12/5; ; 23/10; ; 11/5; 9/4; 47/20; ; 9/4; 12/5; 11/5; 40/17; 12/5; 23/10; ; 27/11; ; 40/17; ; ; ; ; 
META; english/efl-cup/man-utd-v-man-city; 2016-10-14 04:24:36 GMT+3; 2016-10-26 20:00; e70300-dr003
Man City; 17/10; 17/10; 17/10; 17/10; ; 17/10; 17/10; ; 13/8; ; 13/8; 13/8; 33/20; ; 7/4; 7/4; 8/5; 28/17; 28/17; 13/8; 8/5; 33/19; ; 28/17; ; ; ; ; 
Man Utd; 8/5; 8/5; 13/8; 13/8; ; 31/20; 31/20; ; 8/5; ; 31/20; 6/4; 8/5; ; 13/8; 7/4; 17/11; 28/17; 6/4; 13/8; 17/11; 33/19; ; 28/17; ; ; ; ; 
Draw; 9/4; 9/4; 23/10; 9/4; ; 9/4; 12/5; ; 23/10; ; 11/5; 9/4; 47/20; ; 9/4; 12/5; 11/5; 40/17; 12/5; 23/10; 11/5; 27/11; ; 40/17; ; ; ; ; 
META; english/efl-cup/man-utd-v-man-city; 2016-10-14 08:24:30 GMT+3; 2016-10-26 20:00; e70300-dr003
Man City; 17/10; 17/10; 17/10; 17/10; ; 17/10; 17/10; ; 13/8; ; 13/8; 13/8; 33/20; ; 7/4; 7/4; 8/5; 28/17; 28/17; 13/8; 8/5; 33/19; ; 28/17; ; ; ; ; 
Man Utd; 8/5; 8/5; 13/8; 13/8; ; 31/20; 31/20; ; 8/5; ; 31/20; 6/4; 8/5; ; 13/8; 7/4; 17/11; 28/17; 6/4; 13/8; 17/11; 33/19; ; 28/17; ; ; ; ; 
Draw; 9/4; 9/4; 23/10; 9/4; ; 9/4; 12/5; ; 23/10; ; 11/5; 9/4; 47/20; ; 9/4; 12/5; 11/5; 40/17; 12/5; 23/10; 11/5; 27/11; ; 40/17; ; ; ; ; 
META; english/efl-cup/man-utd-v-man-city; 2016-10-14 12:25:58 GMT+3; 2016-10-26 20:00; e70300-dr003
Man City; 17/10; 17/10; 17/10; 17/10; ; 17/10; 17/10; ; 13/8; ; 13/8; 13/8; 33/20; ; 7/4; 7/4; 8/5; 28/17; 28/17; 13/8; 8/5; 33/19; ; 28/17; ; ; ; ; 
Man Utd; 8/5; 8/5; 13/8; 13/8; ; 31/20; 31/20; ; 8/5; ; 31/20; 6/4; 8/5; ; 13/8; 7/4; 17/11; 28/17; 6/4; 13/8; 17/11; 33/19; ; 28/17; ; ; ; ; 
Draw; 9/4; 9/4; 23/10; 9/4; ; 9/4; 12/5; ; 23/10; ; 11/5; 9/4; 47/20; ; 9/4; 12/5; 11/5; 40/17; 12/5; 23/10; 11/5; 27/11; ; 40/17; ; ; ; ; 
META; english/efl-cup/man-utd-v-man-city; 2016-10-14 16:26:04 GMT+3; 2016-10-26 20:00; e70300-dr003
Man City; 17/10; 17/10; 17/10; 13/8; ; 17/10; 17/10; ; 13/8; ; 13/8; 13/8; 33/20; ; 7/4; 7/4; 8/5; 28/17; 28/17; 13/8; 8/5; 33/19; ; 28/17; ; ; ; ; 
Man Utd; 8/5; 8/5; 13/8; 8/5; ; 31/20; 31/20; ; 8/5; ; 31/20; 6/4; 8/5; ; 13/8; 7/4; 17/11; 28/17; 6/4; 13/8; 17/11; 33/19; ; 28/17; ; ; ; ; 
Draw; 9/4; 9/4; 23/10; 12/5; ; 9/4; 12/5; ; 23/10; ; 11/5; 9/4; 47/20; ; 9/4; 12/5; 11/5; 40/17; 12/5; 23/10; 11/5; 27/11; ; 40/17; ; ; ; ; 
META; english/efl-cup/man-utd-v-man-city; 2016-10-14 20:24:45 GMT+3; 2016-10-26 20:00; e70300-dr003
Man City; 17/10; 17/10; 17/10; 13/8; ; 17/10; 17/10; ; 13/8; ; 13/8; 13/8; 33/20; ; 7/4; 7/4; 8/5; 28/17; 28/17; 13/8; 8/5; 33/19; ; 28/17; ; ; ; ; 
Man Utd; 8/5; 8/5; 13/8; 8/5; ; 31/20; 31/20; ; 8/5; ; 31/20; 6/4; 8/5; ; 13/8; 7/4; 17/11; 28/17; 6/4; 13/8; 17/11; 33/19; ; 28/17; ; ; ; ; 
Draw; 9/4; 9/4; 23/10; 12/5; ; 9/4; 12/5; ; 23/10; ; 11/5; 9/4; 47/20; ; 9/4; 12/5; 11/5; 40/17; 12/5; 23/10; 11/5; 27/11; ; 40/17; ; ; ; ; 
META; english/efl-cup/man-utd-v-man-city; 2016-10-15 00:25:34 GMT+3; 2016-10-26 20:00; e70300-dr003
Man City; 17/10; 17/10; 17/10; 13/8; ; 17/10; 17/10; ; 13/8; ; 13/8; 13/8; 33/20; ; 7/4; 7/4; 8/5; 28/17; 28/17; 13/8; 8/5; 33/19; ; 28/17; ; ; ; ; 
Man Utd; 8/5; 8/5; 13/8; 8/5; ; 31/20; 31/20; ; 8/5; ; 31/20; 6/4; 8/5; ; 13/8; 7/4; 17/11; 28/17; 6/4; 13/8; 17/11; 33/19; ; 28/17; ; ; ; ; 
Draw; 9/4; 9/4; 23/10; 12/5; ; 9/4; 12/5; ; 23/10; ; 11/5; 9/4; 47/20; ; 9/4; 12/5; 11/5; 40/17; 12/5; 23/10; 11/5; 27/11; ; 40/17; ; ; ; ; 
META; english/efl-cup/man-utd-v-man-city; 2016-10-15 04:25:04 GMT+3; 2016-10-26 20:00; e70300-dr003
Man City; 17/10; 17/10; 17/10; 13/8; ; 17/10; 17/10; ; 13/8; ; 13/8; 13/8; 33/20; ; 7/4; 7/4; 8/5; 28/17; 28/17; 13/8; 8/5; 33/19; ; 28/17; ; ; ; ; 
Man Utd; 8/5; 8/5; 13/8; 8/5; ; 31/20; 31/20; ; 8/5; ; 31/20; 6/4; 8/5; ; 13/8; 7/4; 6/4; 28/17; 6/4; 13/8; 6/4; 33/19; ; 28/17; ; ; ; ; 
Draw; 9/4; 9/4; 23/10; 12/5; ; 9/4; 12/5; ; 23/10; ; 11/5; 9/4; 47/20; ; 9/4; 12/5; 23/10; 40/17; 12/5; 23/10; 23/10; 27/11; ; 40/17; ; ; ; ; 
META; english/efl-cup/man-utd-v-man-city; 2016-10-15 08:25:33 GMT+3; 2016-10-26 20:00; e70300-dr003
Man City; 17/10; 17/10; 17/10; 13/8; ; 17/10; 17/10; ; 13/8; ; 13/8; 13/8; ; ; 7/4; 7/4; 8/5; 28/17; 28/17; 13/8; 8/5; 33/19; ; 28/17; ; ; ; ; 
Man Utd; 8/5; 8/5; 13/8; 8/5; ; 31/20; 31/20; ; 8/5; ; 31/20; 6/4; ; ; 13/8; 7/4; 17/11; 28/17; 6/4; 13/8; 17/11; 33/19; ; 28/17; ; ; ; ; 
Draw; 9/4; 9/4; 23/10; 12/5; ; 9/4; 12/5; ; 23/10; ; 11/5; 9/4; ; ; 9/4; 12/5; 11/5; 40/17; 12/5; 23/10; 11/5; 27/11; ; 40/17; ; ; ; ; 
META; english/efl-cup/man-utd-v-man-city; 2016-10-15 12:24:39 GMT+3; 2016-10-26 20:00; e70300-dr003
Man City; 17/10; 17/10; 17/10; 13/8; ; 17/10; 17/10; ; 13/8; ; 13/8; 13/8; 33/20; ; 7/4; 7/4; 8/5; 28/17; 28/17; 13/8; 8/5; 33/19; ; 28/17; ; ; ; ; 
Man Utd; 8/5; 8/5; 13/8; 8/5; ; 31/20; 31/20; ; 8/5; ; 31/20; 6/4; 8/5; ; 13/8; 7/4; 17/11; 28/17; 6/4; 13/8; 17/11; 33/19; ; 28/17; ; ; ; ; 
Draw; 9/4; 9/4; 23/10; 12/5; ; 9/4; 12/5; ; 23/10; ; 11/5; 9/4; 47/20; ; 9/4; 12/5; 11/5; 40/17; 12/5; 23/10; 11/5; 27/11; ; 40/17; ; ; ; ; 
META; english/efl-cup/man-utd-v-man-city; 2016-10-15 16:26:49 GMT+3; 2016-10-26 20:00; e70300-dr003
Man City; 17/10; 17/10; 17/10; 13/8; ; 17/10; 17/10; ; 13/8; ; 13/8; 13/8; 33/20; ; 7/4; 7/4; 8/5; 28/17; 28/17; 13/8; 8/5; 33/19; ; 28/17; ; ; ; ; 
Man Utd; 8/5; 8/5; 13/8; 8/5; ; 31/20; 31/20; ; 8/5; ; 31/20; 6/4; 8/5; ; 13/8; 7/4; 17/11; 28/17; 6/4; 13/8; 17/11; 33/19; ; 28/17; ; ; ; ; 
Draw; 9/4; 9/4; 23/10; 12/5; ; 9/4; 12/5; ; 23/10; ; 11/5; 9/4; 47/20; ; 9/4; 12/5; 11/5; 40/17; 12/5; 23/10; 11/5; 27/11; ; 40/17; ; ; ; ; 
META; english/efl-cup/man-utd-v-man-city; 2016-10-15 20:22:47 GMT+3; 2016-10-26 20:00; e70300-dr003
Man City; 17/10; 17/10; 17/10; 13/8; ; 17/10; 13/8; ; 13/8; ; 13/8; 13/8; 33/20; ; 7/4; 7/4; 8/5; 28/17; 28/17; 13/8; 8/5; ; ; 28/17; ; ; ; ; 
Man Utd; 8/5; 8/5; 13/8; 8/5; ; 31/20; 8/5; ; 8/5; ; 31/20; 6/4; 8/5; ; 13/8; 7/4; 17/11; 28/17; 6/4; 13/8; 17/11; ; ; 28/17; ; ; ; ; 
Draw; 9/4; 9/4; 23/10; 12/5; ; 9/4; 23/10; ; 23/10; ; 11/5; 9/4; 47/20; ; 9/4; 12/5; 9/4; 40/17; 12/5; 23/10; 9/4; ; ; 40/17; ; ; ; ; 
META; english/efl-cup/man-utd-v-man-city; 2016-10-16 00:26:47 GMT+3; 2016-10-26 20:00; e70300-dr003
Man City; 17/10; 17/10; 17/10; 13/8; ; 17/10; 17/10; ; 13/8; ; 13/8; 13/8; 33/20; ; 7/4; 7/4; 8/5; 28/17; 28/17; 13/8; 8/5; ; ; 28/17; ; ; ; ; 
Man Utd; 8/5; 8/5; 13/8; 8/5; ; 31/20; 31/20; ; 8/5; ; 31/20; 6/4; 8/5; ; 13/8; 7/4; 17/11; 28/17; 6/4; 13/8; 17/11; ; ; 28/17; ; ; ; ; 
Draw; 9/4; 9/4; 23/10; 12/5; ; 9/4; 12/5; ; 23/10; ; 11/5; 9/4; 47/20; ; 9/4; 12/5; 9/4; 40/17; 12/5; 23/10; 9/4; ; ; 40/17; ; ; ; ; 
META; english/efl-cup/man-utd-v-man-city; 2016-10-16 04:23:19 GMT+3; 2016-10-26 20:00; e70300-dr003
Man City; 17/10; 17/10; 17/10; 13/8; ; 17/10; 17/10; ; 13/8; ; 13/8; 13/8; 33/20; ; 7/4; 7/4; 8/5; 28/17; 28/17; 13/8; 8/5; ; ; 28/17; ; ; ; ; 
Man Utd; 8/5; 8/5; 13/8; 8/5; ; 31/20; 31/20; ; 8/5; ; 31/20; 6/4; 8/5; ; 13/8; 7/4; 17/11; 28/17; 6/4; 13/8; 17/11; ; ; 28/17; ; ; ; ; 
Draw; 9/4; 9/4; 23/10; 12/5; ; 9/4; 12/5; ; 23/10; ; 11/5; 9/4; 47/20; ; 9/4; 12/5; 11/5; 40/17; 12/5; 23/10; 11/5; ; ; 40/17; ; ; ; ; 
META; english/efl-cup/man-utd-v-man-city; 2016-10-16 08:24:07 GMT+3; 2016-10-26 20:00; e70300-dr003
Man City; 17/10; 17/10; 17/10; 13/8; ; 17/10; 17/10; ; 13/8; ; 13/8; 13/8; ; ; 7/4; 7/4; 8/5; 28/17; 28/17; 13/8; 8/5; ; ; 28/17; ; ; ; ; 
Man Utd; 8/5; 8/5; 13/8; 8/5; ; 31/20; 31/20; ; 8/5; ; 31/20; 6/4; ; ; 13/8; 7/4; 17/11; 28/17; 6/4; 13/8; 17/11; ; ; 28/17; ; ; ; ; 
Draw; 9/4; 9/4; 23/10; 12/5; ; 9/4; 12/5; ; 23/10; ; 11/5; 9/4; ; ; 9/4; 12/5; 9/4; 40/17; 12/5; 23/10; 9/4; ; ; 40/17; ; ; ; ; 
META; english/efl-cup/man-utd-v-man-city; 2016-10-16 12:25:24 GMT+3; 2016-10-26 20:00; e70300-dr003
