META; english/efl-cup/birmingham-v-oxford; 2016-07-29 00:20:17 GMT+3; 2016-08-09 19:45; e70300-dr003
Birmingham; 4/5; 5/6; 5/6; 4/5; ; 17/20; 4/5; 4/5; ; 5/6; 4/5; 3/4; ; 4/5; ; 5/6; 4/5; 5/6; 4/5; 5/6; ; 11/13; 4/5; ; 8/11; ; 
Draw; 5/2; 5/2; 5/2; 5/2; ; 14/5; 27/10; 5/2; ; 5/2; 13/5; 5/2; ; 13/5; ; 5/2; 5/2; 5/2; 5/2; 5/2; ; 13/5; 28/11; ; 23/10; ; 
Oxford; 7/2; 3; 10/3; 10/3; ; 10/3; 33/10; 16/5; ; 33/10; 16/5; 16/5; ; 16/5; ; 7/2; 10/3; 33/10; 10/3; 3; ; 19/5; 14/5; ; 3; ; 
META; english/efl-cup/birmingham-v-oxford; 2016-07-29 04:19:26 GMT+3; 2016-08-09 19:45; e70300-dr003
Birmingham; 4/5; 5/6; 5/6; 4/5; ; 17/20; 4/5; 4/5; ; 5/6; 4/5; 3/4; ; 4/5; ; 5/6; 4/5; 5/6; 4/5; 5/6; 10/13; 11/13; 4/5; ; 8/11; ; 
Draw; 5/2; 5/2; 5/2; 5/2; ; 14/5; 27/10; 5/2; ; 5/2; 13/5; 5/2; ; 13/5; ; 5/2; 5/2; 5/2; 5/2; 5/2; 28/11; 13/5; 28/11; ; 23/10; ; 
Oxford; 7/2; 3; 10/3; 10/3; ; 10/3; 33/10; 16/5; ; 33/10; 16/5; 16/5; ; 16/5; ; 7/2; 10/3; 33/10; 10/3; 3; 16/5; 19/5; 14/5; ; 3; ; 
META; english/efl-cup/birmingham-v-oxford; 2016-07-29 08:19:20 GMT+3; 2016-08-09 19:45; e70300-dr003
Birmingham; 4/5; 5/6; 5/6; 4/5; ; 17/20; 4/5; 4/5; ; 5/6; 4/5; 3/4; ; 4/5; ; 5/6; 4/5; 5/6; 4/5; 5/6; 10/13; 11/13; 4/5; ; 8/11; ; 
Draw; 5/2; 5/2; 5/2; 5/2; ; 14/5; 27/10; 5/2; ; 5/2; 13/5; 5/2; ; 13/5; ; 5/2; 5/2; 5/2; 5/2; 5/2; 28/11; 13/5; 28/11; ; 12/5; ; 
Oxford; 7/2; 3; 10/3; 10/3; ; 10/3; 33/10; 16/5; ; 33/10; 16/5; 16/5; ; 16/5; ; 7/2; 10/3; 33/10; 10/3; 3; 16/5; 19/5; 14/5; ; 3; ; 
META; english/efl-cup/birmingham-v-oxford; 2016-07-29 12:19:40 GMT+3; 2016-08-09 19:45; e70300-dr003
Birmingham; 4/5; 5/6; 5/6; 4/5; ; 17/20; 4/5; 4/5; ; 5/6; 4/5; 3/4; ; 4/5; ; 5/6; 4/5; 5/6; 4/5; 5/6; 10/13; 11/13; 4/5; ; 8/11; ; 
Draw; 5/2; 5/2; 5/2; 5/2; ; 14/5; 27/10; 5/2; ; 5/2; 13/5; 5/2; ; 13/5; ; 5/2; 5/2; 5/2; 5/2; 5/2; 28/11; 13/5; 28/11; ; 12/5; ; 
Oxford; 7/2; 3; 10/3; 10/3; ; 10/3; 33/10; 16/5; ; 33/10; 16/5; 16/5; ; 16/5; ; 7/2; 10/3; 33/10; 10/3; 3; 16/5; 19/5; 14/5; ; 3; ; 
META; english/efl-cup/birmingham-v-oxford; 2016-07-29 16:20:20 GMT+3; 2016-08-09 19:45; e70300-dr003
Birmingham; 4/5; 5/6; 5/6; 4/5; ; 17/20; 4/5; 4/5; ; 5/6; 4/5; 3/4; ; 4/5; ; 5/6; 4/5; 5/6; 4/5; 5/6; 10/13; 11/13; 4/5; ; 8/11; ; 
Draw; 5/2; 5/2; 5/2; 5/2; ; 14/5; 27/10; 5/2; ; 5/2; 13/5; 5/2; ; 13/5; ; 5/2; 5/2; 5/2; 5/2; 5/2; 28/11; 13/5; 28/11; ; 12/5; ; 
Oxford; 7/2; 3; 10/3; 10/3; ; 10/3; 33/10; 16/5; ; 33/10; 16/5; 16/5; ; 16/5; ; 7/2; 10/3; 33/10; 10/3; 3; 16/5; 19/5; 14/5; ; 3; ; 
META; english/efl-cup/birmingham-v-oxford; 2016-07-29 20:21:41 GMT+3; 2016-08-09 19:45; e70300-dr003
Birmingham; 4/5; 5/6; 5/6; 4/5; ; 17/20; 4/5; 4/5; ; 5/6; 4/5; 3/4; ; 4/5; ; 5/6; 4/5; 5/6; 4/5; 5/6; 10/13; 11/13; 4/5; ; 8/11; ; 
Draw; 5/2; 5/2; 5/2; 5/2; ; 14/5; 27/10; 5/2; ; 5/2; 13/5; 5/2; ; 13/5; ; 5/2; 5/2; 5/2; 5/2; 5/2; 28/11; 13/5; 28/11; ; 12/5; ; 
Oxford; 7/2; 3; 10/3; 10/3; ; 10/3; 33/10; 16/5; ; 33/10; 16/5; 16/5; ; 16/5; ; 7/2; 10/3; 33/10; 10/3; 3; 16/5; 19/5; 14/5; ; 3; ; 
META; english/efl-cup/birmingham-v-oxford; 2016-07-30 00:20:34 GMT+3; 2016-08-09 19:45; e70300-dr003
Birmingham; 4/5; 5/6; 5/6; 4/5; ; 17/20; 4/5; 4/5; ; 5/6; 4/5; 3/4; ; 4/5; ; 5/6; 4/5; 5/6; 4/5; 5/6; 10/13; 11/13; 4/5; ; 8/11; ; 
Draw; 5/2; 5/2; 5/2; 5/2; ; 14/5; 27/10; 5/2; ; 5/2; 13/5; 5/2; ; 13/5; ; 5/2; 5/2; 5/2; 5/2; 5/2; 28/11; 13/5; 28/11; ; 12/5; ; 
Oxford; 7/2; 3; 10/3; 10/3; ; 10/3; 33/10; 16/5; ; 33/10; 16/5; 16/5; ; 16/5; ; 7/2; 10/3; 33/10; 10/3; 3; 16/5; 19/5; 14/5; ; 3; ; 
META; english/efl-cup/birmingham-v-oxford; 2016-07-30 04:20:32 GMT+3; 2016-08-09 19:45; e70300-dr003
Birmingham; 4/5; 5/6; 5/6; 4/5; ; 17/20; 5/6; 4/5; ; 5/6; 17/20; 4/5; ; 5/6; ; 5/6; 4/5; 5/6; 4/5; 5/6; 5/6; 11/13; 4/5; ; 4/5; ; 
Draw; 5/2; 5/2; 5/2; 5/2; ; 11/4; 27/10; 5/2; ; 5/2; 13/5; 5/2; ; 13/5; ; 5/2; 5/2; 5/2; 5/2; 5/2; 5/2; 13/5; 28/11; ; 23/10; ; 
Oxford; 7/2; 3; 10/3; 10/3; ; 33/10; 31/10; 16/5; ; 33/10; 3; 3; ; 3; ; 7/2; 10/3; 33/10; 10/3; 3; 3; 19/5; 14/5; ; 14/5; ; 
META; english/efl-cup/birmingham-v-oxford; 2016-07-30 08:21:22 GMT+3; 2016-08-09 19:45; e70300-dr003
Birmingham; 4/5; 5/6; 5/6; 4/5; ; 17/20; 5/6; 4/5; ; 5/6; 17/20; 4/5; ; 5/6; ; 5/6; 4/5; 5/6; 4/5; 5/6; 5/6; 11/13; 4/5; ; 4/5; ; 
Draw; 5/2; 5/2; 5/2; 5/2; ; 11/4; 27/10; 5/2; ; 5/2; 13/5; 5/2; ; 13/5; ; 5/2; 5/2; 5/2; 5/2; 5/2; 5/2; 13/5; 28/11; ; 23/10; ; 
Oxford; 7/2; 3; 10/3; 10/3; ; 33/10; 31/10; 16/5; ; 33/10; 3; 3; ; 3; ; 7/2; 10/3; 33/10; 10/3; 3; 3; 19/5; 14/5; ; 14/5; ; 
META; english/efl-cup/birmingham-v-oxford; 2016-07-30 12:21:47 GMT+3; 2016-08-09 19:45; e70300-dr003
Birmingham; 4/5; 5/6; 5/6; 4/5; ; 17/20; 5/6; 4/5; ; 5/6; 17/20; 4/5; ; 5/6; ; 5/6; 4/5; 5/6; 4/5; 5/6; 5/6; 11/13; 4/5; ; 4/5; ; 
Draw; 5/2; 5/2; 5/2; 5/2; ; 11/4; 27/10; 5/2; ; 5/2; 13/5; 5/2; ; 13/5; ; 5/2; 5/2; 5/2; 5/2; 5/2; 5/2; 13/5; 28/11; ; 23/10; ; 
Oxford; 7/2; 3; 10/3; 10/3; ; 33/10; 31/10; 16/5; ; 33/10; 3; 3; ; 3; ; 7/2; 10/3; 33/10; 10/3; 3; 3; 19/5; 14/5; ; 14/5; ; 
META; english/efl-cup/birmingham-v-oxford; 2016-07-30 16:22:22 GMT+3; 2016-08-09 19:45; e70300-dr003
Birmingham; 4/5; 5/6; 5/6; 4/5; ; 17/20; 5/6; 4/5; ; 5/6; 17/20; 4/5; ; 5/6; ; 5/6; 4/5; 5/6; 4/5; 5/6; ; 11/13; 4/5; ; 4/5; ; 
Draw; 5/2; 5/2; 13/5; 5/2; ; 11/4; 27/10; 5/2; ; 5/2; 13/5; 5/2; ; 13/5; ; 5/2; 5/2; 5/2; 5/2; 5/2; ; 13/5; 28/11; ; 23/10; ; 
Oxford; 7/2; 3; 16/5; 10/3; ; 33/10; 31/10; 16/5; ; 33/10; 3; 3; ; 3; ; 7/2; 10/3; 33/10; 10/3; 3; ; 19/5; 14/5; ; 14/5; ; 
META; english/efl-cup/birmingham-v-oxford; 2016-07-30 20:21:16 GMT+3; 2016-08-09 19:45; e70300-dr003
Birmingham; 4/5; 5/6; 5/6; 4/5; ; 17/20; 5/6; 4/5; ; 5/6; 17/20; 4/5; ; 5/6; ; 5/6; 4/5; 5/6; 4/5; 5/6; 5/6; 11/13; 4/5; ; 4/5; ; 
Draw; 5/2; 5/2; 13/5; 5/2; ; 11/4; 27/10; 5/2; ; 5/2; 13/5; 5/2; ; 13/5; ; 5/2; 5/2; 5/2; 5/2; 5/2; 5/2; 13/5; 28/11; ; 23/10; ; 
Oxford; 7/2; 3; 16/5; 10/3; ; 33/10; 31/10; 16/5; ; 33/10; 3; 3; ; 3; ; 7/2; 10/3; 33/10; 10/3; 3; 3; 19/5; 14/5; ; 14/5; ; 
