META; english/efl-cup/rotherham-v-morecambe; 2016-07-29 00:21:11 GMT+3; 2016-08-09 19:45; e70300-dr003
Rotherham; 11/20; 8/13; 4/7; 6/10; ; 8/13; 4/7; 4/7; ; 4/7; 3/5; 4/7; ; 4/7; ; 8/13; 4/7; 4/7; 4/7; 4/7; 5/9; 3/5; 4/7; ; 8/15; ; 
Draw; 14/5; 14/5; 3; 14/5; ; 3; 31/10; 14/5; ; 14/5; 14/5; 14/5; ; 29/10; ; 14/5; 14/5; 14/5; 11/4; 14/5; 37/13; 3; 3; ; 13/5; ; 
Morecambe; 11/2; 4; 5; 9/2; ; 19/4; 9/2; 9/2; ; 5; 9/2; 17/4; ; 9/2; ; 5; 9/2; 5; 5; 5; 50/11; 11/2; 15/4; ; 22/5; ; 
META; english/efl-cup/rotherham-v-morecambe; 2016-07-29 04:20:20 GMT+3; 2016-08-09 19:45; e70300-dr003
Rotherham; 11/20; 8/13; 4/7; 6/10; ; 8/13; 4/7; 4/7; ; 4/7; 3/5; 4/7; ; 4/7; ; 8/13; 4/7; 4/7; 4/7; 4/7; 5/9; 3/5; 4/7; ; 8/15; ; 
Draw; 14/5; 14/5; 3; 14/5; ; 3; 31/10; 14/5; ; 14/5; 14/5; 14/5; ; 29/10; ; 14/5; 14/5; 14/5; 11/4; 14/5; 37/13; 3; 3; ; 13/5; ; 
Morecambe; 11/2; 4; 5; 9/2; ; 19/4; 9/2; 9/2; ; 5; 9/2; 17/4; ; 9/2; ; 5; 9/2; 5; 5; 5; 50/11; 11/2; 15/4; ; 22/5; ; 
META; english/efl-cup/rotherham-v-morecambe; 2016-07-29 08:20:13 GMT+3; 2016-08-09 19:45; e70300-dr003
Rotherham; 11/20; 8/13; 4/7; 6/10; ; 8/13; 4/7; 4/7; ; 4/7; 3/5; 4/7; ; 4/7; ; 8/13; 4/7; 4/7; 4/7; 4/7; 5/9; 3/5; 4/7; ; 8/15; ; 
Draw; 14/5; 14/5; 3; 14/5; ; 3; 31/10; 14/5; ; 14/5; 14/5; 14/5; ; 29/10; ; 14/5; 14/5; 14/5; 11/4; 14/5; 37/13; 3; 3; ; 13/5; ; 
Morecambe; 11/2; 4; 5; 9/2; ; 19/4; 9/2; 9/2; ; 5; 9/2; 17/4; ; 9/2; ; 5; 9/2; 5; 5; 5; 50/11; 11/2; 15/4; ; 9/2; ; 
META; english/efl-cup/rotherham-v-morecambe; 2016-07-29 12:20:38 GMT+3; 2016-08-09 19:45; e70300-dr003
