META; english/championship/sheffield-wednesday-v-birmingham; 2018-01-30 12:19:13 GMT+2; 2018-02-03 15:00; e70300-dr003
Sheffield Wednesday; 1; 21/20; 21/20; 21/20; 11/10; 21/20; 21/20; ; 21/20; 21/20; 19/20; ; ; 11/10; 1; 21/20; 9/10; ; 9/10; 42/41; 21/20; 11/10; 21/20; 21/20; 21/20; ; 20/21; ; 
Draw; 12/5; 11/5; 21/10; 9/4; 59/25; 23/10; 11/5; ; 9/4; 11/5; 9/4; ; ; 11/5; 23/10; 23/10; 12/5; 11/5; 12/5; 9/4; 11/5; 9/4; 9/4; 11/5; 9/4; ; 2; ; 
Birmingham; 14/5; 29/10; 14/5; 14/5; 61/20; 29/10; 14/5; ; 11/4; 29/10; 3; ; ; 29/10; 3; 14/5; 3; 11/4; 3; 11/4; 27/10; 14/5; 29/10; 57/20; 14/5; ; 21/10; ; 
