META; english/championship/millwall-v-fulham; 2018-04-16 20:39:45 GMT+3; 2018-04-20 19:45; e70300-dr003
Fulham; 6/5; 23/20; 23/20; 6/5; 6/5; 13/10; 6/5; 6/5; 11/10; 23/20; 23/20; 23/20; 23/20; 11/10; 11/10; 15/13; 15/13; 9/8; 11/10; 23/20; 15/13; 11/10; 23/20; 21/20; 23/20; 23/20
Millwall; 11/5; 11/5; 11/5; 21/10; 121/0; 9/4; 9/4; 21/10; 23/10; 11/5; 11/5; 23/10; 11/5; 12/5; 11/5; 9/4; 11/5; 21/10; 23/10; 9/4; 23/10; 9/4; 21/10; 15/8; 23/10; 12/5
Draw; 12/5; 13/5; 5/2; 5/2; 53/20; 12/5; 5/2; 11/5; 5/2; 5/2; 5/2; 12/5; 5/2; 13/5; 5/2; 5/2; 12/5; 5/2; 27/11; 13/5; 28/11; 5/2; 12/5; 13/5; 13/5; 13/5
META; english/championship/millwall-v-fulham; 2018-04-17 20:42:02 GMT+3; 2018-04-20 19:45; e70300-dr003
Fulham; 6/5; 23/20; 11/10; 6/5; 6/5; 13/10; 6/5; 6/5; 11/10; 23/20; 6/5; 23/20; 23/20; 23/20; 11/10; 15/13; 15/13; 9/8; 13/12; 23/20; 15/13; 11/10; 23/20; 20/21; 23/20; 6/5
Millwall; 11/5; 11/5; 9/4; 21/10; 121/0; 9/4; 9/4; 21/10; 12/5; 9/4; 9/4; 23/10; 9/4; 5/2; 9/4; 23/10; 11/5; 21/10; 40/17; 23/10; 23/10; 9/4; 2; 19/10; 23/10; 
Draw; 12/5; 5/2; 5/2; 5/2; 53/20; 12/5; 5/2; 11/5; 13/5; 5/2; 12/5; 12/5; 5/2; 13/5; 5/2; 5/2; 12/5; 5/2; 5/2; 5/2; 28/11; 5/2; 23/10; 2; 13/5; 
META; english/championship/millwall-v-fulham; 2018-04-19 08:17:27 GMT+3; 2018-04-20 19:45; e70300-dr003
Fulham; 6/5; 11/10; 11/10; 11/10; 119/100; 11/10; 11/10; 1; 11/10; 11/10; 11/10; 23/20; 6/5; 23/20; 23/20; 11/10; 15/13; 15/13; 19/17; 13/12; 6/5; 15/13; 11/10; 10/9; 11/10; 23/20; 6/5
Millwall; 5/2; 23/10; 9/4; 23/10; 62/25; 23/10; 23/10; 9/4; 12/5; 23/10; 23/10; 23/10; 2; 9/4; 5/2; 23/10; 40/17; 11/5; 40/17; 40/17; 12/5; 40/17; 9/4; 23/10; 11/5; 12/5; 12/5
Draw; 5/2; 13/5; 5/2; 5/2; 131/50; 27/10; 12/5; 5/2; 13/5; 5/2; 5/2; 12/5; 27/10; 5/2; 13/5; 5/2; 5/2; 12/5; 28/11; 5/2; 13/5; 28/11; 5/2; 12/5; 23/10; 23/10; 13/5
META; english/championship/millwall-v-fulham; 2018-04-19 10:14:43 GMT+3; 2018-04-20 19:45; e70300-dr003
Fulham; 6/5; 11/10; 11/10; 11/10; 31/25; 11/10; 6/5; 1; 11/10; 23/20; 11/10; 23/20; 6/5; 23/20; 6/5; 11/10; 15/13; 15/13; 19/17; 13/12; 6/5; 15/13; 6/5; 23/20; 10/9; 6/5; 6/5
Millwall; 5/2; 23/10; 9/4; 23/10; 119/50; 23/10; 9/4; 9/4; 12/5; 9/4; 23/10; 9/4; 2; 9/4; 12/5; 23/10; 23/10; 11/5; 40/17; 40/17; 23/10; 23/10; 9/4; 23/10; 11/5; 23/10; 12/5
Draw; 5/2; 13/5; 5/2; 5/2; 13/5; 27/10; 12/5; 5/2; 13/5; 5/2; 5/2; 12/5; 27/10; 5/2; 5/2; 5/2; 5/2; 12/5; 28/11; 5/2; 5/2; 28/11; 5/2; 12/5; 23/10; 5/2; 5/2
META; english/championship/millwall-v-fulham; 2018-04-20 10:26:51 GMT+3; 2018-04-20 19:45; e70300-dr003
Fulham; 6/5; 23/20; 23/20; 23/20; 121/00; 5/4; 6/5; 6/5; 15/13; 23/20; 6/5; 23/20; 6/5; 6/5; 5/4; 11/10; 15/13; 15/13; 7/6; 19/17; 6/5; 15/13; 11/10; 6/5; 6/5; 6/5; 6/5
Millwall; 12/5; 9/4; 11/5; 9/4; 121/0; 23/10; 23/10; 11/5; 40/17; 11/5; 23/10; 23/10; 9/4; 9/4; 23/10; 9/4; 23/10; 11/5; 9/4; 9/4; 12/5; 23/10; 9/4; 23/10; 23/10; 23/10; 12/5
Draw; 13/5; 5/2; 5/2; 5/2; 66/25; 12/5; 5/2; 23/10; 13/5; 5/2; 5/2; 23/10; 12/5; 5/2; 5/2; 5/2; 5/2; 12/5; 28/11; 5/2; 13/5; 5/2; 5/2; 5/2; 3; 13/5; 13/5
