META; english/championship/brentford-v-qpr; 2018-04-16 20:39:54 GMT+3; 2018-04-21 15:00; e70300-dr003
Brentford; 8/15; 4/7; 4/7; 4/7; 3/5; 7/10; 5/9; 8/13; 6/11; 4/7; 4/7; 4/7; 6/10; 3/5; 4/7; 4/7; 4/7; 5/9; 6/11; 4/7; 4/7; 8/15; 4/9; 1/2; 4/7
Draw; 3; 16/5; 16/5; 16/5; 17/5; 14/5; 16/5; 13/5; 13/4; 16/5; 16/5; 16/5; 16/5; 16/5; 16/5; 16/5; 27/10; 41/13; 16/5; 16/5; 13/4; 3; 27/10; 11/4; 
QPR; 5; 9/2; 17/4; 9/2; 5; 9/2; 4; 22/5; 17/4; 9/2; 4; 9/2; 17/4; 9/2; 79/17; 5; 43/10; 19/4; 47/10; 9/2; 21/5; 7/2; 22/5; ; 
META; english/championship/brentford-v-qpr; 2018-04-17 20:42:12 GMT+3; 2018-04-21 15:00; e70300-dr003
Brentford; 4/7; 4/7; 4/7; 4/7; 59/00; 13/20; 5/9; 8/13; 6/11; 4/7; 4/7; 4/7; 4/7; 11/20; 4/7; 5/9; 4/7; 6/11; 8/15; 11/20; 4/7; 8/15; 8/15; 4/9; 4/7
Draw; 7/2; 16/5; 16/5; 16/5; 69/20; 3; 16/5; 11/4; 33/10; 16/5; 16/5; 3; 16/5; 16/5; 16/5; 33/10; 27/10; 13/4; 16/5; 7/2; 33/10; 3; 11/4; 14/5; 
QPR; 15/4; 17/4; 9/2; 9/2; 5; 9/2; 4; 9/2; 9/2; 9/2; 9/2; 4; 9/2; 23/5; 5; 19/4; 9/2; 79/17; 9/2; 7/2; 7/2; 7/2; ; ; 
META; english/championship/brentford-v-qpr; 2018-04-19 08:17:36 GMT+3; 2018-04-21 15:00; e70300-dr003
Brentford; 8/15; 4/7; 4/7; 4/7; 59/100; 4/6; 5/9; 8/13; 6/11; 4/7; 4/7; 4/7; 8/13; 6/10; 11/20; 4/7; 5/9; 4/7; 7/12; 8/15; 4/7; 4/7; 8/15; 4/9; 1/2; 4/7
Draw; 15/4; 16/5; 16/5; 16/5; 7/2; 31/10; 10/3; 11/4; 33/10; 16/5; 16/5; 16/5; 31/10; 16/5; 16/5; 16/5; 57/17; 27/10; 38/11; 16/5; 17/5; 57/17; 3; 14/5; 14/5; 
QPR; 4; 9/2; 17/4; 9/2; 49/10; 9/2; 9/2; 4; 9/2; 9/2; 9/2; 4; 17/4; 4; 9/2; 50/11; 5; 21/5; 19/4; 22/5; 23/5; 9/2; 7/2; 4; ; 
META; english/championship/brentford-v-qpr; 2018-04-20 10:27:00 GMT+3; 2018-04-21 15:00; e70300-dr003
Brentford; 8/13; 4/7; 4/7; 4/7; 29/50; 4/6; 5/9; 8/15; 6/11; 4/7; 3/5; 4/7; 4/7; 8/15; 4/7; 5/9; 6/11; 7/12; 8/15; 3/5; 4/7; 8/15; 4/7; 4/7; 8/15; 4/7
Draw; 10/3; 16/5; 16/5; 16/5; 7/2; 31/10; 16/5; 3; 38/11; 16/5; 10/3; 10/3; 16/5; 16/5; 16/5; 13/4; 31/10; 38/11; 33/10; 17/5; 33/10; 10/3; 3; 14/5; 10/3; 
QPR; 19/4; 17/4; 9/2; 9/2; 51/10; 9/2; 9/2; 9/2; 63/13; 9/2; 9/2; 4; 9/2; 17/4; 9/2; 47/10; 9/2; 21/5; 23/5; 19/4; 19/4; 9/2; 23/5; 23/5; 21/5; 24/5
META; english/championship/brentford-v-qpr; 2018-04-21 14:19:04 GMT+3; 2018-04-21 15:00; e70300-dr003
Brentford; 4/7; 4/7; 8/15; 11/20; 14/25; 4/7; 5/9; 8/15; 6/11; 8/15; 3/5; 4/7; 4/7; 4/7; 8/15; 4/7; 6/11; 6/11; 11/21; 4/7; 5/9; 8/15; 8/15; 4/7; 4/7; 4/7
Draw; 7/2; 10/3; 10/3; 10/3; 18/5; 17/5; 7/2; 16/5; 7/2; 10/3; 10/3; 3; 10/3; 10/3; 16/5; 10/3; 57/17; 10/3; 7/2; 57/17; 17/5; 7/2; 10/3; 7/2; ; 
QPR; 5; 17/4; 9/2; 9/2; 26/5; 9/2; 19/4; 9/2; 5; 9/2; 9/2; 9/2; 17/4; 9/2; 17/4; 9/2; 47/10; 17/4; 22/5; 19/4; 19/4; 5; 23/5; 24/5; 5; 
