META; english/championship/brentford-v-ipswich; 2018-04-03 18:19:19 GMT+3; 2018-04-07 15:00; e70300-dr003
Brentford; 8/15; 3/5; 4/7; 6/10; 59/100; 11/20; 5/9; 1/2; 6/11; 4/7; 3/5; 4/7; 4/7; 8/13; 4/7; 4/7; 4/7; 4/7; 6/11; 4/7; 11/20; 10/17; 8/15; 8/15; 4/7
Draw; 3; 3; 16/5; 67/20; 16/5; 3; 31/10; 3; 11/4; 3; 31/10; 16/5; 3; 31/10; 11/4; 31/10; 3; 16/5; 3; 41/13; 14/5; 5/2; 3; ; 
Ipswich; 5; 9/2; 19/4; 4; 26/5; 5; 19/4; 9/2; 23/5; 19/4; 5; 9/2; 5; 19/4; 5; 24/5; 5; 9/2; 19/4; 19/4; 63/13; 9/2; 22/5; 5; 
META; english/championship/brentford-v-ipswich; 2018-04-04 08:18:28 GMT+3; 2018-04-07 15:00; e70300-dr003
Brentford; 8/15; 4/7; 4/7; 6/10; 3/5; 8/13; 5/9; 4/7; 6/11; 4/7; 3/5; 4/7; 4/7; 4/7; 4/7; 4/7; 8/15; 6/11; 6/11; 11/20; 8/15; 4/7; 8/15; 1/2; 4/7
Draw; 3; 16/5; 3; 16/5; 17/5; 3; 16/5; 11/4; 31/10; 16/5; 11/4; 3; 31/10; 100/30; 3; 41/13; 3; 31/10; 3; 16/5; 16/5; 16/5; 11/4; 13/5; 10/3
Ipswich; 5; 9/2; 19/4; 4; 9/2; 19/4; 4; 23/5; 19/4; 5; 9/2; 19/4; 5; 24/5; 5; 21/5; 9/2; 5; 63/13; 21/5; 22/5; 24/5; ; ; 
META; english/championship/brentford-v-ipswich; 2018-04-04 18:19:49 GMT+3; 2018-04-07 15:00; e70300-dr003
Brentford; 1/2; 4/7; 8/15; 8/15; 11/20; 8/13; 8/15; 4/7; 6/11; 4/7; 3/5; 11/20; 11/20; 11/20; 4/7; 8/15; 8/15; 1/2; 6/11; 8/15; 8/15; 8/15; 8/15; 1/2; 8/15
Draw; 3; 16/5; 3; 10/3; 69/20; 3; 16/5; 11/4; 31/10; 16/5; 11/4; 3; 16/5; 7/2; 3; 16/5; 3; 33/10; 3; 16/5; 16/5; 13/4; 3; 27/10; 10/3
Ipswich; 11/2; 9/2; 19/4; 9/2; 28/5; 9/2; 5; 23/5; 24/5; 5; 19/4; 5; 67/13; 5; 9/2; 9/2; 21/4; 21/4; 26/5; 24/5; 23/5; 27/5; ; ; 
META; english/championship/brentford-v-ipswich; 2018-04-05 13:13:22 GMT+3; 2018-04-07 15:00; e70300-dr003
Brentford; 1/2; 8/15; 1/2; 8/15; 13/25; 8/15; 1/2; 4/9; 6/11; 1/2; 8/15; 1/2; 8/15; 8/15; 11/20; 8/15; 18/35; 1/2; 1/2; 6/11; 1/2; 18/35; 1/2; 1/2; 1/2; 8/15
Draw; 3; 16/5; 16/5; 10/3; 71/20; 10/3; 16/5; 3; 31/10; 13/4; 3; 16/5; 16/5; 16/5; 7/2; 16/5; 33/10; 3; 33/10; 3; 10/3; 57/17; 3; 7/2; ; 
Ipswich; 6; 5; 9/2; 6; 11/2; 11/2; 5; 23/5; 11/2; 5; 5; 11/2; 5; 11/2; 53/10; 11/2; 9/2; 9/2; 11/2; 91/17; 24/5; 5; 28/5; ; ; 
META; english/championship/brentford-v-ipswich; 2018-04-06 08:18:43 GMT+3; 2018-04-07 15:00; e70300-dr003
Brentford; 8/15; 1/2; 1/2; 1/2; 1/2; 4/7; 7/15; 8/15; 10/21; 1/2; 8/15; 1/2; 1/2; 1/2; 1/2; 1/2; 10/21; 1/2; 18/35; 6/13; 8/15; 10/21; 4/9; 4/9; 4/9; 1/2
Draw; 10/3; 10/3; 13/4; 10/3; 18/5; 10/3; 10/3; 3; 17/5; 10/3; 16/5; 10/3; 10/3; 10/3; 15/4; 10/3; 57/17; 3; 38/11; 57/17; 17/5; 17/5; 3; 14/5; 3; 10/3
Ipswich; 6; 11/2; 5; 63/10; 9/2; 11/2; 9/2; 23/4; 11/2; 11/2; 5; 11/2; 11/2; 11/2; 11/2; 76/13; 11/2; 26/5; 23/4; 6; 59/10; 28/5; 26/5; 26/5; 29/5; 
META; english/championship/brentford-v-ipswich; 2018-04-06 09:15:51 GMT+3; 2018-04-07 15:00; e70300-dr003
Brentford; 8/15; 1/2; 1/2; 1/2; 4/7; 7/15; 8/15; 10/21; 1/2; 8/15; 1/2; 1/2; 1/2; 1/2; 1/2; 10/21; 1/2; 18/35; 6/13; 8/15; 10/21; 4/9; 1/2; 4/9; 1/2
Draw; 10/3; 10/3; 13/4; 10/3; 10/3; 10/3; 3; 17/5; 10/3; 16/5; 10/3; 10/3; 10/3; 15/4; 10/3; 57/17; 3; 38/11; 57/17; 17/5; 17/5; 3; 3; 10/3; 
Ipswich; 6; 11/2; 5; 9/2; 11/2; 9/2; 23/4; 11/2; 11/2; 5; 11/2; 11/2; 11/2; 11/2; 76/13; 11/2; 26/5; 23/4; 6; 59/10; 28/5; 27/5; 26/5; 29/5; 
META; english/championship/brentford-v-ipswich; 2018-04-06 16:26:35 GMT+3; 2018-04-07 15:00; e70300-dr003
Brentford; 8/15; 1/2; 1/2; 1/2; 13/25; 1/2; 1/2; 4/9; 10/21; 1/2; 8/15; 1/2; 1/2; 8/15; 11/20; 1/2; 17/35; 1/2; 8/15; 6/13; 8/15; 17/35; 1/2; 1/2; 1/2; 1/2
Draw; 7/2; 10/3; 16/5; 16/5; 71/20; 7/2; 10/3; 10/3; 17/5; 13/4; 16/5; 3; 10/3; 16/5; 7/2; 16/5; 57/17; 3; 38/11; 57/17; 7/2; 17/5; 3; 10/3; 14/5; 10/3
