META; english/championship/bolton-v-nottingham-forest; 2018-04-30 14:35:30 GMT+3; 2018-05-06 12:30; e70300-dr003
Bolton; 4/5; 10/11; 5/6; 87/00; 20/23; 20/23; 4/5; 9/10; 5/6; 5/6; 10/11; 9/10; 10/11; 10/11; 13/15; 11/13; 11/13; 9/10; 17/20; 13/15; 5/6; 5/6; 9/10
Draw; 5/2; 12/5; 12/5; 68/25; 13/5; 13/5; 12/5; 5/2; 12/5; 12/5; 5/2; 5/2; 11/4; 5/2; 28/11; 12/5; 12/5; 27/11; 13/5; 13/5; 23/10; 23/10; 27/10
Nottingham Forest; 7/2; 3; 16/5; 10/3; 3; 3; 3; 14/5; 16/5; 16/5; 31/10; 13/4; 27/10; 56/19; 33/10; 31/10; 14/5; 3; ; ; ; ; 
META; english/championship/bolton-v-nottingham-forest; 2018-05-01 12:15:39 GMT+3; 2018-05-06 12:30; e70300-dr003
Bolton; 4/6; 4/6; 7/10; 7/10; 18/25; 4/6; 7/10; 8/13; 11/17; 7/10; 4/6; 4/6; 7/10; 7/10; 8/11; 7/10; 9/13; 7/10; 4/6; 11/17; 4/6; 9/13; 4/6; 4/6; 8/11
Draw; 13/5; 13/5; 13/5; 5/2; 137/0; 29/10; 11/4; 13/5; 29/10; 13/5; 13/5; 13/5; 13/5; 27/10; 3; 13/5; 27/10; 12/5; 28/11; 37/13; 29/10; 27/10; 11/4; 11/4; 14/5
Nottingham Forest; 17/4; 4; 18/5; 21/5; 4; 7/2; 4; 19/5; 15/4; 4; 17/4; 4; 4; 17/4; 7/2; 39/10; 21/5; 77/19; 7/2; 21/5; 7/2; ; ; ; 
META; english/championship/bolton-v-nottingham-forest; 2018-05-02 11:06:37 GMT+3; 2018-05-06 12:30; e70300-dr003
Bolton; 4/6; 4/6; 7/10; 7/10; 7/10; 8/11; 7/10; 4/6; 11/17; 7/10; 4/6; 7/10; 7/10; 7/10; 8/11; 7/10; 9/13; 7/10; 13/19; 11/17; 8/11; 5/7; 4/6; 4/6; 4/6; 4/6; 4/6
Draw; 13/5; 11/4; 13/5; 5/2; 141/0; 11/4; 11/4; 13/5; 29/10; 13/5; 13/5; 5/2; 11/4; 27/10; 3; 13/5; 11/4; 12/5; 28/11; 37/13; 14/5; 14/5; 13/5; 13/5; 27/10; 14/5; 27/10
Nottingham Forest; 17/4; 4; 19/5; 18/5; 21/5; 4; 7/2; 4; 19/5; 19/5; 15/4; 15/4; 17/4; 4; 41/10; 17/4; 7/2; 39/10; 19/5; 54/13; 4; 7/2; 4; 21/5; 4; ; 
META; english/championship/bolton-v-nottingham-forest; 2018-05-03 12:42:38 GMT+3; 2018-05-06 12:30; e70300-dr003
Bolton; 4/6; 8/11; 3/4; 7/10; 8/11; 8/11; 7/10; 4/6; 11/17; 3/4; 4/6; 8/11; 8/11; 3/4; 8/11; 8/11; 5/7; 13/18; 13/19; 11/17; 8/11; 5/7; 4/6; 8/11; 8/11; 8/11; 8/11
Draw; 13/5; 13/5; 13/5; 5/2; 11/4; 11/4; 11/4; 13/5; 29/10; 13/5; 13/5; 13/5; 13/5; 13/5; 3; 13/5; 11/4; 5/2; 28/11; 37/13; 14/5; 11/4; 13/5; 27/10; 27/10; 9/4; 11/4
Nottingham Forest; 17/4; 19/5; 15/4; 18/5; 41/10; 4; 7/2; 4; 15/4; 19/5; 7/2; 7/2; 19/5; 4; 15/4; 75/19; 4; 7/2; 39/10; 15/4; 4; 15/4; 7/2; 7/2; 3; 7/2; 
META; english/championship/bolton-v-nottingham-forest; 2018-05-05 12:16:58 GMT+3; 2018-05-06 12:30; e70300-dr003
Bolton; 19/20; 10/11; 10/11; 10/11; 23/25; 10/11; 10/11; 5/6; 9/10; 10/11; 10/11; 20/23; 10/11; 19/20; 1; 10/11; 10/11; 4/5; 10/11; 6/7; 19/20; 19/20; 5/6; 10/11; 20/21; 20/21; 20/21
Draw; 11/4; 5/2; 5/2; 12/5; 27/10; 13/5; 13/5; 5/2; 11/4; 5/2; 11/4; 13/5; 5/2; 5/2; 11/4; 13/5; 13/5; 13/5; 13/5; 45/17; 11/4; 45/17; 13/5; 13/5; 13/5; 12/5; 13/5
Nottingham Forest; 31/10; 3; 29/10; 3; 16/5; 29/10; 3; 31/10; 3; 11/4; 14/5; 29/10; 14/5; 14/5; 56/19; 13/4; 3; 56/19; 31/10; 56/19; 14/5; 3; 3; ; ; ; 
