META; english/championship/aston-villa-v-burton; 2018-01-30 12:18:51 GMT+2; 2018-02-03 15:00; e70300-dr003
Aston Villa; 4/9; 4/9; 4/9; 4/9; 9/20; 4/9; ; ; 2/5; 4/9; 4/9; ; ; 40/85; 4/9; ; 2/5; 3/7; 2/5; 4/9; 2/5; 4/9; 4/9; 21/50; 3/7; ; 4/11; ; 
Draw; 10/3; 16/5; 16/5; 16/5; 71/20; 10/3; ; ; 13/4; 16/5; 16/5; ; ; 31/10; 100/ 30; 10/3; 16/5; 16/5; 16/5; 16/5; 16/5; 100/ 30; 33/10; 16/5; 13/4; ; 12/5; ; 
Burton; 7; 7; 7; 13/2; 8; 15/2; ; ; 7; 7; 13/2; ; ; 7; 7; 7; 31/4; 27/4; 31/4; 31/5; 7; 7; 7; 15/2; 7; ; 32/5; ; 
