META; english/championship/cardiff-v-barnsley; 2018-03-05 10:24:13 GMT+2; 2018-03-06 19:45; e70300-dr003
Cardiff; 3/5; 8/13; 6/10; 11/20; 3/5; 13/20; 5/9; 4/7; 1/2; 6/10; 4/7; 6/10; 6/10; 8/13; 4/7; 4/7; 8/15; 1/2; 6/11; 1/2; 8/13; 4/7; 5/9; 4/7; 4/7; 8/15
Draw; 3; 14/5; 11/4; 3; 61/20; 3; 29/10; 11/4; 31/10; 14/5; 3; 14/5; 14/5; 11/4; 3; 14/5; 14/5; 29/10; 37/13; 31/10; 3; 59/20; 37/13; 14/5; 27/10; 5/2
Barnsley; 11/2; 19/4; 5; 29/5; 5; 9/2; 21/4; 5; 9/2; 5; 5; 5; 23/4; 41/10; 21/4; 21/4; 5; 96/19; 26/5; 24/5; 24/5; ; ; ; ; 
META; english/championship/cardiff-v-barnsley; 2018-03-05 20:17:51 GMT+2; 2018-03-06 19:45; e70300-dr003
Cardiff; 8/13; 8/13; 6/10; 8/13; 8/13; 8/13; 4/7; 4/7; 4/7; 6/10; 4/7; 11/20; 13/20; 8/13; 4/7; 4/7; 6/11; 11/17; 6/11; 13/20; 3/5; 4/7; 4/7; 4/7; 4/7; 
Draw; 3; 14/5; 11/4; 14/5; 61/20; 31/10; 14/5; 11/4; 56/19; 11/4; 3; 14/5; 11/4; 14/5; 14/5; 14/5; 11/4; 29/10; 14/5; 29/10; 14/5; 59/20; 14/5; 14/5; 14/5; 3
Barnsley; 11/2; 19/4; 24/5; 9/2; 11/2; 11/2; 5; 27/5; 5; 9/2; 11/2; 5; 5; 49/10; 5; 9/2; 21/4; 21/4; 5; 94/19; 26/5; 27/5; 11/2; ; ; 
META; english/championship/cardiff-v-barnsley; 2018-03-06 10:10:34 GMT+2; 2018-03-06 19:45; e70300-dr003
Cardiff; 8/13; 8/13; 6/10; 8/13; 16/25; 8/13; 3/5; 4/7; 4/7; 8/13; 4/7; 11/20; 13/20; 8/13; 8/13; 11/18; 6/11; 8/13; 6/11; 8/13; 3/5; 11/18; 4/7; 4/7; 4/7; 
Draw; 3; 14/5; 11/4; 14/5; 29/10; 3; 14/5; 11/4; 56/19; 14/5; 3; 13/5; 11/4; 14/5; 14/5; 11/4; 14/5; 29/10; 3; 29/10; 3; 59/20; 14/5; 14/5; 27/10; 14/5
Barnsley; 11/2; 19/4; 24/5; 9/2; 11/2; 11/2; 5; 27/5; 5; 5; 11/2; 5; 5; 51/10; 5; 22/5; 21/4; 21/4; 5; 67/13; 11/2; 5; 11/2; ; ; 
META; english/championship/cardiff-v-barnsley; 2018-03-06 15:03:49 GMT+2; 2018-03-06 19:45; e70300-dr003
Cardiff; 3/5; 3/5; 4/7; 4/7; 3/5; 8/13; 4/7; 8/15; 4/7; 4/7; 3/5; 4/7; 6/10; 6/10; 8/13; 4/7; 10/17; 6/11; 3/5; 6/11; 4/7; 10/17; 4/7; 4/7; 4/7
Draw; 3; 11/4; 27/10; 14/5; 74/25; 3; 14/5; 11/4; 56/19; 27/10; 11/4; 14/5; 11/4; 14/5; 14/5; 14/5; 14/5; 29/10; 37/13; 29/10; 29/10; 37/13; 14/5; 14/5; 14/5
Barnsley; 11/2; 5; 5; 11/2; 11/2; 5; 27/5; 5; 11/2; 5; 11/2; 5; 91/17; 5; 21/4; 11/2; 27/5; 28/5; 29/5; 29/5; ; ; ; ; 
