META; english/championship/wolves-v-sheffield-utd; 2018-01-30 12:19:18 GMT+2; 2018-02-03 17:30; e70300-dr003
Wolves; 8/11; 3/4; 3/4; 3/4; 77/ 100; 3/4; 8/11; ; 7/10; 3/4; 4/6; ; ; 3/4; 4/5; ; 7/10; 5/7; 7/10; 11/14; 7/10; 8/11; 4/5; 8/11; 14/19; ; 8/13; ; 
Draw; 13/5; 13/5; 5/2; 13/5; 11/4; 14/5; 13/5; ; 28/11; 5/2; 13/5; ; ; 13/5; 5/2; ; 13/5; 28/11; 13/5; 28/11; 5/2; 13/5; 13/5; 13/5; 13/5; ; 12/5; ; 
Sheffield Utd; 15/4; 18/5; 15/4; 15/4; 43/10; ; 4; ; 21/5; 15/4; 9/2; ; ; 19/5; 15/4; ; 4; 75/19; 4; 57/17; 41/10; 19/5; 15/4; 4; 4; ; 27/10; ; 
