META; english/championship/bolton-v-preston; 2018-02-27 18:17:17 GMT+2; 2018-03-03 15:00; e70300-dr003
Preston; 21/20; 11/10; 15/13; 6/5; 59/50; 11/10; 11/10; 1; 11/10; 23/20; 23/20; 23/20; ; 23/20; 23/20; 11/10; 21/20; 15/13; 12/11; 11/10; 11/10; 23/20; 11/10; ; 11/10; 11/10; 23/20
Draw; 12/5; 21/10; 21/10; 21/10; 58/25; 23/10; 11/5; 21/10; 23/10; 21/10; 11/5; 2; ; 21/10; 9/4; 21/10; 28/13; 9/4; 21/10; 9/4; 9/4; 21/10; 11/5; ; 21/10; 21/10; 9/4
Bolton; 5/2; 11/4; 13/5; 13/5; 57/20; 11/4; 13/5; 5/2; 45/17; 27/10; 13/5; 14/5; ; 14/5; 13/5; 13/5; 13/5; 12/5; 40/17; 13/5; ; 53/20; 45/17; ; 13/5; 13/5; 14/5
META; english/championship/bolton-v-preston; 2018-03-01 15:59:33 GMT+2; ; e70300-dr003
Preston w w d d d l; 11/10; 23/20; 11/10; 11/10; 23/20; 11/10; 11/10; 1; 11/10; 11/10; 23/20; 23/20; 6/5; 23/20; 11/10; 11/10; 11/10; 15/13; 9/8; 11/10; 11/10; 11/10; 11/10; 11/10; 11/10; 10/9
Draw; 23/10; 11/5; 21/10; 21/10; 47/20; 23/10; 11/5; 11/5; 23/10; 21/10; 11/5; 21/10; 21/10; 21/10; 9/4; 21/10; 28/13; 11/5; 28/13; 9/4; 9/4; 21/10; 11/5; 21/10; 11/5; 9/4
Bolton w d l l w d; 5/2; 11/4; 11/4; 14/5; 29/10; 11/4; 13/5; 13/5; 45/17; 14/5; 11/4; 11/4; 5/2; 11/4; 11/4; 13/5; 5/2; 12/5; 14/5; 13/5; 11/4; 11/4; 28/11; 13/5; 13/5; 14/5
META; english/championship/bolton-v-preston; 2018-03-02 01:00:56 GMT+2; 2018-03-03 15:00; e70300-dr003
Preston; 11/10; 6/5; 23/20; 11/10; 127/100; 11/10; 6/5; 1; 11/10; 6/5; 23/20; 6/5; 6/5; 6/5; 5/4; 6/5; 11/10; 15/13; 22/19; 15/14; 5/4; 6/5; 15/13; 23/20; 10/9; 6/5
Draw; 9/4; 2; 21/10; 57/25; 23/10; 21/10; 11/5; 9/4; 21/10; 11/5; 2; 21/10; 21/10; 21/10; 21/10; 28/13; 11/5; 28/13; 11/5; 9/4; 21/10; 28/13; 21/10; 2; 11/5; 
Bolton; 5/2; 13/5; 13/5; 14/5; 66/25; 11/4; 5/2; 13/5; 14/5; 13/5; 11/4; 13/5; 5/2; 13/5; 5/2; 13/5; 5/2; 12/5; 27/10; 11/4; 27/10; 11/4; 5/2; 11/4; 13/5; 13/5
META; english/championship/bolton-v-preston; 2018-03-02 03:00:57 GMT+2; 2018-03-03 15:00; e70300-dr003
Preston; 11/10; 6/5; 23/20; 11/10; 127/100; 11/10; 6/5; 1; 11/10; 6/5; 23/20; 6/5; 6/5; 6/5; 5/4; 6/5; 11/10; 15/13; 22/19; 15/14; 5/4; 6/5; 15/13; 10/9; 10/9; 6/5
Draw; 9/4; 2; 21/10; 57/25; 23/10; 21/10; 11/5; 9/4; 21/10; 11/5; 2; 21/10; 21/10; 21/10; 21/10; 28/13; 11/5; 28/13; 11/5; 9/4; 21/10; 28/13; 21/10; 2; 11/5; 
Bolton; 5/2; 13/5; 13/5; 14/5; 66/25; 11/4; 5/2; 13/5; 14/5; 13/5; 11/4; 13/5; 5/2; 13/5; 5/2; 13/5; 5/2; 12/5; 27/10; 11/4; 27/10; 11/4; 5/2; 11/4; 13/5; 13/5
