META; english/championship/sheffield-wednesday-v-reading; 2018-04-16 20:40:13 GMT+3; 2018-04-21 15:00; e70300-dr003
Sheffield Wednesday; 5/4; 13/10; 13/10; 7/5; 6/5; 13/10; 11/10; 13/10; 13/10; 13/10; 27/20; 13/10; 13/10; 23/17; 5/4; 13/10; 13/10; 13/10; 23/17; 13/10; 13/10; 11/10; 11/8; 11/8
Reading; 9/4; 21/10; 21/10; 109/0; 23/10; 21/10; 11/5; 21/10; 21/10; 21/10; 21/10; 21/10; 21/10; 21/10; 11/5; 19/10; 21/10; 85/40; 21/10; 2; 13/8; 9/5; 21/10; 11/5
Draw; 9/4; 23/10; 23/10; 123/0; 12/5; 23/10; 11/5; 23/10; 9/4; 9/4; 23/10; 12/5; 23/10; 40/17; 11/5; 40/17; 9/4; 12/5; 40/17; 9/4; 19/10; 19/10; 12/5; 12/5
META; english/championship/sheffield-wednesday-v-reading; 2018-04-17 20:42:31 GMT+3; 2018-04-21 15:00; e70300-dr003
Sheffield Wednesday; 5/4; 13/10; 13/10; 13/10; 36/25; 6/5; 11/8; 11/10; 7/5; 27/20; 13/10; 13/10; 27/20; 11/8; 13/10; 23/17; 23/17; 13/10; 11/8; 11/8; 23/17; 11/8; 13/10; 11/10; 7/5; 11/8
Reading; 9/4; 21/10; 2; 21/10; 85/40; 23/10; 2; 11/5; 2; 21/10; 21/10; 21/10; 21/10; 21/10; 21/10; 39/19; 2; 19/10; 37/19; 21/10; 39/19; 15/8; 2; 9/5; 2; 21/10
Draw; 9/4; 23/10; 9/4; 23/10; 49/20; 12/5; 23/10; 11/5; 12/5; 23/10; 9/4; 9/4; 23/10; 5/2; 23/10; 40/17; 11/5; 40/17; 40/17; 23/10; 40/17; 9/4; 21/10; 19/10; 12/5; 9/4
META; english/championship/sheffield-wednesday-v-reading; 2018-04-19 08:17:54 GMT+3; 2018-04-21 15:00; e70300-dr003
Sheffield Wednesday; 5/4; 5/4; 13/10; 13/10; 11/8; 11/8; 13/10; 13/10; 7/5; 13/10; 13/10; 13/10; 11/10; 27/20; 11/8; 13/10; 13/10; 23/17; 25/19; 11/8; 13/10; 13/10; 13/10; 13/10; 5/4; 27/20; 27/20
Reading; 9/4; 21/10; 21/10; 21/10; 56/25; 11/5; 21/10; 2; 21/10; 21/10; 21/10; 47/20; 21/10; 21/10; 21/10; 21/10; 2; 39/19; 37/19; 85/40; 28/13; 21/10; 7/4; 15/8; 21/10; 21/10; 
Draw; 9/4; 12/5; 9/4; 23/10; 49/20; 12/5; 23/10; 9/4; 12/5; 23/10; 9/4; 9/4; 5/2; 23/10; 5/2; 23/10; 40/17; 11/5; 12/5; 40/17; 12/5; 40/17; 9/4; 21/10; 2; 12/5; 12/5
META; english/championship/sheffield-wednesday-v-reading; 2018-04-20 10:27:19 GMT+3; 2018-04-21 15:00; e70300-dr003
Sheffield Wednesday; 13/10; 6/5; 5/4; 5/4; 67/50; 5/4; 5/4; 6/5; 6/5; 13/10; 13/10; 5/4; 5/4; 13/10; 13/10; 5/4; 5/4; 6/5; 24/19; 7/6; 13/10; 13/10; 13/10; 5/4; 6/5; 13/10; 13/10
Reading; 12/5; 9/4; 21/10; 11/5; 57/25; 12/5; 11/5; 23/10; 12/5; 11/5; 9/4; 9/4; 11/5; 43/20; 11/5; 11/5; 11/5; 9/4; 28/13; 23/10; 9/4; 11/5; 11/5; 11/5; 19/10; 9/4; 11/5
Draw; 12/5; 12/5; 23/10; 23/10; 123/0; 12/5; 23/10; 23/10; 12/5; 23/10; 12/5; 9/4; 5/2; 47/20; 5/2; 23/10; 40/17; 11/5; 12/5; 23/10; 12/5; 40/17; 12/5; 9/4; 2; 12/5; 12/5
META; english/championship/sheffield-wednesday-v-reading; 2018-04-21 14:19:25 GMT+3; 2018-04-21 15:00; e70300-dr003
Sheffield Wednesday; 5/4; 6/5; 5/4; 13/10; 127/00; 5/4; 5/4; 6/5; 6/5; 5/4; 5/4; 6/5; 6/5; 5/4; 13/10; 5/4; 6/5; 6/5; 5/4; 7/6; 13/10; 6/5; 5/4; 6/5; 5/4; 5/4; 5/4
Reading; 12/5; 23/10; 11/5; 11/5; 12/5; 23/10; 23/10; 9/4; 12/5; 11/5; 12/5; 9/4; 9/4; 9/4; 11/5; 23/10; 23/10; 9/4; 11/5; 23/10; 23/10; 23/10; 9/4; 23/10; 12/5; 12/5; 12/5
Draw; 5/2; 23/10; 23/10; 11/5; 5/2; 12/5; 12/5; 23/10; 12/5; 23/10; 12/5; 23/10; 23/10; 47/20; 5/2; 23/10; 12/5; 11/5; 12/5; 23/10; 12/5; 12/5; 5/2; 23/10; 12/5; 12/5; 12/5
