META; english/championship/sunderland-v-aston-villa; 2018-03-05 10:24:34 GMT+2; 2018-03-06 19:45; e70300-dr003
Aston Villa; 21/20; 1; 21/20; 11/10; 109/100; 21/20; 21/20; 10/11; 1; 21/20; 21/20; 21/20; 21/20; 21/20; 11/10; 21/20; 1; 21/20; 68/67; 1; 21/20; 1; 1; 21/20; 21/20; 
Draw; 5/2; 23/10; 11/5; 9/4; 123/50; 5/2; 23/10; 23/10; 12/5; 11/5; 9/4; 23/10; 23/10; 9/4; 12/5; 9/4; 9/4; 23/10; 9/4; 40/17; 5/2; 47/20; 9/4; 23/10; 12/5; 11/5
Sunderland; 3; 29/10; 14/5; 13/5; 59/20; 3; 11/4; 11/4; 11/4; 29/10; 11/4; 11/4; 11/4; 29/10; 13/5; 14/5; 11/4; 13/5; 40/17; 27/10; 3; 14/5; 11/4; 14/5; 14/5; 5/2
META; english/championship/sunderland-v-aston-villa; 2018-03-05 20:18:12 GMT+2; 2018-03-06 19:45; e70300-dr003
Aston Villa; 21/20; 11/10; 21/20; 21/20; 113/100; 11/10; 21/20; 1; 11/10; 11/10; 21/20; 21/20; 21/20; 23/20; 21/20; 21/20; 21/20; 21/20; 13/12; 15/14; 23/20; 21/20; 21/20; 21/20; 10/9; 10/9
Draw; 5/2; 23/10; 11/5; 23/10; 121/50; 12/5; 9/4; 23/10; 23/10; 11/5; 23/10; 23/10; 11/5; 9/4; 12/5; 23/10; 9/4; 23/10; 23/10; 9/4; 23/10; 47/20; 9/4; 9/4; 23/10; 12/5
Sunderland; 3; 13/5; 27/10; 11/4; 143/50; 29/10; 13/5; 11/4; 27/10; 11/4; 11/4; 13/5; 14/5; 11/4; 11/4; 13/5; 45/17; 13/5; 27/10; 45/17; 29/10; 57/20; 45/17; 14/5; 14/5; 14/5
META; english/championship/sunderland-v-aston-villa; 2018-03-06 10:10:55 GMT+2; 2018-03-06 19:45; e70300-dr003
Aston Villa; 11/10; 21/20; 21/20; 21/20; 28/25; 11/10; 21/20; 1; 11/10; 11/10; 21/20; 21/20; 11/10; 11/10; 21/20; 21/20; 21/20; 21/20; 15/14; 15/14; 21/20; 21/20; 21/20; 21/20; 11/10; 21/20
Draw; 12/5; 9/4; 11/5; 23/10; 57/25; 12/5; 9/4; 23/10; 23/10; 9/4; 9/4; 11/5; 9/4; 9/4; 12/5; 9/4; 9/4; 23/10; 23/10; 9/4; 5/2; 23/10; 9/4; 23/10; 23/10; 9/4
Sunderland; 3; 14/5; 14/5; 11/4; 31/10; 29/10; 14/5; 11/4; 27/10; 29/10; 11/4; 14/5; 11/4; 29/10; 11/4; 14/5; 29/10; 13/5; 14/5; 45/17; 29/10; 59/20; 29/10; 14/5; 14/5; 3
META; english/championship/sunderland-v-aston-villa; 2018-03-06 15:04:11 GMT+2; 2018-03-06 19:45; e70300-dr003
Aston Villa; 11/10; 21/20; 11/10; 21/20; 11/10; 11/10; 11/10; 1; 11/10; 21/20; 11/10; 11/10; 11/10; 11/10; 21/20; 21/20; 11/10; 21/20; 12/11; 15/14; 21/20; 11/10; 21/20; 10/9; 10/9
Draw; 12/5; 9/4; 11/5; 23/10; 47/20; 12/5; 9/4; 9/4; 23/10; 21/10; 23/10; 21/10; 9/4; 9/4; 12/5; 11/5; 9/4; 23/10; 23/10; 9/4; 23/10; 9/4; 11/5; 23/10; 23/10
Sunderland; 3; 14/5; 27/10; 11/4; 31/10; 29/10; 11/4; 11/4; 27/10; 27/10; 11/4; 14/5; 11/4; 14/5; 11/4; 14/5; 14/5; 13/5; 27/10; 45/17; 59/20; 14/5; 14/5; 3; 
