META; english/championship/leeds-v-millwall; 2018-01-17 12:27:57 GMT+2; 2018-01-20 15:00; e70300-dr003
Leeds; 6/5; 5/4; 5/4; 5/4; 131/ 100; 6/5; 5/4; 6/5; 6/5; 5/4; 6/5; 5/4; 5/4; 5/4; 5/4; 5/4; 11/10; 5/4; 11/10; 6/5; 22/19; 5/4; 5/4; 6/5; 5/4; 6/5; 6/5; 13/10
Draw; 9/4; 11/5; 21/10; 11/5; 57/25; 23/10; 21/10; 9/4; 11/5; 21/10; 11/5; 21/10; 2; 43/20; 11/5; 21/10; 23/10; 28/13; 23/10; 9/4; 28/13; 9/4; 9/4; 11/5; 11/5; 21/10; 21/10; 11/5
Millwall; 23/10; 23/10; 23/10; 23/10; 127/ 50; 5/2; 12/5; 12/5; 28/11; 12/5; 12/5; 12/5; 5/2; 12/5; 12/5; 12/5; 12/5; 12/5; 12/5; 28/13; 5/2; 5/2; 12/5; 47/20; 27/11; 23/10; 23/10; 5/2
META; english/championship/leeds-v-millwall; 2018-01-18 18:20:28 GMT+2; 2018-01-20 15:00; e70300-dr003
Leeds; 6/5; 5/4; 5/4; 5/4; 133/ 100; 13/10; 5/4; 5/4; 13/10; 5/4; 5/4; 5/4; 5/4; 13/10; 13/10; 5/4; 11/10; 5/4; 11/10; 16/13; 5/4; 13/10; 13/10; 5/4; 5/4; ; 6/5; 13/10
Draw; 9/4; 11/5; 21/10; 11/5; 57/25; 9/4; 21/10; 11/5; 11/5; 21/10; 11/5; 9/4; 2; 43/20; 11/5; 11/5; 23/10; 28/13; 23/10; 9/4; 28/13; 11/5; 9/4; 21/10; 11/5; ; 21/10; 11/5
Millwall; 23/10; 23/10; 12/5; 23/10; 5/2; 23/10; 23/10; 23/10; 40/17; 12/5; 23/10; 9/4; 5/2; 12/5; 23/10; 12/5; 12/5; 12/5; 12/5; 12/5; 23/10; 12/5; 5/2; 12/5; 12/5; ; 23/10; 5/2
META; english/championship/leeds-v-millwall; 2018-01-19 12:16:44 GMT+2; 2018-01-20 15:00; e70300-dr003
Leeds; 5/4; 6/5; 6/5; 6/5; 5/4; 5/4; 6/5; 6/5; 6/5; 6/5; 6/5; 5/4; 5/4; 5/4; 5/4; 5/4; 11/10; 6/5; 11/10; 16/13; 22/19; 5/4; 13/10; 5/4; 6/5; ; ; 6/5; 6/5
Draw; 9/4; 11/5; 21/10; 11/5; 58/25; 12/5; 21/10; 9/4; 11/5; 21/10; 11/5; 21/10; 2; 43/20; 11/5; 11/5; 23/10; 28/13; 23/10; 9/4; 28/13; 11/5; 9/4; 21/10; 11/5; ; ; 11/5; 9/4
Millwall; 13/5; 12/5; 12/5; 12/5; 66/25; 13/5; 5/2; 12/5; 28/11; 12/5; 12/5; 12/5; 5/2; 5/2; 12/5; 5/2; 12/5; 28/11; 12/5; 12/5; 5/2; 5/2; 5/2; 51/20; 28/11; ; ; 5/2; 13/5
META; english/championship/leeds-v-millwall; 2018-01-19 12:44:37 GMT+2; 2018-01-20 15:00; e70300-dr003
Leeds; 5/4; 6/5; 6/5; 6/5; 5/4; 5/4; 6/5; 6/5; 6/5; 6/5; 6/5; 5/4; 5/4; 5/4; 5/4; 5/4; 11/10; 6/5; 11/10; 16/13; 22/19; 5/4; 13/10; 5/4; 6/5; ; ; 6/5; 6/5
Draw; 9/4; 11/5; 21/10; 11/5; 58/25; 12/5; 21/10; 9/4; 11/5; 21/10; 11/5; 21/10; 2; 43/20; 11/5; 11/5; 23/10; 28/13; 23/10; 9/4; 28/13; 11/5; 9/4; 21/10; 11/5; ; ; 11/5; 9/4
Millwall; 13/5; 12/5; 12/5; 12/5; 66/25; 13/5; 5/2; 12/5; 28/11; 12/5; 12/5; 12/5; 5/2; 5/2; 12/5; 5/2; 12/5; 28/11; 12/5; 12/5; 5/2; 5/2; 5/2; 51/20; 28/11; ; ; 5/2; 13/5
META; english/championship/leeds-v-millwall; 2018-01-19 14:02:37 GMT+2; 2018-01-20 15:00; e70300-dr003
Leeds; 5/4; 6/5; 6/5; 6/5; 5/4; 5/4; 6/5; 6/5; 6/5; 6/5; 6/5; 5/4; 5/4; 5/4; 5/4; 6/5; 11/10; 6/5; 11/10; 16/13; 22/19; 5/4; 13/10; 5/4; 6/5; ; ; 6/5; 6/5
Draw; 9/4; 11/5; 21/10; 11/5; 58/25; 12/5; 21/10; 9/4; 11/5; 21/10; 11/5; 21/10; 2; 43/20; 11/5; 11/5; 23/10; 28/13; 23/10; 9/4; 28/13; 11/5; 9/4; 21/10; 11/5; ; ; 11/5; 9/4
Millwall; 13/5; 12/5; 12/5; 12/5; 66/25; 13/5; 5/2; 12/5; 28/11; 12/5; 12/5; 12/5; 5/2; 5/2; 12/5; 5/2; 12/5; 28/11; 12/5; 12/5; 5/2; 5/2; 5/2; 51/20; 28/11; ; ; 5/2; 13/5
