META; english/championship/bolton-v-bristol-city; 2018-01-30 12:18:49 GMT+2; 2018-02-02 20:00; e70300-dr003
Bristol City; 19/20; 1; 21/20; 11/10; 107/ 100; 11/10; 21/20; ; 9/10; 21/20; 1; 21/20; ; 21/20; 1; ; 19/20; 1; 19/20; 30/29; 9/10; 21/20; 21/20; 19/20; 21/20; ; 1; ; 
Draw; 5/2; 23/10; 11/5; 9/4; 61/25; 12/5; 23/10; ; 5/2; 9/4; 12/5; 11/5; ; 9/4; 23/10; ; 12/5; 40/17; 12/5; 23/10; 27/11; 12/5; 23/10; 47/20; 40/17; ; 21/10; ; 
Bolton; 14/5; 29/10; 14/5; 13/5; 61/20; 3; 14/5; ; 3; 14/5; 11/4; 14/5; ; 29/10; 3; ; 11/4; 37/13; 11/4; 45/17; 56/19; 14/5; 29/10; 59/20; 29/10; ; 14/5; ; 
