META; english/championship/qpr-v-preston; 2018-04-10 08:18:33 GMT+3; 2018-04-14 15:00; e70300-dr003
QPR; 6/4; 6/4; 7/5; 31/20; 6/4; 7/5; 6/4; 6/4; 31/20; 13/8; 6/4; 17/11; 6/4; 6/4; 31/20; 17/11; 7/5; 6/4
Preston; 7/4; 9/5; 17/10; 9/5; 9/5; 13/8; 7/4; 7/4; 9/5; 8/5; 9/5; 9/5; 7/4; 7/4; 9/5; 9/5; 13/8; 17/10
Draw; 23/10; 9/4; 9/4; 12/5; 23/10; 11/5; 40/17; 23/10; 11/5; 9/4; 23/10; 40/17; 9/4; 23/10; 23/10; 12/5; 21/10; 9/4
META; english/championship/qpr-v-preston; 2018-04-11 12:55:48 GMT+3; 2018-04-14 15:00; e70300-dr003
QPR; 6/4; 6/4; 7/5; 33/20; 31/20; 7/5; 17/11; 8/5; 31/20; 6/4; 6/4; 17/11; 17/11; 17/11; 31/20; 17/11; 13/8; 8/5; 
Preston; 7/4; 9/5; 17/10; 46/25; 9/5; 13/8; 17/10; 9/5; 9/5; 9/5; 9/5; 7/4; 28/17; 17/10; 9/5; 9/5; 13/8; 9/5; 
Draw; 23/10; 9/4; 9/4; 61/25; 12/5; 23/10; 11/5; 40/17; 12/5; 11/5; 12/5; 23/10; 40/17; 23/10; 23/10; 23/10; 40/17; 21/10; 23/10
META; english/championship/qpr-v-preston; 2018-04-11 20:19:49 GMT+3; 2018-04-14 15:00; e70300-dr003
Preston; 6/4; 6/4; 31/20; 8/5; 41/25; 31/20; 8/5; 6/4; 17/11; 31/20; 6/4; 31/20; 31/20; 8/5; 6/4; 17/11; 28/17; 11/8; 17/11; 6/4; 8/5; 6/4; 6/4; 7/5; 8/5; 6/4
QPR; 7/4; 9/5; 17/10; 17/10; 181/00; 7/4; 17/10; 13/8; 17/10; 17/10; 7/4; 17/10; 7/4; 7/4; 7/4; 7/4; 6/4; 32/19; 17/10; 7/4; 7/4; 13/8; 13/8; 13/8; 7/4; 7/4
Draw; 23/10; 23/10; 9/4; 23/10; 5/2; 5/2; 23/10; 12/5; 40/17; 23/10; 12/5; 23/10; 47/20; 23/10; 23/10; 40/17; 12/5; 5/2; 23/10; 5/2; 12/5; 9/4; 23/10; 2; 12/5; 12/5
META; english/championship/qpr-v-preston; 2018-04-12 10:47:01 GMT+3; 2018-04-14 15:00; e70300-dr003
Preston; 6/4; 7/5; 29/20; 6/4; 38/25; 6/4; 6/4; 7/5; 17/11; 29/20; 29/20; 29/20; 29/20; 6/4; 6/4; 16/11; 6/4; 11/8; 17/11; 29/20; 6/4; 7/5; 7/5; 11/8; 7/5; 6/4
QPR; 7/4; 19/10; 15/8; 9/5; 39/20; 15/8; 9/5; 7/4; 17/10; 15/8; 9/5; 7/4; 15/8; 9/5; 9/5; 24/13; 28/17; 32/19; 17/10; 9/5; 24/13; 15/8; 9/5; 7/4; 19/10; 19/10
Draw; 23/10; 12/5; 9/4; 23/10; 63/25; 12/5; 23/10; 23/10; 40/17; 23/10; 12/5; 12/5; 47/20; 12/5; 12/5; 12/5; 12/5; 5/2; 23/10; 5/2; 12/5; 12/5; 9/4; 21/10; 23/10; 5/2
META; english/championship/qpr-v-preston; 2018-04-13 08:17:54 GMT+3; 2018-04-14 15:00; e70300-dr003
Preston; 8/5; 7/5; 29/20; 6/4; 38/25; 6/4; 6/4; 7/5; 31/21; 6/4; 31/20; 29/20; 6/4; 29/20; 7/5; 6/4; 16/11; 6/4; 6/4; 16/11; 31/20; 16/11; 7/5; 6/4; 7/5; 11/8; 6/4
QPR; 19/10; 9/5; 9/5; 9/5; 193/100; 15/8; 9/5; 7/4; 15/8; 9/5; 15/8; 7/4; 33/20; 37/20; 9/5; 9/5; 24/13; 28/17; 9/5; 24/13; 19/10; 24/13; 15/8; 9/5; 9/5; 17/10; 19/10
Draw; 12/5; 12/5; 9/4; 23/10; 127/50; 12/5; 23/10; 23/10; 40/17; 23/10; 23/10; 12/5; 5/2; 12/5; 9/4; 12/5; 12/5; 12/5; 27/11; 23/10; 12/5; 12/5; 12/5; 23/10; 23/10; 21/10; 12/5
META; english/championship/qpr-v-preston; 2018-04-13 09:17:01 GMT+3; 2018-04-14 15:00; e70300-dr003
Preston; 8/5; 7/5; 29/20; 6/4; 38/25; 6/4; 6/4; 7/5; 31/21; 6/4; 31/20; 29/20; 6/4; 6/4; 7/5; 6/4; 16/11; 6/4; 6/4; 16/11; 31/20; 16/11; 7/5; 6/4; 7/5; 11/8; 6/4
QPR; 19/10; 9/5; 9/5; 9/5; 193/100; 15/8; 9/5; 7/4; 15/8; 9/5; 15/8; 7/4; 33/20; 37/20; 9/5; 9/5; 24/13; 28/17; 9/5; 24/13; 19/10; 24/13; 15/8; 9/5; 9/5; 17/10; 19/10
Draw; 12/5; 12/5; 9/4; 23/10; 127/50; 12/5; 23/10; 23/10; 40/17; 23/10; 23/10; 12/5; 5/2; 47/20; 9/4; 12/5; 12/5; 12/5; 27/11; 23/10; 12/5; 12/5; 12/5; 23/10; 23/10; 21/10; 12/5
META; english/championship/qpr-v-preston; 2018-04-13 16:18:25 GMT+3; 2018-04-14 15:00; e70300-dr003
Preston; 8/5; 7/5; 29/20; 8/5; 38/25; 6/4; 6/4; 7/5; 31/21; 6/4; 31/20; 29/20; 6/4; 6/4; 7/5; 6/4; 6/4; 6/4; 6/4; 16/11; 31/20; 17/11; 7/5; 6/4; 6/4; 7/5; 6/4
QPR; 19/10; 9/5; 9/5; 9/5; 39/20; 15/8; 9/5; 7/4; 15/8; 9/5; 15/8; 7/4; 33/20; 37/20; 9/5; 15/8; 24/13; 28/17; 9/5; 24/13; 19/10; 24/13; 15/8; 9/5; 19/10; 19/10; 19/10
Draw; 12/5; 12/5; 9/4; 21/10; 63/25; 12/5; 23/10; 23/10; 40/17; 23/10; 23/10; 12/5; 5/2; 47/20; 9/4; 23/10; 23/10; 12/5; 27/11; 23/10; 12/5; 40/17; 12/5; 23/10; 12/5; 5/2; 12/5
META; english/championship/qpr-v-preston; 2018-04-14 12:20:27 GMT+3; 2018-04-14 15:00; e70300-dr003
Preston; 31/20; 6/4; 8/5; 13/8; 161/00; 8/5; 6/4; 6/4; 16/11; 8/5; 31/20; 6/4; 6/4; 31/20; 6/4; 6/4; 6/4; 6/4; 53/35; 7/5; 13/8; 17/11; 6/4; 13/8; 13/8; 13/8; 13/8
QPR; 15/8; 7/4; 9/5; 7/4; 15/8; 9/5; 9/5; 17/10; 15/8; 9/5; 15/8; 17/10; 7/4; 7/4; 13/8; 9/5; 9/5; 9/5; 33/19; 24/13; 9/5; 9/5; 9/5; 7/4; 9/5; 9/5; 15/8
Draw; 5/2; 12/5; 12/5; 11/5; 123/0; 12/5; 23/10; 23/10; 12/5; 12/5; 23/10; 12/5; 12/5; 47/20; 23/10; 23/10; 40/17; 12/5; 5/2; 40/17; 5/2; 12/5; 12/5; 23/10; 23/10; 12/5; 12/5
