META; english/championship/bristol-city-v-sheffield-wednesday; 2018-02-27 18:17:23 GMT+2; 2018-03-03 15:00; e70300-dr003
Bristol City; 8/11; 3/4; 3/4; 4/5; 39/50; 7/10; 3/4; 8/13; 3/4; 3/4; 8/11; 3/4; ; 3/4; 3/4; 8/11; 14/19; 3/4; 3/4; 3/4; 3/4; 8/11; 14/19; ; 4/6; 8/11; 8/11
Draw; 5/2; 13/5; 13/5; 5/2; 69/25; 27/10; 13/5; 5/2; 45/17; 13/5; 13/5; 13/5; ; 13/5; 11/4; 13/5; 5/2; 5/2; 28/11; 13/5; 13/5; 27/10; 28/11; ; 5/2; 13/5; 11/4
Sheffield Wednesday; 4; 15/4; 18/5; 18/5; 21/5; 9/2; 15/4; 4; 19/5; 15/4; 4; 15/4; ; 15/4; 15/4; 15/4; 37/10; 15/4; 3; 37/10; 4; 15/4; 15/4; ; 7/2; 7/2; 4
META; english/championship/bristol-city-v-sheffield-wednesday; 2018-03-01 15:59:39 GMT+2; ; e70300-dr003
Bristol City w l d d d l; 7/10; 3/4; 8/11; 7/10; 3/4; 7/10; 7/10; 4/6; 3/4; 8/11; 3/4; 3/4; 8/11; 3/4; 3/4; 8/11; 14/19; 7/10; 14/19; 3/4; 8/11; 7/10; 14/19; 4/6; 4/6; 8/11
Draw; 13/5; 13/5; 13/5; 11/4; 71/25; 27/10; 13/5; 13/5; 45/17; 13/5; 13/5; 12/5; 13/5; 13/5; 13/5; 13/5; 28/11; 13/5; 27/10; 13/5; 11/4; 11/4; 28/11; 13/5; 13/5; 14/5
Sheffield Wednesday d w d l l l; 4; 19/5; 19/5; 19/5; 43/10; 9/2; 4; 19/5; 19/5; 4; 4; 19/5; 4; 37/10; 4; 50/13; 37/10; 19/5; 4; 37/10; 7/2; 7/2; 21/5; ; ; 
META; english/championship/bristol-city-v-sheffield-wednesday; 2018-03-02 01:01:02 GMT+2; 2018-03-03 15:00; e70300-dr003
Bristol City; 7/10; 3/4; 8/11; 7/10; 3/4; 7/10; 7/10; 4/6; 13/18; 8/11; 3/4; 7/10; 8/11; 3/4; 3/4; 8/11; 7/10; 14/19; 7/10; 3/4; 7/10; 14/19; 8/11; 8/11; 8/11
Draw; 13/5; 13/5; 13/5; 11/4; 14/5; 27/10; 13/5; 13/5; 27/10; 13/5; 13/5; 11/4; 13/5; 13/5; 13/5; 13/5; 13/5; 27/10; 45/17; 11/4; 11/4; 28/11; 13/5; 5/2; 11/4
Sheffield Wednesday; 4; 19/5; 19/5; 19/5; 22/5; 9/2; 4; 41/10; 4; 15/4; 4; 19/5; 4; 37/10; 4; 50/13; 41/10; 4; 17/4; 15/4; 4; 7/2; 21/5; ; 
META; english/championship/bristol-city-v-sheffield-wednesday; 2018-03-02 03:01:03 GMT+2; 2018-03-03 15:00; e70300-dr003
Bristol City; 7/10; 3/4; 8/11; 7/10; 3/4; 7/10; 7/10; 4/6; 13/18; 8/11; 3/4; 7/10; 8/11; 3/4; 3/4; 8/11; 7/10; 14/19; 7/10; 3/4; 7/10; 14/19; 8/11; 4/6; 8/11
Draw; 13/5; 13/5; 13/5; 11/4; 14/5; 27/10; 13/5; 13/5; 27/10; 13/5; 13/5; 11/4; 13/5; 13/5; 13/5; 13/5; 13/5; 27/10; 45/17; 11/4; 11/4; 28/11; 13/5; 5/2; 11/4
Sheffield Wednesday; 4; 19/5; 19/5; 19/5; 22/5; 9/2; 4; 41/10; 4; 15/4; 4; 19/5; 4; 15/4; 4; 50/13; 41/10; 4; 17/4; 15/4; 21/5; 7/2; 21/5; ; 
META; english/championship/bristol-city-v-sheffield-wednesday; 2018-03-02 04:01:03 GMT+2; 2018-03-03 15:00; e70300-dr003
Bristol City; 7/10; 3/4; 8/11; 7/10; 3/4; 7/10; 7/10; 4/6; 13/18; 8/11; 3/4; 3/4; 8/11; 3/4; 3/4; 8/11; 7/10; 14/19; 7/10; 3/4; 7/10; 14/19; 8/11; 4/6; 8/11
Draw; 13/5; 13/5; 13/5; 11/4; 14/5; 27/10; 13/5; 13/5; 27/10; 13/5; 13/5; 13/5; 13/5; 13/5; 13/5; 13/5; 13/5; 27/10; 45/17; 11/4; 11/4; 28/11; 13/5; 5/2; 11/4
Sheffield Wednesday; 4; 19/5; 19/5; 19/5; 22/5; 9/2; 4; 41/10; 4; 15/4; 4; 19/5; 4; 37/10; 4; 50/13; 41/10; 4; 17/4; 15/4; 21/5; 7/2; 21/5; ; 
META; english/championship/bristol-city-v-sheffield-wednesday; 2018-03-02 05:01:04 GMT+2; 2018-03-03 15:00; e70300-dr003
Bristol City; 7/10; 3/4; 8/11; 7/10; 3/4; 7/10; 7/10; 4/6; 13/18; 8/11; 3/4; 3/4; 8/11; 3/4; 3/4; 8/11; 7/10; 14/19; 7/10; 3/4; 7/10; 14/19; 8/11; 4/6; 8/11
Draw; 13/5; 13/5; 13/5; 11/4; 14/5; 27/10; 13/5; 13/5; 27/10; 13/5; 13/5; 13/5; 13/5; 13/5; 13/5; 13/5; 13/5; 27/10; 45/17; 11/4; 11/4; 28/11; 13/5; 5/2; 11/4
Sheffield Wednesday; 4; 19/5; 19/5; 19/5; 22/5; 9/2; 4; 41/10; 4; 15/4; 4; 19/5; 4; 37/10; 4; 50/13; 41/10; 4; 17/4; 15/4; 21/5; 7/2; 21/5; ; 
META; english/championship/bristol-city-v-sheffield-wednesday; 2018-03-02 07:01:03 GMT+2; 2018-03-03 15:00; e70300-dr003
Bristol City; 3/4; 3/4; 8/11; 7/10; 3/4; 7/10; 7/10; 4/6; 13/18; 8/11; 3/4; 3/4; 8/11; 3/4; 3/4; 8/11; 7/10; 14/19; 7/10; 3/4; 7/10; 5/7; 8/11; 4/6; 8/11
Draw; 11/4; 13/5; 13/5; 11/4; 14/5; 27/10; 13/5; 13/5; 27/10; 13/5; 13/5; 13/5; 13/5; 13/5; 13/5; 13/5; 13/5; 27/10; 45/17; 11/4; 11/4; 28/11; 13/5; 5/2; 11/4
Sheffield Wednesday; 17/4; 19/5; 19/5; 19/5; 22/5; 9/2; 4; 41/10; 4; 15/4; 4; 19/5; 4; 15/4; 4; 50/13; 41/10; 4; 17/4; 19/5; 21/5; 7/2; 21/5; ; 
META; english/championship/bristol-city-v-sheffield-wednesday; 2018-03-02 08:20:51 GMT+2; 2018-03-03 15:00; e70300-dr003
Bristol City; 3/4; 3/4; 8/11; 7/10; 3/4; 7/10; 7/10; 4/6; 13/18; 8/11; 3/4; 7/10; 8/11; 3/4; 3/4; 8/11; 7/10; 14/19; 7/10; 3/4; 7/10; 5/7; 8/11; 4/6; 8/11
Draw; 11/4; 13/5; 13/5; 11/4; 14/5; 27/10; 13/5; 13/5; 27/10; 13/5; 13/5; 11/4; 13/5; 13/5; 13/5; 13/5; 13/5; 27/10; 45/17; 11/4; 11/4; 28/11; 13/5; 5/2; 11/4
Sheffield Wednesday; 17/4; 19/5; 19/5; 19/5; 22/5; 9/2; 4; 41/10; 4; 15/4; 4; 19/5; 4; 15/4; 4; 50/13; 41/10; 4; 17/4; 19/5; 4; 7/2; 21/5; ; 
META; english/championship/bristol-city-v-sheffield-wednesday; 2018-03-02 09:01:03 GMT+2; 2018-03-03 15:00; e70300-dr003
Bristol City; 3/4; 3/4; 8/11; 7/10; 3/4; 7/10; 7/10; 4/6; 13/18; 8/11; 3/4; 3/4; 8/11; 3/4; 3/4; 8/11; 7/10; 14/19; 7/10; 3/4; 7/10; 5/7; 8/11; 4/6; 8/11
Draw; 11/4; 13/5; 13/5; 11/4; 14/5; 27/10; 13/5; 13/5; 27/10; 13/5; 13/5; 13/5; 13/5; 13/5; 13/5; 13/5; 13/5; 27/10; 45/17; 11/4; 11/4; 13/5; 13/5; 5/2; 11/4
Sheffield Wednesday; 17/4; 19/5; 19/5; 19/5; 22/5; 9/2; 4; 41/10; 4; 15/4; 4; 19/5; 4; 15/4; 4; 50/13; 41/10; 4; 17/4; 19/5; 4; 7/2; 21/5; ; 
META; english/championship/bristol-city-v-sheffield-wednesday; 2018-03-02 14:00:00 GMT+2; 2018-03-03 15:00; e70300-dr003
Bristol City; 3/4; 3/4; 8/11; 7/10; 3/4; 3/4; 7/10; 4/6; 13/18; 8/11; 3/4; 3/4; 8/11; 3/4; 3/4; 8/11; 7/10; 14/19; 7/10; 3/4; 9/13; 8/11; 8/11; 8/11; 
Draw; 11/4; 13/5; 13/5; 11/4; 14/5; 14/5; 13/5; 13/5; 27/10; 13/5; 13/5; 13/5; 13/5; 13/5; 13/5; 13/5; 28/11; 13/5; 27/10; 45/17; 11/4; 13/5; 13/5; 13/5; 11/4
Sheffield Wednesday; 17/4; 19/5; 19/5; 19/5; 22/5; 4; 4; 41/10; 4; 15/4; 4; 19/5; 4; 75/19; 4; 50/13; 41/10; 4; 21/5; 4; 21/5; ; ; ; 
META; english/championship/bristol-city-v-sheffield-wednesday; 2018-03-02 16:19:38 GMT+2; 2018-03-03 15:00; e70300-dr003
Bristol City; 3/4; 3/4; 8/11; 7/10; 3/4; 3/4; 7/10; 4/6; 13/18; 8/11; 3/4; 3/4; 8/11; 3/4; 3/4; 8/11; 7/10; 3/4; 7/10; 3/4; 9/13; 8/11; 8/11; 8/11; 
Draw; 11/4; 13/5; 13/5; 11/4; 14/5; 14/5; 13/5; 13/5; 27/10; 13/5; 13/5; 13/5; 13/5; 13/5; 13/5; 13/5; 28/11; 13/5; 27/10; 45/17; 11/4; 13/5; 13/5; 13/5; 11/4
Sheffield Wednesday; 17/4; 19/5; 19/5; 19/5; 22/5; 4; 4; 41/10; 4; 15/4; 4; 19/5; 4; 75/19; 4; 19/5; 41/10; 4; 4; 7/2; 21/5; ; ; ; 
META; english/championship/bristol-city-v-sheffield-wednesday; 2018-03-02 18:52:40 GMT+2; 2018-03-03 15:00; e70300-dr003
Bristol City; 3/4; 3/4; 8/11; 7/10; 3/4; 3/4; 7/10; 4/6; 13/18; 8/11; 3/4; 3/4; 8/11; 3/4; 3/4; 8/11; 5/7; 7/10; 3/4; 7/10; 3/4; 7/10; 14/19; 8/11; 8/11; 8/11
Draw; 11/4; 13/5; 13/5; 11/4; 14/5; 14/5; 13/5; 13/5; 27/10; 13/5; 13/5; 13/5; 13/5; 13/5; 13/5; 13/5; 5/2; 13/5; 27/10; 45/17; 11/4; 11/4; 28/11; 13/5; 13/5; 11/4
Sheffield Wednesday; 17/4; 19/5; 19/5; 19/5; 22/5; 4; 4; 41/10; 4; 15/4; 4; 19/5; 4; 15/4; 4; 19/5; 41/10; 4; 17/4; 19/5; 4; 7/2; 21/5; ; ; 
META; english/championship/bristol-city-v-sheffield-wednesday; 2018-03-03 12:19:11 GMT+2; 2018-03-03 15:00; e70300-dr003
Bristol City; 3/4; 3/4; 3/4; 8/11; 4/5; 3/4; 3/4; 4/6; 13/18; 3/4; 3/4; 3/4; 3/4; 3/4; 3/4; 8/11; 14/19; 7/10; 3/4; 7/10; 4/5; 7/10; 14/19; 8/11; 8/11; 8/11
