META; english/championship/bristol-city-v-ipswich; 2018-03-12 10:26:34 GMT+2; 2018-03-17 15:00; e70300-dr003
Bristol City; 7/10; 3/4; 3/4; 3/4; 4/5; 8/11; 7/10; 3/4; 4/5; 3/4; 8/11; 10/13; 4/6; 3/4; 7/10; 8/11; 3/4; 10/13; 4/6; 8/11
Draw; 13/5; 13/5; 13/5; 13/5; 5/2; 12/5; 5/2; 5/2; 11/4; 13/5; 13/5; 27/10; 45/17; 27/11; 11/4; 53/20; 5/2; 12/5; 13/5; 
Ipswich; 4; 18/5; 18/5; 15/4; 15/4; 21/5; 18/5; 18/5; 15/4; 15/4; 37/10; 4; 13/4; 41/10; 19/5; 15/4; 15/4; 10/3; 7/2; 
META; english/championship/bristol-city-v-ipswich; 2018-03-12 20:18:36 GMT+2; 2018-03-17 15:00; e70300-dr003
Bristol City; 7/10; 3/4; 3/4; 3/4; 81/00; 3/4; 3/4; 4/6; 3/4; 3/4; 3/4; 3/4; 4/5; 4/5; 3/4; 8/11; 10/13; 4/6; 3/4; 3/4; 8/11; 3/4; 4/5; 4/6; 8/11; 8/11
Draw; 13/5; 13/5; 13/5; 5/2; 67/25; 11/4; 13/5; 5/2; 5/2; 5/2; 11/4; 13/5; 13/5; 13/5; 11/4; 13/5; 28/11; 27/10; 45/17; 27/11; 11/4; 53/20; 13/5; 5/2; 5/2; 13/5
Ipswich; 4; 18/5; 18/5; 10/3; 41/10; 4; 15/4; 39/10; 7/2; 4; 15/4; 7/2; 18/5; 15/4; 15/4; 15/4; 4; 13/4; 39/10; 19/5; 15/4; 19/5; 7/2; 10/3; 4; 
META; english/championship/bristol-city-v-ipswich; 2018-03-13 12:21:20 GMT+2; 2018-03-17 15:00; e70300-dr003
Bristol City; 7/10; 3/4; 3/4; 3/4; 81/00; 3/4; 3/4; 4/6; 3/4; 3/4; 3/4; 3/4; 4/5; 4/5; 3/4; 4/5; 10/13; 4/6; 3/4; 3/4; 8/11; 3/4; 10/13; 4/6; 8/11; 8/11
Draw; 13/5; 13/5; 13/5; 5/2; 67/25; 11/4; 13/5; 5/2; 5/2; 5/2; 11/4; 13/5; 13/5; 13/5; 11/4; 13/5; 28/11; 27/10; 45/17; 27/11; 11/4; 53/20; 13/5; 5/2; 13/5; 13/5
Ipswich; 4; 18/5; 18/5; 10/3; 41/10; 4; 15/4; 39/10; 7/2; 4; 15/4; 7/2; 18/5; 15/4; 15/4; 19/5; 4; 13/4; 39/10; 19/5; 15/4; 50/13; 7/2; 7/2; 4; 
META; english/championship/bristol-city-v-ipswich; 2018-03-13 20:19:10 GMT+2; 2018-03-17 15:00; e70300-dr003
Bristol City; 7/10; 3/4; 3/4; 3/4; 81/00; 3/4; 3/4; 4/6; 3/4; 3/4; 3/4; 3/4; 4/5; 4/5; 3/4; 4/5; 10/13; 4/6; 3/4; 3/4; 8/11; 3/4; 10/13; 4/6; 8/11; 8/11
Draw; 13/5; 13/5; 13/5; 5/2; 67/25; 11/4; 13/5; 5/2; 5/2; 13/5; 11/4; 13/5; 13/5; 13/5; 11/4; 13/5; 28/11; 27/10; 45/17; 27/11; 11/4; 53/20; 13/5; 5/2; 9/4; 13/5
Ipswich; 4; 18/5; 18/5; 10/3; 41/10; 4; 15/4; 39/10; 18/5; 15/4; 7/2; 18/5; 15/4; 15/4; 19/5; 4; 13/4; 39/10; 19/5; 15/4; 50/13; 7/2; 3; ; ; 
